date,agegroup,hosp
2022-02-19,0-17,5.57142857142857
2022-02-19,18-49,24
2022-02-19,50-64,22.9285714285714
2022-02-19,65+,64.5
2022-02-26,0-17,4.42857142857143
2022-02-26,18-49,23.5714285714286
2022-02-26,50-64,18.0714285714286
2022-02-26,65+,52.6428571428572
2022-03-05,0-17,4.85714285714286
2022-03-05,18-49,14.8571428571429
2022-03-05,50-64,14.8571428571429
2022-03-05,65+,40.5714285714286
2022-03-12,0-17,2.42857142857143
2022-03-12,18-49,11.7142857142857
2022-03-12,50-64,11.2142857142857
2022-03-12,65+,31.2142857142857
2022-03-19,0-17,4.71428571428571
2022-03-19,18-49,9
2022-03-19,50-64,8.85714285714286
2022-03-19,65+,26
2022-03-26,0-17,2.14285714285714
2022-03-26,18-49,8.57142857142857
2022-03-26,50-64,6
2022-03-26,65+,24.1428571428571
2022-04-02,0-17,3
2022-04-02,18-49,12.4285714285714
2022-04-02,50-64,7.35714285714286
2022-04-02,65+,21.5
2022-04-09,0-17,2.42857142857143
2022-04-09,18-49,11
2022-04-09,50-64,8.42857142857143
2022-04-09,65+,28.2857142857143
2022-04-16,0-17,3.57142857142857
2022-04-16,18-49,11.7142857142857
2022-04-16,50-64,9.5
2022-04-16,65+,32.6428571428571
2022-04-23,0-17,3.28571428571429
2022-04-23,18-49,14.8571428571429
2022-04-23,50-64,10.3571428571429
2022-04-23,65+,39.2142857142857
2022-04-30,0-17,4.14285714285714
2022-04-30,18-49,16.4285714285714
2022-04-30,50-64,10.7142857142857
2022-04-30,65+,44.8571428571429
2022-05-07,0-17,4.57142857142857
2022-05-07,18-49,15.4285714285714
2022-05-07,50-64,16.7857142857143
2022-05-07,65+,63.9285714285714
2022-05-14,0-17,7
2022-05-14,18-49,23.1428571428571
2022-05-14,50-64,18.8571428571429
2022-05-14,65+,72.7142857142857
2022-05-21,0-17,7.42857142857143
2022-05-21,18-49,24.5714285714286
2022-05-21,50-64,25.7142857142857
2022-05-21,65+,80.5714285714286
2022-05-28,0-17,6.28571428571429
2022-05-28,18-49,29.2857142857143
2022-05-28,50-64,28.2857142857143
2022-05-28,65+,87.8571428571429
2022-06-04,0-17,6.57142857142857
2022-06-04,18-49,26.4285714285714
2022-06-04,50-64,26.7857142857143
2022-06-04,65+,83.0714285714286
2022-06-11,0-17,6.14285714285714
2022-06-11,18-49,27.7142857142857
2022-06-11,50-64,23.9285714285714
2022-06-11,65+,79.2142857142857
2022-06-18,0-17,4.42857142857143
2022-06-18,18-49,23.2857142857143
2022-06-18,50-64,18.0714285714286
2022-06-18,65+,76.5
2022-06-25,0-17,5.14285714285714
2022-06-25,18-49,22.8571428571429
2022-06-25,50-64,21.5
2022-06-25,65+,72.3571428571429
2022-07-02,0-17,5
2022-07-02,18-49,27.2857142857143
2022-07-02,50-64,24
2022-07-02,65+,77.7142857142857
2022-07-09,0-17,5
2022-07-09,18-49,29.5714285714286
2022-07-09,50-64,24.9285714285714
2022-07-09,65+,87.5
2022-07-16,0-17,5.28571428571429
2022-07-16,18-49,33.5714285714286
2022-07-16,50-64,26.3571428571429
2022-07-16,65+,99.3571428571429
2022-07-23,0-17,8.57142857142857
2022-07-23,18-49,34.1428571428571
2022-07-23,50-64,28.8571428571429
2022-07-23,65+,95
2022-07-30,0-17,9.28571428571429
2022-07-30,18-49,33.8571428571429
2022-07-30,50-64,30.5
2022-07-30,65+,94.9285714285714
2022-08-06,0-17,8.14285714285714
2022-08-06,18-49,32.8571428571429
2022-08-06,50-64,31.1428571428571
2022-08-06,65+,92.7142857142857
2022-08-13,0-17,7.85714285714286
2022-08-13,18-49,34.8571428571429
2022-08-13,50-64,31.3571428571429
2022-08-13,65+,88.3571428571429
2022-08-20,0-17,6.14285714285714
2022-08-20,18-49,29.5714285714286
2022-08-20,50-64,28.3571428571429
2022-08-20,65+,89.2142857142857
2022-08-27,0-17,4.85714285714286
2022-08-27,18-49,31.1428571428571
2022-08-27,50-64,24.7142857142857
2022-08-27,65+,89.5714285714286
2022-09-03,0-17,5.14285714285714
2022-09-03,18-49,24.1428571428571
2022-09-03,50-64,23.7857142857143
2022-09-03,65+,85.3571428571429
2022-09-10,0-17,3
2022-09-10,18-49,26.1428571428571
2022-09-10,50-64,19.7857142857143
2022-09-10,65+,75.0714285714286
2022-09-17,0-17,4.14285714285714
2022-09-17,18-49,24.8571428571429
2022-09-17,50-64,17.7857142857143
2022-09-17,65+,67.3571428571429
2022-09-24,0-17,6.14285714285714
2022-09-24,18-49,24.1428571428571
2022-09-24,50-64,21.4285714285714
2022-09-24,65+,77.5714285714286
2022-10-01,0-17,4.85714285714286
2022-10-01,18-49,25.2857142857143
2022-10-01,50-64,23.2142857142857
2022-10-01,65+,91.5
2022-10-08,0-17,6.14285714285714
2022-10-08,18-49,27.8571428571429
2022-10-08,50-64,25.1428571428571
2022-10-08,65+,99.2857142857143
2022-10-15,0-17,5.71428571428571
2022-10-15,18-49,28.1428571428571
2022-10-15,50-64,28.8571428571429
2022-10-15,65+,100.142857142857
2022-10-22,0-17,3.85714285714286
2022-10-22,18-49,23.8571428571429
2022-10-22,50-64,29.5714285714286
2022-10-22,65+,108.857142857143
2022-10-29,0-17,3.57142857142857
2022-10-29,18-49,26.7142857142857
2022-10-29,50-64,26.3571428571429
2022-10-29,65+,99.7857142857143
2022-11-05,0-17,5.85714285714286
2022-11-05,18-49,25.1428571428571
2022-11-05,50-64,29.3571428571429
2022-11-05,65+,100.642857142857
2022-11-12,0-17,8.14285714285714
2022-11-12,18-49,25.1428571428571
2022-11-12,50-64,26.5714285714286
2022-11-12,65+,97.5714285714286
2022-11-19,0-17,7
2022-11-19,18-49,23.4285714285714
2022-11-19,50-64,26.2142857142857
2022-11-19,65+,93.3571428571429
2022-11-26,0-17,5.85714285714286
2022-11-26,18-49,22.5714285714286
2022-11-26,50-64,24.8571428571429
2022-11-26,65+,97.7142857142857
2022-12-03,0-17,8.42857142857143
2022-12-03,18-49,34.2857142857143
2022-12-03,50-64,31.7142857142857
2022-12-03,65+,115.285714285714
2022-12-10,0-17,7.28571428571429
2022-12-10,18-49,29.2857142857143
2022-12-10,50-64,36
2022-12-10,65+,111.571428571429
2022-12-17,0-17,7.71428571428571
2022-12-17,18-49,32
2022-12-17,50-64,35.2857142857143
2022-12-17,65+,131.428571428571
2022-12-24,0-17,6.85714285714286
2022-12-24,18-49,39.8571428571429
2022-12-24,50-64,38.8571428571429
2022-12-24,65+,142.285714285714
2022-12-31,0-17,8
2022-12-31,18-49,42.2857142857143
2022-12-31,50-64,38.3571428571429
2022-12-31,65+,151.357142857143
2023-01-14,0-17,6.85714285714286
2023-01-14,18-49,40.1428571428572
2023-01-14,50-64,40.9285714285714
2023-01-14,65+,141.642857142857
2023-01-21,0-17,6.71428571428571
2023-01-21,18-49,33
2023-01-21,50-64,36.4285714285714
2023-01-21,65+,131.857142857143
2023-01-28,0-17,6.42857142857143
2023-01-28,18-49,29.8571428571429
2023-01-28,50-64,27.2142857142857
2023-01-28,65+,115.357142857143
2023-02-04,0-17,6.42857142857143
2023-02-04,18-49,27.8571428571429
2023-02-04,50-64,24.3571428571429
2023-02-04,65+,104.5
2023-02-11,0-17,6.14285714285714
2023-02-11,18-49,31.2857142857143
2023-02-11,50-64,26
2023-02-11,65+,104.285714285714
2023-02-18,0-17,7
2023-02-18,18-49,25.8571428571429
2023-02-18,50-64,24.0714285714286
2023-02-18,65+,89.6428571428571
2023-02-25,0-17,4.71428571428571
2023-02-25,18-49,18.4285714285714
2023-02-25,50-64,18.2857142857143
2023-02-25,65+,71.8571428571429
2023-03-04,0-17,4.42857142857143
2023-03-04,18-49,13
2023-03-04,50-64,14.7857142857143
2023-03-04,65+,50.3571428571429
2023-03-11,0-17,4.28571428571429
2023-03-11,18-49,12.2857142857143
2023-03-11,50-64,13.1428571428571
2023-03-11,65+,54.5714285714286
2023-03-18,0-17,4.71428571428571
2023-03-18,18-49,9.42857142857143
2023-03-18,50-64,12.1428571428571
2023-03-18,65+,42.7142857142857
2023-03-25,0-17,3.71428571428571
2023-03-25,18-49,8.57142857142857
2023-03-25,50-64,9.07142857142857
2023-03-25,65+,41.7857142857143
2023-04-01,0-17,3.28571428571429
2023-04-01,18-49,10.7142857142857
2023-04-01,50-64,7.57142857142857
2023-04-01,65+,31.4285714285714
2023-04-08,0-17,3.85714285714286
2023-04-08,18-49,8.14285714285714
2023-04-08,50-64,5.92857142857143
2023-04-08,65+,25.9285714285714
2023-04-15,0-17,1.28571428571429
2023-04-15,18-49,5
2023-04-15,50-64,6.21428571428571
2023-04-15,65+,25.6428571428571
2023-04-22,0-17,1
2023-04-22,18-49,4.57142857142857
2023-04-22,50-64,5.42857142857143
2023-04-22,65+,22.4285714285714
2023-04-29,0-17,1.42857142857143
2023-04-29,18-49,3.57142857142857
2023-04-29,50-64,4.21428571428571
2023-04-29,65+,15.3571428571429
2023-05-06,0-17,1.42857142857143
2023-05-06,18-49,3.42857142857143
2023-05-06,50-64,4
2023-05-06,65+,16.8571428571429
2023-05-13,0-17,1.42857142857143
2023-05-13,18-49,3.57142857142857
2023-05-13,50-64,2.78571428571429
2023-05-13,65+,19.3571428571429
2023-05-20,0-17,0.857142857142857
2023-05-20,18-49,2.57142857142857
2023-05-20,50-64,2.85714285714286
2023-05-20,65+,12.7142857142857
2023-05-27,0-17,1.28571428571429
2023-05-27,18-49,3
2023-05-27,50-64,2.78571428571429
2023-05-27,65+,13.9285714285714
2023-06-03,0-17,0.285714285714286
2023-06-03,18-49,2.57142857142857
2023-06-03,50-64,3.28571428571429
2023-06-03,65+,21.7142857142857
2023-06-10,0-17,1.28571428571429
2023-06-10,18-49,3.85714285714286
2023-06-10,50-64,3.07142857142857
2023-06-10,65+,15.5
2023-06-17,0-17,1.57142857142857
2023-06-17,18-49,1.71428571428571
