"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Connecticut",2024-03-30,"63"
"Connecticut",2024-03-23,"84"
"Connecticut",2024-03-16,"119"
"Connecticut",2024-03-09,"162"
"Connecticut",2024-03-02,"173"
"Connecticut",2024-02-24,"202"
"Connecticut",2024-02-17,"233"
"Connecticut",2024-02-10,"249"
"Connecticut",2024-02-03,"264"
"Connecticut",2024-01-27,"356"
"Connecticut",2024-01-20,"375"
"Connecticut",2024-01-13,"482"
"Connecticut",2024-01-06,"409"
"Connecticut",2023-12-30,"471"
"Connecticut",2023-12-23,"364"
"Connecticut",2023-12-16,"337"
"Connecticut",2023-12-09,"330"
"Connecticut",2023-12-02,"322"
"Connecticut",2023-11-25,"296"
"Connecticut",2023-11-18,"258"
"Connecticut",2023-11-11,"200"
"Connecticut",2023-11-04,"182"
"Connecticut",2023-10-28,"204"
"Connecticut",2023-10-21,"216"
"Connecticut",2023-10-14,"244"
"Connecticut",2023-10-07,"233"
"Connecticut",2023-09-30,"261"
"Connecticut",2023-09-23,"287"
"Connecticut",2023-09-16,"211"
"Connecticut",2023-09-09,"203"
"Connecticut",2023-09-02,"195"
"Connecticut",2023-08-26,"184"
"Connecticut",2023-08-19,"185"
"Connecticut",2023-08-12,"161"
"Connecticut",2023-08-05,"118"
"Connecticut",2023-07-29,"103"
"Connecticut",2023-07-22,"97"
"Connecticut",2023-07-15,"79"
"Connecticut",2023-07-08,"66"
"Connecticut",2023-07-01,"80"
"Connecticut",2023-06-24,"70"
"Connecticut",2023-06-17,"83"
"Connecticut",2023-06-10,"87"
"Connecticut",2023-06-03,"96"
"Connecticut",2023-05-27,"83"
"Connecticut",2023-05-20,"88"
"Connecticut",2023-05-13,"90"
"Connecticut",2023-05-06,"102"
"Connecticut",2023-04-29,"120"
"Connecticut",2023-04-22,"138"
"Connecticut",2023-04-15,"134"
"Connecticut",2023-04-08,"163"
"Connecticut",2023-04-01,"173"
"Connecticut",2023-03-25,"174"
"Connecticut",2023-03-18,"212"
"Connecticut",2023-03-11,"272"
"Connecticut",2023-03-04,"328"
"Connecticut",2023-02-25,"382"
"Connecticut",2023-02-18,"399"
"Connecticut",2023-02-11,"395"
"Connecticut",2023-02-04,"506"
"Connecticut",2023-01-28,"535"
"Connecticut",2023-01-21,"654"
"Connecticut",2023-01-14,"798"
"Connecticut",2023-01-07,"801"
"Connecticut",2022-12-31,"808"
"Connecticut",2022-12-24,"641"
"Connecticut",2022-12-17,"616"
"Connecticut",2022-12-10,"508"
"Connecticut",2022-12-03,"528"
"Connecticut",2022-11-26,"410"
"Connecticut",2022-11-19,"411"
"Connecticut",2022-11-12,"460"
"Connecticut",2022-11-05,"437"
"Connecticut",2022-10-29,"462"
"Connecticut",2022-10-22,"512"
"Connecticut",2022-10-15,"506"
"Connecticut",2022-10-08,"490"
"Connecticut",2022-10-01,"481"
"Connecticut",2022-09-24,"492"
"Connecticut",2022-09-17,"394"
"Connecticut",2022-09-10,"352"
"Connecticut",2022-09-03,"415"
"Connecticut",2022-08-27,"435"
"Connecticut",2022-08-20,"427"
"Connecticut",2022-08-13,"433"
"Connecticut",2022-08-06,"432"
"Connecticut",2022-07-30,"438"
"Connecticut",2022-07-23,"366"
"Connecticut",2022-07-16,"387"
"Connecticut",2022-07-09,"405"
"Connecticut",2022-07-02,"353"
"Connecticut",2022-06-25,"331"
"Connecticut",2022-06-18,"326"
"Connecticut",2022-06-11,"374"
"Connecticut",2022-06-04,"398"
"Connecticut",2022-05-28,"438"
"Connecticut",2022-05-21,"467"
"Connecticut",2022-05-14,"418"
"Connecticut",2022-05-07,"352"
"Connecticut",2022-04-30,"349"
"Connecticut",2022-04-23,"236"
"Connecticut",2022-04-16,"222"
"Connecticut",2022-04-09,"171"
"Connecticut",2022-04-02,"142"
"Connecticut",2022-03-26,"135"
"Connecticut",2022-03-19,"149"
"Connecticut",2022-03-12,"184"
"Connecticut",2022-03-05,"186"
"Connecticut",2022-02-26,"281"
"Connecticut",2022-02-19,"298"
"Connecticut",2022-02-12,"499"
"Connecticut",2022-02-05,"724"
"Connecticut",2022-01-29,"1115"
"Connecticut",2022-01-22,"1532"
"Connecticut",2022-01-15,"1876"
"Connecticut",2022-01-08,"1955"
"Connecticut",2022-01-01,"1250"
"Connecticut",2021-12-25,"720"
"Connecticut",2021-12-18,"772"
"Connecticut",2021-12-11,"650"
"Connecticut",2021-12-04,"461"
"Connecticut",2021-11-27,"320"
"Connecticut",2021-11-20,"246"
"Connecticut",2021-11-13,"236"
"Connecticut",2021-11-06,"191"
"Connecticut",2021-10-30,"183"
"Connecticut",2021-10-23,"200"
"Connecticut",2021-10-16,"222"
"Connecticut",2021-10-09,"229"
"Connecticut",2021-10-02,"243"
"Connecticut",2021-09-25,"240"
"Connecticut",2021-09-18,"277"
"Connecticut",2021-09-11,"320"
