"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Delaware",2024-03-30,"37"
"Delaware",2024-03-23,"32"
"Delaware",2024-03-16,"30"
"Delaware",2024-03-09,"50"
"Delaware",2024-03-02,"79"
"Delaware",2024-02-24,"74"
"Delaware",2024-02-17,"63"
"Delaware",2024-02-10,"74"
"Delaware",2024-02-03,"51"
"Delaware",2024-01-27,"62"
"Delaware",2024-01-20,"79"
"Delaware",2024-01-13,"109"
"Delaware",2024-01-06,"110"
"Delaware",2023-12-30,"107"
"Delaware",2023-12-23,"102"
"Delaware",2023-12-16,"63"
"Delaware",2023-12-09,"64"
"Delaware",2023-12-02,"76"
"Delaware",2023-11-25,"61"
"Delaware",2023-11-18,"48"
"Delaware",2023-11-11,"44"
"Delaware",2023-11-04,"48"
"Delaware",2023-10-28,"38"
"Delaware",2023-10-21,"46"
"Delaware",2023-10-14,"63"
"Delaware",2023-10-07,"57"
"Delaware",2023-09-30,"70"
"Delaware",2023-09-23,"58"
"Delaware",2023-09-16,"44"
"Delaware",2023-09-09,"44"
"Delaware",2023-09-02,"27"
"Delaware",2023-08-26,"36"
"Delaware",2023-08-19,"31"
"Delaware",2023-08-12,"30"
"Delaware",2023-08-05,"24"
"Delaware",2023-07-29,"16"
"Delaware",2023-07-22,"16"
"Delaware",2023-07-15,"22"
"Delaware",2023-07-08,"21"
"Delaware",2023-07-01,"15"
"Delaware",2023-06-24,"10"
"Delaware",2023-06-17,"26"
"Delaware",2023-06-10,"12"
"Delaware",2023-06-03,"12"
"Delaware",2023-05-27,"19"
"Delaware",2023-05-20,"18"
"Delaware",2023-05-13,"14"
"Delaware",2023-05-06,"20"
"Delaware",2023-04-29,"31"
"Delaware",2023-04-22,"40"
"Delaware",2023-04-15,"52"
"Delaware",2023-04-08,"63"
"Delaware",2023-04-01,"62"
"Delaware",2023-03-25,"57"
"Delaware",2023-03-18,"89"
"Delaware",2023-03-11,"65"
"Delaware",2023-03-04,"61"
"Delaware",2023-02-25,"94"
"Delaware",2023-02-18,"108"
"Delaware",2023-02-11,"112"
"Delaware",2023-02-04,"130"
"Delaware",2023-01-28,"103"
"Delaware",2023-01-21,"113"
"Delaware",2023-01-14,"140"
"Delaware",2023-01-07,"168"
"Delaware",2022-12-31,"159"
"Delaware",2022-12-24,"104"
"Delaware",2022-12-17,"114"
