"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Wisconsin",2024-03-30,"136"
"Wisconsin",2024-03-23,"153"
"Wisconsin",2024-03-16,"181"
"Wisconsin",2024-03-09,"212"
"Wisconsin",2024-03-02,"231"
"Wisconsin",2024-02-24,"299"
"Wisconsin",2024-02-17,"320"
"Wisconsin",2024-02-10,"343"
"Wisconsin",2024-02-03,"323"
"Wisconsin",2024-01-27,"315"
"Wisconsin",2024-01-20,"400"
"Wisconsin",2024-01-13,"531"
"Wisconsin",2024-01-06,"719"
"Wisconsin",2023-12-30,"742"
"Wisconsin",2023-12-23,"622"
"Wisconsin",2023-12-16,"559"
"Wisconsin",2023-12-09,"553"
"Wisconsin",2023-12-02,"582"
"Wisconsin",2023-11-25,"476"
"Wisconsin",2023-11-18,"475"
"Wisconsin",2023-11-11,"406"
"Wisconsin",2023-11-04,"330"
"Wisconsin",2023-10-28,"390"
"Wisconsin",2023-10-21,"340"
"Wisconsin",2023-10-14,"284"
"Wisconsin",2023-10-07,"346"
"Wisconsin",2023-09-30,"329"
"Wisconsin",2023-09-23,"326"
"Wisconsin",2023-09-16,"250"
"Wisconsin",2023-09-09,"193"
"Wisconsin",2023-09-02,"203"
"Wisconsin",2023-08-26,"196"
"Wisconsin",2023-08-19,"156"
"Wisconsin",2023-08-12,"142"
"Wisconsin",2023-08-05,"107"
"Wisconsin",2023-07-29,"76"
"Wisconsin",2023-07-22,"77"
"Wisconsin",2023-07-15,"66"
"Wisconsin",2023-07-08,"63"
"Wisconsin",2023-07-01,"52"
"Wisconsin",2023-06-24,"86"
"Wisconsin",2023-06-17,"80"
"Wisconsin",2023-06-10,"119"
"Wisconsin",2023-06-03,"124"
"Wisconsin",2023-05-27,"129"
"Wisconsin",2023-05-20,"165"
"Wisconsin",2023-05-13,"186"
"Wisconsin",2023-05-06,"194"
"Wisconsin",2023-04-29,"239"
"Wisconsin",2023-04-22,"293"
"Wisconsin",2023-04-15,"361"
"Wisconsin",2023-04-08,"373"
"Wisconsin",2023-04-01,"386"
"Wisconsin",2023-03-25,"376"
"Wisconsin",2023-03-18,"406"
"Wisconsin",2023-03-11,"377"
"Wisconsin",2023-03-04,"417"
"Wisconsin",2023-02-25,"477"
"Wisconsin",2023-02-18,"496"
"Wisconsin",2023-02-11,"478"
"Wisconsin",2023-02-04,"479"
"Wisconsin",2023-01-28,"488"
"Wisconsin",2023-01-21,"525"
"Wisconsin",2023-01-14,"501"
"Wisconsin",2023-01-07,"584"
"Wisconsin",2022-12-31,"646"
"Wisconsin",2022-12-24,"624"
"Wisconsin",2022-12-17,"634"
"Wisconsin",2022-12-10,"584"
"Wisconsin",2022-12-03,"582"
"Wisconsin",2022-11-26,"444"
"Wisconsin",2022-11-19,"445"
"Wisconsin",2022-11-12,"502"
"Wisconsin",2022-11-05,"588"
"Wisconsin",2022-10-29,"578"
"Wisconsin",2022-10-22,"512"
"Wisconsin",2022-10-15,"533"
"Wisconsin",2022-10-08,"516"
"Wisconsin",2022-10-01,"457"
"Wisconsin",2022-09-24,"498"
"Wisconsin",2022-09-17,"507"
"Wisconsin",2022-09-10,"521"
"Wisconsin",2022-09-03,"570"
"Wisconsin",2022-08-27,"587"
"Wisconsin",2022-08-20,"565"
"Wisconsin",2022-08-13,"674"
"Wisconsin",2022-08-06,"657"
"Wisconsin",2022-07-30,"610"
"Wisconsin",2022-07-23,"609"
"Wisconsin",2022-07-16,"552"
"Wisconsin",2022-07-09,"502"
"Wisconsin",2022-07-02,"432"
"Wisconsin",2022-06-25,"479"
"Wisconsin",2022-06-18,"461"
"Wisconsin",2022-06-11,"484"
"Wisconsin",2022-06-04,"462"
"Wisconsin",2022-05-28,"466"
"Wisconsin",2022-05-21,"468"
"Wisconsin",2022-05-14,"481"
"Wisconsin",2022-05-07,"358"
"Wisconsin",2022-04-30,"327"
"Wisconsin",2022-04-23,"221"
"Wisconsin",2022-04-16,"178"
"Wisconsin",2022-04-09,"154"
"Wisconsin",2022-04-02,"159"
"Wisconsin",2022-03-26,"219"
"Wisconsin",2022-03-19,"257"
"Wisconsin",2022-03-12,"259"
"Wisconsin",2022-03-05,"434"
"Wisconsin",2022-02-26,"599"
"Wisconsin",2022-02-19,"779"
"Wisconsin",2022-02-12,"1119"
"Wisconsin",2022-02-05,"1500"
"Wisconsin",2022-01-29,"1913"
"Wisconsin",2022-01-22,"2314"
"Wisconsin",2022-01-15,"2660"
"Wisconsin",2022-01-08,"2438"
"Wisconsin",2022-01-01,"1899"
"Wisconsin",2021-12-25,"1816"
"Wisconsin",2021-12-18,"2001"
"Wisconsin",2021-12-11,"2096"
"Wisconsin",2021-12-04,"1805"
"Wisconsin",2021-11-27,"1651"
"Wisconsin",2021-11-20,"1491"
"Wisconsin",2021-11-13,"1309"
"Wisconsin",2021-11-06,"1108"
"Wisconsin",2021-10-30,"973"
"Wisconsin",2021-10-23,"1168"
"Wisconsin",2021-10-16,"1315"
"Wisconsin",2021-10-09,"1409"
"Wisconsin",2021-10-02,"1396"
"Wisconsin",2021-09-25,"1527"
"Wisconsin",2021-09-18,"1495"
"Wisconsin",2021-09-11,"1455"
"Wisconsin",2021-09-04,"1361"
"Wisconsin",2021-08-28,"1100"
"Wisconsin",2021-08-21,"1155"
"Wisconsin",2021-08-14,"904"
"Wisconsin",2021-08-07,"598"
"Wisconsin",2021-07-31,"345"
"Wisconsin",2021-07-24,"257"
"Wisconsin",2021-07-17,"157"
"Wisconsin",2021-07-10,"108"
"Wisconsin",2021-07-03,"108"
"Wisconsin",2021-06-26,"120"
"Wisconsin",2021-06-19,"145"
"Wisconsin",2021-06-12,"213"
"Wisconsin",2021-06-05,"267"
"Wisconsin",2021-05-29,"376"
"Wisconsin",2021-05-22,"511"
"Wisconsin",2021-05-15,"575"
"Wisconsin",2021-05-08,"578"
"Wisconsin",2021-05-01,"564"
"Wisconsin",2021-04-24,"582"
"Wisconsin",2021-04-17,"587"
"Wisconsin",2021-04-10,"519"
"Wisconsin",2021-04-03,"372"
"Wisconsin",2021-03-27,"343"
"Wisconsin",2021-03-20,"371"
"Wisconsin",2021-03-13,"410"
"Wisconsin",2021-03-06,"425"
"Wisconsin",2021-02-27,"462"
"Wisconsin",2021-02-20,"597"
"Wisconsin",2021-02-13,"666"
"Wisconsin",2021-02-06,"910"
"Wisconsin",2021-01-30,"1101"
"Wisconsin",2021-01-23,"1266"
"Wisconsin",2021-01-16,"1562"
"Wisconsin",2021-01-09,"1691"
"Wisconsin",2021-01-02,"1548"
"Wisconsin",2020-12-26,"1675"
"Wisconsin",2020-12-19,"2243"
"Wisconsin",2020-12-12,"2367"
"Wisconsin",2020-12-05,"2648"
"Wisconsin",2020-11-28,"2877"
"Wisconsin",2020-11-21,"3302"
"Wisconsin",2020-11-14,"3332"
"Wisconsin",2020-11-07,"2794"
"Wisconsin",2020-10-31,"2396"
"Wisconsin",2020-10-24,"2123"
"Wisconsin",2020-10-17,"1768"
"Wisconsin",2020-10-10,"1233"
"Wisconsin",2020-10-03,"1027"
"Wisconsin",2020-09-26,"677"
"Wisconsin",2020-09-19,"585"
"Wisconsin",2020-09-12,"496"
"Wisconsin",2020-09-05,"395"
"Wisconsin",2020-08-29,"427"
"Wisconsin",2020-08-22,"443"
"Wisconsin",2020-08-15,"483"
"Wisconsin",2020-08-08,"513"
"Wisconsin",2020-08-01,"N/A"
"Wisconsin",2020-07-25,"N/A"
"Wisconsin",2020-07-18,"N/A"
"Wisconsin",2020-07-11,"N/A"
"Wisconsin",2020-07-04,"N/A"
"Wisconsin",2020-06-27,"N/A"
"Wisconsin",2020-06-20,"N/A"
"Wisconsin",2020-06-13,"N/A"
"Wisconsin",2020-06-06,"N/A"
"Wisconsin",2020-05-30,"N/A"
"Wisconsin",2020-05-23,"N/A"
"Wisconsin",2020-05-16,"N/A"
"Wisconsin",2020-05-09,"N/A"
"Wisconsin",2020-05-02,"N/A"
"Wisconsin",2020-04-25,"N/A"
"Wisconsin",2020-04-18,"N/A"
"Wisconsin",2020-04-11,"N/A"
"Wisconsin",2020-04-04,"N/A"
"Wisconsin",2020-03-28,"N/A"
"Wisconsin",2020-03-21,"N/A"
"Wisconsin",2020-03-14,"N/A"
"Wisconsin",2020-03-07,"N/A"
"Wisconsin",2020-02-29,"N/A"
"Wisconsin",2020-02-22,"N/A"
"Wisconsin",2020-02-15,"N/A"
"Wisconsin",2020-02-08,"N/A"
"Wisconsin",2020-02-01,"N/A"
"Wisconsin",2020-01-25,"N/A"
"Wisconsin",2020-01-18,"N/A"
"Wisconsin",2020-01-11,"N/A"
