"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Michigan",2024-03-30,"259"
"Michigan",2024-03-23,"312"
"Michigan",2024-03-16,"383"
"Michigan",2024-03-09,"468"
"Michigan",2024-03-02,"541"
"Michigan",2024-02-24,"545"
"Michigan",2024-02-17,"551"
"Michigan",2024-02-10,"587"
"Michigan",2024-02-03,"633"
"Michigan",2024-01-27,"643"
"Michigan",2024-01-20,"731"
"Michigan",2024-01-13,"1059"
"Michigan",2024-01-06,"1249"
"Michigan",2023-12-30,"1310"
"Michigan",2023-12-23,"1111"
"Michigan",2023-12-16,"953"
"Michigan",2023-12-09,"987"
"Michigan",2023-12-02,"1056"
"Michigan",2023-11-25,"799"
"Michigan",2023-11-18,"650"
"Michigan",2023-11-11,"525"
"Michigan",2023-11-04,"458"
"Michigan",2023-10-28,"525"
"Michigan",2023-10-21,"481"
"Michigan",2023-10-14,"463"
"Michigan",2023-10-07,"508"
"Michigan",2023-09-30,"561"
"Michigan",2023-09-23,"552"
"Michigan",2023-09-16,"471"
"Michigan",2023-09-09,"422"
"Michigan",2023-09-02,"348"
"Michigan",2023-08-26,"306"
"Michigan",2023-08-19,"267"
"Michigan",2023-08-12,"201"
"Michigan",2023-08-05,"127"
"Michigan",2023-07-29,"103"
"Michigan",2023-07-22,"97"
"Michigan",2023-07-15,"104"
"Michigan",2023-07-08,"114"
"Michigan",2023-07-01,"145"
"Michigan",2023-06-24,"161"
"Michigan",2023-06-17,"154"
"Michigan",2023-06-10,"158"
"Michigan",2023-06-03,"208"
"Michigan",2023-05-27,"220"
"Michigan",2023-05-20,"263"
"Michigan",2023-05-13,"331"
"Michigan",2023-05-06,"339"
"Michigan",2023-04-29,"358"
"Michigan",2023-04-22,"462"
"Michigan",2023-04-15,"480"
"Michigan",2023-04-08,"581"
"Michigan",2023-04-01,"669"
"Michigan",2023-03-25,"666"
"Michigan",2023-03-18,"689"
"Michigan",2023-03-11,"672"
"Michigan",2023-03-04,"719"
"Michigan",2023-02-25,"672"
"Michigan",2023-02-18,"642"
"Michigan",2023-02-11,"632"
"Michigan",2023-02-04,"591"
"Michigan",2023-01-28,"629"
"Michigan",2023-01-21,"684"
"Michigan",2023-01-14,"901"
"Michigan",2023-01-07,"1109"
"Michigan",2022-12-31,"1162"
"Michigan",2022-12-24,"1162"
"Michigan",2022-12-17,"1170"
"Michigan",2022-12-10,"1033"
"Michigan",2022-12-03,"891"
"Michigan",2022-11-26,"828"
"Michigan",2022-11-19,"845"
"Michigan",2022-11-12,"870"
"Michigan",2022-11-05,"973"
"Michigan",2022-10-29,"1051"
"Michigan",2022-10-22,"983"
"Michigan",2022-10-15,"996"
"Michigan",2022-10-08,"1032"
"Michigan",2022-10-01,"964"
"Michigan",2022-09-24,"1036"
"Michigan",2022-09-17,"1046"
"Michigan",2022-09-10,"1081"
"Michigan",2022-09-03,"1101"
"Michigan",2022-08-27,"1092"
"Michigan",2022-08-20,"1100"
"Michigan",2022-08-13,"1107"
"Michigan",2022-08-06,"1072"
"Michigan",2022-07-30,"959"
"Michigan",2022-07-23,"929"
"Michigan",2022-07-16,"818"
"Michigan",2022-07-09,"792"
"Michigan",2022-07-02,"691"
"Michigan",2022-06-25,"698"
"Michigan",2022-06-18,"812"
"Michigan",2022-06-11,"822"
"Michigan",2022-06-04,"936"
"Michigan",2022-05-28,"1012"
"Michigan",2022-05-21,"1069"
"Michigan",2022-05-14,"996"
"Michigan",2022-05-07,"784"
"Michigan",2022-04-30,"667"
"Michigan",2022-04-23,"502"
"Michigan",2022-04-16,"429"
"Michigan",2022-04-09,"373"
"Michigan",2022-04-02,"336"
"Michigan",2022-03-26,"420"
"Michigan",2022-03-19,"442"
"Michigan",2022-03-12,"606"
"Michigan",2022-03-05,"768"
"Michigan",2022-02-26,"1056"
"Michigan",2022-02-19,"1373"
"Michigan",2022-02-12,"1897"
"Michigan",2022-02-05,"2253"
"Michigan",2022-01-29,"2892"
"Michigan",2022-01-22,"3522"
"Michigan",2022-01-15,"3949"
"Michigan",2022-01-08,"3914"
"Michigan",2022-01-01,"3267"
"Michigan",2021-12-25,"2797"
"Michigan",2021-12-18,"3066"
"Michigan",2021-12-11,"3661"
"Michigan",2021-12-04,"3683"
"Michigan",2021-11-27,"3394"
"Michigan",2021-11-20,"3158"
"Michigan",2021-11-13,"2668"
"Michigan",2021-11-06,"2026"
"Michigan",2021-10-30,"1884"
"Michigan",2021-10-23,"1779"
"Michigan",2021-10-16,"1859"
"Michigan",2021-10-09,"1782"
"Michigan",2021-10-02,"1494"
"Michigan",2021-09-25,"1364"
"Michigan",2021-09-18,"1316"
"Michigan",2021-09-11,"1209"
"Michigan",2021-09-04,"1025"
"Michigan",2021-08-28,"1053"
"Michigan",2021-08-21,"888"
"Michigan",2021-08-14,"773"
"Michigan",2021-08-07,"571"
"Michigan",2021-07-31,"312"
"Michigan",2021-07-24,"286"
"Michigan",2021-07-17,"235"
"Michigan",2021-07-10,"211"
"Michigan",2021-07-03,"217"
"Michigan",2021-06-26,"220"
"Michigan",2021-06-19,"279"
"Michigan",2021-06-12,"427"
"Michigan",2021-06-05,"570"
"Michigan",2021-05-29,"911"
"Michigan",2021-05-22,"1220"
"Michigan",2021-05-15,"1595"
"Michigan",2021-05-08,"2123"
"Michigan",2021-05-01,"2643"
"Michigan",2021-04-24,"3436"
"Michigan",2021-04-17,"4284"
"Michigan",2021-04-10,"4072"
"Michigan",2021-04-03,"3051"
