"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Rhode Island",2023-03-25,"40"
"Rhode Island",2023-03-18,"46"
"Rhode Island",2023-03-11,"54"
"Rhode Island",2023-03-04,"53"
"Rhode Island",2023-02-25,"61"
"Rhode Island",2023-02-18,"69"
"Rhode Island",2023-02-11,"107"
"Rhode Island",2023-02-04,"104"
"Rhode Island",2023-01-28,"97"
"Rhode Island",2023-01-21,"104"
"Rhode Island",2023-01-14,"137"
"Rhode Island",2023-01-07,"141"
"Rhode Island",2022-12-31,"109"
"Rhode Island",2022-12-24,"109"
"Rhode Island",2022-12-17,"111"
"Rhode Island",2022-12-10,"79"
"Rhode Island",2022-12-03,"89"
"Rhode Island",2022-11-26,"67"
"Rhode Island",2022-11-19,"78"
"Rhode Island",2022-11-12,"56"
"Rhode Island",2022-11-05,"68"
"Rhode Island",2022-10-29,"95"
"Rhode Island",2022-10-22,"78"
"Rhode Island",2022-10-15,"94"
"Rhode Island",2022-10-08,"100"
"Rhode Island",2022-10-01,"87"
"Rhode Island",2022-09-24,"72"
"Rhode Island",2022-09-17,"90"
"Rhode Island",2022-09-10,"73"
"Rhode Island",2022-09-03,"73"
"Rhode Island",2022-08-27,"88"
"Rhode Island",2022-08-20,"86"
"Rhode Island",2022-08-13,"97"
"Rhode Island",2022-08-06,"79"
"Rhode Island",2022-07-30,"50"
"Rhode Island",2022-07-23,"49"
"Rhode Island",2022-07-16,"49"
"Rhode Island",2022-07-09,"46"
"Rhode Island",2022-07-02,"35"
"Rhode Island",2022-06-25,"40"
"Rhode Island",2022-06-18,"46"
"Rhode Island",2022-06-11,"59"
"Rhode Island",2022-06-04,"58"
"Rhode Island",2022-05-28,"78"
"Rhode Island",2022-05-21,"86"
"Rhode Island",2022-05-14,"96"
"Rhode Island",2022-05-07,"64"
"Rhode Island",2022-04-30,"57"
"Rhode Island",2022-04-23,"38"
"Rhode Island",2022-04-16,"35"
"Rhode Island",2022-04-09,"34"
"Rhode Island",2022-04-02,"27"
"Rhode Island",2022-03-26,"26"
"Rhode Island",2022-03-19,"34"
"Rhode Island",2022-03-12,"27"
"Rhode Island",2022-03-05,"36"
"Rhode Island",2022-02-26,"55"
"Rhode Island",2022-02-19,"67"
"Rhode Island",2022-02-12,"94"
"Rhode Island",2022-02-05,"165"
"Rhode Island",2022-01-29,"264"
"Rhode Island",2022-01-22,"334"
"Rhode Island",2022-01-15,"434"
"Rhode Island",2022-01-08,"374"
"Rhode Island",2022-01-01,"277"
"Rhode Island",2021-12-25,"181"
"Rhode Island",2021-12-18,"218"
"Rhode Island",2021-12-11,"174"
"Rhode Island",2021-12-04,"123"
"Rhode Island",2021-11-27,"92"
"Rhode Island",2021-11-20,"80"
"Rhode Island",2021-11-13,"63"
"Rhode Island",2021-11-06,"66"
"Rhode Island",2021-10-30,"42"
"Rhode Island",2021-10-23,"61"
"Rhode Island",2021-10-16,"51"
"Rhode Island",2021-10-09,"58"
"Rhode Island",2021-10-02,"71"
"Rhode Island",2021-09-25,"88"
"Rhode Island",2021-09-18,"78"
"Rhode Island",2021-09-11,"63"
"Rhode Island",2021-09-04,"100"
"Rhode Island",2021-08-28,"79"
"Rhode Island",2021-08-21,"97"
"Rhode Island",2021-08-14,"76"
"Rhode Island",2021-08-07,"38"
"Rhode Island",2021-07-31,"19"
"Rhode Island",2021-07-24,"14"
"Rhode Island",2021-07-17,"8"
"Rhode Island",2021-07-10,"12"
"Rhode Island",2021-07-03,"10"
"Rhode Island",2021-06-26,"4"
"Rhode Island",2021-06-19,"14"
"Rhode Island",2021-06-12,"15"
"Rhode Island",2021-06-05,"16"
"Rhode Island",2021-05-29,"28"
"Rhode Island",2021-05-22,"32"
"Rhode Island",2021-05-15,"42"
"Rhode Island",2021-05-08,"48"
"Rhode Island",2021-05-01,"77"
"Rhode Island",2021-04-24,"82"
"Rhode Island",2021-04-17,"79"
"Rhode Island",2021-04-10,"79"
"Rhode Island",2021-04-03,"84"
"Rhode Island",2021-03-27,"67"
"Rhode Island",2021-03-20,"62"
"Rhode Island",2021-03-13,"96"
"Rhode Island",2021-03-06,"80"
"Rhode Island",2021-02-27,"95"
"Rhode Island",2021-02-20,"97"
"Rhode Island",2021-02-13,"112"
"Rhode Island",2021-02-06,"158"
"Rhode Island",2021-01-30,"198"
"Rhode Island",2021-01-23,"207"
"Rhode Island",2021-01-16,"247"
"Rhode Island",2021-01-09,"222"
"Rhode Island",2021-01-02,"212"
"Rhode Island",2020-12-26,"225"
"Rhode Island",2020-12-19,"244"
"Rhode Island",2020-12-12,"276"
"Rhode Island",2020-12-05,"252"
"Rhode Island",2020-11-28,"193"
"Rhode Island",2020-11-21,"176"
"Rhode Island",2020-11-14,"117"
"Rhode Island",2020-11-07,"101"
"Rhode Island",2020-10-31,"70"
"Rhode Island",2020-10-24,"79"
"Rhode Island",2020-10-17,"47"
"Rhode Island",2020-10-10,"49"
"Rhode Island",2020-10-03,"35"
"Rhode Island",2020-09-26,"40"
"Rhode Island",2020-09-19,"21"
"Rhode Island",2020-09-12,"26"
"Rhode Island",2020-09-05,"24"
"Rhode Island",2020-08-29,"26"
"Rhode Island",2020-08-22,"40"
"Rhode Island",2020-08-15,"56"
"Rhode Island",2020-08-08,"43"
"Rhode Island",2020-08-01,"N/A"
"Rhode Island",2020-07-25,"N/A"
"Rhode Island",2020-07-18,"N/A"
"Rhode Island",2020-07-11,"N/A"
"Rhode Island",2020-07-04,"N/A"
"Rhode Island",2020-06-27,"N/A"
"Rhode Island",2020-06-20,"N/A"
"Rhode Island",2020-06-13,"N/A"
"Rhode Island",2020-06-06,"N/A"
"Rhode Island",2020-05-30,"N/A"
"Rhode Island",2020-05-23,"N/A"
"Rhode Island",2020-05-16,"N/A"
"Rhode Island",2020-05-09,"N/A"
"Rhode Island",2020-05-02,"N/A"
"Rhode Island",2020-04-25,"N/A"
"Rhode Island",2020-04-18,"N/A"
"Rhode Island",2020-04-11,"N/A"
"Rhode Island",2020-04-04,"N/A"
"Rhode Island",2020-03-28,"N/A"
"Rhode Island",2020-03-21,"N/A"
"Rhode Island",2020-03-14,"N/A"
"Rhode Island",2020-03-07,"N/A"
"Rhode Island",2020-02-29,"N/A"
"Rhode Island",2020-02-22,"N/A"
"Rhode Island",2020-02-15,"N/A"
"Rhode Island",2020-02-08,"N/A"
"Rhode Island",2020-02-01,"N/A"
"Rhode Island",2020-01-25,"N/A"
"Rhode Island",2020-01-18,"N/A"
"Rhode Island",2020-01-11,"N/A"
