"Geography","Date","Weekly COVID-19 Hospital Admissions"
"California",2024-03-30,"787"
"California",2024-03-23,"969"
"California",2024-03-16,"1051"
"California",2024-03-09,"1211"
"California",2024-03-02,"1400"
"California",2024-02-24,"1601"
"California",2024-02-17,"1895"
"California",2024-02-10,"2008"
"California",2024-02-03,"2305"
"California",2024-01-27,"2648"
"California",2024-01-20,"3070"
"California",2024-01-13,"3305"
"California",2024-01-06,"3674"
"California",2023-12-30,"3749"
"California",2023-12-23,"3337"
"California",2023-12-16,"2875"
"California",2023-12-09,"2545"
"California",2023-12-02,"2576"
"California",2023-11-25,"2014"
"California",2023-11-18,"2012"
"California",2023-11-11,"1746"
"California",2023-11-04,"1643"
"California",2023-10-28,"1578"
"California",2023-10-21,"1815"
"California",2023-10-14,"1790"
"California",2023-10-07,"1909"
"California",2023-09-30,"2149"
"California",2023-09-23,"2530"
"California",2023-09-16,"2654"
"California",2023-09-09,"2783"
"California",2023-09-02,"2695"
"California",2023-08-26,"2574"
"California",2023-08-19,"2317"
"California",2023-08-12,"1956"
"California",2023-08-05,"1614"
"California",2023-07-29,"1413"
"California",2023-07-22,"1366"
"California",2023-07-15,"1224"
"California",2023-07-08,"1169"
"California",2023-07-01,"1159"
"California",2023-06-24,"1183"
"California",2023-06-17,"1268"
"California",2023-06-10,"1215"
"California",2023-06-03,"1217"
"California",2023-05-27,"1364"
"California",2023-05-20,"1370"
"California",2023-05-13,"1367"
"California",2023-05-06,"1308"
"California",2023-04-29,"1551"
"California",2023-04-22,"1614"
"California",2023-04-15,"1737"
"California",2023-04-08,"1773"
"California",2023-04-01,"1863"
"California",2023-03-25,"2010"
"California",2023-03-18,"2295"
"California",2023-03-11,"2647"
"California",2023-03-04,"2879"
"California",2023-02-25,"3076"
"California",2023-02-18,"2969"
"California",2023-02-11,"3029"
"California",2023-02-04,"2790"
"California",2023-01-28,"2755"
"California",2023-01-21,"3152"
"California",2023-01-14,"4080"
"California",2023-01-07,"4761"
"California",2022-12-31,"5260"
"California",2022-12-24,"4966"
"California",2022-12-17,"4797"
"California",2022-12-10,"4930"
"California",2022-12-03,"4790"
"California",2022-11-26,"3495"
"California",2022-11-19,"2699"
"California",2022-11-12,"2348"
"California",2022-11-05,"1959"
"California",2022-10-29,"1756"
"California",2022-10-22,"1858"
"California",2022-10-15,"1966"
"California",2022-10-08,"2030"
"California",2022-10-01,"2160"
"California",2022-09-24,"2291"
"California",2022-09-17,"2859"
"California",2022-09-10,"3227"
"California",2022-09-03,"3411"
"California",2022-08-27,"3858"
"California",2022-08-20,"3857"
"California",2022-08-13,"4051"
"California",2022-08-06,"4628"
"California",2022-07-30,"4807"
"California",2022-07-23,"5146"
"California",2022-07-16,"5060"
"California",2022-07-09,"4550"
"California",2022-07-02,"4227"
"California",2022-06-25,"3788"
"California",2022-06-18,"3335"
"California",2022-06-11,"3296"
"California",2022-06-04,"2827"
"California",2022-05-28,"2482"
"California",2022-05-21,"2185"
"California",2022-05-14,"1589"
"California",2022-05-07,"1418"
"California",2022-04-30,"1083"
"California",2022-04-23,"1010"
"California",2022-04-16,"870"
"California",2022-04-09,"950"
"California",2022-04-02,"1004"
"California",2022-03-26,"1292"
"California",2022-03-19,"1619"
"California",2022-03-12,"2104"
"California",2022-03-05,"2932"
"California",2022-02-26,"3690"
"California",2022-02-19,"5219"
"California",2022-02-12,"7599"
"California",2022-02-05,"9933"
"California",2022-01-29,"13106"
"California",2022-01-22,"14682"
"California",2022-01-15,"14345"
"California",2022-01-08,"10993"
"California",2022-01-01,"6140"
"California",2021-12-25,"2969"
"California",2021-12-18,"2690"
"California",2021-12-11,"2716"
"California",2021-12-04,"2488"
"California",2021-11-27,"2249"
"California",2021-11-20,"2500"
"California",2021-11-13,"2609"
"California",2021-11-06,"2975"
"California",2021-10-30,"3048"
"California",2021-10-23,"2856"
"California",2021-10-16,"2733"
"California",2021-10-09,"2834"
"California",2021-10-02,"3168"
"California",2021-09-25,"3915"
"California",2021-09-18,"4403"
"California",2021-09-11,"5144"
"California",2021-09-04,"6100"
"California",2021-08-28,"6612"
"California",2021-08-21,"6737"
"California",2021-08-14,"6235"
"California",2021-08-07,"5146"
"California",2021-07-31,"3967"
"California",2021-07-24,"2814"
"California",2021-07-17,"1919"
"California",2021-07-10,"1406"
"California",2021-07-03,"1188"
"California",2021-06-26,"1023"
"California",2021-06-19,"930"
"California",2021-06-12,"997"
"California",2021-06-05,"1098"
"California",2021-05-29,"1112"
"California",2021-05-22,"1319"
"California",2021-05-15,"1326"
"California",2021-05-08,"1517"
"California",2021-05-01,"1679"
"California",2021-04-24,"1670"
"California",2021-04-17,"1896"
"California",2021-04-10,"1738"
"California",2021-04-03,"1974"
"California",2021-03-27,"2112"
"California",2021-03-20,"2455"
"California",2021-03-13,"2602"
"California",2021-03-06,"3123"
"California",2021-02-27,"3803"
"California",2021-02-20,"4826"
"California",2021-02-13,"6337"
"California",2021-02-06,"8399"
"California",2021-01-30,"10509"
"California",2021-01-23,"12963"
"California",2021-01-16,"14656"
"California",2021-01-09,"16663"
"California",2021-01-02,"15886"
"California",2020-12-26,"15376"
"California",2020-12-19,"14839"
"California",2020-12-12,"11574"
"California",2020-12-05,"8855"
"California",2020-11-28,"6811"
"California",2020-11-21,"4840"
"California",2020-11-14,"3448"
"California",2020-11-07,"2672"
"California",2020-10-31,"2257"
"California",2020-10-24,"2105"
"California",2020-10-17,"2038"
"California",2020-10-10,"1992"
"California",2020-10-03,"1952"
"California",2020-09-26,"1962"
"California",2020-09-19,"2024"
"California",2020-09-12,"2354"
"California",2020-09-05,"2665"
"California",2020-08-29,"2894"
"California",2020-08-22,"3309"
"California",2020-08-15,"4093"
"California",2020-08-08,"4682"
"California",2020-08-01,"N/A"
"California",2020-07-25,"N/A"
"California",2020-07-18,"N/A"
"California",2020-07-11,"N/A"
"California",2020-07-04,"N/A"
"California",2020-06-27,"N/A"
"California",2020-06-20,"N/A"
"California",2020-06-13,"N/A"
"California",2020-06-06,"N/A"
"California",2020-05-30,"N/A"
"California",2020-05-23,"N/A"
"California",2020-05-16,"N/A"
"California",2020-05-09,"N/A"
"California",2020-05-02,"N/A"
"California",2020-04-25,"N/A"
"California",2020-04-18,"N/A"
"California",2020-04-11,"N/A"
"California",2020-04-04,"N/A"
"California",2020-03-28,"N/A"
"California",2020-03-21,"N/A"
"California",2020-03-14,"N/A"
"California",2020-03-07,"N/A"
"California",2020-02-29,"N/A"
"California",2020-02-22,"N/A"
"California",2020-02-15,"N/A"
"California",2020-02-08,"N/A"
"California",2020-02-01,"N/A"
"California",2020-01-25,"N/A"
"California",2020-01-18,"N/A"
"California",2020-01-11,"N/A"
