date,agegroup,hosp
2022-02-19,0-17,29.5714285714286
2022-02-19,18-49,200.714285714286
2022-02-19,50-64,163.428571428571
2022-02-19,65+,362.571428571429
2022-02-26,0-17,24.5714285714286
2022-02-26,18-49,148.142857142857
2022-02-26,50-64,110.642857142857
2022-02-26,65+,250.214285714286
2022-03-05,0-17,18.8571428571429
2022-03-05,18-49,108.428571428571
2022-03-05,50-64,87.3571428571429
2022-03-05,65+,209.785714285714
2022-03-12,0-17,14.5714285714286
2022-03-12,18-49,84.2857142857143
2022-03-12,50-64,60.5
2022-03-12,65+,145.071428571429
2022-03-19,0-17,11
2022-03-19,18-49,68.1428571428571
2022-03-19,50-64,46.1428571428572
2022-03-19,65+,109.571428571429
2022-03-26,0-17,8.14285714285714
2022-03-26,18-49,55.4285714285714
2022-03-26,50-64,38.6428571428572
2022-03-26,65+,84.6428571428571
2022-04-02,0-17,6.57142857142857
2022-04-02,18-49,47.4285714285714
2022-04-02,50-64,30
2022-04-02,65+,61.8571428571429
2022-04-09,0-17,5
2022-04-09,18-49,41.1428571428572
2022-04-09,50-64,28
2022-04-09,65+,63.7142857142857
2022-04-16,0-17,4
2022-04-16,18-49,40.5714285714286
2022-04-16,50-64,25.5714285714286
2022-04-16,65+,56.2857142857143
2022-04-23,0-17,7.14285714285714
2022-04-23,18-49,44.5714285714286
2022-04-23,50-64,25.9285714285714
2022-04-23,65+,68.9285714285714
2022-04-30,0-17,6.57142857142857
2022-04-30,18-49,50
2022-04-30,50-64,26.7857142857143
2022-04-30,65+,72.9285714285714
2022-05-07,0-17,12.1428571428571
2022-05-07,18-49,54.5714285714286
2022-05-07,50-64,32.4285714285714
2022-05-07,65+,97.8571428571429
2022-05-14,0-17,10.7142857142857
2022-05-14,18-49,60.1428571428572
2022-05-14,50-64,40.2857142857143
2022-05-14,65+,114.428571428571
2022-05-21,0-17,15.2857142857143
2022-05-21,18-49,73.8571428571429
2022-05-21,50-64,56.5714285714286
2022-05-21,65+,167.857142857143
2022-05-28,0-17,17.5714285714286
2022-05-28,18-49,87.4285714285714
2022-05-28,50-64,64.2857142857143
2022-05-28,65+,189.142857142857
2022-06-04,0-17,18
2022-06-04,18-49,100.142857142857
2022-06-04,50-64,76.7142857142857
2022-06-04,65+,215.571428571429
2022-06-11,0-17,22.2857142857143
2022-06-11,18-49,123.857142857143
2022-06-11,50-64,91.2142857142857
2022-06-11,65+,243.214285714286
2022-06-18,0-17,22.5714285714286
2022-06-18,18-49,136.285714285714
2022-06-18,50-64,85.8571428571429
2022-06-18,65+,244
2022-06-25,0-17,27.2857142857143
2022-06-25,18-49,145
2022-06-25,50-64,99.2142857142857
2022-06-25,65+,283.642857142857
2022-07-02,0-17,27
2022-07-02,18-49,154
2022-07-02,50-64,120.857142857143
2022-07-02,65+,318.285714285714
2022-07-09,0-17,24
2022-07-09,18-49,163.142857142857
2022-07-09,50-64,127.571428571429
2022-07-09,65+,349.857142857143
2022-07-16,0-17,29.8571428571429
2022-07-16,18-49,184.285714285714
2022-07-16,50-64,134.928571428571
2022-07-16,65+,393.071428571429
2022-07-23,0-17,32.4285714285714
2022-07-23,18-49,181.714285714286
2022-07-23,50-64,141.571428571429
2022-07-23,65+,395.285714285714
2022-07-30,0-17,32.1428571428572
2022-07-30,18-49,172.857142857143
2022-07-30,50-64,132.571428571429
2022-07-30,65+,358.714285714286
2022-08-06,0-17,27.1428571428571
2022-08-06,18-49,165
2022-08-06,50-64,126.214285714286
2022-08-06,65+,350.928571428571
2022-08-13,0-17,27.8571428571429
2022-08-13,18-49,141.285714285714
2022-08-13,50-64,112.785714285714
2022-08-13,65+,307.071428571429
2022-08-20,0-17,26
2022-08-20,18-49,133.571428571429
2022-08-20,50-64,108.642857142857
2022-08-20,65+,289.928571428571
2022-08-27,0-17,26
2022-08-27,18-49,148
2022-08-27,50-64,103.571428571429
2022-08-27,65+,281.142857142857
2022-09-03,0-17,20.5714285714286
2022-09-03,18-49,125.285714285714
2022-09-03,50-64,92.4285714285714
2022-09-03,65+,251.714285714286
2022-09-10,0-17,18.1428571428571
2022-09-10,18-49,109.857142857143
2022-09-10,50-64,88.0714285714286
2022-09-10,65+,246.642857142857
2022-09-17,0-17,12.7142857142857
2022-09-17,18-49,103
2022-09-17,50-64,76.1428571428571
2022-09-17,65+,218.142857142857
2022-09-24,0-17,10.5714285714286
2022-09-24,18-49,80.5714285714286
2022-09-24,50-64,60.5
2022-09-24,65+,176.928571428571
2022-10-01,0-17,9.14285714285714
2022-10-01,18-49,75
2022-10-01,50-64,54.6428571428572
2022-10-01,65+,170.642857142857
2022-10-08,0-17,6.71428571428571
2022-10-08,18-49,67.8571428571429
2022-10-08,50-64,54
2022-10-08,65+,162.571428571429
2022-10-15,0-17,7.85714285714286
2022-10-15,18-49,61.5714285714286
2022-10-15,50-64,52.5714285714286
2022-10-15,65+,161.285714285714
2022-10-22,0-17,11
2022-10-22,18-49,59.2857142857143
2022-10-22,50-64,44.5
2022-10-22,65+,151.785714285714
2022-10-29,0-17,6.57142857142857
2022-10-29,18-49,58.8571428571429
2022-10-29,50-64,43.9285714285714
2022-10-29,65+,143.928571428571
2022-11-05,0-17,11.2857142857143
2022-11-05,18-49,58.2857142857143
2022-11-05,50-64,44.8571428571429
2022-11-05,65+,168.571428571429
2022-11-12,0-17,12.5714285714286
2022-11-12,18-49,68.7142857142857
2022-11-12,50-64,60.6428571428572
2022-11-12,65+,195.785714285714
2022-11-19,0-17,10.1428571428571
2022-11-19,18-49,81.5714285714286
2022-11-19,50-64,65.9285714285714
2022-11-19,65+,236.5
2022-11-26,0-17,16.2857142857143
2022-11-26,18-49,100.714285714286
2022-11-26,50-64,86.7857142857143
2022-11-26,65+,302.214285714286
2022-12-03,0-17,20.7142857142857
2022-12-03,18-49,136.571428571429
2022-12-03,50-64,120.642857142857
2022-12-03,65+,411.5
2022-12-10,0-17,19.4285714285714
2022-12-10,18-49,133.857142857143
2022-12-10,50-64,126
2022-12-10,65+,434.714285714286
2022-12-17,0-17,17.8571428571429
2022-12-17,18-49,136.285714285714
2022-12-17,50-64,124.785714285714
2022-12-17,65+,425.642857142857
2022-12-24,0-17,23.4285714285714
2022-12-24,18-49,137.571428571429
2022-12-24,50-64,121.857142857143
2022-12-24,65+,421.428571428571
2022-12-31,0-17,23.7142857142857
2022-12-31,18-49,149.571428571429
2022-12-31,50-64,138.214285714286
2022-12-31,65+,455.785714285714
2023-01-14,0-17,15.8571428571429
2023-01-14,18-49,119.571428571429
2023-01-14,50-64,106.571428571429
2023-01-14,65+,340.857142857143
2023-01-21,0-17,13.7142857142857
2023-01-21,18-49,100.857142857143
2023-01-21,50-64,82.7142857142857
2023-01-21,65+,254.142857142857
2023-01-28,0-17,12.4285714285714
2023-01-28,18-49,84.1428571428572
2023-01-28,50-64,73.1428571428571
2023-01-28,65+,223.428571428571
2023-02-04,0-17,13.4285714285714
2023-02-04,18-49,86.2857142857143
2023-02-04,50-64,75.4285714285714
2023-02-04,65+,223
2023-02-11,0-17,15.7142857142857
2023-02-11,18-49,90.7142857142857
2023-02-11,50-64,80.9285714285714
2023-02-11,65+,245.357142857143
2023-02-18,0-17,16
2023-02-18,18-49,82.5714285714286
2023-02-18,50-64,75.6428571428571
2023-02-18,65+,248.928571428571
2023-02-25,0-17,12.5714285714286
2023-02-25,18-49,85.1428571428571
2023-02-25,50-64,80.0714285714286
2023-02-25,65+,259.071428571429
2023-03-04,0-17,11.4285714285714
2023-03-04,18-49,85
2023-03-04,50-64,74
2023-03-04,65+,247.857142857143
2023-03-11,0-17,11.7142857142857
2023-03-11,18-49,80
2023-03-11,50-64,69.3571428571429
2023-03-11,65+,216.785714285714
2023-03-18,0-17,9.28571428571429
2023-03-18,18-49,70
2023-03-18,50-64,58.2857142857143
2023-03-18,65+,193.142857142857
2023-03-25,0-17,8.57142857142857
2023-03-25,18-49,56.5714285714286
2023-03-25,50-64,49.6428571428572
2023-03-25,65+,172.785714285714
