"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Tennessee",2024-03-30,"181"
"Tennessee",2024-03-23,"232"
"Tennessee",2024-03-16,"286"
"Tennessee",2024-03-09,"403"
"Tennessee",2024-03-02,"462"
"Tennessee",2024-02-24,"391"
"Tennessee",2024-02-17,"415"
"Tennessee",2024-02-10,"315"
"Tennessee",2024-02-03,"363"
"Tennessee",2024-01-27,"396"
"Tennessee",2024-01-20,"398"
"Tennessee",2024-01-13,"543"
"Tennessee",2024-01-06,"697"
"Tennessee",2023-12-30,"710"
"Tennessee",2023-12-23,"513"
"Tennessee",2023-12-16,"480"
"Tennessee",2023-12-09,"410"
"Tennessee",2023-12-02,"400"
"Tennessee",2023-11-25,"326"
"Tennessee",2023-11-18,"337"
"Tennessee",2023-11-11,"346"
"Tennessee",2023-11-04,"258"
"Tennessee",2023-10-28,"259"
"Tennessee",2023-10-21,"249"
"Tennessee",2023-10-14,"245"
"Tennessee",2023-10-07,"244"
"Tennessee",2023-09-30,"300"
"Tennessee",2023-09-23,"320"
"Tennessee",2023-09-16,"389"
"Tennessee",2023-09-09,"463"
"Tennessee",2023-09-02,"412"
"Tennessee",2023-08-26,"389"
"Tennessee",2023-08-19,"297"
"Tennessee",2023-08-12,"232"
"Tennessee",2023-08-05,"181"
"Tennessee",2023-07-29,"144"
"Tennessee",2023-07-22,"125"
"Tennessee",2023-07-15,"94"
"Tennessee",2023-07-08,"85"
"Tennessee",2023-07-01,"75"
"Tennessee",2023-06-24,"75"
"Tennessee",2023-06-17,"60"
"Tennessee",2023-06-10,"93"
"Tennessee",2023-06-03,"93"
"Tennessee",2023-05-27,"123"
"Tennessee",2023-05-20,"138"
"Tennessee",2023-05-13,"156"
"Tennessee",2023-05-06,"155"
"Tennessee",2023-04-29,"162"
"Tennessee",2023-04-22,"189"
"Tennessee",2023-04-15,"220"
"Tennessee",2023-04-08,"219"
"Tennessee",2023-04-01,"237"
"Tennessee",2023-03-25,"291"
