"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Missouri",2024-03-30,"154"
"Missouri",2024-03-23,"222"
"Missouri",2024-03-16,"248"
"Missouri",2024-03-09,"329"
"Missouri",2024-03-02,"379"
"Missouri",2024-02-24,"404"
"Missouri",2024-02-17,"401"
"Missouri",2024-02-10,"419"
"Missouri",2024-02-03,"415"
"Missouri",2024-01-27,"470"
"Missouri",2024-01-20,"529"
"Missouri",2024-01-13,"746"
"Missouri",2024-01-06,"840"
"Missouri",2023-12-30,"781"
"Missouri",2023-12-23,"763"
"Missouri",2023-12-16,"702"
"Missouri",2023-12-09,"682"
"Missouri",2023-12-02,"669"
"Missouri",2023-11-25,"518"
"Missouri",2023-11-18,"470"
"Missouri",2023-11-11,"374"
"Missouri",2023-11-04,"332"
"Missouri",2023-10-28,"356"
"Missouri",2023-10-21,"309"
"Missouri",2023-10-14,"328"
"Missouri",2023-10-07,"291"
"Missouri",2023-09-30,"416"
"Missouri",2023-09-23,"422"
"Missouri",2023-09-16,"452"
"Missouri",2023-09-09,"420"
"Missouri",2023-09-02,"346"
"Missouri",2023-08-26,"285"
"Missouri",2023-08-19,"245"
"Missouri",2023-08-12,"175"
"Missouri",2023-08-05,"123"
"Missouri",2023-07-29,"119"
"Missouri",2023-07-22,"100"
"Missouri",2023-07-15,"99"
"Missouri",2023-07-08,"112"
"Missouri",2023-07-01,"75"
"Missouri",2023-06-24,"91"
"Missouri",2023-06-17,"80"
"Missouri",2023-06-10,"97"
"Missouri",2023-06-03,"116"
"Missouri",2023-05-27,"111"
"Missouri",2023-05-20,"138"
"Missouri",2023-05-13,"185"
"Missouri",2023-05-06,"201"
"Missouri",2023-04-29,"203"
"Missouri",2023-04-22,"274"
"Missouri",2023-04-15,"289"
"Missouri",2023-04-08,"360"
"Missouri",2023-04-01,"369"
"Missouri",2023-03-25,"397"
"Missouri",2023-03-18,"442"
"Missouri",2023-03-11,"465"
"Missouri",2023-03-04,"486"
"Missouri",2023-02-25,"489"
"Missouri",2023-02-18,"496"
"Missouri",2023-02-11,"463"
"Missouri",2023-02-04,"509"
"Missouri",2023-01-28,"480"
"Missouri",2023-01-21,"576"
"Missouri",2023-01-14,"749"
"Missouri",2023-01-07,"832"
"Missouri",2022-12-31,"942"
"Missouri",2022-12-24,"841"
"Missouri",2022-12-17,"853"
"Missouri",2022-12-10,"828"
"Missouri",2022-12-03,"777"
"Missouri",2022-11-26,"620"
"Missouri",2022-11-19,"525"
"Missouri",2022-11-12,"495"
"Missouri",2022-11-05,"554"
"Missouri",2022-10-29,"537"
"Missouri",2022-10-22,"515"
"Missouri",2022-10-15,"532"
"Missouri",2022-10-08,"503"
"Missouri",2022-10-01,"598"
"Missouri",2022-09-24,"676"
"Missouri",2022-09-17,"647"
"Missouri",2022-09-10,"710"
"Missouri",2022-09-03,"744"
"Missouri",2022-08-27,"661"
"Missouri",2022-08-20,"793"
"Missouri",2022-08-13,"799"
"Missouri",2022-08-06,"849"
"Missouri",2022-07-30,"867"
"Missouri",2022-07-23,"952"
"Missouri",2022-07-16,"902"
"Missouri",2022-07-09,"886"
"Missouri",2022-07-02,"686"
"Missouri",2022-06-25,"691"
"Missouri",2022-06-18,"614"
"Missouri",2022-06-11,"574"
"Missouri",2022-06-04,"502"
"Missouri",2022-05-28,"366"
"Missouri",2022-05-21,"348"
"Missouri",2022-05-14,"283"
"Missouri",2022-05-07,"205"
"Missouri",2022-04-30,"180"
"Missouri",2022-04-23,"212"
"Missouri",2022-04-16,"152"
"Missouri",2022-04-09,"179"
"Missouri",2022-04-02,"217"
"Missouri",2022-03-26,"266"
"Missouri",2022-03-19,"274"
"Missouri",2022-03-12,"375"
"Missouri",2022-03-05,"526"
"Missouri",2022-02-26,"824"
"Missouri",2022-02-19,"1123"
"Missouri",2022-02-12,"1681"
"Missouri",2022-02-05,"2150"
"Missouri",2022-01-29,"2773"
"Missouri",2022-01-22,"2982"
"Missouri",2022-01-15,"2888"
"Missouri",2022-01-08,"2498"
"Missouri",2022-01-01,"2022"
"Missouri",2021-12-25,"1484"
"Missouri",2021-12-18,"1499"
"Missouri",2021-12-11,"1563"
"Missouri",2021-12-04,"1240"
"Missouri",2021-11-27,"908"
"Missouri",2021-11-20,"771"
"Missouri",2021-11-13,"638"
"Missouri",2021-11-06,"554"
"Missouri",2021-10-30,"583"
"Missouri",2021-10-23,"558"
"Missouri",2021-10-16,"718"
"Missouri",2021-10-09,"743"
"Missouri",2021-10-02,"848"
"Missouri",2021-09-25,"1047"
"Missouri",2021-09-18,"1136"
"Missouri",2021-09-11,"1257"
"Missouri",2021-09-04,"1337"
"Missouri",2021-08-28,"1561"
"Missouri",2021-08-21,"1762"
"Missouri",2021-08-14,"1860"
"Missouri",2021-08-07,"1696"
"Missouri",2021-07-31,"1694"
"Missouri",2021-07-24,"1395"
"Missouri",2021-07-17,"1105"
"Missouri",2021-07-10,"880"
"Missouri",2021-07-03,"724"
"Missouri",2021-06-26,"595"
"Missouri",2021-06-19,"562"
"Missouri",2021-06-12,"489"
"Missouri",2021-06-05,"399"
"Missouri",2021-05-29,"374"
"Missouri",2021-05-22,"315"
"Missouri",2021-05-15,"383"
"Missouri",2021-05-08,"440"
"Missouri",2021-05-01,"502"
"Missouri",2021-04-24,"437"
"Missouri",2021-04-17,"407"
"Missouri",2021-04-10,"411"
"Missouri",2021-04-03,"374"
"Missouri",2021-03-27,"395"
"Missouri",2021-03-20,"400"
"Missouri",2021-03-13,"411"
"Missouri",2021-03-06,"481"
"Missouri",2021-02-27,"549"
"Missouri",2021-02-20,"655"
"Missouri",2021-02-13,"746"
"Missouri",2021-02-06,"966"
"Missouri",2021-01-30,"1153"
"Missouri",2021-01-23,"1317"
"Missouri",2021-01-16,"1694"
"Missouri",2021-01-09,"1944"
"Missouri",2021-01-02,"1873"
"Missouri",2020-12-26,"1892"
"Missouri",2020-12-19,"2024"
"Missouri",2020-12-12,"2114"
"Missouri",2020-12-05,"2118"
"Missouri",2020-11-28,"2100"
"Missouri",2020-11-21,"2416"
"Missouri",2020-11-14,"2150"
"Missouri",2020-11-07,"1711"
"Missouri",2020-10-31,"1301"
"Missouri",2020-10-24,"1197"
"Missouri",2020-10-17,"1260"
"Missouri",2020-10-10,"1063"
"Missouri",2020-10-03,"939"
"Missouri",2020-09-26,"815"
"Missouri",2020-09-19,"752"
"Missouri",2020-09-12,"651"
"Missouri",2020-09-05,"635"
"Missouri",2020-08-29,"682"
"Missouri",2020-08-22,"655"
"Missouri",2020-08-15,"516"
"Missouri",2020-08-08,"429"
"Missouri",2020-08-01,"N/A"
"Missouri",2020-07-25,"N/A"
"Missouri",2020-07-18,"N/A"
"Missouri",2020-07-11,"N/A"
