date,agegroup,hosp
2022-02-19,0-17,12.5714285714286
2022-02-19,18-49,42.5714285714286
2022-02-19,50-64,46.2857142857143
2022-02-19,65+,120.571428571429
2022-02-26,0-17,8.42857142857143
2022-02-26,18-49,34.5714285714286
2022-02-26,50-64,37.7142857142857
2022-02-26,65+,91.1428571428571
2022-03-05,0-17,5.28571428571429
2022-03-05,18-49,27.7142857142857
2022-03-05,50-64,26.7857142857143
2022-03-05,65+,70.3571428571429
2022-03-12,0-17,4.28571428571429
2022-03-12,18-49,19
2022-03-12,50-64,23.2857142857143
2022-03-12,65+,47.2857142857143
2022-03-19,0-17,4.57142857142857
2022-03-19,18-49,9.57142857142857
2022-03-19,50-64,18.4285714285714
2022-03-19,65+,39.2857142857143
2022-03-26,0-17,2.28571428571429
2022-03-26,18-49,10.7142857142857
2022-03-26,50-64,12.6428571428571
2022-03-26,65+,27.6428571428571
2022-04-02,0-17,4.28571428571429
2022-04-02,18-49,9.57142857142857
2022-04-02,50-64,11.3571428571429
2022-04-02,65+,24.7857142857143
2022-04-09,0-17,3.14285714285714
2022-04-09,18-49,9.42857142857143
2022-04-09,50-64,8.35714285714286
2022-04-09,65+,24.6428571428571
2022-04-16,0-17,3.14285714285714
2022-04-16,18-49,11.4285714285714
2022-04-16,50-64,10.5714285714286
2022-04-16,65+,29.7142857142857
2022-04-23,0-17,3.57142857142857
2022-04-23,18-49,11.8571428571429
2022-04-23,50-64,13.4285714285714
2022-04-23,65+,39.1428571428571
2022-04-30,0-17,3.42857142857143
2022-04-30,18-49,13.8571428571429
2022-04-30,50-64,14.8571428571429
2022-04-30,65+,55.5714285714286
2022-05-07,0-17,5.42857142857143
2022-05-07,18-49,17.5714285714286
2022-05-07,50-64,21.5
2022-05-07,65+,63.7857142857143
2022-05-14,0-17,7.14285714285714
2022-05-14,18-49,25.7142857142857
2022-05-14,50-64,26.1428571428571
2022-05-14,65+,86.4285714285714
2022-05-21,0-17,8.14285714285714
2022-05-21,18-49,27.5714285714286
2022-05-21,50-64,34.1428571428571
2022-05-21,65+,108.571428571429
2022-05-28,0-17,10.2857142857143
2022-05-28,18-49,33.7142857142857
2022-05-28,50-64,33.7857142857143
2022-05-28,65+,116.5
2022-06-04,0-17,8.28571428571429
2022-06-04,18-49,28.4285714285714
2022-06-04,50-64,32.5714285714286
2022-06-04,65+,111.857142857143
2022-06-11,0-17,8.85714285714286
2022-06-11,18-49,30
2022-06-11,50-64,30.2857142857143
2022-06-11,65+,102.714285714286
2022-06-18,0-17,8
2022-06-18,18-49,21.4285714285714
2022-06-18,50-64,27.2857142857143
2022-06-18,65+,91.7142857142857
2022-06-25,0-17,7
2022-06-25,18-49,23.1428571428571
2022-06-25,50-64,27.9285714285714
2022-06-25,65+,86.3571428571429
2022-07-02,0-17,8.85714285714286
2022-07-02,18-49,24.2857142857143
2022-07-02,50-64,28.5714285714286
2022-07-02,65+,88
2022-07-09,0-17,7.71428571428571
2022-07-09,18-49,27
2022-07-09,50-64,30.6428571428571
2022-07-09,65+,97.9285714285714
2022-07-16,0-17,8.28571428571429
2022-07-16,18-49,32.8571428571429
2022-07-16,50-64,39.7142857142857
2022-07-16,65+,109.285714285714
2022-07-23,0-17,10.4285714285714
2022-07-23,18-49,36.8571428571429
2022-07-23,50-64,41.9285714285714
2022-07-23,65+,126.642857142857
2022-07-30,0-17,13.2857142857143
2022-07-30,18-49,37.8571428571429
2022-07-30,50-64,46.1428571428572
2022-07-30,65+,128.857142857143
2022-08-06,0-17,10.2857142857143
2022-08-06,18-49,36.4285714285714
2022-08-06,50-64,41.2142857142857
2022-08-06,65+,125.357142857143
2022-08-13,0-17,11.2857142857143
2022-08-13,18-49,39.2857142857143
2022-08-13,50-64,43.1428571428572
2022-08-13,65+,131.714285714286
2022-08-20,0-17,10.8571428571429
2022-08-20,18-49,45
2022-08-20,50-64,48.5
2022-08-20,65+,132.785714285714
2022-08-27,0-17,14.4285714285714
2022-08-27,18-49,44.2857142857143
2022-08-27,50-64,52.2142857142857
2022-08-27,65+,140.071428571429
2022-09-03,0-17,12.4285714285714
2022-09-03,18-49,32
2022-09-03,50-64,40.7857142857143
2022-09-03,65+,123.5
2022-09-10,0-17,10.2857142857143
2022-09-10,18-49,26.7142857142857
2022-09-10,50-64,35.3571428571429
2022-09-10,65+,110.214285714286
2022-09-17,0-17,13.2857142857143
2022-09-17,18-49,26.2857142857143
2022-09-17,50-64,36.3571428571429
2022-09-17,65+,107.642857142857
2022-09-24,0-17,11.8571428571429
2022-09-24,18-49,26.4285714285714
2022-09-24,50-64,30.5714285714286
2022-09-24,65+,105.285714285714
2022-10-01,0-17,11.5714285714286
2022-10-01,18-49,28.5714285714286
2022-10-01,50-64,34.4285714285714
2022-10-01,65+,107.571428571429
2022-10-08,0-17,11
2022-10-08,18-49,23.4285714285714
2022-10-08,50-64,29
2022-10-08,65+,125.857142857143
2022-10-15,0-17,11
2022-10-15,18-49,25.2857142857143
2022-10-15,50-64,31.2857142857143
2022-10-15,65+,119.857142857143
2022-10-22,0-17,6.85714285714286
2022-10-22,18-49,22
2022-10-22,50-64,32
2022-10-22,65+,117.857142857143
2022-10-29,0-17,7.28571428571429
2022-10-29,18-49,24.2857142857143
2022-10-29,50-64,33.9285714285714
2022-10-29,65+,116.785714285714
2022-11-05,0-17,7.28571428571429
2022-11-05,18-49,21
2022-11-05,50-64,36
2022-11-05,65+,124.285714285714
2022-11-12,0-17,10.4285714285714
2022-11-12,18-49,23.1428571428571
2022-11-12,50-64,32.5714285714286
2022-11-12,65+,124.857142857143
2022-11-19,0-17,7.57142857142857
