"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Nebraska",2024-03-30,"59"
"Nebraska",2024-03-23,"50"
"Nebraska",2024-03-16,"87"
"Nebraska",2024-03-09,"86"
"Nebraska",2024-03-02,"83"
"Nebraska",2024-02-24,"117"
"Nebraska",2024-02-17,"87"
"Nebraska",2024-02-10,"129"
"Nebraska",2024-02-03,"120"
"Nebraska",2024-01-27,"101"
"Nebraska",2024-01-20,"94"
"Nebraska",2024-01-13,"160"
"Nebraska",2024-01-06,"215"
"Nebraska",2023-12-30,"223"
"Nebraska",2023-12-23,"244"
"Nebraska",2023-12-16,"245"
"Nebraska",2023-12-09,"188"
"Nebraska",2023-12-02,"183"
"Nebraska",2023-11-25,"167"
"Nebraska",2023-11-18,"146"
"Nebraska",2023-11-11,"163"
"Nebraska",2023-11-04,"117"
"Nebraska",2023-10-28,"129"
"Nebraska",2023-10-21,"83"
"Nebraska",2023-10-14,"67"
"Nebraska",2023-10-07,"66"
"Nebraska",2023-09-30,"91"
"Nebraska",2023-09-23,"80"
"Nebraska",2023-09-16,"75"
"Nebraska",2023-09-09,"65"
"Nebraska",2023-09-02,"42"
"Nebraska",2023-08-26,"46"
"Nebraska",2023-08-19,"45"
"Nebraska",2023-08-12,"32"
"Nebraska",2023-08-05,"28"
"Nebraska",2023-07-29,"25"
"Nebraska",2023-07-22,"31"
"Nebraska",2023-07-15,"22"
"Nebraska",2023-07-08,"13"
"Nebraska",2023-07-01,"18"
"Nebraska",2023-06-24,"16"
"Nebraska",2023-06-17,"32"
"Nebraska",2023-06-10,"16"
"Nebraska",2023-06-03,"31"
"Nebraska",2023-05-27,"26"
"Nebraska",2023-05-20,"31"
"Nebraska",2023-05-13,"44"
"Nebraska",2023-05-06,"26"
"Nebraska",2023-04-29,"56"
"Nebraska",2023-04-22,"56"
"Nebraska",2023-04-15,"69"
"Nebraska",2023-04-08,"107"
"Nebraska",2023-04-01,"155"
"Nebraska",2023-03-25,"125"
"Nebraska",2023-03-18,"151"
"Nebraska",2023-03-11,"158"
"Nebraska",2023-03-04,"187"
"Nebraska",2023-02-25,"173"
"Nebraska",2023-02-18,"136"
"Nebraska",2023-02-11,"103"
"Nebraska",2023-02-04,"68"
"Nebraska",2023-01-28,"101"
"Nebraska",2023-01-21,"127"
"Nebraska",2023-01-14,"159"
"Nebraska",2023-01-07,"158"
"Nebraska",2022-12-31,"193"
"Nebraska",2022-12-24,"211"
"Nebraska",2022-12-17,"232"
"Nebraska",2022-12-10,"230"
"Nebraska",2022-12-03,"262"
"Nebraska",2022-11-26,"204"
"Nebraska",2022-11-19,"139"
"Nebraska",2022-11-12,"149"
"Nebraska",2022-11-05,"140"
"Nebraska",2022-10-29,"107"
"Nebraska",2022-10-22,"96"
"Nebraska",2022-10-15,"92"
"Nebraska",2022-10-08,"123"
"Nebraska",2022-10-01,"123"
"Nebraska",2022-09-24,"110"
"Nebraska",2022-09-17,"148"
"Nebraska",2022-09-10,"142"
"Nebraska",2022-09-03,"199"
"Nebraska",2022-08-27,"200"
"Nebraska",2022-08-20,"223"
"Nebraska",2022-08-13,"212"
"Nebraska",2022-08-06,"214"
"Nebraska",2022-07-30,"235"
"Nebraska",2022-07-23,"191"
"Nebraska",2022-07-16,"167"
"Nebraska",2022-07-09,"183"
"Nebraska",2022-07-02,"177"
"Nebraska",2022-06-25,"168"
"Nebraska",2022-06-18,"140"
"Nebraska",2022-06-11,"131"
"Nebraska",2022-06-04,"134"
"Nebraska",2022-05-28,"95"
"Nebraska",2022-05-21,"84"
"Nebraska",2022-05-14,"60"
"Nebraska",2022-05-07,"48"
"Nebraska",2022-04-30,"41"
"Nebraska",2022-04-23,"49"
"Nebraska",2022-04-16,"42"
"Nebraska",2022-04-09,"33"
"Nebraska",2022-04-02,"52"
"Nebraska",2022-03-26,"64"
"Nebraska",2022-03-19,"84"
"Nebraska",2022-03-12,"103"
"Nebraska",2022-03-05,"140"
"Nebraska",2022-02-26,"190"
"Nebraska",2022-02-19,"278"
"Nebraska",2022-02-12,"413"
"Nebraska",2022-02-05,"533"
"Nebraska",2022-01-29,"609"
"Nebraska",2022-01-22,"614"
"Nebraska",2022-01-15,"502"
"Nebraska",2022-01-08,"437"
"Nebraska",2022-01-01,"377"
"Nebraska",2021-12-25,"330"
"Nebraska",2021-12-18,"397"
"Nebraska",2021-12-11,"441"
"Nebraska",2021-12-04,"482"
"Nebraska",2021-11-27,"434"
"Nebraska",2021-11-20,"466"
"Nebraska",2021-11-13,"357"
"Nebraska",2021-11-06,"357"
"Nebraska",2021-10-30,"377"
"Nebraska",2021-10-23,"288"
"Nebraska",2021-10-16,"336"
"Nebraska",2021-10-09,"315"
"Nebraska",2021-10-02,"329"
"Nebraska",2021-09-25,"356"
"Nebraska",2021-09-18,"363"
"Nebraska",2021-09-11,"289"
"Nebraska",2021-09-04,"307"
"Nebraska",2021-08-28,"297"
"Nebraska",2021-08-21,"228"
"Nebraska",2021-08-14,"199"
"Nebraska",2021-08-07,"153"
"Nebraska",2021-07-31,"134"
"Nebraska",2021-07-24,"109"
"Nebraska",2021-07-17,"92"
"Nebraska",2021-07-10,"48"
"Nebraska",2021-07-03,"42"
"Nebraska",2021-06-26,"29"
"Nebraska",2021-06-19,"51"
"Nebraska",2021-06-12,"37"
"Nebraska",2021-06-05,"38"
"Nebraska",2021-05-29,"49"
"Nebraska",2021-05-22,"62"
"Nebraska",2021-05-15,"86"
"Nebraska",2021-05-08,"91"
"Nebraska",2021-05-01,"110"
"Nebraska",2021-04-24,"114"
"Nebraska",2021-04-17,"127"
"Nebraska",2021-04-10,"135"
"Nebraska",2021-04-03,"110"
"Nebraska",2021-03-27,"75"
"Nebraska",2021-03-20,"94"
"Nebraska",2021-03-13,"93"
"Nebraska",2021-03-06,"114"
"Nebraska",2021-02-27,"142"
"Nebraska",2021-02-20,"131"
"Nebraska",2021-02-13,"124"
"Nebraska",2021-02-06,"206"
"Nebraska",2021-01-30,"210"
"Nebraska",2021-01-23,"305"
"Nebraska",2021-01-16,"375"
"Nebraska",2021-01-09,"396"
"Nebraska",2021-01-02,"359"
"Nebraska",2020-12-26,"372"
"Nebraska",2020-12-19,"444"
"Nebraska",2020-12-12,"558"
"Nebraska",2020-12-05,"680"
