"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Minnesota",2024-03-30,"107"
"Minnesota",2024-03-23,"122"
"Minnesota",2024-03-16,"129"
"Minnesota",2024-03-09,"166"
"Minnesota",2024-03-02,"169"
"Minnesota",2024-02-24,"190"
"Minnesota",2024-02-17,"245"
"Minnesota",2024-02-10,"219"
"Minnesota",2024-02-03,"269"
"Minnesota",2024-01-27,"305"
"Minnesota",2024-01-20,"344"
"Minnesota",2024-01-13,"475"
"Minnesota",2024-01-06,"539"
"Minnesota",2023-12-30,"597"
"Minnesota",2023-12-23,"530"
"Minnesota",2023-12-16,"502"
"Minnesota",2023-12-09,"447"
"Minnesota",2023-12-02,"450"
"Minnesota",2023-11-25,"350"
"Minnesota",2023-11-18,"385"
"Minnesota",2023-11-11,"293"
"Minnesota",2023-11-04,"216"
"Minnesota",2023-10-28,"268"
"Minnesota",2023-10-21,"285"
"Minnesota",2023-10-14,"276"
"Minnesota",2023-10-07,"260"
"Minnesota",2023-09-30,"260"
"Minnesota",2023-09-23,"254"
"Minnesota",2023-09-16,"209"
"Minnesota",2023-09-09,"176"
"Minnesota",2023-09-02,"171"
"Minnesota",2023-08-26,"176"
"Minnesota",2023-08-19,"116"
"Minnesota",2023-08-12,"103"
"Minnesota",2023-08-05,"76"
"Minnesota",2023-07-29,"60"
"Minnesota",2023-07-22,"78"
"Minnesota",2023-07-15,"52"
"Minnesota",2023-07-08,"49"
"Minnesota",2023-07-01,"35"
"Minnesota",2023-06-24,"48"
"Minnesota",2023-06-17,"42"
"Minnesota",2023-06-10,"43"
"Minnesota",2023-06-03,"67"
"Minnesota",2023-05-27,"81"
"Minnesota",2023-05-20,"81"
"Minnesota",2023-05-13,"157"
"Minnesota",2023-05-06,"134"
"Minnesota",2023-04-29,"139"
"Minnesota",2023-04-22,"169"
"Minnesota",2023-04-15,"201"
"Minnesota",2023-04-08,"224"
"Minnesota",2023-04-01,"262"
"Minnesota",2023-03-25,"247"
"Minnesota",2023-03-18,"267"
"Minnesota",2023-03-11,"344"
"Minnesota",2023-03-04,"368"
"Minnesota",2023-02-25,"341"
"Minnesota",2023-02-18,"401"
"Minnesota",2023-02-11,"403"
"Minnesota",2023-02-04,"354"
"Minnesota",2023-01-28,"407"
"Minnesota",2023-01-21,"379"
"Minnesota",2023-01-14,"433"
"Minnesota",2023-01-07,"548"
"Minnesota",2022-12-31,"563"
"Minnesota",2022-12-24,"559"
"Minnesota",2022-12-17,"538"
"Minnesota",2022-12-10,"555"
"Minnesota",2022-12-03,"582"
"Minnesota",2022-11-26,"500"
"Minnesota",2022-11-19,"505"
"Minnesota",2022-11-12,"463"
"Minnesota",2022-11-05,"456"
