"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Kansas",2024-03-30,"54"
"Kansas",2024-03-23,"57"
"Kansas",2024-03-16,"92"
"Kansas",2024-03-09,"123"
"Kansas",2024-03-02,"121"
"Kansas",2024-02-24,"133"
"Kansas",2024-02-17,"122"
"Kansas",2024-02-10,"120"
"Kansas",2024-02-03,"127"
"Kansas",2024-01-27,"129"
"Kansas",2024-01-20,"151"
"Kansas",2024-01-13,"227"
"Kansas",2024-01-06,"311"
"Kansas",2023-12-30,"336"
"Kansas",2023-12-23,"286"
"Kansas",2023-12-16,"302"
"Kansas",2023-12-09,"264"
"Kansas",2023-12-02,"219"
"Kansas",2023-11-25,"197"
"Kansas",2023-11-18,"233"
"Kansas",2023-11-11,"209"
"Kansas",2023-11-04,"213"
"Kansas",2023-10-28,"233"
"Kansas",2023-10-21,"176"
"Kansas",2023-10-14,"116"
"Kansas",2023-10-07,"123"
"Kansas",2023-09-30,"111"
"Kansas",2023-09-23,"138"
"Kansas",2023-09-16,"130"
"Kansas",2023-09-09,"138"
"Kansas",2023-09-02,"106"
"Kansas",2023-08-26,"101"
"Kansas",2023-08-19,"57"
"Kansas",2023-08-12,"52"
"Kansas",2023-08-05,"51"
"Kansas",2023-07-29,"39"
"Kansas",2023-07-22,"24"
"Kansas",2023-07-15,"41"
"Kansas",2023-07-08,"28"
"Kansas",2023-07-01,"34"
"Kansas",2023-06-24,"19"
"Kansas",2023-06-17,"26"
"Kansas",2023-06-10,"43"
"Kansas",2023-06-03,"40"
"Kansas",2023-05-27,"35"
"Kansas",2023-05-20,"51"
"Kansas",2023-05-13,"77"
"Kansas",2023-05-06,"70"
"Kansas",2023-04-29,"69"
"Kansas",2023-04-22,"81"
"Kansas",2023-04-15,"127"
"Kansas",2023-04-08,"109"
"Kansas",2023-04-01,"147"
"Kansas",2023-03-25,"190"
"Kansas",2023-03-18,"183"
"Kansas",2023-03-11,"202"
"Kansas",2023-03-04,"250"
"Kansas",2023-02-25,"205"
"Kansas",2023-02-18,"234"
"Kansas",2023-02-11,"232"
"Kansas",2023-02-04,"178"
"Kansas",2023-01-28,"191"
"Kansas",2023-01-21,"205"
"Kansas",2023-01-14,"212"
"Kansas",2023-01-07,"287"
"Kansas",2022-12-31,"310"
"Kansas",2022-12-24,"319"
"Kansas",2022-12-17,"302"
"Kansas",2022-12-10,"366"
"Kansas",2022-12-03,"324"
"Kansas",2022-11-26,"245"
"Kansas",2022-11-19,"193"
"Kansas",2022-11-12,"223"
"Kansas",2022-11-05,"190"
"Kansas",2022-10-29,"242"
"Kansas",2022-10-22,"185"
"Kansas",2022-10-15,"178"
"Kansas",2022-10-08,"165"
"Kansas",2022-10-01,"170"
"Kansas",2022-09-24,"243"
"Kansas",2022-09-17,"236"
"Kansas",2022-09-10,"234"
"Kansas",2022-09-03,"251"
"Kansas",2022-08-27,"300"
"Kansas",2022-08-20,"261"
"Kansas",2022-08-13,"325"
"Kansas",2022-08-06,"326"
"Kansas",2022-07-30,"365"
"Kansas",2022-07-23,"378"
"Kansas",2022-07-16,"360"
"Kansas",2022-07-09,"297"
"Kansas",2022-07-02,"258"
"Kansas",2022-06-25,"213"
"Kansas",2022-06-18,"195"
"Kansas",2022-06-11,"158"
"Kansas",2022-06-04,"145"
"Kansas",2022-05-28,"151"
"Kansas",2022-05-21,"115"
"Kansas",2022-05-14,"116"
"Kansas",2022-05-07,"52"
"Kansas",2022-04-30,"73"
"Kansas",2022-04-23,"65"
"Kansas",2022-04-16,"82"
"Kansas",2022-04-09,"106"
"Kansas",2022-04-02,"113"
"Kansas",2022-03-26,"123"
"Kansas",2022-03-19,"163"
"Kansas",2022-03-12,"175"
"Kansas",2022-03-05,"266"
"Kansas",2022-02-26,"393"
"Kansas",2022-02-19,"512"
"Kansas",2022-02-12,"705"
"Kansas",2022-02-05,"901"
"Kansas",2022-01-29,"1208"
"Kansas",2022-01-22,"1324"
"Kansas",2022-01-15,"1222"
"Kansas",2022-01-08,"1027"
"Kansas",2022-01-01,"861"
"Kansas",2021-12-25,"732"
"Kansas",2021-12-18,"711"
"Kansas",2021-12-11,"739"
"Kansas",2021-12-04,"690"
"Kansas",2021-11-27,"565"
"Kansas",2021-11-20,"520"
