"Geography","Date","Weekly COVID-19 Hospital Admissions"
"South Dakota",2022-07-23,"90"
"South Dakota",2022-07-16,"98"
"South Dakota",2022-07-09,"82"
"South Dakota",2022-07-02,"90"
"South Dakota",2022-06-25,"84"
"South Dakota",2022-06-18,"62"
"South Dakota",2022-06-11,"69"
"South Dakota",2022-06-04,"49"
"South Dakota",2022-05-28,"50"
"South Dakota",2022-05-21,"29"
"South Dakota",2022-05-14,"24"
"South Dakota",2022-05-07,"22"
"South Dakota",2022-04-30,"25"
"South Dakota",2022-04-23,"36"
"South Dakota",2022-04-16,"22"
"South Dakota",2022-04-09,"25"
"South Dakota",2022-04-02,"22"
"South Dakota",2022-03-26,"29"
"South Dakota",2022-03-19,"40"
"South Dakota",2022-03-12,"61"
"South Dakota",2022-03-05,"84"
"South Dakota",2022-02-26,"126"
"South Dakota",2022-02-19,"146"
"South Dakota",2022-02-12,"235"
"South Dakota",2022-02-05,"312"
"South Dakota",2022-01-29,"420"
"South Dakota",2022-01-22,"471"
"South Dakota",2022-01-15,"400"
"South Dakota",2022-01-08,"274"
"South Dakota",2022-01-01,"207"
"South Dakota",2021-12-25,"209"
"South Dakota",2021-12-18,"240"
"South Dakota",2021-12-11,"287"
"South Dakota",2021-12-04,"245"
"South Dakota",2021-11-27,"237"
"South Dakota",2021-11-20,"244"
"South Dakota",2021-11-13,"260"
"South Dakota",2021-11-06,"192"
"South Dakota",2021-10-30,"208"
"South Dakota",2021-10-23,"192"
"South Dakota",2021-10-16,"160"
"South Dakota",2021-10-09,"192"
"South Dakota",2021-10-02,"202"
"South Dakota",2021-09-25,"177"
"South Dakota",2021-09-18,"203"
"South Dakota",2021-09-11,"162"
"South Dakota",2021-09-04,"242"
"South Dakota",2021-08-28,"222"
"South Dakota",2021-08-21,"112"
"South Dakota",2021-08-14,"98"
"South Dakota",2021-08-07,"52"
"South Dakota",2021-07-31,"41"
"South Dakota",2021-07-24,"29"
"South Dakota",2021-07-17,"41"
"South Dakota",2021-07-10,"28"
"South Dakota",2021-07-03,"31"
"South Dakota",2021-06-26,"21"
"South Dakota",2021-06-19,"15"
"South Dakota",2021-06-12,"28"
"South Dakota",2021-06-05,"24"
"South Dakota",2021-05-29,"25"
"South Dakota",2021-05-22,"27"
"South Dakota",2021-05-15,"38"
"South Dakota",2021-05-08,"60"
"South Dakota",2021-05-01,"64"
"South Dakota",2021-04-24,"81"
"South Dakota",2021-04-17,"66"
"South Dakota",2021-04-10,"71"
"South Dakota",2021-04-03,"50"
"South Dakota",2021-03-27,"69"
"South Dakota",2021-03-20,"46"
"South Dakota",2021-03-13,"45"
"South Dakota",2021-03-06,"63"
"South Dakota",2021-02-27,"80"
"South Dakota",2021-02-20,"77"
"South Dakota",2021-02-13,"55"
"South Dakota",2021-02-06,"77"
"South Dakota",2021-01-30,"82"
"South Dakota",2021-01-23,"93"
"South Dakota",2021-01-16,"155"
"South Dakota",2021-01-09,"160"
"South Dakota",2021-01-02,"175"
"South Dakota",2020-12-26,"154"
"South Dakota",2020-12-19,"225"
"South Dakota",2020-12-12,"304"
"South Dakota",2020-12-05,"346"
"South Dakota",2020-11-28,"400"
"South Dakota",2020-11-21,"500"
"South Dakota",2020-11-14,"496"
"South Dakota",2020-11-07,"513"
"South Dakota",2020-10-31,"468"
"South Dakota",2020-10-24,"370"
"South Dakota",2020-10-17,"314"
"South Dakota",2020-10-10,"340"
"South Dakota",2020-10-03,"286"
"South Dakota",2020-09-26,"251"
"South Dakota",2020-09-19,"211"
"South Dakota",2020-09-12,"133"
"South Dakota",2020-09-05,"115"
"South Dakota",2020-08-29,"117"
"South Dakota",2020-08-22,"95"
"South Dakota",2020-08-15,"93"
"South Dakota",2020-08-08,"47"
"South Dakota",2020-08-01,"N/A"
"South Dakota",2020-07-25,"N/A"
"South Dakota",2020-07-18,"N/A"
"South Dakota",2020-07-11,"N/A"
"South Dakota",2020-07-04,"N/A"
"South Dakota",2020-06-27,"N/A"
"South Dakota",2020-06-20,"N/A"
"South Dakota",2020-06-13,"N/A"
"South Dakota",2020-06-06,"N/A"
"South Dakota",2020-05-30,"N/A"
"South Dakota",2020-05-23,"N/A"
"South Dakota",2020-05-16,"N/A"
"South Dakota",2020-05-09,"N/A"
"South Dakota",2020-05-02,"N/A"
"South Dakota",2020-04-25,"N/A"
"South Dakota",2020-04-18,"N/A"
"South Dakota",2020-04-11,"N/A"
"South Dakota",2020-04-04,"N/A"
"South Dakota",2020-03-28,"N/A"
"South Dakota",2020-03-21,"N/A"
"South Dakota",2020-03-14,"N/A"
"South Dakota",2020-03-07,"N/A"
"South Dakota",2020-02-29,"N/A"
"South Dakota",2020-02-22,"N/A"
"South Dakota",2020-02-15,"N/A"
"South Dakota",2020-02-08,"N/A"
"South Dakota",2020-02-01,"N/A"
"South Dakota",2020-01-25,"N/A"
"South Dakota",2020-01-18,"N/A"
"South Dakota",2020-01-11,"N/A"
