"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Wyoming",2024-03-30,"9"
"Wyoming",2024-03-23,"5"
"Wyoming",2024-03-16,"10"
"Wyoming",2024-03-09,"7"
"Wyoming",2024-03-02,"5"
"Wyoming",2024-02-24,"14"
"Wyoming",2024-02-17,"19"
"Wyoming",2024-02-10,"21"
"Wyoming",2024-02-03,"18"
"Wyoming",2024-01-27,"14"
"Wyoming",2024-01-20,"26"
"Wyoming",2024-01-13,"35"
"Wyoming",2024-01-06,"39"
"Wyoming",2023-12-30,"47"
"Wyoming",2023-12-23,"38"
"Wyoming",2023-12-16,"33"
"Wyoming",2023-12-09,"47"
"Wyoming",2023-12-02,"47"
"Wyoming",2023-11-25,"42"
"Wyoming",2023-11-18,"37"
"Wyoming",2023-11-11,"31"
"Wyoming",2023-11-04,"31"
"Wyoming",2023-10-28,"33"
"Wyoming",2023-10-21,"28"
"Wyoming",2023-10-14,"25"
"Wyoming",2023-10-07,"39"
"Wyoming",2023-09-30,"31"
"Wyoming",2023-09-23,"23"
"Wyoming",2023-09-16,"25"
"Wyoming",2023-09-09,"33"
"Wyoming",2023-09-02,"11"
"Wyoming",2023-08-26,"25"
"Wyoming",2023-08-19,"22"
"Wyoming",2023-08-12,"12"
"Wyoming",2023-08-05,"9"
"Wyoming",2023-07-29,"10"
"Wyoming",2023-07-22,"8"
"Wyoming",2023-07-15,"10"
"Wyoming",2023-07-08,"13"
"Wyoming",2023-07-01,"8"
"Wyoming",2023-06-24,"11"
"Wyoming",2023-06-17,"10"
"Wyoming",2023-06-10,"16"
"Wyoming",2023-06-03,"18"
"Wyoming",2023-05-27,"11"
"Wyoming",2023-05-20,"19"
"Wyoming",2023-05-13,"11"
"Wyoming",2023-05-06,"13"
"Wyoming",2023-04-29,"12"
"Wyoming",2023-04-22,"16"
"Wyoming",2023-04-15,"8"
"Wyoming",2023-04-08,"13"
"Wyoming",2023-04-01,"15"
"Wyoming",2023-03-25,"28"
"Wyoming",2023-03-18,"16"
"Wyoming",2023-03-11,"21"
"Wyoming",2023-03-04,"18"
"Wyoming",2023-02-25,"33"
"Wyoming",2023-02-18,"26"
"Wyoming",2023-02-11,"23"
"Wyoming",2023-02-04,"17"
"Wyoming",2023-01-28,"15"
"Wyoming",2023-01-21,"24"
"Wyoming",2023-01-14,"28"
"Wyoming",2023-01-07,"23"
"Wyoming",2022-12-31,"26"
"Wyoming",2022-12-24,"34"
"Wyoming",2022-12-17,"29"
"Wyoming",2022-12-10,"43"
"Wyoming",2022-12-03,"65"
"Wyoming",2022-11-26,"45"
"Wyoming",2022-11-19,"47"
"Wyoming",2022-11-12,"30"
"Wyoming",2022-11-05,"51"
"Wyoming",2022-10-29,"27"
"Wyoming",2022-10-22,"40"
"Wyoming",2022-10-15,"32"
"Wyoming",2022-10-08,"33"
"Wyoming",2022-10-01,"47"
"Wyoming",2022-09-24,"37"
"Wyoming",2022-09-17,"36"
"Wyoming",2022-09-10,"20"
"Wyoming",2022-09-03,"33"
"Wyoming",2022-08-27,"31"
"Wyoming",2022-08-20,"56"
"Wyoming",2022-08-13,"64"
"Wyoming",2022-08-06,"67"
"Wyoming",2022-07-30,"70"
"Wyoming",2022-07-23,"69"
"Wyoming",2022-07-16,"65"
"Wyoming",2022-07-09,"64"
"Wyoming",2022-07-02,"60"
"Wyoming",2022-06-25,"58"
"Wyoming",2022-06-18,"48"
"Wyoming",2022-06-11,"33"
"Wyoming",2022-06-04,"37"
"Wyoming",2022-05-28,"25"
"Wyoming",2022-05-21,"19"
"Wyoming",2022-05-14,"21"
"Wyoming",2022-05-07,"20"
"Wyoming",2022-04-30,"5"
"Wyoming",2022-04-23,"8"
"Wyoming",2022-04-16,"10"
"Wyoming",2022-04-09,"19"
"Wyoming",2022-04-02,"8"
"Wyoming",2022-03-26,"17"
"Wyoming",2022-03-19,"26"
"Wyoming",2022-03-12,"34"
"Wyoming",2022-03-05,"48"
"Wyoming",2022-02-26,"61"
"Wyoming",2022-02-19,"104"
"Wyoming",2022-02-12,"151"
"Wyoming",2022-02-05,"175"
"Wyoming",2022-01-29,"190"
"Wyoming",2022-01-22,"153"
"Wyoming",2022-01-15,"122"
"Wyoming",2022-01-08,"84"
"Wyoming",2022-01-01,"64"
"Wyoming",2021-12-25,"77"
"Wyoming",2021-12-18,"89"
"Wyoming",2021-12-11,"110"
"Wyoming",2021-12-04,"105"
"Wyoming",2021-11-27,"121"
"Wyoming",2021-11-20,"158"
"Wyoming",2021-11-13,"159"
"Wyoming",2021-11-06,"195"
"Wyoming",2021-10-30,"222"
"Wyoming",2021-10-23,"243"
"Wyoming",2021-10-16,"279"
"Wyoming",2021-10-09,"234"
"Wyoming",2021-10-02,"187"
"Wyoming",2021-09-25,"191"
"Wyoming",2021-09-18,"206"
"Wyoming",2021-09-11,"231"
"Wyoming",2021-09-04,"226"
"Wyoming",2021-08-28,"277"
"Wyoming",2021-08-21,"196"
"Wyoming",2021-08-14,"140"
"Wyoming",2021-08-07,"117"
"Wyoming",2021-07-31,"87"
"Wyoming",2021-07-24,"109"
"Wyoming",2021-07-17,"78"
"Wyoming",2021-07-10,"52"
"Wyoming",2021-07-03,"60"
"Wyoming",2021-06-26,"37"
"Wyoming",2021-06-19,"52"
"Wyoming",2021-06-12,"59"
"Wyoming",2021-06-05,"78"
"Wyoming",2021-05-29,"63"
"Wyoming",2021-05-22,"51"
"Wyoming",2021-05-15,"42"
"Wyoming",2021-05-08,"42"
"Wyoming",2021-05-01,"38"
"Wyoming",2021-04-24,"39"
"Wyoming",2021-04-17,"44"
"Wyoming",2021-04-10,"36"
"Wyoming",2021-04-03,"32"
"Wyoming",2021-03-27,"28"
"Wyoming",2021-03-20,"19"
"Wyoming",2021-03-13,"18"
"Wyoming",2021-03-06,"21"
"Wyoming",2021-02-27,"33"
"Wyoming",2021-02-20,"32"
"Wyoming",2021-02-13,"72"
"Wyoming",2021-02-06,"62"
"Wyoming",2021-01-30,"73"
"Wyoming",2021-01-23,"83"
"Wyoming",2021-01-16,"116"
"Wyoming",2021-01-09,"115"
"Wyoming",2021-01-02,"134"
"Wyoming",2020-12-26,"154"
"Wyoming",2020-12-19,"183"
"Wyoming",2020-12-12,"187"
"Wyoming",2020-12-05,"213"
"Wyoming",2020-11-28,"214"
"Wyoming",2020-11-21,"230"
"Wyoming",2020-11-14,"197"
"Wyoming",2020-11-07,"170"
"Wyoming",2020-10-31,"123"
"Wyoming",2020-10-24,"144"
"Wyoming",2020-10-17,"112"
"Wyoming",2020-10-10,"76"
"Wyoming",2020-10-03,"79"
"Wyoming",2020-09-26,"58"
"Wyoming",2020-09-19,"38"
"Wyoming",2020-09-12,"48"
"Wyoming",2020-09-05,"42"
"Wyoming",2020-08-29,"37"
"Wyoming",2020-08-22,"37"
"Wyoming",2020-08-15,"40"
"Wyoming",2020-08-08,"70"
"Wyoming",2020-08-01,"N/A"
"Wyoming",2020-07-25,"N/A"
"Wyoming",2020-07-18,"N/A"
"Wyoming",2020-07-11,"N/A"
"Wyoming",2020-07-04,"N/A"
"Wyoming",2020-06-27,"N/A"
"Wyoming",2020-06-20,"N/A"
"Wyoming",2020-06-13,"N/A"
"Wyoming",2020-06-06,"N/A"
"Wyoming",2020-05-30,"N/A"
"Wyoming",2020-05-23,"N/A"
"Wyoming",2020-05-16,"N/A"
"Wyoming",2020-05-09,"N/A"
"Wyoming",2020-05-02,"N/A"
"Wyoming",2020-04-25,"N/A"
"Wyoming",2020-04-18,"N/A"
"Wyoming",2020-04-11,"N/A"
"Wyoming",2020-04-04,"N/A"
"Wyoming",2020-03-28,"N/A"
"Wyoming",2020-03-21,"N/A"
"Wyoming",2020-03-14,"N/A"
"Wyoming",2020-03-07,"N/A"
"Wyoming",2020-02-29,"N/A"
"Wyoming",2020-02-22,"N/A"
"Wyoming",2020-02-15,"N/A"
"Wyoming",2020-02-08,"N/A"
"Wyoming",2020-02-01,"N/A"
"Wyoming",2020-01-25,"N/A"
"Wyoming",2020-01-18,"N/A"
"Wyoming",2020-01-11,"N/A"
