date,agegroup,hosp
2022-02-19,0-17,5.71428571428571
2022-02-19,18-49,27.5714285714286
2022-02-19,50-64,46.3571428571429
2022-02-19,65+,106.928571428571
2022-02-26,0-17,4.14285714285714
2022-02-26,18-49,22.2857142857143
2022-02-26,50-64,31.7857142857143
2022-02-26,65+,62.3571428571429
2022-03-05,0-17,2.71428571428571
2022-03-05,18-49,13
2022-03-05,50-64,16.1428571428571
2022-03-05,65+,42.1428571428571
2022-03-12,0-17,1.57142857142857
2022-03-12,18-49,6.42857142857143
2022-03-12,50-64,12.0714285714286
2022-03-12,65+,24.6428571428571
2022-03-19,0-17,1.28571428571429
2022-03-19,18-49,5.28571428571429
2022-03-19,50-64,8
2022-03-19,65+,17.1428571428571
2022-03-26,0-17,0.571428571428571
2022-03-26,18-49,4.42857142857143
2022-03-26,50-64,6.28571428571429
2022-03-26,65+,10.7142857142857
2022-04-02,0-17,0.714285714285714
2022-04-02,18-49,2.14285714285714
2022-04-02,50-64,3.5
2022-04-02,65+,10.3571428571429
2022-04-09,0-17,0.142857142857143
2022-04-09,18-49,2.28571428571429
2022-04-09,50-64,3.35714285714286
2022-04-09,65+,6.92857142857143
2022-04-16,0-17,0.571428571428571
2022-04-16,18-49,1.71428571428571
2022-04-16,50-64,4.21428571428571
2022-04-16,65+,8.5
2022-04-23,0-17,0.142857142857143
2022-04-23,18-49,2.42857142857143
2022-04-23,50-64,4.14285714285714
2022-04-23,65+,7
2022-04-30,0-17,0.571428571428571
2022-04-30,18-49,2.57142857142857
2022-04-30,50-64,5.64285714285714
2022-04-30,65+,10.3571428571429
2022-05-07,0-17,1.85714285714286
2022-05-07,18-49,3.14285714285714
2022-05-07,50-64,3
2022-05-07,65+,10.8571428571429
2022-05-14,0-17,0.714285714285714
2022-05-14,18-49,5.14285714285714
2022-05-14,50-64,5.35714285714286
2022-05-14,65+,16.3571428571429
2022-05-21,0-17,0.857142857142857
2022-05-21,18-49,7.14285714285714
2022-05-21,50-64,7.28571428571429
2022-05-21,65+,22.5714285714286
2022-05-28,0-17,2.42857142857143
2022-05-28,18-49,7
2022-05-28,50-64,8.14285714285714
2022-05-28,65+,22.1428571428571
2022-06-04,0-17,2.57142857142857
2022-06-04,18-49,11.4285714285714
2022-06-04,50-64,9.28571428571429
2022-06-04,65+,26.4285714285714
2022-06-11,0-17,3.28571428571429
2022-06-11,18-49,12.4285714285714
2022-06-11,50-64,13
2022-06-11,65+,31.5714285714286
