"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Vermont",2024-03-30,"8"
"Vermont",2024-03-23,"15"
"Vermont",2024-03-16,"11"
"Vermont",2024-03-09,"18"
"Vermont",2024-03-02,"19"
"Vermont",2024-02-24,"26"
"Vermont",2024-02-17,"27"
"Vermont",2024-02-10,"29"
"Vermont",2024-02-03,"42"
"Vermont",2024-01-27,"46"
"Vermont",2024-01-20,"39"
"Vermont",2024-01-13,"48"
"Vermont",2024-01-06,"64"
"Vermont",2023-12-30,"56"
"Vermont",2023-12-23,"54"
"Vermont",2023-12-16,"41"
"Vermont",2023-12-09,"47"
"Vermont",2023-12-02,"43"
"Vermont",2023-11-25,"49"
"Vermont",2023-11-18,"38"
"Vermont",2023-11-11,"43"
"Vermont",2023-11-04,"25"
"Vermont",2023-10-28,"33"
"Vermont",2023-10-21,"40"
"Vermont",2023-10-14,"31"
"Vermont",2023-10-07,"32"
"Vermont",2023-09-30,"45"
"Vermont",2023-09-23,"34"
"Vermont",2023-09-16,"26"
"Vermont",2023-09-09,"34"
"Vermont",2023-09-02,"20"
"Vermont",2023-08-26,"23"
"Vermont",2023-08-19,"31"
"Vermont",2023-08-12,"25"
"Vermont",2023-08-05,"12"
"Vermont",2023-07-29,"12"
"Vermont",2023-07-22,"7"
"Vermont",2023-07-15,"9"
"Vermont",2023-07-08,"7"
"Vermont",2023-07-01,"9"
"Vermont",2023-06-24,"19"
"Vermont",2023-06-17,"12"
"Vermont",2023-06-10,"11"
"Vermont",2023-06-03,"11"
"Vermont",2023-05-27,"14"
"Vermont",2023-05-20,"7"
"Vermont",2023-05-13,"12"
"Vermont",2023-05-06,"10"
"Vermont",2023-04-29,"10"
"Vermont",2023-04-22,"17"
"Vermont",2023-04-15,"23"
"Vermont",2023-04-08,"17"
"Vermont",2023-04-01,"22"
"Vermont",2023-03-25,"23"
"Vermont",2023-03-18,"30"
"Vermont",2023-03-11,"36"
"Vermont",2023-03-04,"43"
"Vermont",2023-02-25,"37"
"Vermont",2023-02-18,"43"
"Vermont",2023-02-11,"42"
"Vermont",2023-02-04,"48"
"Vermont",2023-01-28,"48"
"Vermont",2023-01-21,"46"
"Vermont",2023-01-14,"33"
"Vermont",2023-01-07,"42"
"Vermont",2022-12-31,"58"
"Vermont",2022-12-24,"38"
"Vermont",2022-12-17,"52"
"Vermont",2022-12-10,"53"
"Vermont",2022-12-03,"31"
"Vermont",2022-11-26,"34"
"Vermont",2022-11-19,"36"
"Vermont",2022-11-12,"50"
"Vermont",2022-11-05,"38"
"Vermont",2022-10-29,"44"
"Vermont",2022-10-22,"79"
"Vermont",2022-10-15,"59"
"Vermont",2022-10-08,"49"
"Vermont",2022-10-01,"45"
"Vermont",2022-09-24,"55"
"Vermont",2022-09-17,"43"
"Vermont",2022-09-10,"44"
"Vermont",2022-09-03,"37"
"Vermont",2022-08-27,"55"
"Vermont",2022-08-20,"32"
"Vermont",2022-08-13,"47"
"Vermont",2022-08-06,"35"
"Vermont",2022-07-30,"47"
"Vermont",2022-07-23,"37"
"Vermont",2022-07-16,"24"
"Vermont",2022-07-09,"32"
"Vermont",2022-07-02,"49"
"Vermont",2022-06-25,"30"
"Vermont",2022-06-18,"46"
"Vermont",2022-06-11,"35"
"Vermont",2022-06-04,"53"
"Vermont",2022-05-28,"65"
"Vermont",2022-05-21,"66"
"Vermont",2022-05-14,"73"
"Vermont",2022-05-07,"104"
"Vermont",2022-04-30,"122"
"Vermont",2022-04-23,"75"
"Vermont",2022-04-16,"44"
"Vermont",2022-04-09,"47"
"Vermont",2022-04-02,"31"
"Vermont",2022-03-26,"37"
"Vermont",2022-03-19,"40"
"Vermont",2022-03-12,"29"
"Vermont",2022-03-05,"43"
"Vermont",2022-02-26,"54"
"Vermont",2022-02-19,"72"
"Vermont",2022-02-12,"85"
"Vermont",2022-02-05,"100"
"Vermont",2022-01-29,"134"
"Vermont",2022-01-22,"145"
"Vermont",2022-01-15,"150"
"Vermont",2022-01-08,"115"
"Vermont",2022-01-01,"87"
"Vermont",2021-12-25,"74"
"Vermont",2021-12-18,"66"
"Vermont",2021-12-11,"107"
"Vermont",2021-12-04,"108"
"Vermont",2021-11-27,"77"
"Vermont",2021-11-20,"70"
"Vermont",2021-11-13,"68"
"Vermont",2021-11-06,"58"
"Vermont",2021-10-30,"61"
"Vermont",2021-10-23,"53"
"Vermont",2021-10-16,"63"
"Vermont",2021-10-09,"42"
"Vermont",2021-10-02,"68"
"Vermont",2021-09-25,"68"
"Vermont",2021-09-18,"70"
"Vermont",2021-09-11,"40"
"Vermont",2021-09-04,"38"
"Vermont",2021-08-28,"46"
"Vermont",2021-08-21,"22"
"Vermont",2021-08-14,"28"
"Vermont",2021-08-07,"10"
"Vermont",2021-07-31,"6"
"Vermont",2021-07-24,"5"
"Vermont",2021-07-17,"2"
"Vermont",2021-07-10,"5"
"Vermont",2021-07-03,"8"
"Vermont",2021-06-26,"7"
"Vermont",2021-06-19,"4"
"Vermont",2021-06-12,"4"
"Vermont",2021-06-05,"6"
"Vermont",2021-05-29,"16"
"Vermont",2021-05-22,"13"
"Vermont",2021-05-15,"23"
"Vermont",2021-05-08,"20"
"Vermont",2021-05-01,"32"
"Vermont",2021-04-24,"41"
