"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Florida",2024-03-30,"652"
"Florida",2024-03-23,"763"
"Florida",2024-03-16,"886"
"Florida",2024-03-09,"1159"
"Florida",2024-03-02,"1377"
"Florida",2024-02-24,"1515"
"Florida",2024-02-17,"1784"
"Florida",2024-02-10,"1870"
"Florida",2024-02-03,"1978"
"Florida",2024-01-27,"2032"
"Florida",2024-01-20,"1994"
"Florida",2024-01-13,"2070"
"Florida",2024-01-06,"2119"
"Florida",2023-12-30,"1774"
"Florida",2023-12-23,"1436"
"Florida",2023-12-16,"1163"
"Florida",2023-12-09,"896"
"Florida",2023-12-02,"807"
"Florida",2023-11-25,"727"
"Florida",2023-11-18,"741"
"Florida",2023-11-11,"732"
"Florida",2023-11-04,"844"
"Florida",2023-10-28,"829"
"Florida",2023-10-21,"931"
"Florida",2023-10-14,"1035"
"Florida",2023-10-07,"1134"
"Florida",2023-09-30,"1343"
"Florida",2023-09-23,"1643"
"Florida",2023-09-16,"2074"
"Florida",2023-09-09,"2359"
"Florida",2023-09-02,"2600"
"Florida",2023-08-26,"2463"
"Florida",2023-08-19,"2115"
"Florida",2023-08-12,"1946"
"Florida",2023-08-05,"1744"
"Florida",2023-07-29,"1514"
"Florida",2023-07-22,"1219"
"Florida",2023-07-15,"1127"
"Florida",2023-07-08,"1006"
"Florida",2023-07-01,"951"
"Florida",2023-06-24,"875"
"Florida",2023-06-17,"814"
"Florida",2023-06-10,"875"
"Florida",2023-06-03,"830"
"Florida",2023-05-27,"801"
"Florida",2023-05-20,"781"
"Florida",2023-05-13,"853"
"Florida",2023-05-06,"875"
"Florida",2023-04-29,"901"
"Florida",2023-04-22,"993"
"Florida",2023-04-15,"1090"
"Florida",2023-04-08,"1190"
"Florida",2023-04-01,"1261"
"Florida",2023-03-25,"1279"
"Florida",2023-03-18,"1265"
"Florida",2023-03-11,"1434"
"Florida",2023-03-04,"1541"
"Florida",2023-02-25,"1707"
"Florida",2023-02-18,"1755"
"Florida",2023-02-11,"2051"
"Florida",2023-02-04,"2272"
"Florida",2023-01-28,"2494"
"Florida",2023-01-21,"2756"
"Florida",2023-01-14,"3068"
"Florida",2023-01-07,"3621"
"Florida",2022-12-31,"2974"
"Florida",2022-12-24,"2448"
"Florida",2022-12-17,"2111"
"Florida",2022-12-10,"1791"
"Florida",2022-12-03,"1692"
"Florida",2022-11-26,"1284"
"Florida",2022-11-19,"1269"
"Florida",2022-11-12,"1238"
"Florida",2022-11-05,"1184"
"Florida",2022-10-29,"1264"
"Florida",2022-10-22,"1186"
"Florida",2022-10-15,"1353"
"Florida",2022-10-08,"1437"
"Florida",2022-10-01,"1644"
"Florida",2022-09-24,"2116"
"Florida",2022-09-17,"2520"
"Florida",2022-09-10,"2893"
"Florida",2022-09-03,"3402"
"Florida",2022-08-27,"3759"
"Florida",2022-08-20,"4080"
"Florida",2022-08-13,"4567"
"Florida",2022-08-06,"5049"
"Florida",2022-07-30,"5192"
"Florida",2022-07-23,"5258"
"Florida",2022-07-16,"5096"
"Florida",2022-07-09,"4856"
"Florida",2022-07-02,"4625"
"Florida",2022-06-25,"4332"
"Florida",2022-06-18,"4135"
"Florida",2022-06-11,"3807"
"Florida",2022-06-04,"3313"
"Florida",2022-05-28,"2864"
"Florida",2022-05-21,"2184"
"Florida",2022-05-14,"1761"
"Florida",2022-05-07,"1456"
"Florida",2022-04-30,"1169"
"Florida",2022-04-23,"923"
"Florida",2022-04-16,"835"
"Florida",2022-04-09,"682"
"Florida",2022-04-02,"712"
"Florida",2022-03-26,"808"
"Florida",2022-03-19,"977"
"Florida",2022-03-12,"1391"
"Florida",2022-03-05,"1952"
"Florida",2022-02-26,"2889"
"Florida",2022-02-19,"4318"
"Florida",2022-02-12,"6133"
"Florida",2022-02-05,"8356"
"Florida",2022-01-29,"10582"
"Florida",2022-01-22,"13043"
"Florida",2022-01-15,"14539"
"Florida",2022-01-08,"13107"
"Florida",2022-01-01,"7815"
"Florida",2021-12-25,"3186"
"Florida",2021-12-18,"1650"
"Florida",2021-12-11,"1365"
"Florida",2021-12-04,"1244"
"Florida",2021-11-27,"1172"
"Florida",2021-11-20,"1306"
"Florida",2021-11-13,"1303"
"Florida",2021-11-06,"1424"
"Florida",2021-10-30,"1667"
"Florida",2021-10-23,"2039"
"Florida",2021-10-16,"2549"
"Florida",2021-10-09,"3214"
"Florida",2021-10-02,"4088"
"Florida",2021-09-25,"5452"
"Florida",2021-09-18,"7291"
"Florida",2021-09-11,"9472"
"Florida",2021-09-04,"11712"
"Florida",2021-08-28,"13731"
"Florida",2021-08-21,"15543"
"Florida",2021-08-14,"15577"
"Florida",2021-08-07,"14255"
"Florida",2021-07-31,"10917"
"Florida",2021-07-24,"7545"
"Florida",2021-07-17,"4571"
"Florida",2021-07-10,"3059"
"Florida",2021-07-03,"2088"
"Florida",2021-06-26,"1756"
"Florida",2021-06-19,"1728"
"Florida",2021-06-12,"1745"
"Florida",2021-06-05,"1872"
"Florida",2021-05-29,"2294"
"Florida",2021-05-22,"2370"
"Florida",2021-05-15,"2907"
"Florida",2021-05-08,"3080"
"Florida",2021-05-01,"3545"
"Florida",2021-04-24,"3759"
"Florida",2021-04-17,"3758"
"Florida",2021-04-10,"3494"
"Florida",2021-04-03,"3291"
"Florida",2021-03-27,"3169"
"Florida",2021-03-20,"3218"
"Florida",2021-03-13,"3404"
"Florida",2021-03-06,"3867"
"Florida",2021-02-27,"4192"
"Florida",2021-02-20,"4747"
"Florida",2021-02-13,"5109"
"Florida",2021-02-06,"5809"
"Florida",2021-01-30,"6556"
"Florida",2021-01-23,"7203"
"Florida",2021-01-16,"7724"
"Florida",2021-01-09,"8108"
"Florida",2021-01-02,"7184"
"Florida",2020-12-26,"5948"
"Florida",2020-12-19,"5607"
"Florida",2020-12-12,"4878"
"Florida",2020-12-05,"4600"
"Florida",2020-11-28,"4016"
"Florida",2020-11-21,"3634"
"Florida",2020-11-14,"3344"
"Florida",2020-11-07,"2801"
"Florida",2020-10-31,"2969"
"Florida",2020-10-24,"2253"
"Florida",2020-10-17,"1981"
"Florida",2020-10-10,"2005"
"Florida",2020-10-03,"1819"
"Florida",2020-09-26,"1925"
"Florida",2020-09-19,"2098"
"Florida",2020-09-12,"2180"
"Florida",2020-09-05,"2621"
"Florida",2020-08-29,"3076"
"Florida",2020-08-22,"3572"
"Florida",2020-08-15,"4094"
"Florida",2020-08-08,"4618"
"Florida",2020-08-01,"N/A"
"Florida",2020-07-25,"N/A"
"Florida",2020-07-18,"N/A"
"Florida",2020-07-11,"N/A"
"Florida",2020-07-04,"N/A"
"Florida",2020-06-27,"N/A"
"Florida",2020-06-20,"N/A"
"Florida",2020-06-13,"N/A"
"Florida",2020-06-06,"N/A"
"Florida",2020-05-30,"N/A"
"Florida",2020-05-23,"N/A"
"Florida",2020-05-16,"N/A"
"Florida",2020-05-09,"N/A"
"Florida",2020-05-02,"N/A"
"Florida",2020-04-25,"N/A"
"Florida",2020-04-18,"N/A"
"Florida",2020-04-11,"N/A"
"Florida",2020-04-04,"N/A"
"Florida",2020-03-28,"N/A"
"Florida",2020-03-21,"N/A"
"Florida",2020-03-14,"N/A"
"Florida",2020-03-07,"N/A"
"Florida",2020-02-29,"N/A"
"Florida",2020-02-22,"N/A"
"Florida",2020-02-15,"N/A"
"Florida",2020-02-08,"N/A"
"Florida",2020-02-01,"N/A"
"Florida",2020-01-25,"N/A"
"Florida",2020-01-18,"N/A"
"Florida",2020-01-11,"N/A"
