"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Maryland",2024-03-30,"109"
"Maryland",2024-03-23,"150"
"Maryland",2024-03-16,"166"
"Maryland",2024-03-09,"233"
"Maryland",2024-03-02,"272"
"Maryland",2024-02-24,"237"
"Maryland",2024-02-17,"278"
"Maryland",2024-02-10,"293"
"Maryland",2024-02-03,"323"
"Maryland",2024-01-27,"385"
"Maryland",2024-01-20,"422"
"Maryland",2024-01-13,"519"
"Maryland",2024-01-06,"592"
"Maryland",2023-12-30,"568"
"Maryland",2023-12-23,"452"
"Maryland",2023-12-16,"453"
"Maryland",2023-12-09,"428"
"Maryland",2023-12-02,"405"
"Maryland",2023-11-25,"342"
"Maryland",2023-11-18,"287"
"Maryland",2023-11-11,"251"
"Maryland",2023-11-04,"251"
"Maryland",2023-10-28,"272"
"Maryland",2023-10-21,"281"
"Maryland",2023-10-14,"259"
"Maryland",2023-10-07,"319"
"Maryland",2023-09-30,"312"
"Maryland",2023-09-23,"339"
"Maryland",2023-09-16,"270"
"Maryland",2023-09-09,"303"
"Maryland",2023-09-02,"258"
"Maryland",2023-08-26,"230"
"Maryland",2023-08-19,"204"
"Maryland",2023-08-12,"139"
"Maryland",2023-08-05,"130"
"Maryland",2023-07-29,"125"
"Maryland",2023-07-22,"90"
"Maryland",2023-07-15,"77"
"Maryland",2023-07-08,"86"
"Maryland",2023-07-01,"64"
"Maryland",2023-06-24,"60"
"Maryland",2023-06-17,"75"
"Maryland",2023-06-10,"73"
"Maryland",2023-06-03,"82"
"Maryland",2023-05-27,"96"
"Maryland",2023-05-20,"80"
"Maryland",2023-05-13,"85"
"Maryland",2023-05-06,"85"
"Maryland",2023-04-29,"100"
"Maryland",2023-04-22,"109"
"Maryland",2023-04-15,"146"
"Maryland",2023-04-08,"156"
"Maryland",2023-04-01,"167"
"Maryland",2023-03-25,"231"
"Maryland",2023-03-18,"223"
"Maryland",2023-03-11,"264"
"Maryland",2023-03-04,"304"
"Maryland",2023-02-25,"347"
"Maryland",2023-02-18,"401"
"Maryland",2023-02-11,"462"
"Maryland",2023-02-04,"448"
"Maryland",2023-01-28,"540"
"Maryland",2023-01-21,"626"
"Maryland",2023-01-14,"708"
"Maryland",2023-01-07,"820"
"Maryland",2022-12-31,"802"
"Maryland",2022-12-24,"711"
"Maryland",2022-12-17,"587"
"Maryland",2022-12-10,"563"
"Maryland",2022-12-03,"511"
"Maryland",2022-11-26,"409"
"Maryland",2022-11-19,"425"
"Maryland",2022-11-12,"409"
"Maryland",2022-11-05,"422"
"Maryland",2022-10-29,"423"
"Maryland",2022-10-22,"426"
"Maryland",2022-10-15,"388"
"Maryland",2022-10-08,"376"
"Maryland",2022-10-01,"417"
"Maryland",2022-09-24,"477"
"Maryland",2022-09-17,"474"
"Maryland",2022-09-10,"494"
"Maryland",2022-09-03,"533"
"Maryland",2022-08-27,"536"
"Maryland",2022-08-20,"579"
"Maryland",2022-08-13,"605"
"Maryland",2022-08-06,"640"
"Maryland",2022-07-30,"619"
"Maryland",2022-07-23,"601"
"Maryland",2022-07-16,"562"
"Maryland",2022-07-09,"555"
