"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Arizona",2024-03-30,"149"
"Arizona",2024-03-23,"153"
"Arizona",2024-03-16,"182"
"Arizona",2024-03-09,"196"
"Arizona",2024-03-02,"232"
"Arizona",2024-02-24,"293"
"Arizona",2024-02-17,"311"
"Arizona",2024-02-10,"359"
"Arizona",2024-02-03,"385"
"Arizona",2024-01-27,"442"
"Arizona",2024-01-20,"475"
"Arizona",2024-01-13,"572"
"Arizona",2024-01-06,"610"
"Arizona",2023-12-30,"640"
"Arizona",2023-12-23,"527"
"Arizona",2023-12-16,"485"
"Arizona",2023-12-09,"440"
"Arizona",2023-12-02,"512"
"Arizona",2023-11-25,"543"
"Arizona",2023-11-18,"555"
"Arizona",2023-11-11,"489"
"Arizona",2023-11-04,"383"
"Arizona",2023-10-28,"412"
"Arizona",2023-10-21,"433"
"Arizona",2023-10-14,"379"
"Arizona",2023-10-07,"353"
"Arizona",2023-09-30,"319"
"Arizona",2023-09-23,"256"
"Arizona",2023-09-16,"290"
"Arizona",2023-09-09,"267"
"Arizona",2023-09-02,"280"
"Arizona",2023-08-26,"250"
"Arizona",2023-08-19,"214"
"Arizona",2023-08-12,"154"
"Arizona",2023-08-05,"148"
"Arizona",2023-07-29,"122"
"Arizona",2023-07-22,"159"
"Arizona",2023-07-15,"201"
"Arizona",2023-07-08,"166"
"Arizona",2023-07-01,"162"
"Arizona",2023-06-24,"168"
"Arizona",2023-06-17,"167"
"Arizona",2023-06-10,"177"
"Arizona",2023-06-03,"190"
"Arizona",2023-05-27,"173"
"Arizona",2023-05-20,"244"
"Arizona",2023-05-13,"258"
"Arizona",2023-05-06,"290"
"Arizona",2023-04-29,"284"
"Arizona",2023-04-22,"338"
"Arizona",2023-04-15,"349"
"Arizona",2023-04-08,"326"
"Arizona",2023-04-01,"314"
"Arizona",2023-03-25,"400"
"Arizona",2023-03-18,"382"
"Arizona",2023-03-11,"436"
"Arizona",2023-03-04,"400"
"Arizona",2023-02-25,"432"
"Arizona",2023-02-18,"362"
"Arizona",2023-02-11,"384"
"Arizona",2023-02-04,"372"
"Arizona",2023-01-28,"375"
"Arizona",2023-01-21,"449"
"Arizona",2023-01-14,"568"
"Arizona",2023-01-07,"687"
"Arizona",2022-12-31,"833"
"Arizona",2022-12-24,"826"
"Arizona",2022-12-17,"948"
"Arizona",2022-12-10,"1218"
"Arizona",2022-12-03,"1220"
"Arizona",2022-11-26,"1073"
"Arizona",2022-11-19,"882"
"Arizona",2022-11-12,"701"
"Arizona",2022-11-05,"506"
"Arizona",2022-10-29,"347"
"Arizona",2022-10-22,"344"
"Arizona",2022-10-15,"248"
"Arizona",2022-10-08,"280"
"Arizona",2022-10-01,"295"
"Arizona",2022-09-24,"293"
"Arizona",2022-09-17,"314"
"Arizona",2022-09-10,"371"
"Arizona",2022-09-03,"440"
"Arizona",2022-08-27,"464"
"Arizona",2022-08-20,"633"
"Arizona",2022-08-13,"702"
"Arizona",2022-08-06,"692"
"Arizona",2022-07-30,"776"
"Arizona",2022-07-23,"886"
"Arizona",2022-07-16,"878"
"Arizona",2022-07-09,"781"
"Arizona",2022-07-02,"753"
"Arizona",2022-06-25,"773"
"Arizona",2022-06-18,"671"
"Arizona",2022-06-11,"646"
"Arizona",2022-06-04,"590"
"Arizona",2022-05-28,"444"
"Arizona",2022-05-21,"408"
"Arizona",2022-05-14,"372"
"Arizona",2022-05-07,"315"
"Arizona",2022-04-30,"257"
"Arizona",2022-04-23,"263"
"Arizona",2022-04-16,"262"
"Arizona",2022-04-09,"337"
"Arizona",2022-04-02,"318"
"Arizona",2022-03-26,"422"
"Arizona",2022-03-19,"468"
"Arizona",2022-03-12,"681"
"Arizona",2022-03-05,"861"
"Arizona",2022-02-26,"1162"
"Arizona",2022-02-19,"1745"
"Arizona",2022-02-12,"2189"
"Arizona",2022-02-05,"2905"
"Arizona",2022-01-29,"3650"
"Arizona",2022-01-22,"3691"
"Arizona",2022-01-15,"3262"
"Arizona",2022-01-08,"2559"
"Arizona",2022-01-01,"2014"
"Arizona",2021-12-25,"1793"
"Arizona",2021-12-18,"1859"
"Arizona",2021-12-11,"2127"
"Arizona",2021-12-04,"2173"
"Arizona",2021-11-27,"1990"
"Arizona",2021-11-20,"1877"
"Arizona",2021-11-13,"1762"
"Arizona",2021-11-06,"1562"
"Arizona",2021-10-30,"1414"
"Arizona",2021-10-23,"1235"
"Arizona",2021-10-16,"1216"
"Arizona",2021-10-09,"1200"
"Arizona",2021-10-02,"1240"
"Arizona",2021-09-25,"1319"
"Arizona",2021-09-18,"1406"
"Arizona",2021-09-11,"1539"
"Arizona",2021-09-04,"1603"
"Arizona",2021-08-28,"1398"
"Arizona",2021-08-21,"1422"
