"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Oregon",2023-02-25,"223"
"Oregon",2023-02-18,"282"
"Oregon",2023-02-11,"228"
"Oregon",2023-02-04,"237"
"Oregon",2023-01-28,"229"
"Oregon",2023-01-21,"239"
"Oregon",2023-01-14,"277"
"Oregon",2023-01-07,"289"
"Oregon",2022-12-31,"334"
"Oregon",2022-12-24,"324"
"Oregon",2022-12-17,"379"
"Oregon",2022-12-10,"350"
"Oregon",2022-12-03,"403"
"Oregon",2022-11-26,"337"
"Oregon",2022-11-19,"247"
"Oregon",2022-11-12,"270"
"Oregon",2022-11-05,"178"
"Oregon",2022-10-29,"251"
"Oregon",2022-10-22,"208"
"Oregon",2022-10-15,"284"
"Oregon",2022-10-08,"236"
"Oregon",2022-10-01,"264"
"Oregon",2022-09-24,"271"
"Oregon",2022-09-17,"249"
"Oregon",2022-09-10,"302"
"Oregon",2022-09-03,"310"
"Oregon",2022-08-27,"333"
"Oregon",2022-08-20,"334"
"Oregon",2022-08-13,"370"
"Oregon",2022-08-06,"438"
"Oregon",2022-07-30,"489"
"Oregon",2022-07-23,"455"
"Oregon",2022-07-16,"512"
"Oregon",2022-07-09,"491"
"Oregon",2022-07-02,"498"
"Oregon",2022-06-25,"443"
"Oregon",2022-06-18,"369"
"Oregon",2022-06-11,"345"
"Oregon",2022-06-04,"354"
"Oregon",2022-05-28,"348"
"Oregon",2022-05-21,"308"
"Oregon",2022-05-14,"255"
"Oregon",2022-05-07,"215"
"Oregon",2022-04-30,"158"
"Oregon",2022-04-23,"145"
"Oregon",2022-04-16,"125"
"Oregon",2022-04-09,"104"
"Oregon",2022-04-02,"90"
"Oregon",2022-03-26,"127"
"Oregon",2022-03-19,"190"
"Oregon",2022-03-12,"236"
"Oregon",2022-03-05,"355"
"Oregon",2022-02-26,"478"
"Oregon",2022-02-19,"567"
"Oregon",2022-02-12,"704"
"Oregon",2022-02-05,"877"
"Oregon",2022-01-29,"930"
"Oregon",2022-01-22,"797"
"Oregon",2022-01-15,"698"
"Oregon",2022-01-08,"528"
"Oregon",2022-01-01,"357"
"Oregon",2021-12-25,"269"
"Oregon",2021-12-18,"243"
"Oregon",2021-12-11,"309"
"Oregon",2021-12-04,"282"
"Oregon",2021-11-27,"291"
"Oregon",2021-11-20,"287"
"Oregon",2021-11-13,"337"
"Oregon",2021-11-06,"366"
"Oregon",2021-10-30,"362"
"Oregon",2021-10-23,"349"
"Oregon",2021-10-16,"384"
"Oregon",2021-10-09,"456"
"Oregon",2021-10-02,"538"
"Oregon",2021-09-25,"597"
"Oregon",2021-09-18,"755"
"Oregon",2021-09-11,"854"
"Oregon",2021-09-04,"907"
"Oregon",2021-08-28,"913"
"Oregon",2021-08-21,"688"
"Oregon",2021-08-14,"574"
"Oregon",2021-08-07,"432"
"Oregon",2021-07-31,"285"
"Oregon",2021-07-24,"159"
"Oregon",2021-07-17,"122"
"Oregon",2021-07-10,"81"
"Oregon",2021-07-03,"108"
"Oregon",2021-06-26,"138"
"Oregon",2021-06-19,"197"
"Oregon",2021-06-12,"154"
"Oregon",2021-06-05,"181"
"Oregon",2021-05-29,"216"
"Oregon",2021-05-22,"249"
"Oregon",2021-05-15,"275"
"Oregon",2021-05-08,"286"
"Oregon",2021-05-01,"270"
"Oregon",2021-04-24,"279"
"Oregon",2021-04-17,"205"
"Oregon",2021-04-10,"173"
"Oregon",2021-04-03,"161"
"Oregon",2021-03-27,"144"
"Oregon",2021-03-20,"132"
"Oregon",2021-03-13,"128"
"Oregon",2021-03-06,"137"
"Oregon",2021-02-27,"159"
"Oregon",2021-02-20,"225"
"Oregon",2021-02-13,"226"
"Oregon",2021-02-06,"272"
"Oregon",2021-01-30,"306"
"Oregon",2021-01-23,"260"
"Oregon",2021-01-16,"370"
"Oregon",2021-01-09,"432"
"Oregon",2021-01-02,"454"
"Oregon",2020-12-26,"414"
"Oregon",2020-12-19,"446"
"Oregon",2020-12-12,"436"
"Oregon",2020-12-05,"498"
"Oregon",2020-11-28,"438"
"Oregon",2020-11-21,"346"
"Oregon",2020-11-14,"308"
"Oregon",2020-11-07,"199"
"Oregon",2020-10-31,"133"
"Oregon",2020-10-24,"172"
"Oregon",2020-10-17,"125"
"Oregon",2020-10-10,"128"
"Oregon",2020-10-03,"91"
"Oregon",2020-09-26,"104"
"Oregon",2020-09-19,"80"
"Oregon",2020-09-12,"54"
"Oregon",2020-09-05,"55"
"Oregon",2020-08-29,"60"
"Oregon",2020-08-22,"109"
"Oregon",2020-08-15,"87"
"Oregon",2020-08-08,"89"
"Oregon",2020-08-01,"N/A"
"Oregon",2020-07-25,"N/A"
"Oregon",2020-07-18,"N/A"
"Oregon",2020-07-11,"N/A"
"Oregon",2020-07-04,"N/A"
"Oregon",2020-06-27,"N/A"
"Oregon",2020-06-20,"N/A"
"Oregon",2020-06-13,"N/A"
"Oregon",2020-06-06,"N/A"
"Oregon",2020-05-30,"N/A"
"Oregon",2020-05-23,"N/A"
"Oregon",2020-05-16,"N/A"
"Oregon",2020-05-09,"N/A"
"Oregon",2020-05-02,"N/A"
"Oregon",2020-04-25,"N/A"
"Oregon",2020-04-18,"N/A"
"Oregon",2020-04-11,"N/A"
"Oregon",2020-04-04,"N/A"
"Oregon",2020-03-28,"N/A"
"Oregon",2020-03-21,"N/A"
"Oregon",2020-03-14,"N/A"
"Oregon",2020-03-07,"N/A"
"Oregon",2020-02-29,"N/A"
"Oregon",2020-02-22,"N/A"
"Oregon",2020-02-15,"N/A"
"Oregon",2020-02-08,"N/A"
"Oregon",2020-02-01,"N/A"
"Oregon",2020-01-25,"N/A"
"Oregon",2020-01-18,"N/A"
"Oregon",2020-01-11,"N/A"
