date,agegroup,hosp
2022-02-19,0-17,5.28571428571429
2022-02-19,18-49,23.7142857142857
2022-02-19,50-64,24.9285714285714
2022-02-19,65+,56.0714285714286
2022-02-26,0-17,3.57142857142857
2022-02-26,18-49,17.7142857142857
2022-02-26,50-64,17.2142857142857
2022-02-26,65+,42.7857142857143
2022-03-05,0-17,2.14285714285714
2022-03-05,18-49,11.8571428571429
2022-03-05,50-64,14.7857142857143
2022-03-05,65+,30.3571428571429
2022-03-12,0-17,2.85714285714286
2022-03-12,18-49,7
2022-03-12,50-64,7.35714285714286
2022-03-12,65+,17.2142857142857
2022-03-19,0-17,2.85714285714286
2022-03-19,18-49,5.71428571428571
2022-03-19,50-64,6.5
2022-03-19,65+,14.9285714285714
2022-03-26,0-17,1.85714285714286
2022-03-26,18-49,8.14285714285714
2022-03-26,50-64,5.42857142857143
2022-03-26,65+,15.1428571428571
2022-04-02,0-17,2
2022-04-02,18-49,8.85714285714286
2022-04-02,50-64,3.78571428571429
2022-04-02,65+,8.35714285714286
2022-04-09,0-17,1.71428571428571
2022-04-09,18-49,6.71428571428571
2022-04-09,50-64,4
2022-04-09,65+,10
2022-04-16,0-17,2.14285714285714
2022-04-16,18-49,7
2022-04-16,50-64,5.28571428571429
2022-04-16,65+,10.1428571428571
2022-04-23,0-17,2
2022-04-23,18-49,6.57142857142857
2022-04-23,50-64,3.71428571428571
2022-04-23,65+,19
2022-04-30,0-17,3.28571428571429
2022-04-30,18-49,9.57142857142857
2022-04-30,50-64,7.5
2022-04-30,65+,25.3571428571429
2022-05-07,0-17,2.28571428571429
2022-05-07,18-49,12.2857142857143
2022-05-07,50-64,7.92857142857143
2022-05-07,65+,27.5
2022-05-14,0-17,3.71428571428571
2022-05-14,18-49,15
2022-05-14,50-64,11.2142857142857
2022-05-14,65+,38.3571428571429
2022-05-21,0-17,4.71428571428571
2022-05-21,18-49,14
2022-05-21,50-64,9.71428571428571
2022-05-21,65+,35.8571428571429
2022-05-28,0-17,4
2022-05-28,18-49,14.4285714285714
2022-05-28,50-64,10.5714285714286
2022-05-28,65+,36.7142857142857
2022-06-04,0-17,5.28571428571429
2022-06-04,18-49,13.8571428571429
2022-06-04,50-64,10.2857142857143
2022-06-04,65+,36.8571428571429
2022-06-11,0-17,4.28571428571429
2022-06-11,18-49,13.5714285714286
2022-06-11,50-64,11.5
2022-06-11,65+,37.9285714285714
2022-06-18,0-17,4
2022-06-18,18-49,15.2857142857143
2022-06-18,50-64,11.4285714285714
2022-06-18,65+,35.4285714285714
2022-06-25,0-17,5.42857142857143
2022-06-25,18-49,12.7142857142857
2022-06-25,50-64,11.6428571428571
2022-06-25,65+,36.9285714285714
2022-07-02,0-17,4.57142857142857
2022-07-02,18-49,13.8571428571429
2022-07-02,50-64,10.3571428571429
2022-07-02,65+,36.9285714285714
2022-07-09,0-17,5.28571428571429
2022-07-09,18-49,18.7142857142857
2022-07-09,50-64,11.5714285714286
2022-07-09,65+,42.5714285714286
2022-07-16,0-17,5.57142857142857
2022-07-16,18-49,21
2022-07-16,50-64,14.9285714285714
2022-07-16,65+,43.5
2022-07-23,0-17,6.42857142857143
2022-07-23,18-49,18.2857142857143
2022-07-23,50-64,16.4285714285714
2022-07-23,65+,50.4285714285714
2022-07-30,0-17,6.85714285714286
2022-07-30,18-49,16.4285714285714
2022-07-30,50-64,14.0714285714286
2022-07-30,65+,52.9285714285714
2022-08-06,0-17,6.57142857142857
2022-08-06,18-49,16.2857142857143
2022-08-06,50-64,16.8571428571429
2022-08-06,65+,55.1428571428572
2022-08-13,0-17,7.28571428571429
2022-08-13,18-49,21.8571428571429
2022-08-13,50-64,18.6428571428571
2022-08-13,65+,54.3571428571429
2022-08-20,0-17,6.28571428571429
2022-08-20,18-49,21
2022-08-20,50-64,12.2857142857143
2022-08-20,65+,47.2857142857143
2022-08-27,0-17,7.14285714285714
2022-08-27,18-49,16.5714285714286
2022-08-27,50-64,15
2022-08-27,65+,48.8571428571429
2022-09-03,0-17,6.71428571428571
2022-09-03,18-49,19.4285714285714
2022-09-03,50-64,13.7857142857143
2022-09-03,65+,48.0714285714286
2022-09-10,0-17,7.14285714285714
2022-09-10,18-49,13.5714285714286
2022-09-10,50-64,14.0714285714286
2022-09-10,65+,42.0714285714286
2022-09-17,0-17,7.57142857142857
2022-09-17,18-49,17.7142857142857
2022-09-17,50-64,11.2857142857143
2022-09-17,65+,42
2022-09-24,0-17,8.28571428571429
2022-09-24,18-49,14.8571428571429
2022-09-24,50-64,13.1428571428571
2022-09-24,65+,40.8571428571429
2022-10-01,0-17,5.71428571428571
2022-10-01,18-49,10.4285714285714
2022-10-01,50-64,12
2022-10-01,65+,40.5714285714286
2022-10-08,0-17,5.57142857142857
2022-10-08,18-49,11.1428571428571
2022-10-08,50-64,13.9285714285714
2022-10-08,65+,47.0714285714286
