date,agegroup,hosp
2022-02-19,0-17,0.285714285714286
2022-02-19,18-49,3.14285714285714
2022-02-19,50-64,2.78571428571429
2022-02-19,65+,9.07142857142857
2022-02-26,0-17,0.428571428571429
2022-02-26,18-49,0.857142857142857
2022-02-26,50-64,2.42857142857143
2022-02-26,65+,5.14285714285714
2022-03-05,0-17,0
2022-03-05,18-49,1.85714285714286
2022-03-05,50-64,1.28571428571429
2022-03-05,65+,3.71428571428571
2022-03-12,0-17,0
2022-03-12,18-49,0.571428571428571
2022-03-12,50-64,1.78571428571429
2022-03-12,65+,2.64285714285714
2022-03-19,0-17,0
2022-03-19,18-49,0.857142857142857
2022-03-19,50-64,0.785714285714286
2022-03-19,65+,2.35714285714286
2022-03-26,0-17,0.142857142857143
2022-03-26,18-49,0.857142857142857
2022-03-26,50-64,0.785714285714286
2022-03-26,65+,0.928571428571429
2022-04-02,0-17,0
2022-04-02,18-49,0.142857142857143
2022-04-02,50-64,0.428571428571429
2022-04-02,65+,1.14285714285714
2022-04-09,0-17,0.142857142857143
2022-04-09,18-49,0.714285714285714
2022-04-09,50-64,0.785714285714286
2022-04-09,65+,1.07142857142857
2022-04-16,0-17,0
2022-04-16,18-49,0.571428571428571
2022-04-16,50-64,0.142857142857143
2022-04-16,65+,0.714285714285714
2022-04-23,0-17,0.142857142857143
2022-04-23,18-49,0.428571428571429
2022-04-23,50-64,0
2022-04-23,65+,0.571428571428571
2022-04-30,0-17,0
2022-04-30,18-49,0.285714285714286
2022-04-30,50-64,0.142857142857143
2022-04-30,65+,0.285714285714286
2022-05-07,0-17,0.571428571428571
2022-05-07,18-49,0.571428571428571
2022-05-07,50-64,1.07142857142857
2022-05-07,65+,0.642857142857143
2022-05-14,0-17,0.285714285714286
2022-05-14,18-49,0.285714285714286
2022-05-14,50-64,0.5
2022-05-14,65+,1.92857142857143
2022-05-21,0-17,0.285714285714286
2022-05-21,18-49,0.714285714285714
2022-05-21,50-64,0.5
2022-05-21,65+,1.21428571428571
2022-05-28,0-17,0
2022-05-28,18-49,0.428571428571429
2022-05-28,50-64,0.642857142857143
2022-05-28,65+,2.5
2022-06-04,0-17,0.714285714285714
