date,agegroup,hosp
2022-02-19,0-17,11.1428571428571
2022-02-19,18-49,63.4285714285714
2022-02-19,50-64,59.6428571428572
2022-02-19,65+,138.642857142857
2022-02-26,0-17,9.71428571428571
2022-02-26,18-49,51
2022-02-26,50-64,44.1428571428571
2022-02-26,65+,106.714285714286
2022-03-05,0-17,9.85714285714286
2022-03-05,18-49,41.5714285714286
2022-03-05,50-64,37.2142857142857
2022-03-05,65+,88.2142857142857
2022-03-12,0-17,7.57142857142857
2022-03-12,18-49,28.1428571428571
2022-03-12,50-64,25.2857142857143
2022-03-12,65+,63.1428571428572
2022-03-19,0-17,5
2022-03-19,18-49,27.4285714285714
2022-03-19,50-64,20.7857142857143
2022-03-19,65+,56.3571428571429
2022-03-26,0-17,8.42857142857143
2022-03-26,18-49,26.1428571428571
2022-03-26,50-64,21.2142857142857
2022-03-26,65+,53.7857142857143
2022-04-02,0-17,5.14285714285714
2022-04-02,18-49,28.1428571428571
2022-04-02,50-64,22.9285714285714
2022-04-02,65+,68.5
2022-04-09,0-17,8.71428571428571
2022-04-09,18-49,35.2857142857143
2022-04-09,50-64,30.4285714285714
2022-04-09,65+,78.8571428571429
2022-04-16,0-17,9.57142857142857
2022-04-16,18-49,42.2857142857143
2022-04-16,50-64,33
2022-04-16,65+,108.571428571429
2022-04-23,0-17,10
2022-04-23,18-49,46.2857142857143
2022-04-23,50-64,45
2022-04-23,65+,139.428571428571
2022-04-30,0-17,12.4285714285714
2022-04-30,18-49,53
2022-04-30,50-64,53.5714285714286
2022-04-30,65+,170.428571428571
2022-05-07,0-17,12.4285714285714
2022-05-07,18-49,69.8571428571429
2022-05-07,50-64,65.4285714285714
2022-05-07,65+,199.857142857143
2022-05-14,0-17,18.8571428571429
2022-05-14,18-49,76.2857142857143
2022-05-14,50-64,69.7857142857143
2022-05-14,65+,223.214285714286
2022-05-21,0-17,18.7142857142857
2022-05-21,18-49,81
2022-05-21,50-64,71.0714285714286
2022-05-21,65+,227.071428571429
2022-05-28,0-17,17.4285714285714
2022-05-28,18-49,75.4285714285714
2022-05-28,50-64,68.7142857142857
2022-05-28,65+,207
2022-06-04,0-17,11.1428571428571
2022-06-04,18-49,60.1428571428572
2022-06-04,50-64,59.5714285714286
2022-06-04,65+,182
2022-06-11,0-17,12.7142857142857
2022-06-11,18-49,52.1428571428572
2022-06-11,50-64,51
2022-06-11,65+,155
2022-06-18,0-17,9.71428571428571
2022-06-18,18-49,54.5714285714286
2022-06-18,50-64,51.9285714285714
2022-06-18,65+,148.5
2022-06-25,0-17,10.1428571428571
2022-06-25,18-49,58.5714285714286
2022-06-25,50-64,53.2857142857143
2022-06-25,65+,147.571428571429
2022-07-02,0-17,13.1428571428571
2022-07-02,18-49,60.7142857142857
2022-07-02,50-64,54.6428571428572
2022-07-02,65+,165.928571428571
2022-07-09,0-17,15.1428571428571
2022-07-09,18-49,76
2022-07-09,50-64,60
2022-07-09,65+,178.428571428571
2022-07-16,0-17,15.7142857142857
2022-07-16,18-49,80.7142857142857
2022-07-16,50-64,61.7142857142857
2022-07-16,65+,206.571428571429
2022-07-23,0-17,16
2022-07-23,18-49,79.4285714285714
2022-07-23,50-64,69
2022-07-23,65+,214
2022-07-30,0-17,19.4285714285714
2022-07-30,18-49,72.1428571428571
2022-07-30,50-64,67.5714285714286
2022-07-30,65+,212.571428571429
2022-08-06,0-17,15.1428571428571
2022-08-06,18-49,74.2857142857143
2022-08-06,50-64,66.1428571428571
2022-08-06,65+,198.285714285714
2022-08-13,0-17,16.5714285714286
2022-08-13,18-49,70.4285714285714
2022-08-13,50-64,58
2022-08-13,65+,190.142857142857
2022-08-20,0-17,17
2022-08-20,18-49,63
2022-08-20,50-64,57.2142857142857
2022-08-20,65+,190.642857142857
2022-08-27,0-17,13.8571428571429
2022-08-27,18-49,58.5714285714286
2022-08-27,50-64,55
2022-08-27,65+,178.428571428571
2022-09-03,0-17,13.1428571428571
2022-09-03,18-49,55.4285714285714
2022-09-03,50-64,49.5714285714286
2022-09-03,65+,168.857142857143
2022-09-10,0-17,14.7142857142857
2022-09-10,18-49,49.8571428571429
2022-09-10,50-64,47.5714285714286
2022-09-10,65+,153
2022-09-17,0-17,12.5714285714286
2022-09-17,18-49,45.7142857142857
2022-09-17,50-64,50.7142857142857
2022-09-17,65+,163.428571428571
2022-09-24,0-17,18.2857142857143
2022-09-24,18-49,51.7142857142857
2022-09-24,50-64,58.7142857142857
2022-09-24,65+,171.571428571429
2022-10-01,0-17,14.4285714285714
2022-10-01,18-49,59.2857142857143
2022-10-01,50-64,56.5714285714286
2022-10-01,65+,193.285714285714
2022-10-08,0-17,13.4285714285714
2022-10-08,18-49,56.7142857142857
2022-10-08,50-64,58.2142857142857
2022-10-08,65+,213.785714285714
2022-10-15,0-17,12.5714285714286
2022-10-15,18-49,61.8571428571429
2022-10-15,50-64,61.5
2022-10-15,65+,226.071428571429
2022-10-22,0-17,13.4285714285714
2022-10-22,18-49,59.1428571428572
2022-10-22,50-64,66.4285714285714
2022-10-22,65+,221
2022-10-29,0-17,16.7142857142857
2022-10-29,18-49,59
2022-10-29,50-64,69.1428571428572
2022-10-29,65+,222.428571428571
2022-11-05,0-17,13.7142857142857
2022-11-05,18-49,59.8571428571429
2022-11-05,50-64,63.2857142857143
2022-11-05,65+,220.142857142857
2022-11-12,0-17,15.2857142857143
2022-11-12,18-49,58.7142857142857
2022-11-12,50-64,56.7857142857143
2022-11-12,65+,208.5
2022-11-19,0-17,14.8571428571429
2022-11-19,18-49,49.8571428571429
2022-11-19,50-64,56.8571428571429
2022-11-19,65+,215.428571428571
2022-11-26,0-17,13.7142857142857
2022-11-26,18-49,50.7142857142857
2022-11-26,50-64,60.9285714285714
2022-11-26,65+,221.357142857143
2022-12-03,0-17,16.1428571428571
2022-12-03,18-49,68
2022-12-03,50-64,67.0714285714286
2022-12-03,65+,265.642857142857
2022-12-10,0-17,16.1428571428571
2022-12-10,18-49,76.2857142857143
2022-12-10,50-64,72.8571428571429
2022-12-10,65+,282.428571428571
2022-12-17,0-17,19.1428571428571
2022-12-17,18-49,89.4285714285714
2022-12-17,50-64,86
2022-12-17,65+,297.714285714286
2022-12-24,0-17,20
2022-12-24,18-49,81.1428571428571
2022-12-24,50-64,86.3571428571429
2022-12-24,65+,313.5
2022-12-31,0-17,19.1428571428571
2022-12-31,18-49,77.4285714285714
