"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Georgia",2024-03-30,"318"
"Georgia",2024-03-23,"362"
"Georgia",2024-03-16,"419"
"Georgia",2024-03-09,"605"
"Georgia",2024-03-02,"694"
"Georgia",2024-02-24,"777"
"Georgia",2024-02-17,"874"
"Georgia",2024-02-10,"799"
"Georgia",2024-02-03,"837"
"Georgia",2024-01-27,"834"
"Georgia",2024-01-20,"893"
"Georgia",2024-01-13,"921"
"Georgia",2024-01-06,"948"
"Georgia",2023-12-30,"930"
"Georgia",2023-12-23,"738"
"Georgia",2023-12-16,"502"
"Georgia",2023-12-09,"434"
"Georgia",2023-12-02,"390"
"Georgia",2023-11-25,"347"
"Georgia",2023-11-18,"382"
"Georgia",2023-11-11,"374"
"Georgia",2023-11-04,"362"
"Georgia",2023-10-28,"352"
"Georgia",2023-10-21,"359"
"Georgia",2023-10-14,"378"
"Georgia",2023-10-07,"343"
"Georgia",2023-09-30,"400"
"Georgia",2023-09-23,"497"
"Georgia",2023-09-16,"605"
"Georgia",2023-09-09,"670"
"Georgia",2023-09-02,"746"
"Georgia",2023-08-26,"783"
"Georgia",2023-08-19,"633"
"Georgia",2023-08-12,"470"
"Georgia",2023-08-05,"404"
"Georgia",2023-07-29,"314"
"Georgia",2023-07-22,"238"
"Georgia",2023-07-15,"217"
"Georgia",2023-07-08,"185"
"Georgia",2023-07-01,"177"
"Georgia",2023-06-24,"166"
"Georgia",2023-06-17,"166"
"Georgia",2023-06-10,"203"
"Georgia",2023-06-03,"162"
"Georgia",2023-05-27,"180"
"Georgia",2023-05-20,"191"
"Georgia",2023-05-13,"242"
"Georgia",2023-05-06,"257"
"Georgia",2023-04-29,"249"
"Georgia",2023-04-22,"254"
"Georgia",2023-04-15,"268"
"Georgia",2023-04-08,"284"
"Georgia",2023-04-01,"366"
"Georgia",2023-03-25,"425"
"Georgia",2023-03-18,"425"
"Georgia",2023-03-11,"416"
"Georgia",2023-03-04,"531"
"Georgia",2023-02-25,"631"
"Georgia",2023-02-18,"788"
"Georgia",2023-02-11,"916"
"Georgia",2023-02-04,"966"
"Georgia",2023-01-28,"913"
"Georgia",2023-01-21,"1021"
"Georgia",2023-01-14,"1241"
"Georgia",2023-01-07,"1598"
"Georgia",2022-12-31,"1382"
"Georgia",2022-12-24,"1044"
"Georgia",2022-12-17,"855"
"Georgia",2022-12-10,"789"
"Georgia",2022-12-03,"706"
"Georgia",2022-11-26,"470"
"Georgia",2022-11-19,"452"
"Georgia",2022-11-12,"556"
"Georgia",2022-11-05,"510"
"Georgia",2022-10-29,"538"
"Georgia",2022-10-22,"439"
"Georgia",2022-10-15,"490"
"Georgia",2022-10-08,"520"
"Georgia",2022-10-01,"575"
"Georgia",2022-09-24,"720"
"Georgia",2022-09-17,"866"
"Georgia",2022-09-10,"999"
"Georgia",2022-09-03,"1211"
"Georgia",2022-08-27,"1484"
"Georgia",2022-08-20,"1501"
"Georgia",2022-08-13,"1559"
"Georgia",2022-08-06,"1549"
"Georgia",2022-07-30,"1668"
"Georgia",2022-07-23,"1611"
"Georgia",2022-07-16,"1356"
"Georgia",2022-07-09,"1233"
"Georgia",2022-07-02,"1045"
"Georgia",2022-06-25,"919"
"Georgia",2022-06-18,"808"
"Georgia",2022-06-11,"718"
"Georgia",2022-06-04,"632"
"Georgia",2022-05-28,"488"
"Georgia",2022-05-21,"446"
"Georgia",2022-05-14,"312"
"Georgia",2022-05-07,"322"
"Georgia",2022-04-30,"249"
"Georgia",2022-04-23,"237"
"Georgia",2022-04-16,"277"
"Georgia",2022-04-09,"240"
"Georgia",2022-04-02,"300"
"Georgia",2022-03-26,"349"
"Georgia",2022-03-19,"405"
"Georgia",2022-03-12,"623"
"Georgia",2022-03-05,"892"
"Georgia",2022-02-26,"1196"
"Georgia",2022-02-19,"1674"
"Georgia",2022-02-12,"2451"
"Georgia",2022-02-05,"3663"
"Georgia",2022-01-29,"4579"
"Georgia",2022-01-22,"4963"
"Georgia",2022-01-15,"5521"
"Georgia",2022-01-08,"5433"
"Georgia",2022-01-01,"3827"
"Georgia",2021-12-25,"1581"
"Georgia",2021-12-18,"1059"
"Georgia",2021-12-11,"968"
"Georgia",2021-12-04,"836"
"Georgia",2021-11-27,"752"
"Georgia",2021-11-20,"857"
"Georgia",2021-11-13,"892"
"Georgia",2021-11-06,"908"
