"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Pennsylvania",2024-03-30,"309"
"Pennsylvania",2024-03-23,"384"
"Pennsylvania",2024-03-16,"394"
"Pennsylvania",2024-03-09,"503"
"Pennsylvania",2024-03-02,"590"
"Pennsylvania",2024-02-24,"679"
"Pennsylvania",2024-02-17,"776"
"Pennsylvania",2024-02-10,"746"
"Pennsylvania",2024-02-03,"811"
"Pennsylvania",2024-01-27,"943"
"Pennsylvania",2024-01-20,"1076"
"Pennsylvania",2024-01-13,"1380"
"Pennsylvania",2024-01-06,"1585"
"Pennsylvania",2023-12-30,"1670"
"Pennsylvania",2023-12-23,"1247"
"Pennsylvania",2023-12-16,"1036"
"Pennsylvania",2023-12-09,"1049"
"Pennsylvania",2023-12-02,"1058"
"Pennsylvania",2023-11-25,"944"
"Pennsylvania",2023-11-18,"853"
"Pennsylvania",2023-11-11,"747"
"Pennsylvania",2023-11-04,"648"
"Pennsylvania",2023-10-28,"733"
"Pennsylvania",2023-10-21,"698"
"Pennsylvania",2023-10-14,"610"
"Pennsylvania",2023-10-07,"695"
"Pennsylvania",2023-09-30,"637"
"Pennsylvania",2023-09-23,"714"
"Pennsylvania",2023-09-16,"627"
"Pennsylvania",2023-09-09,"680"
"Pennsylvania",2023-09-02,"523"
"Pennsylvania",2023-08-26,"453"
"Pennsylvania",2023-08-19,"410"
"Pennsylvania",2023-08-12,"363"
"Pennsylvania",2023-08-05,"283"
"Pennsylvania",2023-07-29,"272"
"Pennsylvania",2023-07-22,"220"
"Pennsylvania",2023-07-15,"221"
"Pennsylvania",2023-07-08,"202"
"Pennsylvania",2023-07-01,"182"
"Pennsylvania",2023-06-24,"175"
"Pennsylvania",2023-06-17,"222"
"Pennsylvania",2023-06-10,"209"
"Pennsylvania",2023-06-03,"230"
"Pennsylvania",2023-05-27,"241"
"Pennsylvania",2023-05-20,"243"
"Pennsylvania",2023-05-13,"290"
"Pennsylvania",2023-05-06,"286"
"Pennsylvania",2023-04-29,"299"
"Pennsylvania",2023-04-22,"365"
"Pennsylvania",2023-04-15,"399"
"Pennsylvania",2023-04-08,"525"
"Pennsylvania",2023-04-01,"611"
"Pennsylvania",2023-03-25,"716"
"Pennsylvania",2023-03-18,"792"
"Pennsylvania",2023-03-11,"899"
"Pennsylvania",2023-03-04,"993"
"Pennsylvania",2023-02-25,"1141"
"Pennsylvania",2023-02-18,"1204"
"Pennsylvania",2023-02-11,"1194"
"Pennsylvania",2023-02-04,"1142"
"Pennsylvania",2023-01-28,"1320"
"Pennsylvania",2023-01-21,"1248"
"Pennsylvania",2023-01-14,"1375"
"Pennsylvania",2023-01-07,"1716"
"Pennsylvania",2022-12-31,"1612"
"Pennsylvania",2022-12-24,"1458"
"Pennsylvania",2022-12-17,"1454"
"Pennsylvania",2022-12-10,"1297"
"Pennsylvania",2022-12-03,"1258"
"Pennsylvania",2022-11-26,"1102"
"Pennsylvania",2022-11-19,"1177"
"Pennsylvania",2022-11-12,"1305"
"Pennsylvania",2022-11-05,"1316"
"Pennsylvania",2022-10-29,"1266"
"Pennsylvania",2022-10-22,"1245"
"Pennsylvania",2022-10-15,"1291"
"Pennsylvania",2022-10-08,"1315"
"Pennsylvania",2022-10-01,"1269"
"Pennsylvania",2022-09-24,"1221"
"Pennsylvania",2022-09-17,"1254"
"Pennsylvania",2022-09-10,"1255"
"Pennsylvania",2022-09-03,"1345"
"Pennsylvania",2022-08-27,"1389"
"Pennsylvania",2022-08-20,"1453"
"Pennsylvania",2022-08-13,"1447"
"Pennsylvania",2022-08-06,"1369"
"Pennsylvania",2022-07-30,"1423"
"Pennsylvania",2022-07-23,"1365"
"Pennsylvania",2022-07-16,"1245"
"Pennsylvania",2022-07-09,"1135"
"Pennsylvania",2022-07-02,"1097"
"Pennsylvania",2022-06-25,"1014"
"Pennsylvania",2022-06-18,"1070"
"Pennsylvania",2022-06-11,"1208"
"Pennsylvania",2022-06-04,"1284"
"Pennsylvania",2022-05-28,"1365"
"Pennsylvania",2022-05-21,"1254"
"Pennsylvania",2022-05-14,"1038"
"Pennsylvania",2022-05-07,"778"
"Pennsylvania",2022-04-30,"619"
"Pennsylvania",2022-04-23,"483"
"Pennsylvania",2022-04-16,"390"
"Pennsylvania",2022-04-09,"319"
"Pennsylvania",2022-04-02,"353"
"Pennsylvania",2022-03-26,"374"
"Pennsylvania",2022-03-19,"501"
"Pennsylvania",2022-03-12,"662"
"Pennsylvania",2022-03-05,"961"
"Pennsylvania",2022-02-26,"1221"
"Pennsylvania",2022-02-19,"1585"
"Pennsylvania",2022-02-12,"2249"
"Pennsylvania",2022-02-05,"3005"
"Pennsylvania",2022-01-29,"4140"
"Pennsylvania",2022-01-22,"5207"
"Pennsylvania",2022-01-15,"6528"
"Pennsylvania",2022-01-08,"6200"
"Pennsylvania",2022-01-01,"4798"
"Pennsylvania",2021-12-25,"3374"
"Pennsylvania",2021-12-18,"3659"
"Pennsylvania",2021-12-11,"3741"
"Pennsylvania",2021-12-04,"3471"
"Pennsylvania",2021-11-27,"2997"
"Pennsylvania",2021-11-20,"2565"
"Pennsylvania",2021-11-13,"1982"
"Pennsylvania",2021-11-06,"1999"
"Pennsylvania",2021-10-30,"2067"
"Pennsylvania",2021-10-23,"2345"
"Pennsylvania",2021-10-16,"2473"
"Pennsylvania",2021-10-09,"2375"
"Pennsylvania",2021-10-02,"2230"
"Pennsylvania",2021-09-25,"2187"
"Pennsylvania",2021-09-18,"2015"
"Pennsylvania",2021-09-11,"1806"
"Pennsylvania",2021-09-04,"1611"
"Pennsylvania",2021-08-28,"1490"
"Pennsylvania",2021-08-21,"1214"
"Pennsylvania",2021-08-14,"997"
"Pennsylvania",2021-08-07,"695"
"Pennsylvania",2021-07-31,"505"
"Pennsylvania",2021-07-24,"339"
"Pennsylvania",2021-07-17,"243"
"Pennsylvania",2021-07-10,"252"
"Pennsylvania",2021-07-03,"274"
"Pennsylvania",2021-06-26,"305"
"Pennsylvania",2021-06-19,"364"
"Pennsylvania",2021-06-12,"525"
"Pennsylvania",2021-06-05,"666"
"Pennsylvania",2021-05-29,"985"
"Pennsylvania",2021-05-22,"1103"
"Pennsylvania",2021-05-15,"1340"
"Pennsylvania",2021-05-08,"1734"
"Pennsylvania",2021-05-01,"1905"
"Pennsylvania",2021-04-24,"2515"
"Pennsylvania",2021-04-17,"2540"
"Pennsylvania",2021-04-10,"2441"
"Pennsylvania",2021-04-03,"2154"
"Pennsylvania",2021-03-27,"1840"
"Pennsylvania",2021-03-20,"1640"
"Pennsylvania",2021-03-13,"1482"
"Pennsylvania",2021-03-06,"1449"
"Pennsylvania",2021-02-27,"1718"
"Pennsylvania",2021-02-20,"1780"
"Pennsylvania",2021-02-13,"2196"
"Pennsylvania",2021-02-06,"2481"
"Pennsylvania",2021-01-30,"2994"
"Pennsylvania",2021-01-23,"3334"
"Pennsylvania",2021-01-16,"3899"
"Pennsylvania",2021-01-09,"4245"
"Pennsylvania",2021-01-02,"4377"
"Pennsylvania",2020-12-26,"4613"
"Pennsylvania",2020-12-19,"5111"
"Pennsylvania",2020-12-12,"5241"
"Pennsylvania",2020-12-05,"4931"
"Pennsylvania",2020-11-28,"3987"
"Pennsylvania",2020-11-21,"3281"
"Pennsylvania",2020-11-14,"2346"
"Pennsylvania",2020-11-07,"1684"
"Pennsylvania",2020-10-31,"1162"
"Pennsylvania",2020-10-24,"1030"
"Pennsylvania",2020-10-17,"664"
"Pennsylvania",2020-10-10,"618"
"Pennsylvania",2020-10-03,"476"
"Pennsylvania",2020-09-26,"378"
"Pennsylvania",2020-09-19,"318"
"Pennsylvania",2020-09-12,"362"
"Pennsylvania",2020-09-05,"387"
"Pennsylvania",2020-08-29,"473"
"Pennsylvania",2020-08-22,"413"
"Pennsylvania",2020-08-15,"465"
"Pennsylvania",2020-08-08,"642"
"Pennsylvania",2020-08-01,"N/A"
"Pennsylvania",2020-07-25,"N/A"
"Pennsylvania",2020-07-18,"N/A"
"Pennsylvania",2020-07-11,"N/A"
"Pennsylvania",2020-07-04,"N/A"
"Pennsylvania",2020-06-27,"N/A"
"Pennsylvania",2020-06-20,"N/A"
"Pennsylvania",2020-06-13,"N/A"
"Pennsylvania",2020-06-06,"N/A"
"Pennsylvania",2020-05-30,"N/A"
"Pennsylvania",2020-05-23,"N/A"
"Pennsylvania",2020-05-16,"N/A"
"Pennsylvania",2020-05-09,"N/A"
"Pennsylvania",2020-05-02,"N/A"
"Pennsylvania",2020-04-25,"N/A"
"Pennsylvania",2020-04-18,"N/A"
"Pennsylvania",2020-04-11,"N/A"
"Pennsylvania",2020-04-04,"N/A"
"Pennsylvania",2020-03-28,"N/A"
"Pennsylvania",2020-03-21,"N/A"
"Pennsylvania",2020-03-14,"N/A"
"Pennsylvania",2020-03-07,"N/A"
"Pennsylvania",2020-02-29,"N/A"
"Pennsylvania",2020-02-22,"N/A"
"Pennsylvania",2020-02-15,"N/A"
"Pennsylvania",2020-02-08,"N/A"
"Pennsylvania",2020-02-01,"N/A"
"Pennsylvania",2020-01-25,"N/A"
"Pennsylvania",2020-01-18,"N/A"
"Pennsylvania",2020-01-11,"N/A"
