"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Utah",2024-03-30,"57"
"Utah",2024-03-23,"64"
"Utah",2024-03-16,"75"
"Utah",2024-03-09,"113"
"Utah",2024-03-02,"85"
"Utah",2024-02-24,"87"
"Utah",2024-02-17,"100"
"Utah",2024-02-10,"116"
"Utah",2024-02-03,"126"
"Utah",2024-01-27,"144"
"Utah",2024-01-20,"156"
"Utah",2024-01-13,"198"
"Utah",2024-01-06,"254"
"Utah",2023-12-30,"237"
"Utah",2023-12-23,"197"
"Utah",2023-12-16,"242"
"Utah",2023-12-09,"209"
"Utah",2023-12-02,"221"
"Utah",2023-11-25,"202"
"Utah",2023-11-18,"168"
"Utah",2023-11-11,"152"
"Utah",2023-11-04,"135"
"Utah",2023-10-28,"123"
"Utah",2023-10-21,"130"
"Utah",2023-10-14,"157"
"Utah",2023-10-07,"144"
"Utah",2023-09-30,"155"
"Utah",2023-09-23,"137"
"Utah",2023-09-16,"134"
"Utah",2023-09-09,"127"
"Utah",2023-09-02,"102"
"Utah",2023-08-26,"99"
"Utah",2023-08-19,"72"
"Utah",2023-08-12,"57"
"Utah",2023-08-05,"51"
"Utah",2023-07-29,"52"
"Utah",2023-07-22,"48"
"Utah",2023-07-15,"53"
"Utah",2023-07-08,"42"
"Utah",2023-07-01,"43"
"Utah",2023-06-24,"49"
"Utah",2023-06-17,"60"
"Utah",2023-06-10,"68"
"Utah",2023-06-03,"70"
"Utah",2023-05-27,"62"
"Utah",2023-05-20,"85"
"Utah",2023-05-13,"86"
"Utah",2023-05-06,"72"
"Utah",2023-04-29,"95"
"Utah",2023-04-22,"111"
"Utah",2023-04-15,"115"
"Utah",2023-04-08,"114"
"Utah",2023-04-01,"156"
"Utah",2023-03-25,"138"
"Utah",2023-03-18,"153"
"Utah",2023-03-11,"171"
"Utah",2023-03-04,"197"
"Utah",2023-02-25,"157"
"Utah",2023-02-18,"178"
"Utah",2023-02-11,"138"
"Utah",2023-02-04,"110"
"Utah",2023-01-28,"139"
"Utah",2023-01-21,"126"
"Utah",2023-01-14,"191"
"Utah",2023-01-07,"272"
"Utah",2022-12-31,"288"
"Utah",2022-12-24,"273"
"Utah",2022-12-17,"258"
"Utah",2022-12-10,"280"
"Utah",2022-12-03,"338"
"Utah",2022-11-26,"254"
"Utah",2022-11-19,"242"
"Utah",2022-11-12,"207"
"Utah",2022-11-05,"170"
"Utah",2022-10-29,"176"
"Utah",2022-10-22,"131"
"Utah",2022-10-15,"156"
"Utah",2022-10-08,"129"
"Utah",2022-10-01,"149"
"Utah",2022-09-24,"165"
"Utah",2022-09-17,"163"
"Utah",2022-09-10,"178"
"Utah",2022-09-03,"206"
"Utah",2022-08-27,"210"
"Utah",2022-08-20,"252"
"Utah",2022-08-13,"304"
"Utah",2022-08-06,"326"
"Utah",2022-07-30,"356"
"Utah",2022-07-23,"355"
"Utah",2022-07-16,"365"
"Utah",2022-07-09,"373"
"Utah",2022-07-02,"368"
"Utah",2022-06-25,"284"
"Utah",2022-06-18,"295"
"Utah",2022-06-11,"255"
"Utah",2022-06-04,"212"
"Utah",2022-05-28,"182"
"Utah",2022-05-21,"165"
"Utah",2022-05-14,"118"
"Utah",2022-05-07,"94"
"Utah",2022-04-30,"79"
"Utah",2022-04-23,"67"
"Utah",2022-04-16,"70"
"Utah",2022-04-09,"79"
"Utah",2022-04-02,"75"
"Utah",2022-03-26,"112"
"Utah",2022-03-19,"133"
"Utah",2022-03-12,"244"
"Utah",2022-03-05,"298"
"Utah",2022-02-26,"353"
"Utah",2022-02-19,"509"
"Utah",2022-02-12,"764"
"Utah",2022-02-05,"1003"
"Utah",2022-01-29,"1116"
"Utah",2022-01-22,"1171"
"Utah",2022-01-15,"918"
"Utah",2022-01-08,"648"
"Utah",2022-01-01,"479"
"Utah",2021-12-25,"421"
"Utah",2021-12-18,"447"
"Utah",2021-12-11,"485"
"Utah",2021-12-04,"515"
"Utah",2021-11-27,"484"
"Utah",2021-11-20,"513"
"Utah",2021-11-13,"537"
"Utah",2021-11-06,"589"
"Utah",2021-10-30,"544"
"Utah",2021-10-23,"530"
"Utah",2021-10-16,"503"
"Utah",2021-10-09,"575"
"Utah",2021-10-02,"538"
"Utah",2021-09-25,"560"
"Utah",2021-09-18,"550"
"Utah",2021-09-11,"585"
"Utah",2021-09-04,"500"
"Utah",2021-08-28,"505"
"Utah",2021-08-21,"439"
