date,agegroup,hosp
2023-12-31,50-64,11.6875
2023-12-31,65+,42.3125
2024-01-06,0-17,2.33333333333333
2024-01-06,18-49,4
2024-01-06,50-64,9.41666666666667
2024-01-06,65+,42.0833333333333
2024-01-13,0-17,1.57142857142857
2024-01-13,18-49,4.28571428571429
2024-01-13,50-64,8.21428571428571
2024-01-13,65+,35.0714285714286
2024-01-20,0-17,1
2024-01-20,18-49,3.14285714285714
2024-01-20,50-64,8.42857142857143
2024-01-20,65+,26.7142857142857
2024-01-27,0-17,3.28571428571429
2024-01-27,18-49,3.57142857142857
2024-01-27,50-64,7.71428571428571
2024-01-27,65+,25
2024-02-03,0-17,2.57142857142857
2024-02-03,18-49,3.85714285714286
2024-02-03,50-64,7.21428571428571
2024-02-03,65+,26.7857142857143
2024-02-10,0-17,1.85714285714286
2024-02-10,18-49,6.85714285714286
2024-02-10,50-64,8.28571428571429
2024-02-10,65+,26.4285714285714
2024-02-17,0-17,2.85714285714286
2024-02-17,18-49,6.57142857142857
2024-02-17,50-64,7.71428571428571
2024-02-17,65+,24
2024-02-24,0-17,0.857142857142857
2024-02-24,18-49,3.42857142857143
2024-02-24,50-64,6.64285714285714
2024-02-24,65+,18.7857142857143
2024-03-02,0-17,1.14285714285714
2024-03-02,18-49,4
2024-03-02,50-64,6.07142857142857
2024-03-02,65+,19.5
2024-03-09,0-17,1.14285714285714
2024-03-09,18-49,3.71428571428571
2024-03-09,50-64,7.28571428571429
2024-03-09,65+,18.2857142857143
2024-03-16,0-17,1
2024-03-16,18-49,3.42857142857143
2024-03-16,50-64,4.21428571428571
2024-03-16,65+,17.3571428571429
2024-03-23,0-17,0.714285714285714
2024-03-23,18-49,1.57142857142857
2024-03-23,50-64,4.14285714285714
2024-03-23,65+,14.2857142857143
2024-03-30,0-17,1.42857142857143
2024-03-30,18-49,2.57142857142857
2024-03-30,50-64,2.92857142857143
2024-03-30,65+,10.6428571428571
2024-04-06,0-17,0.285714285714286
2024-04-06,18-49,0.571428571428571
2024-04-06,50-64,1.92857142857143
2024-04-06,65+,9.5
