"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Iowa",2024-03-30,"41"
"Iowa",2024-03-23,"44"
"Iowa",2024-03-16,"61"
"Iowa",2024-03-09,"96"
"Iowa",2024-03-02,"91"
"Iowa",2024-02-24,"114"
"Iowa",2024-02-17,"98"
"Iowa",2024-02-10,"126"
"Iowa",2024-02-03,"129"
"Iowa",2024-01-27,"179"
"Iowa",2024-01-20,"222"
"Iowa",2024-01-13,"268"
"Iowa",2024-01-06,"371"
"Iowa",2023-12-30,"406"
"Iowa",2023-12-23,"411"
"Iowa",2023-12-16,"396"
"Iowa",2023-12-09,"345"
"Iowa",2023-12-02,"318"
"Iowa",2023-11-25,"210"
"Iowa",2023-11-18,"184"
"Iowa",2023-11-11,"179"
"Iowa",2023-11-04,"110"
"Iowa",2023-10-28,"155"
"Iowa",2023-10-21,"169"
"Iowa",2023-10-14,"127"
"Iowa",2023-10-07,"120"
"Iowa",2023-09-30,"141"
"Iowa",2023-09-23,"147"
"Iowa",2023-09-16,"157"
"Iowa",2023-09-09,"136"
"Iowa",2023-09-02,"146"
"Iowa",2023-08-26,"120"
"Iowa",2023-08-19,"109"
"Iowa",2023-08-12,"72"
"Iowa",2023-08-05,"53"
"Iowa",2023-07-29,"41"
"Iowa",2023-07-22,"32"
"Iowa",2023-07-15,"44"
"Iowa",2023-07-08,"10"
"Iowa",2023-07-01,"25"
"Iowa",2023-06-24,"29"
"Iowa",2023-06-17,"32"
"Iowa",2023-06-10,"35"
"Iowa",2023-06-03,"30"
"Iowa",2023-05-27,"31"
"Iowa",2023-05-20,"52"
"Iowa",2023-05-13,"72"
"Iowa",2023-05-06,"79"
"Iowa",2023-04-29,"91"
"Iowa",2023-04-22,"114"
"Iowa",2023-04-15,"153"
"Iowa",2023-04-08,"190"
"Iowa",2023-04-01,"216"
"Iowa",2023-03-25,"199"
"Iowa",2023-03-18,"218"
"Iowa",2023-03-11,"275"
"Iowa",2023-03-04,"225"
"Iowa",2023-02-25,"185"
"Iowa",2023-02-18,"187"
"Iowa",2023-02-11,"161"
"Iowa",2023-02-04,"165"
"Iowa",2023-01-28,"174"
"Iowa",2023-01-21,"214"
"Iowa",2023-01-14,"242"
"Iowa",2023-01-07,"288"
"Iowa",2022-12-31,"310"
"Iowa",2022-12-24,"301"
"Iowa",2022-12-17,"310"
"Iowa",2022-12-10,"322"
"Iowa",2022-12-03,"283"
"Iowa",2022-11-26,"222"
"Iowa",2022-11-19,"189"
"Iowa",2022-11-12,"199"
"Iowa",2022-11-05,"215"
