"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Alaska",2024-03-30,"5"
"Alaska",2024-03-23,"10"
"Alaska",2024-03-16,"17"
"Alaska",2024-03-09,"31"
"Alaska",2024-03-02,"21"
"Alaska",2024-02-24,"28"
"Alaska",2024-02-17,"39"
"Alaska",2024-02-10,"52"
"Alaska",2024-02-03,"55"
"Alaska",2024-01-27,"40"
"Alaska",2024-01-20,"44"
"Alaska",2024-01-13,"37"
"Alaska",2024-01-06,"36"
"Alaska",2023-12-30,"34"
"Alaska",2023-12-23,"21"
"Alaska",2023-12-16,"23"
"Alaska",2023-12-09,"18"
"Alaska",2023-12-02,"23"
"Alaska",2023-11-25,"15"
"Alaska",2023-11-18,"19"
"Alaska",2023-11-11,"32"
"Alaska",2023-11-04,"20"
"Alaska",2023-10-28,"16"
"Alaska",2023-10-21,"16"
"Alaska",2023-10-14,"30"
"Alaska",2023-10-07,"25"
"Alaska",2023-09-30,"21"
"Alaska",2023-09-23,"24"
"Alaska",2023-09-16,"38"
"Alaska",2023-09-09,"35"
"Alaska",2023-09-02,"34"
"Alaska",2023-08-26,"21"
"Alaska",2023-08-19,"20"
"Alaska",2023-08-12,"33"
"Alaska",2023-08-05,"19"
"Alaska",2023-07-29,"25"
"Alaska",2023-07-22,"21"
"Alaska",2023-07-15,"26"
"Alaska",2023-07-08,"25"
"Alaska",2023-07-01,"22"
"Alaska",2023-06-24,"25"
"Alaska",2023-06-17,"23"
"Alaska",2023-06-10,"32"
"Alaska",2023-06-03,"19"
"Alaska",2023-05-27,"22"
"Alaska",2023-05-20,"10"
"Alaska",2023-05-13,"28"
"Alaska",2023-05-06,"29"
"Alaska",2023-04-29,"24"
"Alaska",2023-04-22,"22"
"Alaska",2023-04-15,"26"
"Alaska",2023-04-08,"33"
"Alaska",2023-04-01,"36"
"Alaska",2023-03-25,"40"
"Alaska",2023-03-18,"40"
"Alaska",2023-03-11,"27"
"Alaska",2023-03-04,"50"
"Alaska",2023-02-25,"34"
"Alaska",2023-02-18,"40"
"Alaska",2023-02-11,"44"
"Alaska",2023-02-04,"42"
"Alaska",2023-01-28,"49"
"Alaska",2023-01-21,"47"
"Alaska",2023-01-14,"36"
"Alaska",2023-01-07,"39"
"Alaska",2022-12-31,"32"
"Alaska",2022-12-24,"25"
"Alaska",2022-12-17,"44"
"Alaska",2022-12-10,"50"
"Alaska",2022-12-03,"44"
"Alaska",2022-11-26,"42"
"Alaska",2022-11-19,"28"
"Alaska",2022-11-12,"35"
"Alaska",2022-11-05,"25"
"Alaska",2022-10-29,"31"
"Alaska",2022-10-22,"19"
"Alaska",2022-10-15,"40"
"Alaska",2022-10-08,"32"
"Alaska",2022-10-01,"44"
"Alaska",2022-09-24,"40"
"Alaska",2022-09-17,"53"
"Alaska",2022-09-10,"68"
"Alaska",2022-09-03,"74"
"Alaska",2022-08-27,"91"
"Alaska",2022-08-20,"88"
"Alaska",2022-08-13,"109"
"Alaska",2022-08-06,"105"
"Alaska",2022-07-30,"115"
"Alaska",2022-07-23,"103"
"Alaska",2022-07-16,"97"
"Alaska",2022-07-09,"85"
"Alaska",2022-07-02,"91"
"Alaska",2022-06-25,"99"
"Alaska",2022-06-18,"68"
"Alaska",2022-06-11,"71"
"Alaska",2022-06-04,"63"
"Alaska",2022-05-28,"67"
"Alaska",2022-05-21,"43"
"Alaska",2022-05-14,"50"
"Alaska",2022-05-07,"45"
"Alaska",2022-04-30,"44"
"Alaska",2022-04-23,"32"
"Alaska",2022-04-16,"28"
"Alaska",2022-04-09,"36"
"Alaska",2022-04-02,"40"
"Alaska",2022-03-26,"42"
"Alaska",2022-03-19,"33"
"Alaska",2022-03-12,"38"
"Alaska",2022-03-05,"51"
"Alaska",2022-02-26,"61"
"Alaska",2022-02-19,"87"
"Alaska",2022-02-12,"102"
"Alaska",2022-02-05,"116"
"Alaska",2022-01-29,"162"
"Alaska",2022-01-22,"149"
"Alaska",2022-01-15,"117"
"Alaska",2022-01-08,"88"
"Alaska",2022-01-01,"51"
"Alaska",2021-12-25,"45"
"Alaska",2021-12-18,"58"
"Alaska",2021-12-11,"60"
"Alaska",2021-12-04,"62"
"Alaska",2021-11-27,"80"
"Alaska",2021-11-20,"92"
"Alaska",2021-11-13,"142"
"Alaska",2021-11-06,"120"
"Alaska",2021-10-30,"174"
"Alaska",2021-10-23,"183"
"Alaska",2021-10-16,"188"
"Alaska",2021-10-09,"147"
"Alaska",2021-10-02,"156"
"Alaska",2021-09-25,"182"
"Alaska",2021-09-18,"192"
"Alaska",2021-09-11,"199"
"Alaska",2021-09-04,"154"
"Alaska",2021-08-28,"131"
"Alaska",2021-08-21,"122"
"Alaska",2021-08-14,"123"
"Alaska",2021-08-07,"85"
"Alaska",2021-07-31,"91"
"Alaska",2021-07-24,"76"
"Alaska",2021-07-17,"46"
"Alaska",2021-07-10,"36"
"Alaska",2021-07-03,"18"
"Alaska",2021-06-26,"13"
"Alaska",2021-06-19,"9"
"Alaska",2021-06-12,"17"
"Alaska",2021-06-05,"25"
"Alaska",2021-05-29,"16"
"Alaska",2021-05-22,"16"
"Alaska",2021-05-15,"31"
"Alaska",2021-05-08,"33"
"Alaska",2021-05-01,"48"
"Alaska",2021-04-24,"50"
"Alaska",2021-04-17,"33"
"Alaska",2021-04-10,"43"
"Alaska",2021-04-03,"45"
"Alaska",2021-03-27,"33"
"Alaska",2021-03-20,"42"
"Alaska",2021-03-13,"31"
