"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Oklahoma",2024-03-30,"108"
"Oklahoma",2024-03-23,"137"
"Oklahoma",2024-03-16,"169"
"Oklahoma",2024-03-09,"205"
"Oklahoma",2024-03-02,"205"
"Oklahoma",2024-02-24,"189"
"Oklahoma",2024-02-17,"254"
"Oklahoma",2024-02-10,"265"
"Oklahoma",2024-02-03,"253"
"Oklahoma",2024-01-27,"255"
"Oklahoma",2024-01-20,"265"
"Oklahoma",2024-01-13,"339"
"Oklahoma",2024-01-06,"374"
"Oklahoma",2023-12-30,"440"
"Oklahoma",2023-12-23,"382"
"Oklahoma",2023-12-16,"401"
"Oklahoma",2023-12-09,"386"
"Oklahoma",2023-12-02,"303"
"Oklahoma",2023-11-25,"247"
"Oklahoma",2023-11-18,"224"
"Oklahoma",2023-11-11,"192"
"Oklahoma",2023-11-04,"168"
"Oklahoma",2023-10-28,"175"
"Oklahoma",2023-10-21,"167"
"Oklahoma",2023-10-14,"169"
"Oklahoma",2023-10-07,"152"
"Oklahoma",2023-09-30,"162"
"Oklahoma",2023-09-23,"208"
"Oklahoma",2023-09-16,"187"
"Oklahoma",2023-09-09,"238"
"Oklahoma",2023-09-02,"200"
"Oklahoma",2023-08-26,"130"
"Oklahoma",2023-08-19,"98"
"Oklahoma",2023-08-12,"94"
"Oklahoma",2023-08-05,"69"
"Oklahoma",2023-07-29,"58"
"Oklahoma",2023-07-22,"51"
"Oklahoma",2023-07-15,"43"
"Oklahoma",2023-07-08,"29"
"Oklahoma",2023-07-01,"39"
"Oklahoma",2023-06-24,"41"
"Oklahoma",2023-06-17,"50"
"Oklahoma",2023-06-10,"41"
"Oklahoma",2023-06-03,"53"
"Oklahoma",2023-05-27,"50"
"Oklahoma",2023-05-20,"74"
"Oklahoma",2023-05-13,"91"
"Oklahoma",2023-05-06,"97"
"Oklahoma",2023-04-29,"112"
"Oklahoma",2023-04-22,"120"
"Oklahoma",2023-04-15,"161"
"Oklahoma",2023-04-08,"174"
"Oklahoma",2023-04-01,"184"
"Oklahoma",2023-03-25,"257"
"Oklahoma",2023-03-18,"235"
"Oklahoma",2023-03-11,"239"
"Oklahoma",2023-03-04,"218"
"Oklahoma",2023-02-25,"270"
"Oklahoma",2023-02-18,"309"
"Oklahoma",2023-02-11,"330"
"Oklahoma",2023-02-04,"354"
"Oklahoma",2023-01-28,"383"
"Oklahoma",2023-01-21,"391"
"Oklahoma",2023-01-14,"408"
"Oklahoma",2023-01-07,"460"
"Oklahoma",2022-12-31,"464"
"Oklahoma",2022-12-24,"423"
"Oklahoma",2022-12-17,"389"
"Oklahoma",2022-12-10,"371"
"Oklahoma",2022-12-03,"347"
"Oklahoma",2022-11-26,"244"
"Oklahoma",2022-11-19,"166"
"Oklahoma",2022-11-12,"213"
"Oklahoma",2022-11-05,"195"
"Oklahoma",2022-10-29,"223"
"Oklahoma",2022-10-22,"218"
"Oklahoma",2022-10-15,"164"
"Oklahoma",2022-10-08,"213"
"Oklahoma",2022-10-01,"244"
"Oklahoma",2022-09-24,"308"
"Oklahoma",2022-09-17,"368"
"Oklahoma",2022-09-10,"438"
"Oklahoma",2022-09-03,"453"
"Oklahoma",2022-08-27,"458"
"Oklahoma",2022-08-20,"461"
"Oklahoma",2022-08-13,"493"
"Oklahoma",2022-08-06,"527"
"Oklahoma",2022-07-30,"537"
"Oklahoma",2022-07-23,"532"
"Oklahoma",2022-07-16,"445"
"Oklahoma",2022-07-09,"408"
"Oklahoma",2022-07-02,"368"
"Oklahoma",2022-06-25,"287"
"Oklahoma",2022-06-18,"254"
"Oklahoma",2022-06-11,"154"
"Oklahoma",2022-06-04,"139"
"Oklahoma",2022-05-28,"107"
"Oklahoma",2022-05-21,"89"
"Oklahoma",2022-05-14,"89"
"Oklahoma",2022-05-07,"66"
"Oklahoma",2022-04-30,"68"
"Oklahoma",2022-04-23,"73"
"Oklahoma",2022-04-16,"83"
"Oklahoma",2022-04-09,"83"
"Oklahoma",2022-04-02,"119"
"Oklahoma",2022-03-26,"120"
"Oklahoma",2022-03-19,"173"
"Oklahoma",2022-03-12,"216"
"Oklahoma",2022-03-05,"367"
"Oklahoma",2022-02-26,"586"
"Oklahoma",2022-02-19,"1054"
"Oklahoma",2022-02-12,"1779"
"Oklahoma",2022-02-05,"2438"
"Oklahoma",2022-01-29,"3091"
"Oklahoma",2022-01-22,"2777"
"Oklahoma",2022-01-15,"2284"
"Oklahoma",2022-01-08,"1470"
"Oklahoma",2022-01-01,"1180"
"Oklahoma",2021-12-25,"925"
"Oklahoma",2021-12-18,"948"
"Oklahoma",2021-12-11,"966"
"Oklahoma",2021-12-04,"728"
"Oklahoma",2021-11-27,"548"
"Oklahoma",2021-11-20,"550"
"Oklahoma",2021-11-13,"603"
"Oklahoma",2021-11-06,"527"
"Oklahoma",2021-10-30,"599"
"Oklahoma",2021-10-23,"741"
"Oklahoma",2021-10-16,"947"
"Oklahoma",2021-10-09,"1219"
"Oklahoma",2021-10-02,"1257"
"Oklahoma",2021-09-25,"1560"
"Oklahoma",2021-09-18,"1894"
"Oklahoma",2021-09-11,"2057"
"Oklahoma",2021-09-04,"2065"
"Oklahoma",2021-08-28,"2066"
"Oklahoma",2021-08-21,"2049"
"Oklahoma",2021-08-14,"1924"
"Oklahoma",2021-08-07,"1529"
"Oklahoma",2021-07-31,"1107"
"Oklahoma",2021-07-24,"665"
"Oklahoma",2021-07-17,"523"
"Oklahoma",2021-07-10,"371"
"Oklahoma",2021-07-03,"264"
"Oklahoma",2021-06-26,"209"
"Oklahoma",2021-06-19,"149"
"Oklahoma",2021-06-12,"150"
"Oklahoma",2021-06-05,"165"
"Oklahoma",2021-05-29,"211"
"Oklahoma",2021-05-22,"207"
"Oklahoma",2021-05-15,"192"
"Oklahoma",2021-05-08,"191"
"Oklahoma",2021-05-01,"242"
"Oklahoma",2021-04-24,"260"
"Oklahoma",2021-04-17,"264"
"Oklahoma",2021-04-10,"283"
"Oklahoma",2021-04-03,"286"
"Oklahoma",2021-03-27,"284"
"Oklahoma",2021-03-20,"338"
"Oklahoma",2021-03-13,"412"
"Oklahoma",2021-03-06,"535"
"Oklahoma",2021-02-27,"847"
"Oklahoma",2021-02-20,"951"
"Oklahoma",2021-02-13,"1180"
"Oklahoma",2021-02-06,"1515"
"Oklahoma",2021-01-30,"1700"
"Oklahoma",2021-01-23,"1999"
"Oklahoma",2021-01-16,"2345"
"Oklahoma",2021-01-09,"2784"
"Oklahoma",2021-01-02,"2629"
"Oklahoma",2020-12-26,"2405"
"Oklahoma",2020-12-19,"2301"
"Oklahoma",2020-12-12,"2089"
"Oklahoma",2020-12-05,"2205"
"Oklahoma",2020-11-28,"2247"
"Oklahoma",2020-11-21,"2113"
"Oklahoma",2020-11-14,"1643"
"Oklahoma",2020-11-07,"1359"
"Oklahoma",2020-10-31,"1136"
"Oklahoma",2020-10-24,"1204"
"Oklahoma",2020-10-17,"1033"
"Oklahoma",2020-10-10,"937"
"Oklahoma",2020-10-03,"802"
"Oklahoma",2020-09-26,"778"
"Oklahoma",2020-09-19,"666"
"Oklahoma",2020-09-12,"548"
"Oklahoma",2020-09-05,"538"
"Oklahoma",2020-08-29,"616"
"Oklahoma",2020-08-22,"575"
"Oklahoma",2020-08-15,"486"
"Oklahoma",2020-08-08,"364"
"Oklahoma",2020-08-01,"N/A"
"Oklahoma",2020-07-25,"N/A"
"Oklahoma",2020-07-18,"N/A"
"Oklahoma",2020-07-11,"N/A"
"Oklahoma",2020-07-04,"N/A"
"Oklahoma",2020-06-27,"N/A"
"Oklahoma",2020-06-20,"N/A"
"Oklahoma",2020-06-13,"N/A"
"Oklahoma",2020-06-06,"N/A"
"Oklahoma",2020-05-30,"N/A"
"Oklahoma",2020-05-23,"N/A"
"Oklahoma",2020-05-16,"N/A"
"Oklahoma",2020-05-09,"N/A"
"Oklahoma",2020-05-02,"N/A"
"Oklahoma",2020-04-25,"N/A"
"Oklahoma",2020-04-18,"N/A"
