"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Montana",2024-03-30,"27"
"Montana",2024-03-23,"34"
"Montana",2024-03-16,"23"
"Montana",2024-03-09,"44"
"Montana",2024-03-02,"45"
"Montana",2024-02-24,"41"
"Montana",2024-02-17,"40"
"Montana",2024-02-10,"48"
"Montana",2024-02-03,"34"
"Montana",2024-01-27,"56"
"Montana",2024-01-20,"59"
"Montana",2024-01-13,"111"
"Montana",2024-01-06,"126"
"Montana",2023-12-30,"95"
"Montana",2023-12-23,"104"
"Montana",2023-12-16,"107"
"Montana",2023-12-09,"103"
"Montana",2023-12-02,"104"
"Montana",2023-11-25,"89"
"Montana",2023-11-18,"90"
"Montana",2023-11-11,"90"
"Montana",2023-11-04,"63"
"Montana",2023-10-28,"62"
"Montana",2023-10-21,"103"
"Montana",2023-10-14,"95"
"Montana",2023-10-07,"80"
"Montana",2023-09-30,"123"
"Montana",2023-09-23,"110"
"Montana",2023-09-16,"87"
"Montana",2023-09-09,"67"
"Montana",2023-09-02,"60"
"Montana",2023-08-26,"53"
"Montana",2023-08-19,"41"
"Montana",2023-08-12,"23"
"Montana",2023-08-05,"35"
"Montana",2023-07-29,"27"
"Montana",2023-07-22,"18"
"Montana",2023-07-15,"26"
"Montana",2023-07-08,"15"
"Montana",2023-07-01,"20"
"Montana",2023-06-24,"16"
"Montana",2023-06-17,"16"
"Montana",2023-06-10,"15"
"Montana",2023-06-03,"18"
"Montana",2023-05-27,"20"
"Montana",2023-05-20,"24"
"Montana",2023-05-13,"26"
"Montana",2023-05-06,"45"
"Montana",2023-04-29,"43"
"Montana",2023-04-22,"46"
"Montana",2023-04-15,"51"
"Montana",2023-04-08,"60"
"Montana",2023-04-01,"64"
"Montana",2023-03-25,"87"
"Montana",2023-03-18,"139"
"Montana",2023-03-11,"77"
"Montana",2023-03-04,"119"
"Montana",2023-02-25,"144"
"Montana",2023-02-18,"95"
"Montana",2023-02-11,"104"
"Montana",2023-02-04,"71"
"Montana",2023-01-28,"62"
"Montana",2023-01-21,"73"
"Montana",2023-01-14,"90"
"Montana",2023-01-07,"97"
"Montana",2022-12-31,"120"
"Montana",2022-12-24,"105"
"Montana",2022-12-17,"98"
"Montana",2022-12-10,"121"
"Montana",2022-12-03,"113"
"Montana",2022-11-26,"93"
"Montana",2022-11-19,"107"
"Montana",2022-11-12,"88"
"Montana",2022-11-05,"105"
"Montana",2022-10-29,"101"
"Montana",2022-10-22,"119"
"Montana",2022-10-15,"101"
"Montana",2022-10-08,"101"
"Montana",2022-10-01,"133"
"Montana",2022-09-24,"128"
"Montana",2022-09-17,"118"
"Montana",2022-09-10,"133"
"Montana",2022-09-03,"121"
"Montana",2022-08-27,"143"
"Montana",2022-08-20,"169"
"Montana",2022-08-13,"182"
"Montana",2022-08-06,"157"
"Montana",2022-07-30,"184"
"Montana",2022-07-23,"187"
"Montana",2022-07-16,"170"
"Montana",2022-07-09,"210"
"Montana",2022-07-02,"187"
"Montana",2022-06-25,"173"
"Montana",2022-06-18,"157"
"Montana",2022-06-11,"169"
"Montana",2022-06-04,"117"
"Montana",2022-05-28,"112"
"Montana",2022-05-21,"83"
"Montana",2022-05-14,"51"
"Montana",2022-05-07,"56"
"Montana",2022-04-30,"35"
"Montana",2022-04-23,"28"
"Montana",2022-04-16,"25"
"Montana",2022-04-09,"23"
"Montana",2022-04-02,"32"
"Montana",2022-03-26,"49"
"Montana",2022-03-19,"82"
"Montana",2022-03-12,"76"
"Montana",2022-03-05,"144"
"Montana",2022-02-26,"180"
"Montana",2022-02-19,"263"
"Montana",2022-02-12,"390"
"Montana",2022-02-05,"525"
"Montana",2022-01-29,"536"
"Montana",2022-01-22,"489"
"Montana",2022-01-15,"436"
"Montana",2022-01-08,"330"
"Montana",2022-01-01,"165"
"Montana",2021-12-25,"132"
"Montana",2021-12-18,"162"
"Montana",2021-12-11,"231"
"Montana",2021-12-04,"276"
"Montana",2021-11-27,"303"
"Montana",2021-11-20,"425"
"Montana",2021-11-13,"471"
"Montana",2021-11-06,"476"
"Montana",2021-10-30,"633"
"Montana",2021-10-23,"669"
"Montana",2021-10-16,"688"
"Montana",2021-10-09,"813"
"Montana",2021-10-02,"679"
"Montana",2021-09-25,"649"
"Montana",2021-09-18,"595"
"Montana",2021-09-11,"561"
"Montana",2021-09-04,"436"
"Montana",2021-08-28,"352"
"Montana",2021-08-21,"316"
"Montana",2021-08-14,"253"
"Montana",2021-08-07,"200"
"Montana",2021-07-31,"150"
"Montana",2021-07-24,"106"
"Montana",2021-07-17,"98"
"Montana",2021-07-10,"79"
"Montana",2021-07-03,"71"
"Montana",2021-06-26,"81"
"Montana",2021-06-19,"90"
"Montana",2021-06-12,"83"
"Montana",2021-06-05,"122"
"Montana",2021-05-29,"136"
"Montana",2021-05-22,"114"
"Montana",2021-05-15,"90"
"Montana",2021-05-08,"111"
"Montana",2021-05-01,"98"
"Montana",2021-04-24,"74"
"Montana",2021-04-17,"67"
"Montana",2021-04-10,"76"
"Montana",2021-04-03,"66"
"Montana",2021-03-27,"75"
"Montana",2021-03-20,"83"
"Montana",2021-03-13,"106"
"Montana",2021-03-06,"109"
"Montana",2021-02-27,"104"
"Montana",2021-02-20,"157"
"Montana",2021-02-13,"119"
"Montana",2021-02-06,"170"
"Montana",2021-01-30,"170"
"Montana",2021-01-23,"240"
"Montana",2021-01-16,"305"
"Montana",2021-01-09,"283"
"Montana",2021-01-02,"259"
"Montana",2020-12-26,"252"
"Montana",2020-12-19,"361"
"Montana",2020-12-12,"420"
"Montana",2020-12-05,"419"
"Montana",2020-11-28,"530"
"Montana",2020-11-21,"597"
"Montana",2020-11-14,"572"
"Montana",2020-11-07,"525"
"Montana",2020-10-31,"437"
"Montana",2020-10-24,"405"
"Montana",2020-10-17,"427"
"Montana",2020-10-10,"339"
"Montana",2020-10-03,"316"
"Montana",2020-09-26,"215"
"Montana",2020-09-19,"122"
"Montana",2020-09-12,"110"
"Montana",2020-09-05,"125"
"Montana",2020-08-29,"104"
"Montana",2020-08-22,"95"
"Montana",2020-08-15,"94"
"Montana",2020-08-08,"88"
"Montana",2020-08-01,"N/A"
"Montana",2020-07-25,"N/A"
"Montana",2020-07-18,"N/A"
"Montana",2020-07-11,"N/A"
"Montana",2020-07-04,"N/A"
"Montana",2020-06-27,"N/A"
"Montana",2020-06-20,"N/A"
"Montana",2020-06-13,"N/A"
"Montana",2020-06-06,"N/A"
"Montana",2020-05-30,"N/A"
"Montana",2020-05-23,"N/A"
"Montana",2020-05-16,"N/A"
"Montana",2020-05-09,"N/A"
"Montana",2020-05-02,"N/A"
"Montana",2020-04-25,"N/A"
"Montana",2020-04-18,"N/A"
"Montana",2020-04-11,"N/A"
"Montana",2020-04-04,"N/A"
"Montana",2020-03-28,"N/A"
"Montana",2020-03-21,"N/A"
"Montana",2020-03-14,"N/A"
"Montana",2020-03-07,"N/A"
"Montana",2020-02-29,"N/A"
"Montana",2020-02-22,"N/A"
"Montana",2020-02-15,"N/A"
"Montana",2020-02-08,"N/A"
"Montana",2020-02-01,"N/A"
"Montana",2020-01-25,"N/A"
"Montana",2020-01-18,"N/A"
