"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Illinois",2024-03-30,"318"
"Illinois",2024-03-23,"351"
"Illinois",2024-03-16,"433"
"Illinois",2024-03-09,"524"
"Illinois",2024-03-02,"604"
"Illinois",2024-02-24,"674"
"Illinois",2024-02-17,"747"
"Illinois",2024-02-10,"663"
"Illinois",2024-02-03,"694"
"Illinois",2024-01-27,"805"
"Illinois",2024-01-20,"1015"
"Illinois",2024-01-13,"1250"
"Illinois",2024-01-06,"1496"
"Illinois",2023-12-30,"1775"
"Illinois",2023-12-23,"1523"
"Illinois",2023-12-16,"1369"
"Illinois",2023-12-09,"1235"
"Illinois",2023-12-02,"1273"
"Illinois",2023-11-25,"1009"
"Illinois",2023-11-18,"876"
"Illinois",2023-11-11,"750"
"Illinois",2023-11-04,"638"
"Illinois",2023-10-28,"666"
"Illinois",2023-10-21,"576"
"Illinois",2023-10-14,"484"
"Illinois",2023-10-07,"545"
"Illinois",2023-09-30,"575"
"Illinois",2023-09-23,"676"
"Illinois",2023-09-16,"686"
"Illinois",2023-09-09,"654"
"Illinois",2023-09-02,"608"
"Illinois",2023-08-26,"563"
"Illinois",2023-08-19,"449"
"Illinois",2023-08-12,"354"
"Illinois",2023-08-05,"304"
"Illinois",2023-07-29,"243"
"Illinois",2023-07-22,"183"
"Illinois",2023-07-15,"168"
"Illinois",2023-07-08,"215"
"Illinois",2023-07-01,"188"
"Illinois",2023-06-24,"214"
"Illinois",2023-06-17,"223"
"Illinois",2023-06-10,"192"
"Illinois",2023-06-03,"285"
"Illinois",2023-05-27,"273"
"Illinois",2023-05-20,"353"
"Illinois",2023-05-13,"438"
"Illinois",2023-05-06,"436"
"Illinois",2023-04-29,"456"
"Illinois",2023-04-22,"577"
"Illinois",2023-04-15,"663"
"Illinois",2023-04-08,"758"
"Illinois",2023-04-01,"925"
"Illinois",2023-03-25,"926"
"Illinois",2023-03-18,"963"
"Illinois",2023-03-11,"982"
"Illinois",2023-03-04,"1059"
"Illinois",2023-02-25,"1062"
"Illinois",2023-02-18,"1075"
"Illinois",2023-02-11,"997"
"Illinois",2023-02-04,"951"
"Illinois",2023-01-28,"1116"
"Illinois",2023-01-21,"1273"
"Illinois",2023-01-14,"1475"
"Illinois",2023-01-07,"1846"
"Illinois",2022-12-31,"2037"
"Illinois",2022-12-24,"1962"
"Illinois",2022-12-17,"1883"
"Illinois",2022-12-10,"1689"
"Illinois",2022-12-03,"1628"
"Illinois",2022-11-26,"1307"
"Illinois",2022-11-19,"1202"
"Illinois",2022-11-12,"1170"
"Illinois",2022-11-05,"1220"
"Illinois",2022-10-29,"1167"
"Illinois",2022-10-22,"1098"
"Illinois",2022-10-15,"995"
"Illinois",2022-10-08,"964"
"Illinois",2022-10-01,"908"
"Illinois",2022-09-24,"1125"
"Illinois",2022-09-17,"1206"
"Illinois",2022-09-10,"1377"
"Illinois",2022-09-03,"1389"
"Illinois",2022-08-27,"1435"
"Illinois",2022-08-20,"1530"
"Illinois",2022-08-13,"1615"
"Illinois",2022-08-06,"1630"
"Illinois",2022-07-30,"1579"
"Illinois",2022-07-23,"1659"
"Illinois",2022-07-16,"1611"
"Illinois",2022-07-09,"1448"
"Illinois",2022-07-02,"1367"
"Illinois",2022-06-25,"1273"
"Illinois",2022-06-18,"1207"
"Illinois",2022-06-11,"1252"
"Illinois",2022-06-04,"1309"
"Illinois",2022-05-28,"1274"
"Illinois",2022-05-21,"1196"
"Illinois",2022-05-14,"983"
"Illinois",2022-05-07,"823"
"Illinois",2022-04-30,"722"
"Illinois",2022-04-23,"535"
"Illinois",2022-04-16,"415"
"Illinois",2022-04-09,"463"
"Illinois",2022-04-02,"423"
"Illinois",2022-03-26,"440"
"Illinois",2022-03-19,"480"
"Illinois",2022-03-12,"561"
"Illinois",2022-03-05,"730"
"Illinois",2022-02-26,"991"
"Illinois",2022-02-19,"1273"
"Illinois",2022-02-12,"1977"
"Illinois",2022-02-05,"2602"
"Illinois",2022-01-29,"3564"
"Illinois",2022-01-22,"4698"
"Illinois",2022-01-15,"6087"
"Illinois",2022-01-08,"6255"
"Illinois",2022-01-01,"5262"
"Illinois",2021-12-25,"3675"
"Illinois",2021-12-18,"3198"
"Illinois",2021-12-11,"2946"
"Illinois",2021-12-04,"2335"
"Illinois",2021-11-27,"1852"
"Illinois",2021-11-20,"1443"
"Illinois",2021-11-13,"1246"
"Illinois",2021-11-06,"962"
"Illinois",2021-10-30,"921"
"Illinois",2021-10-23,"1002"
"Illinois",2021-10-16,"1165"
"Illinois",2021-10-09,"1245"
"Illinois",2021-10-02,"1387"
"Illinois",2021-09-25,"1618"
"Illinois",2021-09-18,"1667"
"Illinois",2021-09-11,"1897"
"Illinois",2021-09-04,"1908"
"Illinois",2021-08-28,"1988"
"Illinois",2021-08-21,"1833"
"Illinois",2021-08-14,"1660"
"Illinois",2021-08-07,"1259"
"Illinois",2021-07-31,"942"
"Illinois",2021-07-24,"642"
"Illinois",2021-07-17,"474"
"Illinois",2021-07-10,"353"
"Illinois",2021-07-03,"338"
"Illinois",2021-06-26,"300"
"Illinois",2021-06-19,"393"
"Illinois",2021-06-12,"481"
"Illinois",2021-06-05,"638"
"Illinois",2021-05-29,"879"
"Illinois",2021-05-22,"1048"
"Illinois",2021-05-15,"1140"
"Illinois",2021-05-08,"1605"
"Illinois",2021-05-01,"1620"
"Illinois",2021-04-24,"1770"
"Illinois",2021-04-17,"1896"
