"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Arkansas",2024-03-30,"81"
"Arkansas",2024-03-23,"122"
"Arkansas",2024-03-16,"120"
"Arkansas",2024-03-09,"179"
"Arkansas",2024-03-02,"184"
"Arkansas",2024-02-24,"190"
"Arkansas",2024-02-17,"182"
"Arkansas",2024-02-10,"216"
"Arkansas",2024-02-03,"193"
"Arkansas",2024-01-27,"222"
"Arkansas",2024-01-20,"266"
"Arkansas",2024-01-13,"294"
"Arkansas",2024-01-06,"355"
"Arkansas",2023-12-30,"304"
"Arkansas",2023-12-23,"292"
"Arkansas",2023-12-16,"260"
"Arkansas",2023-12-09,"238"
"Arkansas",2023-12-02,"203"
"Arkansas",2023-11-25,"157"
"Arkansas",2023-11-18,"146"
"Arkansas",2023-11-11,"157"
"Arkansas",2023-11-04,"133"
"Arkansas",2023-10-28,"129"
"Arkansas",2023-10-21,"117"
"Arkansas",2023-10-14,"115"
"Arkansas",2023-10-07,"147"
"Arkansas",2023-09-30,"187"
"Arkansas",2023-09-23,"225"
"Arkansas",2023-09-16,"253"
"Arkansas",2023-09-09,"273"
"Arkansas",2023-09-02,"221"
"Arkansas",2023-08-26,"201"
"Arkansas",2023-08-19,"159"
"Arkansas",2023-08-12,"117"
"Arkansas",2023-08-05,"85"
"Arkansas",2023-07-29,"62"
"Arkansas",2023-07-22,"51"
"Arkansas",2023-07-15,"50"
"Arkansas",2023-07-08,"29"
"Arkansas",2023-07-01,"38"
"Arkansas",2023-06-24,"52"
"Arkansas",2023-06-17,"77"
"Arkansas",2023-06-10,"60"
"Arkansas",2023-06-03,"68"
"Arkansas",2023-05-27,"88"
"Arkansas",2023-05-20,"102"
"Arkansas",2023-05-13,"128"
"Arkansas",2023-05-06,"84"
"Arkansas",2023-04-29,"89"
"Arkansas",2023-04-22,"102"
"Arkansas",2023-04-15,"109"
"Arkansas",2023-04-08,"93"
"Arkansas",2023-04-01,"110"
"Arkansas",2023-03-25,"123"
"Arkansas",2023-03-18,"112"
"Arkansas",2023-03-11,"128"
"Arkansas",2023-03-04,"160"
"Arkansas",2023-02-25,"174"
"Arkansas",2023-02-18,"180"
"Arkansas",2023-02-11,"173"
"Arkansas",2023-02-04,"177"
"Arkansas",2023-01-28,"208"
"Arkansas",2023-01-21,"273"
"Arkansas",2023-01-14,"383"
"Arkansas",2023-01-07,"455"
"Arkansas",2022-12-31,"434"
"Arkansas",2022-12-24,"316"
"Arkansas",2022-12-17,"280"
"Arkansas",2022-12-10,"249"
"Arkansas",2022-12-03,"241"
"Arkansas",2022-11-26,"145"
"Arkansas",2022-11-19,"139"
"Arkansas",2022-11-12,"117"
"Arkansas",2022-11-05,"144"
"Arkansas",2022-10-29,"135"
"Arkansas",2022-10-22,"127"
"Arkansas",2022-10-15,"132"
"Arkansas",2022-10-08,"179"
"Arkansas",2022-10-01,"235"
"Arkansas",2022-09-24,"276"
"Arkansas",2022-09-17,"327"
"Arkansas",2022-09-10,"304"
"Arkansas",2022-09-03,"327"
"Arkansas",2022-08-27,"349"
"Arkansas",2022-08-20,"378"
"Arkansas",2022-08-13,"409"
"Arkansas",2022-08-06,"421"
"Arkansas",2022-07-30,"443"
"Arkansas",2022-07-23,"506"
"Arkansas",2022-07-16,"465"
"Arkansas",2022-07-09,"371"
"Arkansas",2022-07-02,"314"
"Arkansas",2022-06-25,"237"
"Arkansas",2022-06-18,"202"
"Arkansas",2022-06-11,"175"
"Arkansas",2022-06-04,"141"
"Arkansas",2022-05-28,"93"
"Arkansas",2022-05-21,"78"
"Arkansas",2022-05-14,"132"
"Arkansas",2022-05-07,"90"
"Arkansas",2022-04-30,"87"
"Arkansas",2022-04-23,"111"
"Arkansas",2022-04-16,"139"
"Arkansas",2022-04-09,"162"
"Arkansas",2022-04-02,"149"
"Arkansas",2022-03-26,"171"
"Arkansas",2022-03-19,"195"
"Arkansas",2022-03-12,"285"
"Arkansas",2022-03-05,"384"
"Arkansas",2022-02-26,"467"
"Arkansas",2022-02-19,"834"
"Arkansas",2022-02-12,"1182"
"Arkansas",2022-02-05,"1601"
"Arkansas",2022-01-29,"1861"
"Arkansas",2022-01-22,"1816"
"Arkansas",2022-01-15,"1400"
"Arkansas",2022-01-08,"987"
"Arkansas",2022-01-01,"639"
"Arkansas",2021-12-25,"420"
"Arkansas",2021-12-18,"483"
"Arkansas",2021-12-11,"438"
"Arkansas",2021-12-04,"396"
"Arkansas",2021-11-27,"287"
"Arkansas",2021-11-20,"254"
"Arkansas",2021-11-13,"217"
"Arkansas",2021-11-06,"241"
"Arkansas",2021-10-30,"286"
"Arkansas",2021-10-23,"311"
"Arkansas",2021-10-16,"362"
"Arkansas",2021-10-09,"453"
"Arkansas",2021-10-02,"493"
"Arkansas",2021-09-25,"707"
"Arkansas",2021-09-18,"833"
"Arkansas",2021-09-11,"863"
"Arkansas",2021-09-04,"991"
"Arkansas",2021-08-28,"1103"
"Arkansas",2021-08-21,"1211"
"Arkansas",2021-08-14,"1374"
"Arkansas",2021-08-07,"1130"
"Arkansas",2021-07-31,"1052"
"Arkansas",2021-07-24,"895"
"Arkansas",2021-07-17,"704"
"Arkansas",2021-07-10,"587"
"Arkansas",2021-07-03,"401"
"Arkansas",2021-06-26,"337"
"Arkansas",2021-06-19,"266"
"Arkansas",2021-06-12,"201"
"Arkansas",2021-06-05,"175"
"Arkansas",2021-05-29,"206"
"Arkansas",2021-05-22,"212"
"Arkansas",2021-05-15,"180"
"Arkansas",2021-05-08,"197"
"Arkansas",2021-05-01,"204"
"Arkansas",2021-04-24,"167"
"Arkansas",2021-04-17,"172"
"Arkansas",2021-04-10,"177"
"Arkansas",2021-04-03,"135"
"Arkansas",2021-03-27,"134"
"Arkansas",2021-03-20,"213"
"Arkansas",2021-03-13,"199"
"Arkansas",2021-03-06,"254"
"Arkansas",2021-02-27,"400"
"Arkansas",2021-02-20,"443"
"Arkansas",2021-02-13,"637"
"Arkansas",2021-02-06,"743"
"Arkansas",2021-01-30,"846"
"Arkansas",2021-01-23,"1035"
"Arkansas",2021-01-16,"1135"
"Arkansas",2021-01-09,"1248"
"Arkansas",2021-01-02,"1204"
"Arkansas",2020-12-26,"1068"
"Arkansas",2020-12-19,"1063"
"Arkansas",2020-12-12,"1010"
"Arkansas",2020-12-05,"986"
"Arkansas",2020-11-28,"910"
"Arkansas",2020-11-21,"923"
"Arkansas",2020-11-14,"790"
"Arkansas",2020-11-07,"664"
"Arkansas",2020-10-31,"596"
"Arkansas",2020-10-24,"606"
"Arkansas",2020-10-17,"604"
"Arkansas",2020-10-10,"559"
"Arkansas",2020-10-03,"448"
"Arkansas",2020-09-26,"456"
"Arkansas",2020-09-19,"369"
"Arkansas",2020-09-12,"327"
"Arkansas",2020-09-05,"328"
"Arkansas",2020-08-29,"342"
"Arkansas",2020-08-22,"425"
"Arkansas",2020-08-15,"412"
"Arkansas",2020-08-08,"449"
"Arkansas",2020-08-01,"N/A"
"Arkansas",2020-07-25,"N/A"
"Arkansas",2020-07-18,"N/A"
"Arkansas",2020-07-11,"N/A"
"Arkansas",2020-07-04,"N/A"
"Arkansas",2020-06-27,"N/A"
"Arkansas",2020-06-20,"N/A"
"Arkansas",2020-06-13,"N/A"
"Arkansas",2020-06-06,"N/A"
"Arkansas",2020-05-30,"N/A"
"Arkansas",2020-05-23,"N/A"
"Arkansas",2020-05-16,"N/A"
"Arkansas",2020-05-09,"N/A"
"Arkansas",2020-05-02,"N/A"
"Arkansas",2020-04-25,"N/A"
"Arkansas",2020-04-18,"N/A"
"Arkansas",2020-04-11,"N/A"
"Arkansas",2020-04-04,"N/A"
"Arkansas",2020-03-28,"N/A"
"Arkansas",2020-03-21,"N/A"
"Arkansas",2020-03-14,"N/A"
"Arkansas",2020-03-07,"N/A"
"Arkansas",2020-02-29,"N/A"
"Arkansas",2020-02-22,"N/A"
"Arkansas",2020-02-15,"N/A"
"Arkansas",2020-02-08,"N/A"
"Arkansas",2020-02-01,"N/A"
"Arkansas",2020-01-25,"N/A"
"Arkansas",2020-01-18,"N/A"
"Arkansas",2020-01-11,"N/A"
