date,agegroup,hosp
2022-02-19,0-17,0.857142857142857
2022-02-19,18-49,6.14285714285714
2022-02-19,50-64,3.78571428571429
2022-02-19,65+,11.2142857142857
2022-02-26,0-17,1.14285714285714
2022-02-26,18-49,4.28571428571429
2022-02-26,50-64,4.35714285714286
2022-02-26,65+,8.07142857142857
2022-03-05,0-17,0.285714285714286
2022-03-05,18-49,2.71428571428571
2022-03-05,50-64,2.35714285714286
2022-03-05,65+,6.5
2022-03-12,0-17,1
2022-03-12,18-49,1.71428571428571
2022-03-12,50-64,2.14285714285714
2022-03-12,65+,3.71428571428571
2022-03-19,0-17,0.428571428571429
2022-03-19,18-49,1.14285714285714
2022-03-19,50-64,1.85714285714286
2022-03-19,65+,2.28571428571429
2022-03-26,0-17,0.428571428571429
2022-03-26,18-49,0.857142857142857
2022-03-26,50-64,1.78571428571429
2022-03-26,65+,1.64285714285714
2022-04-02,0-17,0
2022-04-02,18-49,0.857142857142857
2022-04-02,50-64,0.857142857142857
2022-04-02,65+,1.42857142857143
2022-04-09,0-17,0.142857142857143
2022-04-09,18-49,1.28571428571429
2022-04-09,50-64,0.5
2022-04-09,65+,1.78571428571429
2022-04-16,0-17,0.285714285714286
2022-04-16,18-49,0.857142857142857
2022-04-16,50-64,0.357142857142857
2022-04-16,65+,1.64285714285714
2022-04-23,0-17,0.142857142857143
2022-04-23,18-49,0.571428571428571
2022-04-23,50-64,0.5
2022-04-23,65+,3.92857142857143
2022-04-30,0-17,0.285714285714286
2022-04-30,18-49,1.28571428571429
2022-04-30,50-64,0.714285714285714
2022-04-30,65+,1.28571428571429
2022-05-07,0-17,0.142857142857143
2022-05-07,18-49,1.42857142857143
2022-05-07,50-64,0.571428571428571
2022-05-07,65+,1
2022-05-14,0-17,0.285714285714286
2022-05-14,18-49,2.71428571428571
2022-05-14,50-64,0.785714285714286
2022-05-14,65+,1.92857142857143
2022-05-21,0-17,0.142857142857143
2022-05-21,18-49,1.14285714285714
2022-05-21,50-64,0.785714285714286
2022-05-21,65+,2.64285714285714
2022-05-28,0-17,0.571428571428571
2022-05-28,18-49,1.42857142857143
2022-05-28,50-64,1.07142857142857
2022-05-28,65+,3.92857142857143
2022-06-04,0-17,0.285714285714286
2022-06-04,18-49,1.71428571428571
2022-06-04,50-64,1.42857142857143
2022-06-04,65+,3.57142857142857
2022-06-11,0-17,0.571428571428571
2022-06-11,18-49,1.85714285714286
2022-06-11,50-64,1.57142857142857
2022-06-11,65+,5.85714285714286
2022-06-18,0-17,0.857142857142857
2022-06-18,18-49,1.85714285714286
2022-06-18,50-64,1.14285714285714
2022-06-18,65+,4.85714285714286
2022-06-25,0-17,0.857142857142857
2022-06-25,18-49,2.71428571428571
2022-06-25,50-64,2.35714285714286
2022-06-25,65+,6.35714285714286
2022-07-02,0-17,0
2022-07-02,18-49,2.85714285714286
2022-07-02,50-64,1.71428571428571
2022-07-02,65+,8.28571428571429
2022-07-09,0-17,0.142857142857143
2022-07-09,18-49,2.42857142857143
2022-07-09,50-64,1.42857142857143
2022-07-09,65+,7.85714285714286
2022-07-16,0-17,0.428571428571429
2022-07-16,18-49,3.14285714285714
2022-07-16,50-64,1.78571428571429
2022-07-16,65+,8.5
2022-07-23,0-17,1.57142857142857
2022-07-23,18-49,2.57142857142857
2022-07-23,50-64,1.64285714285714
2022-07-23,65+,7.35714285714286
2022-07-30,0-17,1.42857142857143
2022-07-30,18-49,4.85714285714286
2022-07-30,50-64,3.42857142857143
2022-07-30,65+,9.71428571428571
2022-08-06,0-17,1.14285714285714
