"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location"
"0-17",1,-8.52545945504592,-0.0264657949065656,3.77596216876584e-05,1.36339827682371e-06,-9.29231176258557e-07,-1.92797019657288e-05,2.99646067575956e-05,-3.83548843512661e-06,-1.00108746165031e-05,3.39956284005789e-06,-8.41056779774125e-05,5.99756260811707e-05,0.000303720445798799,-0.000461485494494003,0.000182717516389708,-1.50821795873609e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,134.333333333333,158.757575757576,195.393939393939,207.606060606061,268.666666666667,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,488.484848484848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-8.66842617769617,-0.0073680665354978,7.87258611283949e-06,1.01626977461208e-07,-1.35985452005408e-07,4.05763550610299e-06,-2.3682983019715e-05,7.22191486638019e-05,-0.000625769066367475,0.00134727940967067,-0.000966476915308462,9.43090144787983e-05,9.8147849645119e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,378.575757575758,390.787878787879,403,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-9.22368233988533,-0.0283177072664797,0.000422698321754555,-1.99775205865969e-06,-3.5550785559041e-08,4.34963721689044e-05,-2.6757500294758e-05,-0.000139888756231718,0.000166024648440218,-1.65481084329067e-05,-0.000112277885663227,8.54652688438135e-05,9.40766906431625e-05,-8.24409438187e-05,-0.000343485808413838,0.000881624943028703,-0.000916956903376592,0.000407359248282658,-1.75513629650661e-05,2.69473923944037e-05,-0.000235925345496155,0.000198491915944683,0.000481349384801849,-0.0015977006052347,0.00232906752722901,-0.00177450813657917,0.00061004673815238,-6.83930140866907e-05,1.05193314443136e-05,0,24.4242424242424,122.121212121212,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,268.666666666667,280.878787878788,293.090909090909,305.30303030303,317.515151515152,329.727272727273,354.151515151515,378.575757575758,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,-1
"65+",1,-9.46076940530269,-0.117978153001803,0.00376746922140231,-2.22633519184404e-05,-1.92414912240904e-05,9.11942652318916e-06,3.85964537784874e-05,-6.68438110182389e-06,-8.24695706286055e-05,0.000123659451735054,-1.6955093394968e-05,-0.000149179088869817,0.000136230629116491,-2.3687546122509e-06,-1.12148908099153e-05,0.000111337106930685,-0.000102749338030059,-0.000604409717160783,0.00137026960297136,-0.000955537952949628,9.42420154251846e-05,8.96656459497888e-05,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,244.242424242424,293.090909090909,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-8.20102462455188,0.155108781682284,-0.0180371626316197,0.000513707751947684,-0.000523022553178786,7.85324408407661e-06,1.9142995358791e-06,-8.70565202010391e-07,-7.65324919625011e-06,-8.69196143345754e-05,0.000288207882628083,-0.000239135826144942,4.90704667594108e-05,-3.15199494152656e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,158.757575757576,317.515151515152,415.212121212121,427.424242424242,439.636363636364,451.848484848485,476.272727272727,488.484848484848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-8.16738261256558,-0.0271675189325057,0.000182012808550158,-5.19023659780033e-07,1.04064499685934e-07,6.03147519237758e-07,-1.31005666295031e-05,-0.00022991319384513,0.000695016628955586,-0.000583448921333435,6.34854588223118e-05,6.78036390232005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,183.181818181818,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-9.11105925065993,-0.0268640153726823,0.000341470749205313,-1.28422125907998e-06,-5.58075010997684e-07,5.44799933226253e-06,4.54454626699831e-05,-9.73135983783991e-05,7.69072403415655e-05,-1.48131041524662e-05,-8.75756267685607e-05,7.86056289074743e-05,-4.25325650300098e-06,-2.89701941079255e-05,3.40233440862741e-05,9.66094814767568e-06,-5.4194172642434e-05,-0.000259285102021012,0.000903421753802308,-0.000925348699443688,0.000342440218726389,-2.34172816119487e-05,1.06296298266063e-06,0,0,0,0,0,0,0,24.4242424242424,109.909090909091,122.121212121212,134.333333333333,158.757575757576,195.393939393939,207.606060606061,219.818181818182,305.30303030303,317.515151515152,329.727272727273,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,-1,-1,-1,-1,-1,-1,-1
"65+",2,-10.3204155543687,0.0659799926993677,-0.00422898638223646,5.32128634247057e-05,4.88375319348804e-05,-5.37173704894926e-05,-0.000176951990204907,0.00013785268980907,-7.74970285082531e-06,-9.78571228853364e-05,0.000137189026471148,-2.13534959967373e-05,-0.000122479298634584,0.000108624749007403,-5.34505133964715e-06,5.87787272533824e-06,-3.20465176247128e-05,-0.000172230466053039,0.000575325616870718,-0.000483462494801004,4.89476890503713e-05,5.73326719871021e-05,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,293.090909090909,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",3,-9.18562729247884,-0.0331269706284765,0.000218875583331553,8.41777832867608e-07,-1.27159694555381e-06,-7.43401159343688e-05,0.000111689984638696,-2.05573636878137e-05,-8.03034326777565e-05,6.47572192169314e-05,1.77715299007996e-05,0.000211414689417725,-0.000816859115023487,0.000951618151473546,-0.000383217228265674,1.64578242437019e-05,2.18445434751795e-05,-2.45824415971912e-05,9.79330512149426e-05,-0.000276163195858386,-0.000710079966927029,0.00638627159360551,0,0,0,0,0,0,0,0,24.4242424242424,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,708.30303030303,744.939393939394,757.151515151515,769.363636363636,781.575757575758,793.787878787879,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-8.42530272494657,-0.0177084847025948,7.68480631500568e-05,-1.20943566508102e-07,1.93910860499587e-07,-1.27042383773394e-05,2.61468943309528e-05,0.000162810095296759,-0.000362245953157473,0.000192026018122075,-7.03830713652116e-06,-1.17309138315631e-05,7.9375192616273e-05,0.00032470339413665,-0.00149090913843184,0.00199099461444267,-0.00114757768423419,0.000276526113801038,-2.01693758455289e-05,1.74175525991332e-05,-0.000254579158979767,0.000385140814654058,0.000892164582404777,-0.00328626274321949,0.00469025521560693,-0.0052029824295298,0.00612851621801603,-0.00614664774252365,0.00402131587680838,-0.00132433055917897,24.4242424242424,146.545454545455,183.181818181818,195.393939393939,207.606060606061,219.818181818182,293.090909090909,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,500.69696969697,671.666666666667,683.878787878788,696.090909090909,708.30303030303,720.515151515152,732.727272727273,744.939393939394,757.151515151515,769.363636363636,781.575757575758,793.787878787879
"50-64",3,-7.71507211802786,-0.0561688619158437,0.00142687661454401,-3.68414805503719e-06,-9.54875779982878e-06,2.94007763615692e-06,1.81843736411107e-05,-8.03913052629708e-06,-9.79853985145134e-05,0.000142640199500315,-2.34319461400198e-05,-0.000128298994622325,0.000112787379626326,-5.96560627578489e-06,-7.08658691385577e-06,4.92311631414538e-05,0.000249572921695197,-0.000977249248430051,0.00107259396174866,-0.000413059601075999,2.75937126437419e-05,-1.25809511705936e-06,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,73.2727272727273,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,293.090909090909,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,512.909090909091,-1,-1,-1,-1,-1,-1,-1,-1
"65+",3,-8.22090068240366,0.0602582959761337,-0.00411312747446049,5.46278594741358e-05,5.64079719024264e-05,-6.21147234018177e-05,-0.000202317615156706,0.00016490378621336,-1.05489207523573e-05,-0.000123039977173583,0.000173975424106708,-1.98489941545178e-05,-0.000169576596515117,0.000146740004009616,-2.52527111324712e-06,-7.15085588469285e-06,-8.55290540390036e-06,5.38681495808337e-05,0.000224746882514853,-0.000952188125349736,0.00110103294455283,-0.000443021966540861,2.14461941164795e-05,3.82087915544578e-06,-4.79596767385514e-07,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,244.242424242424,293.090909090909,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,573.969696969697,781.575757575758,-1,-1,-1,-1,-1
