"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location"
"0-17",1,-7.38458121279241,-0.0308673251866186,-0.000419180163102139,3.58315147728032e-06,7.36347378411139e-05,-8.75831927748508e-05,-0.000273250904071303,0.000627422532752787,-0.000406280670395239,2.19855021251285e-05,0.000107370382483516,-3.39579020249228e-05,-0.000115978507096115,8.95276192503751e-05,-8.6855725082251e-06,2.51238499318033e-06,8.22445679988151e-06,6.78132382355235e-05,-0.000637645293498431,0.00112630600942891,-0.000229736391498779,-0.000906024301526739,0.000724451369187955,-0.00016156031958452,7.83945755231086e-06,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,61.0606060606061,85.4848484848485,97.6969696969697,109.909090909091,122.121212121212,134.333333333333,207.606060606061,268.666666666667,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,500.69696969697,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-7.97429619759732,-0.0167834772411269,0.00010742234673272,-4.03604078972336e-07,2.43476390180529e-07,1.1299398412529e-06,8.55916221059151e-06,-4.92727537105122e-05,0.000456366277711177,-0.00160925096711911,0.00236419906571529,-0.00116069430346725,-0.000459664051830476,0.000557282850223828,-0.000108526294373823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,305.30303030303,378.575757575758,390.787878787879,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-8.32478383830584,-0.0573971708671299,0.00137974729535396,-1.02227904299448e-05,1.40427930613382e-06,1.22728303405479e-05,-4.36349554933033e-06,-5.8300124067749e-05,8.84609730082396e-05,-1.67340010578263e-05,-9.80830289466046e-05,9.53184968384136e-05,-2.28845980830881e-05,1.66179215319151e-05,-2.03294111848226e-05,-7.34800221761176e-05,0.000475877751318745,-0.00131213127241936,0.00181743814304974,-0.000889928774279039,-0.000339226580600368,0.000420339552872471,-8.20694891541593e-05,0,0,0,0,0,0,0,0,0,24.4242424242424,61.0606060606061,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,280.878787878788,305.30303030303,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-9.19259042873446,0.0228053273096144,-0.00330906027872985,5.37475081910788e-05,4.50042285668343e-05,-5.43755606579574e-05,-0.000260207101323812,0.000266763296055205,-1.35432748841606e-05,-4.5060575824697e-05,0.000125460798986551,-6.98397521366123e-05,-0.000350120380282172,0.000472715258484511,-0.000172472235400941,2.08948659547963e-06,-7.59787510932302e-06,4.25542955334604e-05,5.97752559374493e-05,-0.000670328768475172,0.00127395439287338,-0.00086498805635483,8.61833891306735e-05,8.03161285759915e-05,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,73.2727272727273,85.4848484848485,183.181818181818,195.393939393939,207.606060606061,219.818181818182,232.030303030303,256.454545454545,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-7.29114153241837,-0.0346145765679485,0.000189578267108872,-3.49998058397539e-07,2.63009507436068e-07,-1.77869688372942e-06,-1.06518659507789e-05,1.48068195159081e-05,-2.65527051645633e-06,-5.19193417848175e-06,-0.000167157760041073,0.000394499029641043,-9.3293556527825e-05,-0.000300818655055553,0.000173388768719116,-1.00929115950473e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,134.333333333333,146.545454545455,158.757575757576,232.030303030303,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-8.23173838547961,-0.0263484091372781,0.000156442724446832,-3.94413060718634e-07,1.1817706596278e-07,7.30274807442185e-07,-8.53864605191811e-06,-0.00023250540930328,0.000556035493634236,-0.000131575023415387,-0.000519345038943707,0.000419111259180957,-8.46334841655975e-05,9.79447196488057e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,268.666666666667,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,512.909090909091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-8.6007838760828,-0.0766497984639787,0.00184102720541774,-4.24896422441133e-06,-1.95652573618746e-05,8.14320473989532e-06,1.80926145393575e-05,-5.68269324722099e-05,8.19001653835625e-05,-1.84075669388557e-05,-8.45922925708439e-05,8.17652363885001e-05,-1.17156275098427e-05,8.20521742167596e-06,-2.05702584381945e-05,-0.000269740786785724,0.000795157447313323,-0.000649206907032776,6.83632338746424e-05,7.32687487193729e-05,0,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,48.8484848484849,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,293.090909090909,329.727272727273,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-9.65640059272243,0.056066841905491,-0.00549381013464968,8.46566819607849e-05,6.81309163286277e-05,-8.3617704343942e-05,-0.000398788370587901,0.000495699402336126,-0.000164389820770838,3.75473304408999e-06,-8.51997035270271e-06,-9.39129049929009e-05,0.000159557150530697,-2.28673762038016e-05,-0.000106354846751737,8.18702899177784e-05,-2.65072133154663e-05,-0.000156595932138448,0.00058878484375913,-0.000906759142402946,0.00074851988068942,-0.000278793839062288,2.65334572463359e-05,-6.21709281837577e-05,0.000122800593891046,0.00014161604039297,-0.00108685391410327,0.00182994283749677,-0.00117413713693278,0.000116417379580775,0.000102023129563757,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,61.0606060606061,85.4848484848485,134.333333333333,146.545454545455,158.757575757576,183.181818181818,195.393939393939,219.818181818182,280.878787878788,293.090909090909,305.30303030303,317.515151515152,329.727272727273,341.939393939394,378.575757575758,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1
"0-17",3,-9.55015628282422,-0.0294344534388182,2.78277509495975e-05,1.28450800179124e-06,-8.81942849577423e-06,3.59586549556497e-05,9.87224122929882e-05,-0.000383801314853216,0.000296310921856725,-1.34923232372979e-05,-7.3008026636258e-05,0.000216963459755902,-8.67819164418644e-05,-0.000333999695029799,0.000341411769578275,-9.02936079825214e-05,9.52397637842402e-05,-7.23172964943352e-05,-0.000379824447274718,0.000597278326684115,-0.00024207842586631,2.45916816514577e-06,-1.95411719653906e-05,1.9216698550036e-05,-9.83411452444421e-07,0,0,0,0,0,0,0,48.8484848484849,61.0606060606061,73.2727272727273,85.4848484848485,97.6969696969697,134.333333333333,146.545454545455,183.181818181818,195.393939393939,207.606060606061,219.818181818182,232.030303030303,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,561.757575757576,573.969696969697,781.575757575758,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-8.1991149520135,-0.0338712520839629,0.000258613772332109,-3.82474711758386e-07,-5.25834672257681e-07,6.82090702905632e-06,4.89209939264248e-05,-9.55402976541554e-05,4.54881152085913e-05,-5.33628645006579e-06,0.000136973198029697,-0.00010287730742457,-0.000524333693167089,0.000833654721523486,-0.000348717404121358,4.0692538862096e-06,2.10062594155777e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,170.969696969697,183.181818181818,195.393939393939,219.818181818182,293.090909090909,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,573.969696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
