"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location"
"0-17",1,-7.87961183602454,-0.0602219108975915,0.000737530681760006,-3.18148065117859e-06,1.24437708908462e-06,2.18070981779481e-06,6.58256728344331e-06,-4.71840126700544e-05,-0.000246445525314591,0.000975676832401957,-0.00108310765542498,0.000420878205684252,-2.79139111214634e-05,1.26140963604815e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,134.333333333333,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-8.5769132247956,-0.0236201120046647,0.000155615333983992,-3.45955963010361e-07,-5.33474687226655e-08,2.81064143499177e-05,-1.85057926271619e-05,-6.81474466988053e-05,6.29433062399897e-05,-6.59109431972985e-06,1.1393326749054e-05,-4.91156993714051e-05,0.000125576752406508,-0.000864450652503456,0.00196208500865488,-0.00175860436611537,0.000617241968795959,-4.35083980713327e-05,1.98233461427461e-06,0,0,0,0,0,0,0,0,0,24.4242424242424,183.181818181818,195.393939393939,207.606060606061,219.818181818182,317.515151515152,378.575757575758,390.787878787879,403,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-9.56241701222663,0.0492524980979366,-0.00493807346970039,0.000102466380445227,-4.96547323127954e-05,-0.000153818183133293,0.000107716288218147,-6.52373798234477e-06,-7.6289953276436e-05,0.000110945260533665,-2.01416990592526e-05,-0.000108958736763159,9.93092324998608e-05,-7.39528906872952e-06,-7.55027268355318e-06,4.91828748268091e-05,6.86479793253945e-05,-0.00074315966177911,0.0015464640373876,-0.00134897985871372,0.000470683095348382,-3.45313268840999e-05,1.5870974795907e-06,0,0,0,0,0,12.2121212121212,36.6363636363636,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,317.515151515152,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,-1,-1,-1,-1,-1
"65+",1,-11.4278215163538,0.0456232002215605,-0.00272498220649363,-2.34552372541332e-05,0.000244406944173292,-0.000288168233609001,-0.000681125304795171,0.00232084862683787,-0.00284008641424658,0.0017776339262559,-0.000652994445140232,0.000165439654151611,-2.35634974995133e-05,1.06492551240838e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,61.0606060606061,73.2727272727273,85.4848484848485,97.6969696969697,109.909090909091,134.333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-7.22246225277854,-0.0535117261615994,0.000367145205168695,-5.52450870364282e-07,-2.23963487515986e-07,6.62467811202377e-06,7.20197935641985e-05,-0.00017602905641669,0.000103639656949028,1.16825045634022e-05,-7.02948165611138e-05,-0.000339165840581283,0.00126229985967847,-0.00135727594232272,0.000529936689705926,-5.02177796422236e-05,7.56963660751007e-06,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,293.090909090909,305.30303030303,317.515151515152,329.727272727273,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-8.23745159163087,-0.0278788416038175,7.39986763663172e-05,5.0291739431724e-07,-5.76250757782807e-07,-2.52075305017015e-06,6.99801586568042e-06,-5.72662944359718e-06,9.9846841618292e-06,-5.15842245392639e-05,-0.000186880296205974,0.000819481619425361,-0.000933033200094588,0.000365994132369325,-2.37119020043155e-05,1.06596988895226e-06,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,207.606060606061,268.666666666667,317.515151515152,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-9.1443775976969,0.0237044082072697,-0.00325239710331645,4.32056973176358e-05,4.01044716391534e-05,-4.4084654735076e-05,-0.000144998661118087,0.00011263542141713,-6.1552406484144e-06,-7.93361260292775e-05,0.000114527417279572,-2.00498300593064e-05,-0.000114752582922746,0.000105104088583956,-6.36533007902474e-06,7.61581774199906e-06,-4.11373460675392e-05,-0.00014612649718417,0.000622423449092074,-0.000690927112236532,0.000258523323909953,-1.02137886975277e-05,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,293.090909090909,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1
"65+",2,-10.2247888333975,0.0700829414082536,-0.00582001545761536,8.98137044431107e-05,4.43543591815264e-05,-5.46590795258369e-05,-0.000297084321142719,0.000239510140349528,-7.09467526313325e-06,-1.01698666195597e-05,-0.000162614172111031,0.000240695213251122,-1.74885223539139e-05,-0.00016275571157154,2.74620400862993e-05,8.14115353702393e-05,-1.18227765441689e-05,8.75393382415007e-06,-4.1810375447413e-05,0.000119715894653197,8.16073929016425e-05,-0.00118893759920886,0.00238753096394024,-0.00200064690524111,0.000711425614057856,-9.82421957499364e-05,2.2215241106742e-05,-1.15155142627779e-06,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,61.0606060606061,134.333333333333,146.545454545455,158.757575757576,183.181818181818,195.393939393939,207.606060606061,219.818181818182,280.878787878788,378.575757575758,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,512.909090909091
"0-17",3,-8.12866407200903,-0.0041243532950945,-0.000798497969590142,8.02979709234969e-06,-4.50614009649447e-05,1.61096452771197e-05,8.66334060939367e-05,-0.000114519180709773,3.74680787957972e-05,0.000311063861969057,-0.000542843935979701,0.000250277551785846,-3.58652667845809e-06,-5.12371410282507e-06,-1.16364314098719e-05,7.1333168673845e-05,0.000334924703475935,-0.00132432954376638,0.00148906360558935,-0.000610058738850484,5.88015032856765e-05,-9.22221643620046e-06,3.06863342251315e-06,0,0,0,0,0,85.4848484848485,109.909090909091,122.121212121212,146.545454545455,183.181818181818,195.393939393939,207.606060606061,219.818181818182,244.242424242424,317.515151515152,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,500.69696969697,573.969696969697,-1,-1,-1,-1,-1
"18-49",3,-7.55708526934824,-0.0332856725954248,0.000256829559094622,-5.46120712307487e-07,-3.3761900277626e-07,7.06739476333404e-06,0.000100052378583729,-0.000254998485124035,0.000160282381143827,-3.81132892136875e-06,-8.43072669978769e-06,-1.12345870260302e-05,7.07850813426578e-05,0.000334206394844488,-0.00135009553014892,0.00153568208607826,-0.000632651089796625,6.12328531372308e-05,-9.72924428409304e-06,3.00557407610238e-06,-8.03126977634595e-07,0,0,0,0,0,0,0,24.4242424242424,183.181818181818,195.393939393939,207.606060606061,219.818181818182,244.242424242424,280.878787878788,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,500.69696969697,573.969696969697,781.575757575758,-1,-1,-1,-1,-1,-1,-1
