"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_31coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location","knot_31_location"
"0-17",1,-7.13333618963498,-0.0609916392269652,0.000718247414877209,-2.8359990775955e-06,8.49234341838332e-07,2.31136892377882e-06,-5.48333299995988e-06,3.0303399709134e-05,-9.02891651558289e-05,0.000540792274396513,-0.00153226412002539,0.00209775605597848,-0.00128307331992181,0.000131202891584369,0.000110769243562474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,134.333333333333,366.363636363636,378.575757575758,390.787878787879,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-8.27347125617009,0.114921281712032,-0.0146758700525584,0.000335844859553863,-0.000141289220045175,-0.000325061717778055,0.000130900044788734,-6.46551561561907e-05,0.000181815259421645,-6.26808005256644e-05,-0.000336924900606754,0.000504209724205091,-0.000135793786881499,-0.000792129783905813,0.00138676015328972,-0.000279841880942157,-0.00119262387587716,0.00115266778006445,-0.000452340622859594,9.78353378966537e-05,-6.68851271474829e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,170.969696969697,183.181818181818,195.393939393939,207.606060606061,219.818181818182,232.030303030303,244.242424242424,256.454545454545,268.666666666667,280.878787878788,293.090909090909,305.30303030303,317.515151515152,329.727272727273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-5.47271289471733,-2.75569363434376,0.245539475251947,-0.00700565064029454,0.00734888110034184,-0.000390553748600795,5.50092691871514e-05,-7.68634549381845e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-5.47271289471733,-2.75569363434376,0.245539475251947,-0.00700565064029454,0.00734888110034184,-0.000390553748600795,5.50092691871514e-05,-7.68634549381845e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-6.96535875027169,-0.0471323795759963,0.000323407109194944,-5.22414815208726e-07,-1.58768574265732e-07,4.88031495382566e-06,6.05470305983428e-05,-0.000142200124587019,8.05895888359675e-05,-9.97769187087225e-06,-0.000199749329220614,0.000454983395249009,-0.000101226701063232,-0.00033866102136617,0.000192694213497137,-1.14155354687018e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,293.090909090909,305.30303030303,317.515151515152,329.727272727273,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-8.08229592362571,-0.0283168113441543,0.000147506812432813,-3.44512871352571e-08,-3.56338479576663e-07,4.67550350214584e-06,3.29360218570231e-05,-6.9304280237248e-05,3.65286771297598e-05,-5.1043015192987e-06,7.15516307945079e-06,-3.12872394590902e-05,7.87677779669163e-05,-0.000573801293579299,0.00120888803884176,-0.000859860274564831,8.35390144565625e-05,8.72911528072274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,170.969696969697,183.181818181818,195.393939393939,219.818181818182,293.090909090909,378.575757575758,390.787878787879,403,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-8.9880401403336,0.00231971754916211,-0.00227720508831134,3.57107000255263e-05,4.92974330800721e-05,-5.4126976499978e-05,-0.000169094210781333,0.000149453603569693,-1.03073493569738e-05,-0.000130784403247843,0.000203462955497699,-1.47343372268825e-05,-0.000154721356741453,2.66480613136233e-05,8.62010902271186e-05,1.19201897145605e-05,-5.80298938803155e-05,-0.000170777023103822,0.000698586648064525,-0.0010378277059778,0.000814234024662208,-0.000292344590245517,2.71156932407558e-05,-6.19766234665496e-05,0.000120479600140004,0.000176377604232238,-0.00107352374685977,0.00165893652026313,-0.00101349272388153,0.000100818008145839,8.25289890714355e-05,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,183.181818181818,195.393939393939,207.606060606061,219.818181818182,268.666666666667,280.878787878788,293.090909090909,305.30303030303,317.515151515152,329.727272727273,341.939393939394,378.575757575758,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1
"65+",2,-9.9007275072392,0.0797179533009126,-0.0069540649079553,0.000119401817020175,5.54045128731456e-05,-7.18205083853824e-05,-0.000494986535886704,0.000501788321167045,-4.90261430065822e-05,-5.28118651531221e-05,-9.20667922824861e-06,-0.000114178214676096,0.000189599439937771,-1.4037412734266e-05,-0.000171931427766739,3.20207407499175e-05,0.000102123885627855,1.45257770727819e-05,-7.09263450075476e-05,-0.000231695265614372,0.000899094435013928,-0.00129674880963004,0.00100065607224928,-0.000363909319254818,2.39935683442288e-05,-6.04970795914604e-05,0.000180106054849958,0.000328206877223998,-0.00203631275974275,0.00316132270833959,-0.001920464518593,0.000226900718849306,0.000117580011746163,5.89036890598596e-06,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,61.0606060606061,73.2727272727273,134.333333333333,146.545454545455,158.757575757576,183.181818181818,195.393939393939,207.606060606061,219.818181818182,268.666666666667,280.878787878788,293.090909090909,305.30303030303,317.515151515152,329.727272727273,341.939393939394,366.363636363636,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,-1
"0-17",3,-7.64717209882182,-0.00563919263022222,-0.000835074498011099,8.60537115855461e-06,-6.61896980689884e-06,-6.35626403408414e-05,7.02419546543294e-05,-7.84644232176127e-05,4.95719736743186e-05,0.000218086071606205,-0.000338601737247755,0.000143057633451764,-1.48107715240878e-06,1.18661707739676e-05,0.000128561264098501,-0.000494360997386141,0.000549460826200467,-0.000197101121248947,4.77001322010688e-06,-6.07897246502974e-06,-2.69647144786339e-05,3.03254828570158e-05,-5.39445985521587e-07,0,0,0,0,0,0,0,0,0,0,0,0,73.2727272727273,85.4848484848485,97.6969696969697,170.969696969697,183.181818181818,195.393939393939,207.606060606061,219.818181818182,244.242424242424,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,549.545454545455,561.757575757576,573.969696969697,781.575757575758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-7.21634544701336,-0.0112594909766332,-0.00015621893075727,1.2320084721845e-06,-4.05323731080444e-07,-1.25678865714443e-05,7.57180744199353e-05,-3.84059675137562e-05,-0.000109565733382305,8.83341493354007e-05,-4.75235833075092e-06,6.87527768741415e-06,-3.47846991042254e-05,0.000105812103546398,0.000255792269000791,-0.00129041539446485,0.00168796954698609,-0.000905709597526891,0.000198548408947616,-2.75948185290927e-05,2.23737480063006e-06,2.14996980356806e-06,-2.74266398132748e-07,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,146.545454545455,183.181818181818,195.393939393939,207.606060606061,219.818181818182,293.090909090909,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,500.69696969697,525.121212121212,573.969696969697,781.575757575758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
