"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location"
"0-17",1,-8.67496954456147,-0.00522403980548803,-0.000216527092509993,1.80700153987806e-06,-1.33834634655659e-06,-1.33255962565429e-05,2.50324426358575e-05,-3.93285979511846e-06,-1.44998682649986e-05,1.23779717048892e-05,-9.58432143846346e-06,9.54857677522389e-06,-4.00142211015833e-05,0.000106692760848283,6.02594575549716e-05,-0.000944244865379998,0.00196559047240591,-0.00170589798130899,0.000592818896625714,-4.32597516755281e-05,1.98511792586595e-06,0,0,0,0,0,0,0,0,0,0,0,109.909090909091,122.121212121212,158.757575757576,195.393939393939,207.606060606061,268.666666666667,317.515151515152,378.575757575758,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-8.18815898769249,-0.0228431569588334,0.00022680261876015,-1.26923241742076e-06,7.66946710358139e-07,4.79796992229651e-06,-1.33918736959304e-05,9.93341287354163e-06,-3.89547603240107e-06,2.40762382873686e-05,-0.000507753327659086,0.00121807684175968,-0.000922869010840336,9.42753471639039e-05,9.7295940542897e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,158.757575757576,195.393939393939,219.818181818182,390.787878787879,403,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-8.51166680423506,-0.0795166816443212,0.00231378015736916,-1.40967868362038e-05,-1.07126959035906e-05,5.19488309084108e-06,2.38613233510716e-05,-6.40877416345637e-06,-8.66966739610805e-05,0.000145448627986695,-1.08926618051735e-05,-0.000114834034973621,1.88180252138379e-05,5.90132618822638e-05,-2.58609879323571e-05,8.07985099294298e-06,6.73021204480765e-05,-6.99678468269686e-05,2.50680940690229e-05,-7.94197731726857e-05,0.000161022883243853,-0.000690025883824241,0.00132167837631723,-0.000899773026942566,8.24041703177947e-05,9.08399494604709e-05,0,0,0,0,0,0,12.2121212121212,24.4242424242424,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,183.181818181818,195.393939393939,207.606060606061,219.818181818182,293.090909090909,317.515151515152,329.727272727273,341.939393939394,378.575757575758,390.787878787879,403,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1
"65+",1,-5.47271289471733,-2.75569363434376,0.245539475251947,-0.00700565064029454,0.00734888110034184,-0.000390553748600795,5.50092691871514e-05,-7.68634549381845e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-7.9433573283315,-0.0355198873434418,0.0002452998784244,-7.28827528785727e-07,2.76300136160975e-07,1.51027601935823e-05,-1.67359187269324e-05,9.30918669292155e-06,-4.5799430894265e-05,-0.000134940744370952,0.000649979338130519,-0.000753945137865789,0.000288647302596569,-1.11756063617775e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,305.30303030303,317.515151515152,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-8.2682470884096,-0.015679527049012,-1.9816336157087e-05,7.51516266952423e-07,-6.0760773682858e-07,-1.09916235767382e-05,1.17603230290774e-05,-1.63905931724779e-05,-0.000265056993191391,0.000789092649376527,-0.000653708142033263,7.03300533880055e-05,7.48574258466418e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,207.606060606061,219.818181818182,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-8.81548254980183,-0.0318580156401126,-0.000228343454626534,1.85775427145476e-05,-9.84947607676882e-05,8.75649650193329e-05,-8.73924988943793e-06,-0.000119619352246683,0.000192980679829157,-2.5747561987791e-05,-0.00011715715390075,8.4935563643558e-05,-2.78348514121862e-05,-0.000169219141223633,0.000631765137263174,-0.000936247200172835,0.000751367025894612,-0.000282973739680121,2.34645217424298e-05,-5.02468779213656e-05,9.17487798196316e-05,0.000118880369842783,-0.000754646921793101,0.00124672583842056,-0.000815030801530523,8.20276643507807e-05,7.59594290392786e-05,0,0,0,0,0,36.6363636363636,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,183.181818181818,195.393939393939,219.818181818182,280.878787878788,293.090909090909,305.30303030303,317.515151515152,329.727272727273,341.939393939394,378.575757575758,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1
"65+",2,-9.70667869084346,0.0256355447739272,-0.00411136608057737,7.31328628286011e-05,8.72780453633385e-05,-0.00010644181855909,-0.00047446080762836,0.000657177201606883,-0.000234274878782321,5.1929783606901e-06,-1.25038829275427e-05,-0.00013209542948893,0.000228818082887366,-3.47842055375757e-05,-0.000223979479663515,0.000174965320711186,-2.00642869674234e-06,-6.92280194676847e-06,7.67091046115929e-06,-3.83867585871228e-05,0.000114500922734141,0.000143233863948616,-0.00128517045423035,0.00220705367350426,-0.00140315150038609,0.000138215409827896,0.000116982609261085,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,61.0606060606061,85.4848484848485,134.333333333333,146.545454545455,158.757575757576,183.181818181818,195.393939393939,207.606060606061,232.030303030303,293.090909090909,378.575757575758,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1
"0-17",3,-9.25465073321218,0.00145388895089451,-0.000711742978010394,6.94723626312383e-06,-1.68191000192907e-05,-0.00015915430372176,0.000398343353479371,-0.000267307233065342,2.25359557837015e-05,0.000263419940756357,-0.0003583739840657,4.04912814106272e-05,7.27535006678875e-05,-3.291299633263e-06,2.28236454363954e-05,0.000261990889394265,-0.000937586732997772,0.00102300013265285,-0.000388129308860857,2.03473678986511e-05,-3.32110705066143e-05,3.34112819511141e-05,-1.64412668991289e-05,7.89717667827456e-05,-0.000226646652446161,-0.000135610044391982,0.00200562197357474,-0.00424853962523143,0.00440159077009245,-0.00271018172663841,0.00108764478348413,-0.000196416080044979,85.4848484848485,97.6969696969697,109.909090909091,122.121212121212,170.969696969697,183.181818181818,195.393939393939,207.606060606061,219.818181818182,317.515151515152,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,561.757575757576,573.969696969697,671.666666666667,683.878787878788,696.090909090909,708.30303030303,720.515151515152,732.727272727273,744.939393939394,757.151515151515,769.363636363636,781.575757575758
"18-49",3,-8.38736833278371,-0.00403137771349798,-0.00018009832988512,1.1109581342333e-06,-2.48618454535765e-06,-4.46143077107379e-05,7.0215147134943e-05,-1.37490013644824e-05,-7.16653729222372e-05,6.37557688759123e-05,-5.50523507190196e-06,0.000168428564522248,-0.000120420722557842,-0.000601464747536133,0.000938730158101784,-0.00038932738592208,4.62975600033134e-06,2.91595419125014e-06,-3.43869503700945e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,341.939393939394,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,573.969696969697,781.575757575758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
