"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location"
"0-17",1,-7.87640917971863,-0.0251410052981703,2.49182852971912e-06,9.57667660007873e-07,7.75813502366934e-07,-5.00524505053212e-06,-3.36484420387964e-05,4.27218246512533e-05,-8.19008200585265e-06,2.35037278819778e-05,-2.43711314104052e-05,1.09548488432163e-05,-4.24741398669008e-05,0.000106152473297053,-0.000809217628503305,0.00192183761228213,-0.00177913012105636,0.000637843779453297,-4.47359782205348e-05,2.03829011074317e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,109.909090909091,122.121212121212,134.333333333333,207.606060606061,305.30303030303,317.515151515152,378.575757575758,390.787878787879,403,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-8.30733298135132,-0.0214284380171907,0.000139042147043008,-1.2170429529863e-07,-3.18041863271506e-07,4.77299818099001e-06,4.67747981039065e-05,-9.63460775647015e-05,5.59949594009248e-05,-2.32318022993932e-05,-0.000130765757524351,0.000541839707663756,-0.000868609566839595,0.00072842828876433,-0.00027928016401608,1.70647539549148e-05,-4.09005001062282e-05,0.000117432082096367,8.88807381523332e-05,-0.00106199534622267,0.00219387935425093,-0.00192495776633661,0.000692028888828157,-7.14510459186292e-05,1.08812649886664e-05,0,0,0,0,0,0,0,0,0,24.4242424242424,170.969696969697,183.181818181818,195.393939393939,219.818181818182,280.878787878788,293.090909090909,305.30303030303,317.515151515152,329.727272727273,341.939393939394,366.363636363636,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-5.47271289471733,-2.75569363434376,0.245539475251947,-0.00700565064029454,0.00734888110034184,-0.000390553748600795,5.50092691871514e-05,-7.68634549381845e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-5.47271289471733,-2.75569363434376,0.245539475251947,-0.00700565064029454,0.00734888110034184,-0.000390553748600795,5.50092691871514e-05,-7.68634549381845e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-7.18218046180495,-0.0451376264343343,0.000219946585425414,5.76347086296914e-07,-9.35959750323565e-07,-8.28660296412725e-06,9.06363498303414e-06,8.44387229059239e-06,-5.87893421810164e-05,-0.000302777101161096,0.00118453171773616,-0.00130199854726411,0.000502100474649452,-3.34443681318137e-05,1.51214798195898e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,146.545454545455,158.757575757576,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-8.26762710154822,-0.0320868363774383,0.000216686491753373,-2.26105743783973e-07,-4.27635936328771e-07,5.45715128005431e-06,3.5910490399736e-05,-7.42768395726526e-05,3.81736109318753e-05,-5.23732425991275e-06,-7.57256093828816e-06,4.56287940832263e-05,-0.000569378447948363,0.00142512759520648,-0.00135425068420445,0.000503058730544521,-4.94728529843448e-05,7.48740056492505e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,170.969696969697,183.181818181818,195.393939393939,219.818181818182,293.090909090909,390.787878787879,403,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-9.25055488672099,0.0889884237977331,-0.00752425887286625,0.000107425811596713,8.25960985826713e-05,-0.000101425350531017,-0.000476559387311075,0.000632592713012802,-0.000270700206448024,1.4666648826185e-05,3.08519605681583e-05,-9.63135961761041e-06,-0.00014489760551766,0.000199777493160775,-2.41676527421755e-05,-9.44855208416678e-05,5.79143813496092e-05,6.82295082107151e-05,-7.63359928400704e-05,-0.000312314262558904,0.000936385290213886,-0.00122639655964593,0.00091388061124697,-0.000347890176395331,3.49912199697331e-05,-2.32643841406644e-05,7.20718683987655e-05,8.68941232872597e-05,-0.000758252470475951,0.00142869245222641,-0.00104357166137019,0.000133914948018233,0.000143565420854032,-3.45708983200328e-05,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,61.0606060606061,85.4848484848485,97.6969696969697,134.333333333333,146.545454545455,158.757575757576,183.181818181818,195.393939393939,219.818181818182,268.666666666667,280.878787878788,293.090909090909,305.30303030303,317.515151515152,329.727272727273,341.939393939394,354.151515151515,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848
"65+",2,-9.91829405302676,0.124049317412606,-0.00946388489435416,0.000140092327779338,0.000102684928570074,-0.000126241708112611,-0.000613335931142038,0.000737218752046569,-0.000237289290602987,5.34810189390391e-06,-1.01279937678837e-05,-0.000109482787505924,0.000179249056966939,-2.7488652666392e-05,-0.000113043957599041,8.92344305312437e-05,9.13340044821528e-06,-5.81315467074605e-05,-0.000193416150037674,0.000833808615181011,-0.00127293669150948,0.000990917691239167,-0.000348834453352407,2.20493813828839e-05,-5.15938700983831e-05,0.000149048568348293,0.000230379203419167,-0.00162081357348742,0.0027049487900895,-0.00179550998777926,0.000229576023240713,0.000200998465417725,-4.64573922171762e-05,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,61.0606060606061,85.4848484848485,134.333333333333,146.545454545455,158.757575757576,183.181818181818,195.393939393939,219.818181818182,268.666666666667,280.878787878788,293.090909090909,305.30303030303,317.515151515152,329.727272727273,341.939393939394,366.363636363636,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,-1
"0-17",3,-8.09065671733778,-0.0297653205541723,0.000262883186058299,-8.57697080760023e-07,-2.85997548154713e-06,1.73466219418754e-05,0.0001544313694414,-0.000459775285303765,0.000349829038240892,-2.46919675094551e-05,-6.79176683800859e-05,0.000103857966395856,-2.45668053587054e-05,-6.59422384693591e-05,3.79095535864543e-06,2.6885081184901e-05,-9.44547381779962e-06,9.14907119854825e-06,-5.4179021998584e-05,0.000764440479796394,-0.00213708692867238,0.00250634908441894,-0.00146460281375189,0.000439901329746186,-6.95898441431235e-05,1.19610290312517e-05,-3.70654925029424e-05,3.16696769309263e-05,-1.06758860958016e-06,0,0,0,0,0,24.4242424242424,61.0606060606061,73.2727272727273,85.4848484848485,97.6969696969697,109.909090909091,146.545454545455,183.181818181818,195.393939393939,207.606060606061,244.242424242424,256.454545454545,293.090909090909,403,415.212121212121,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,500.69696969697,512.909090909091,561.757575757576,573.969696969697,781.575757575758,-1,-1,-1,-1,-1
"18-49",3,-7.71216164220026,-0.0149891847348872,-1.32374092606673e-05,5.33308068197777e-07,-2.9669563344114e-07,-9.86447465332375e-06,7.54301302606929e-05,-3.98938511057891e-05,-0.000119116571083309,9.83952199945604e-05,-5.89745051328595e-06,8.91218047371135e-06,-4.53013087660406e-05,0.00013777584328294,0.000306076689617997,-0.00163125903286618,0.00230051068961348,-0.00148167810095105,0.000482815801084657,-8.79740856335228e-05,2.46934645007171e-05,-1.71003548341342e-05,-7.964900469981e-05,0.000134432410472803,-5.08114374836641e-05,-3.22791411281821e-06,0,0,0,0,0,0,0,0,24.4242424242424,146.545454545455,183.181818181818,195.393939393939,207.606060606061,219.818181818182,293.090909090909,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,500.69696969697,512.909090909091,549.545454545455,561.757575757576,573.969696969697,586.181818181818,744.939393939394,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",3,-7.61221775523259,0.0348818104679306,-0.00312989438740657,4.33070997395704e-05,4.9739503224022e-05,-5.4549957943685e-05,-0.000173118119270664,0.000144764859593487,-8.65613445746088e-06,-0.000123765084278755,0.000192708208255777,-2.54260905631163e-05,-0.000114794323844174,8.40102367897762e-05,-2.9305266440325e-05,-0.000186343785658812,0.000736815376461132,-0.00112648048013424,0.000888238408520355,-0.000328020628317652,2.59171248862641e-05,-2.41030684939717e-05,0.000108038037928965,0.000338656213013608,-0.00151563919665824,0.0019795928922189,-0.00116624341823709,0.000320398343804956,-3.08668341565361e-05,-3.8917411823303e-05,3.63442985652368e-05,-4.158065828508e-06,1.7082809423701e-06,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,183.181818181818,195.393939393939,219.818181818182,280.878787878788,293.090909090909,305.30303030303,317.515151515152,329.727272727273,341.939393939394,354.151515151515,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,500.69696969697,561.757575757576,573.969696969697,696.090909090909,781.575757575758,-1
