"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location"
"0-17",1,-8.32119246758396,-0.0191211035133141,-5.13937226213372e-05,1.12024272938628e-06,5.52783942032433e-07,-3.72065115651383e-06,-2.77665497110843e-05,3.34927144059191e-05,-4.04974527783707e-06,7.41181689215081e-06,-3.94672593349465e-05,0.000114987965875816,-0.000919889911412323,0.00212245728092167,-0.00191859474170195,0.000692476805973357,-6.95706141416657e-05,1.05534245168008e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,109.909090909091,122.121212121212,134.333333333333,207.606060606061,378.575757575758,390.787878787879,403,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-8.34632165857782,-0.027616934355627,0.000217308732445537,-5.44824045932658e-07,-9.39236446613333e-08,3.49147910043035e-05,-2.4269741322962e-05,-7.98936746733757e-05,7.61804249523592e-05,-6.58842987638645e-06,-9.60425471732979e-06,5.21879188879204e-05,-0.000565958755155845,0.00124937822963475,-0.000908053414869063,8.75423024947138e-05,9.48499965612101e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,183.181818181818,195.393939393939,207.606060606061,219.818181818182,280.878787878788,390.787878787879,403,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-8.76411034047812,-0.0850008114671177,0.00240376614682207,-1.36390559858781e-05,-1.20362008208252e-05,5.67330216756407e-06,2.35221816015857e-05,-4.00369727355149e-06,-5.7549844724178e-05,8.90058390510028e-05,-1.78789771026772e-05,-0.000103565262015622,9.61947027894402e-05,-5.67729514206494e-06,6.5589946315305e-06,-3.6294089303526e-05,-0.000195032132235826,0.000665244674409802,-0.00056729953888747,5.7815368931933e-05,6.89819327270211e-05,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,293.090909090909,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-11.067721513702,0.0485886169221855,-0.00508047843239715,8.53323752939319e-05,6.418845607373e-05,-7.95939624924977e-05,-0.00042491131666153,0.000477909626577175,-6.93502007085939e-05,-0.000632063501344082,0.00111365898436363,-0.00021245787890527,-0.000812400934425232,0.000591752574333557,-0.000103206576811165,1.14117277663246e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,73.2727272727273,85.4848484848485,97.6969696969697,109.909090909091,122.121212121212,134.333333333333,146.545454545455,170.969696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-7.5196389057174,-0.0488113104422043,0.000347298602761759,-5.96588881392821e-07,-1.35746642700871e-07,4.37984979085639e-06,6.12704078851507e-05,-0.000141821194871469,8.12394033077892e-05,-2.44419658195241e-05,-0.000307528989040511,0.000907694206002065,-0.000742671452989951,7.81339467273134e-05,8.45171252888408e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,293.090909090909,305.30303030303,317.515151515152,329.727272727273,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-8.34561318533127,-0.029956940648162,0.000191167301579667,-3.80685959896348e-07,-9.77407988401239e-08,3.00170050134476e-05,-2.16390384098738e-05,-6.98465079735212e-05,6.68576903652112e-05,-5.23805514405483e-06,-1.11327247642418e-05,-0.000189139836094207,0.000588913932178221,-0.000504075619191644,5.50141085106866e-05,6.07699030586396e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,183.181818181818,195.393939393939,207.606060606061,219.818181818182,293.090909090909,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-8.75000791941413,-0.107787606707514,0.00332586581119441,-2.06018199521909e-05,-1.46529539523685e-05,7.14565196601069e-06,3.34240363237522e-05,-8.2776311621607e-06,-8.27989124628196e-05,0.000138433366781654,-0.000123989427359506,2.81482691147915e-05,4.82825329129933e-05,-4.97175116866543e-06,-9.94844604832595e-06,-0.000167604356470164,0.000512328285102773,-0.000433910499393575,4.72553222815366e-05,5.17534540280575e-05,0,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,293.090909090909,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-10.2712412420493,0.14069654964065,-0.0102901749972745,0.000148100572065037,0.000113452121145429,-0.000139016285888919,-0.000655457007051461,0.000812642588292669,-0.000280653269341011,5.86526768781918e-06,-8.1600782443202e-06,-6.60371321362484e-05,0.000107491254722275,-2.22996687920181e-05,-0.000135357835973913,0.000128065219274806,-9.78425914287982e-06,9.19274659972221e-06,-4.15033984069948e-05,0.000115900661875287,0.000146254340275026,-0.00125522138776254,0.00211426023710556,-0.00132604246109685,0.000130418831903291,0.00010794302901835,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,61.0606060606061,85.4848484848485,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,293.090909090909,378.575757575758,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1
"0-17",3,-8.81621934263193,0.0181126147485295,-0.00130150960738849,8.34328476822895e-06,5.32504730518859e-06,-9.85082931785361e-06,-0.000125843893621704,0.000161687071232909,-2.1669640057035e-05,-0.000173483102279623,0.000201399307285484,-1.96781525697666e-05,-0.000106201983761378,8.11117207217595e-05,-5.98577327439192e-06,3.58369207808985e-05,9.54559038555604e-05,-0.000489332282906065,0.00056472661575424,-0.000198687279664088,-3.82810034020779e-05,3.60835648151561e-05,7.11745041819869e-06,-3.97178435479028e-05,0.000119088777680294,-0.000849302827737929,0.00213078217365414,-0.00253199090941726,0.00157707368734999,-7.86108479141321e-05,-0.000262290595681154,-0.00379634682710761,12.2121212121212,73.2727272727273,85.4848484848485,97.6969696969697,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,561.757575757576,573.969696969697,671.666666666667,683.878787878788,696.090909090909,720.515151515152,732.727272727273,744.939393939394,757.151515151515,769.363636363636,781.575757575758,793.787878787879
"18-49",3,-8.10986715188445,-0.0146346761397023,-2.12102878431639e-05,7.36442470976484e-07,-5.10320622692504e-07,-1.3522957026187e-05,0.000107004562762176,-4.75165161182091e-05,-0.000192253022378833,0.000155478797084375,-2.02456201869848e-06,-8.26451524471921e-06,7.25032169675884e-06,-3.79086569706035e-05,0.000117445078777442,0.000265841157653586,-0.00138662129367768,0.00190629514008136,-0.00116289917833888,0.000328501288418003,-3.11058932231173e-05,-4.4611488282269e-05,4.09090624669733e-05,-4.48987534745511e-06,1.98246360056069e-06,0,0,0,0,0,0,0,24.4242424242424,146.545454545455,183.181818181818,195.393939393939,207.606060606061,219.818181818182,244.242424242424,293.090909090909,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,500.69696969697,561.757575757576,573.969696969697,708.30303030303,781.575757575758,-1,-1,-1,-1,-1,-1,-1
