"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location"
"0-17",1,-8.69293062237115,-0.0168359594471007,-6.15673114990355e-05,1.45153822190609e-06,-4.46143089309935e-07,-9.54437069325354e-06,1.36035170839878e-05,0.000148900872042435,-0.0003009525766807,0.000151944411731768,-2.00848475782793e-06,-4.55191031816152e-06,-0.000124288660626997,0.000303079420421449,-9.57639763460735e-05,-0.000206504570484331,0.000125118892781399,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,122.121212121212,183.181818181818,195.393939393939,207.606060606061,219.818181818182,244.242424242424,317.515151515152,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-8.44172301284508,-0.0181504654242879,0.000103202933045924,-9.38941137082139e-08,-1.31017129367027e-07,5.22318774924706e-07,-1.02887168155069e-05,5.57087012500833e-05,-0.000610779105675841,0.00133555869335738,-0.000960806442830596,9.21838942421073e-05,9.81556415916271e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,268.666666666667,390.787878787879,403,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-9.28749009347027,-0.0105506279401457,0.000128385250132419,-2.41021700432477e-07,-3.96763139184347e-07,8.23721651458473e-06,0.00011275936886208,-0.0002955546375962,0.000189251589567914,-4.28768810727764e-06,-1.0537288471228e-05,-6.20495440949408e-06,3.64010090581013e-05,4.69373830035921e-05,-0.000586155765309611,0.00116804355712536,-0.000822476028694235,8.26428593115713e-05,8.16174871376222e-05,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,183.181818181818,195.393939393939,207.606060606061,219.818181818182,244.242424242424,280.878787878788,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-9.6599924327696,-0.123487687093029,0.0057097263420942,-7.31672678394614e-05,3.22178813397376e-05,5.1590608970987e-05,-7.04897850282567e-05,2.19852165041429e-05,8.48905765311926e-05,-1.91312769242652e-05,-0.000226475141927648,0.000225174427756962,-5.69186919460747e-06,-2.83847093359485e-05,1.12376777912116e-05,-1.91306847443451e-05,-0.000257450327144332,0.000717849557716739,-0.000562305994102363,5.84651061568321e-05,5.88151686322212e-05,0,0,0,0,0,0,0,0,0,12.2121212121212,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,244.242424242424,280.878787878788,329.727272727273,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-7.94726030884232,-0.0453471348302076,0.0003675617318248,-1.27115487625707e-06,5.31384545481518e-07,1.02692760564849e-06,-7.01947985101537e-05,3.87055243477628e-05,0.000254734658433042,-0.000301236630942554,3.05977498442745e-05,4.71118312594773e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,195.393939393939,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-8.34338023134845,-0.0272370433076685,0.00016521680651728,-3.60691364114136e-07,4.96189859170303e-08,8.09960375953658e-07,-1.37696406649947e-05,-0.000225098519570818,0.000680841369533418,-0.000570708315490281,6.17046336864233e-05,6.6557148226042e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4242424242424,268.666666666667,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-9.01580939332413,-0.072459484720968,0.00214101225602259,-1.25919137387131e-05,-1.08931362026847e-05,5.17507849941024e-06,2.21079818441457e-05,-4.65010185962341e-06,-6.92306626331601e-05,0.000107819252811366,-2.21854883330517e-05,-0.00012658591343726,0.000119624117544528,-8.641619649783e-06,-0.000129253139584705,0.000290553701892276,-8.74842931706461e-05,-0.000181386109613339,0.000107654187488311,0,0,0,0,0,0,0,0,0,0,0,12.2121212121212,24.4242424242424,48.8484848484849,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,280.878787878788,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-10.6261647807015,0.15596659070826,-0.010117084914121,0.000134553447576085,0.000121330573534457,-0.000145248288201609,-0.000585518746989503,0.00071425228059412,-0.000233702510824588,-4.58137019039854e-05,8.18254303367952e-05,-2.18625888378854e-05,-0.000170291971031432,0.000165795712101903,-2.89921765598514e-06,-1.30757086120161e-05,7.03259795191647e-06,-3.55127851027593e-05,0.000106424228275235,0.000135938497704078,-0.00120238645719781,0.00204574208086965,-0.00128779818131456,0.000126495677239495,0.000104759957449148,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,61.0606060606061,134.333333333333,158.757575757576,195.393939393939,207.606060606061,219.818181818182,244.242424242424,280.878787878788,378.575757575758,390.787878787879,403,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,-1,-1,-1,-1,-1
"0-17",3,-8.56234407414462,-0.062516417566187,0.000765415743445306,-2.08963960466323e-06,-5.57227617637623e-07,9.98863429076773e-06,9.82770906421171e-05,-0.000211251702044328,0.000106606387738986,7.94240056827196e-05,-0.000161052616831513,3.13727439294213e-05,6.00905453714003e-05,-5.90676090978486e-06,-7.5439964363792e-05,7.66579760277296e-05,-1.85735435990298e-05,8.79218655032111e-05,-0.00025203383110274,-0.000240322615849504,0.00215324689013939,-0.00423766750675483,0.00471803701858273,-0.00353806214866294,0.00174551127136967,-0.000203609771047795,-0.000138939322820119,-0.00326237552195657,0,0,24.4242424242424,183.181818181818,195.393939393939,207.606060606061,219.818181818182,427.424242424242,439.636363636364,451.848484848485,464.060606060606,549.545454545455,561.757575757576,573.969696969697,659.454545454545,671.666666666667,683.878787878788,696.090909090909,708.30303030303,720.515151515152,732.727272727273,744.939393939394,757.151515151515,769.363636363636,781.575757575758,793.787878787879,-1,-1
"18-49",3,-8.34692426600981,-0.012349131631767,-5.28976540854838e-05,5.85089082549369e-07,-1.88754719461456e-08,-8.2493542469603e-06,1.80152070205611e-05,0.000183230856449712,-0.000423381030015102,0.000242465055095017,-4.11129291039889e-06,-1.01645162297846e-05,6.82236162796685e-06,-1.18545784148181e-05,5.15292194281229e-05,0.000121484808546552,-0.000710456503237666,0.000904470592913954,-0.000380343841576032,1.75233819128896e-05,2.93536317064182e-06,-3.0582342018664e-07,0,0,0,0,0,0,0,0,24.4242424242424,134.333333333333,183.181818181818,195.393939393939,207.606060606061,219.818181818182,244.242424242424,293.090909090909,378.575757575758,415.212121212121,427.424242424242,439.636363636364,451.848484848485,464.060606060606,476.272727272727,488.484848484848,573.969696969697,781.575757575758,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",3,-8.06313953270405,0.0347764093604737,-0.00378910577394155,7.27299737749605e-05,-0.000270056831139107,0.000230878073974237,-3.87843020442242e-05,2.68451539132635e-05,0.000179908503784184,-0.000461079194706933,0.00027160397997841,-1.55039286930515e-05,9.74333999315161e-06,-8.70543735253687e-06,-6.65806264969904e-05,8.12855794469252e-05,-1.66240432959403e-05,-0.00014570184082866,0.000256498129080706,-0.000106850349335246,-4.10409581300159e-05,0.000221723694757316,-0.000177445798872271,-0.00122950186127009,0.00460803348039702,-0.00853627012033185,0.0108964922511591,-0.0114081550453651,0.0105550850887285,-0.00906714303571779,36.6363636363636,48.8484848484849,85.4848484848485,183.181818181818,195.393939393939,207.606060606061,219.818181818182,293.090909090909,366.363636363636,439.636363636364,451.848484848485,464.060606060606,549.545454545455,561.757575757576,573.969696969697,586.181818181818,683.878787878788,696.090909090909,708.30303030303,720.515151515152,732.727272727273,744.939393939394,757.151515151515,769.363636363636,781.575757575758,793.787878787879
"65+",3,-8.62928204337514,0.154203861549236,-0.0108998144301915,0.00016134471369426,0.000107414828489252,-0.000134125156615162,-0.000713293800154322,0.000891000155631271,-0.000322302818615611,1.77319130310062e-05,-6.44055249323924e-05,2.00508923155468e-05,8.0422886288832e-05,-1.55383245083407e-05,-0.000183146063218113,0.000168972762291733,-3.61627348489338e-06,-1.42016719520489e-05,1.39639638028125e-05,-1.77417658860813e-05,-0.000194955981213189,0.000363171240431823,-0.000162133705384489,1.4135688851543e-06,0,0,0,0,0,0,12.2121212121212,24.4242424242424,36.6363636363636,48.8484848484849,61.0606060606061,73.2727272727273,134.333333333333,146.545454545455,158.757575757576,195.393939393939,207.606060606061,219.818181818182,244.242424242424,293.090909090909,366.363636363636,439.636363636364,451.848484848485,464.060606060606,476.272727272727,500.69696969697,-1,-1,-1,-1,-1,-1
