"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_31coef","knot_32coef","knot_33coef","knot_34coef","knot_35coef","knot_36coef","knot_37coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location","knot_31_location","knot_32_location","knot_33_location","knot_34_location","knot_35_location","knot_36_location","knot_37_location"
"0-17",1,-12.9085208394892,0.0350137877417545,0.000131764492036896,-1.59425555581403e-05,2.00761561742993e-05,9.44650890012405e-05,-0.000267126415892171,0.000243881953991307,-2.71294800207683e-05,-0.000167858913598745,0.000257499428298847,-0.000215938826265038,8.71508253067729e-05,-1.3301275775365e-05,1.42067381639759e-05,5.74328187056753e-05,-0.000214647002794682,0.000260706528341237,-0.000151791321555053,4.20899235960356e-05,-2.16248548847493e-06,-7.24280024082238e-06,1.87689418707766e-05,-4.20986087382189e-06,-2.51366414111866e-05,1.82507729855238e-05,-1.28504553003967e-05,3.06818288467188e-05,-6.20959200822623e-06,-3.06159061156099e-05,1.6955129908933e-05,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,531.666666666667,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,845.833333333333,870,894.166666666667,918.333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-7.06660745020171,0.0277679243197086,0.00170364862814038,-6.10886199475496e-05,0.000111426392288963,-1.4817693689074e-05,-0.000152206803278678,0.000209121813589155,-0.000116549688922044,1.10358121467368e-05,4.70675598904421e-05,-5.08576122201568e-05,3.12465059140736e-06,1.82287264003474e-05,-6.75835225904221e-06,6.18377191168754e-07,2.83122748841409e-06,-1.66193758624113e-06,7.71664613012152e-07,7.64433835403308e-07,-4.79127262915004e-06,-4.85555080303019e-05,0.000183707056261711,-0.00022853065854982,0.00011834591513124,-2.21681008743906e-05,9.39279118971969e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,314.166666666667,362.5,386.666666666667,483.333333333333,652.5,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-7.19920112227083,0.150344688354552,-0.00574664355103273,6.00311790008231e-05,-4.75832907606483e-06,-9.50249398747351e-05,7.65945058392003e-06,7.64738016312568e-05,-4.71611818042159e-05,1.14026674931892e-06,2.14668325777867e-06,-1.23054381206227e-06,1.51384413745895e-06,3.11591554146411e-05,-9.43251818156889e-05,9.46215392992651e-05,-3.25995664534336e-05,5.196669638627e-07,-1.82972216853694e-06,-2.30511410104347e-05,8.23730796393899e-05,-8.993576898879e-05,3.24401035933716e-05,-1.56988398223174e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,145,265.833333333333,459.166666666667,580,604.166666666667,628.333333333333,652.5,676.666666666667,725,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-6.80555454053765,0.0774668862805085,-0.000859301138849561,2.64050007936046e-06,-7.24328700968059e-07,1.97042615370766e-07,-2.55327497128141e-07,-3.77570346206601e-06,3.21939052455063e-06,6.46378627457798e-07,2.29184795396899e-05,-7.74826346478231e-05,6.95930233600645e-05,-3.80724941355601e-06,-5.71119550360908e-05,7.94331859015573e-05,-1.24814166638762e-05,-9.25947701948044e-05,0.000106174980102669,-3.62609119666916e-05,1.54692970558741e-06,-6.07847451211103e-06,-4.47761760935698e-05,0.000165791061818527,-0.000201057711297703,0.000102370506146455,-1.89353949241931e-05,8.07771431506361e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,169.166666666667,193.333333333333,314.166666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.5686602807712,-0.119637784765568,0.0121344587968255,-0.000213691440170688,0.000247911656445093,1.6172767942875e-06,-1.08322502512417e-05,-0.000158935589954928,0.000257264138295251,-0.000169151937991532,1.83184609266288e-05,0.00010550470326723,-0.000135109325834461,6.47107531922843e-05,-9.4614439655212e-06,1.23568544504381e-05,4.55340967787399e-05,-0.000200761000151959,0.000292654665159088,-0.000248913417241473,0.000149214007944828,-5.28363352105475e-05,4.27478496081804e-06,-7.4098854088197e-07,1.43909074452121e-06,-8.68393978462946e-07,-2.46396804093438e-05,6.82535316025354e-05,-5.39997036563203e-05,3.17267229832748e-06,7.7166209647648e-06,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,604.166666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-12.2987459060909,0.532443583854478,-0.0217293995612766,0.000326778377030178,-0.000410830620605622,0.000185103612078031,-0.00014330210713119,1.24967035457455e-05,5.81261671156737e-05,-2.64150808177927e-05,-6.70393629786288e-06,8.95997013705053e-07,8.77438296922968e-06,-5.98078638422078e-06,5.69428543009302e-06,-4.96151255055475e-06,-2.5533838657809e-06,3.60666625177627e-06,-2.76040730800238e-05,5.40796351888349e-05,-8.82114743098411e-06,-3.95854322042452e-05,2.12061422685013e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,145,217.5,265.833333333333,290,338.333333333333,459.166666666667,483.333333333333,628.333333333333,652.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-11.6047492926425,0.255100172804099,-0.00238545298571198,-1.24165885294715e-05,1.90587909935407e-05,9.94278959489599e-05,-0.000215698492577973,0.000138268450726245,-8.22746025971766e-06,-2.20586194329796e-05,3.36990939851808e-07,7.34755923943962e-06,-6.31255244181538e-06,7.43134001937002e-06,-2.25167568561528e-06,-3.14810488514584e-05,3.64370321257798e-05,-1.89441704779733e-06,-8.83809221024552e-06,9.82389738776562e-07,1.67041080650112e-05,-3.0805698097262e-05,1.39927558083555e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,145,290,314.166666666667,338.333333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,845.833333333333,870,894.166666666667,918.333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-11.6074078020586,0.246107359404567,-0.00310141530377607,1.51108647670658e-05,-1.46854665130836e-06,-9.56122090964565e-06,-3.91196212124766e-06,-1.69498777945998e-06,2.84164352120524e-06,6.41711405051853e-07,1.87540242323942e-05,-7.13958935231562e-05,6.72340749908127e-05,-3.07411937089083e-06,-7.42732649267029e-07,-5.16890751721056e-05,6.93633962361596e-05,-7.90973783285713e-06,-7.86330175728986e-05,7.09826691605957e-05,-4.06932944730854e-06,-1.01605304544069e-05,-1.76613730654686e-06,-3.74668776427704e-05,0.000111010547783973,-0.00010922741769142,3.77320092043679e-05,-8.9456221616901e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,145,217.5,314.166666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",3,-15.0253162054001,0.00334126358649681,-2.67031239182465e-05,1.8413301074758e-08,7.73488619248725e-08,-1.11204335563824e-06,-2.21478376454262e-05,0.000136120599548267,-0.000212615930556907,2.250801719506e-05,0.000196372098328931,-0.000162079979073733,5.53711966734942e-05,-4.00278667357631e-06,-5.46824879733013e-05,8.01617103573766e-05,-1.51383716443991e-05,-0.000109704347638948,0.000218881661027704,-0.000203088867915745,8.07298065010667e-05,-3.17181931181627e-06,1.50056721948494e-06,-1.9102215770123e-05,1.50402196353309e-05,0.000109709247835877,-0.000326532271967511,0.000367308224300031,-0.000189040614660479,4.22841123694947e-05,-4.23069532907792e-06,6.64626328558515e-07,-3.30135808639924e-06,3.84957077663204e-06,-2.10053228025386e-07,0,0,0,0,0,0,48.3333333333333,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,773.333333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,1377.5,1401.66666666667,1546.66666666667,-1,-1,-1,-1,-1,-1
"18-49",3,-14.9322024161347,0.00585867394576849,-6.47273433308746e-05,-2.16044476424355e-07,7.00015846582483e-07,-1.2711826447442e-06,-2.21255926147739e-05,0.000116411933918857,-0.000165879224088002,1.7871981423141e-05,0.00013349805026333,-0.000113325514903071,3.74652252602699e-05,-4.65116867607341e-07,-3.5203154019808e-06,1.18940686523138e-06,3.00409823809137e-05,-8.9849761449987e-05,9.31400526249745e-05,-3.57419576682786e-05,1.74317384299825e-06,-1.90534370324117e-06,7.86741956444847e-06,6.4516646887337e-05,-0.000234912693830306,0.000285865498721396,-0.000153965035958151,3.58417636842735e-05,-3.35333566886316e-06,5.16824098414849e-07,-3.18508739843063e-06,3.4529788713843e-06,-1.64958707105068e-07,0,0,0,0,0,0,0,0,24.1666666666667,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,362.5,435,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,1353.33333333333,1377.5,1546.66666666667,-1,-1,-1,-1,-1,-1,-1,-1
