"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location"
"0-17",1,-13.526870152616,-0.12269064858382,0.0202972535432565,-0.000451344398894209,0.000132781858813807,0.000648279759399004,-0.000360434711636985,1.67179778721149e-05,-1.25447485585483e-05,4.96677759567705e-05,0.000160603012800165,-0.000619604522092821,0.000792617961206589,-0.000392903007231609,1.90881682578282e-05,1.6580203527576e-05,1.10986594994228e-05,-4.177655082764e-05,0.000108641935852663,0.000236900367316679,-0.00128623500245031,0.0018707726945917,-0.00123392179934873,0.000378097249024886,-4.96613047622464e-05,8.86277394388886e-06,-6.08515883349049e-06,-6.98137545599754e-05,0.000134960887231751,-6.1397223867266e-05,2.17285608895141e-05,-0.000122076783560503,0.000356668551614633,-0.000843146870805274,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,106.424242424242,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,199.545454545455,212.848484848485,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,532.121212121212,545.424242424242,558.727272727273,572.030303030303,811.484848484848,824.787878787879,838.090909090909,851.393939393939
"18-49",1,-8.67382305058883,0.722973110648462,-0.0761878161902718,0.00235818641578817,-0.00299548015258576,0.000779447204298913,-6.35706480242808e-05,-0.000227152600542836,0.000156241864714738,-1.57329929292355e-06,-1.73590436883049e-06,-1.81804711367284e-05,1.56517560764854e-05,-1.30906908157821e-05,5.1032865052221e-06,1.98074078823809e-05,-1.432106804939e-05,8.0394982467764e-06,9.34544091682946e-05,-0.000307427551993548,0.000303957587030824,-9.68284376464848e-05,2.5106117477259e-05,-0.000131268289941757,0.000366922572451283,-0.000848128894033898,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,106.424242424242,186.242424242424,199.545454545455,226.151515151515,345.878787878788,372.484848484848,385.787878787879,412.393939393939,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-8.72910354413142,0.729588984657278,-0.0735146018191265,0.00223602844932555,-0.00279087904890749,0.000678892843479094,-6.21449236317741e-05,-0.000186367482442629,0.000131633001167432,-3.26348039547003e-06,-2.44902836680944e-05,2.70769186929663e-05,-8.92500591262428e-06,1.32037530951121e-05,-9.84270756496749e-05,0.000168336155919946,0.000209803583308572,-0.0016447001196669,0.00337670665006071,-0.00315031143877073,0.00133946504580441,-0.000274781852620883,8.57558184542846e-05,-2.70719204801333e-05,4.45824256973391e-06,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,186.242424242424,199.545454545455,226.151515151515,279.363636363636,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-9.55444431120424,0.484438750976612,-0.0432892146522657,0.00140310519134205,-0.00191558942439703,0.000637740798947181,-3.40079331659585e-05,-2.57190129824762e-05,-0.000303010618649136,0.000408217608299228,-0.000178185985106676,4.26585377318343e-06,1.10425188149118e-05,-1.82462210400151e-05,-8.3411222450307e-06,4.34390377113531e-05,0.000172360534473054,-0.000765123285262697,0.00132482938478105,-0.00144857772513842,0.000438164390894884,0.00185677740026282,-0.00310099812958121,0.00210343740846464,-0.00077789343755561,0.00020404604090878,-3.76648550090668e-05,5.93805006792894e-06,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,119.727272727273,159.636363636364,199.545454545455,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,-1,-1,-1,-1,-1,-1
"0-17",2,-14.8394542120147,-0.227915513576657,0.0482886577598292,-0.00179405349828292,0.00282291045389414,-0.0016714049342612,0.000794393128990323,-8.08524096538983e-05,-7.80645207803487e-05,2.32592687669749e-06,2.49875688077205e-05,-2.31901697026758e-05,0.000158394469781484,-0.000125809177351239,-0.000748353018385435,0.00162197169438042,-0.00130994611617531,0.000438160499988673,-2.61022107787551e-05,-7.19959257459192e-06,2.08793328747181e-06,2.42612614498792e-05,-0.000141663307962054,0.000423998527757761,-0.00101393576660202,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,159.636363636364,172.939393939394,199.545454545455,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,478.909090909091,585.333333333333,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-12.3110264965128,-0.000354493705319239,-0.00814991783096749,0.000897350506241059,-0.00242315598964327,0.00282817779620791,-0.00211846801645194,0.00138706910329491,-0.00102910431009349,0.000925041309798304,-0.000760418496073689,0.000321526533169749,-2.00510729469791e-05,-1.21829258061283e-05,7.09712470718705e-06,-3.07625966279955e-06,-1.75438380316259e-05,2.03118549624295e-05,-3.44708769030602e-06,7.79750221810391e-06,8.91012178131383e-05,-0.000284959642858369,0.000272614946849791,-8.27689712453168e-05,-7.49449515275041e-07,-4.52570197741961e-05,0.000206752812256939,-0.000586100629592745,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,199.545454545455,279.363636363636,359.181818181818,372.484848484848,385.787878787879,465.606060606061,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,771.575757575758,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1
"50-64",2,-12.1554312693531,0.00578128053545793,-0.00436712191423511,0.000667698387456018,-0.00189490104926129,0.00219767448680052,-0.00140489515225966,0.000541634083407843,-6.4501634881151e-05,-0.000138346370837674,0.000103403817356048,-2.04520282258182e-06,-1.07585066602004e-05,5.34506306611732e-06,5.32174578793984e-06,6.22597371832546e-05,-0.000177602166589333,0.000118881423213601,-6.86910373535741e-06,-9.04163381386436e-05,0.000140521093593841,-2.17412275403154e-05,-0.000122652283107657,9.58558568592623e-05,-3.61039372601039e-06,1.95121974864152e-05,-9.60334084211009e-05,0.000259349953583315,-0.000590182232700463,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,93.1212121212121,106.424242424242,186.242424242424,199.545454545455,252.757575757576,439,452.30303030303,465.606060606061,478.909090909091,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,718.363636363636,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1
"65+",2,-12.4753925501727,-0.0315103949414803,0.0116907335422116,-0.000210948720788778,7.28731803370456e-05,0.000145794007322336,-6.21445092561442e-06,-1.9182108920387e-05,1.83238733102767e-05,-5.45193806342847e-06,3.14652116816724e-05,0.000145266255767897,-0.000606352932382734,0.000681133152118043,-0.000258550279403439,1.68696406507665e-05,-7.8049638322872e-06,-7.25183623280673e-05,0.000128389319004349,-1.92821441457055e-05,-0.000148841047879759,0.00012346041347831,-1.74360335111263e-06,-8.71893356908041e-06,4.46183218436555e-06,7.64945569337898e-05,-0.000707773089446904,0.000540120462041086,0,0,0,0,0,0,13.3030303030303,26.6060606060606,119.727272727273,239.454545454545,252.757575757576,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,665.151515151515,718.363636363636,811.484848484848,824.787878787879,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1
"0-17",3,-14.907624808461,0.00187848501311845,-1.73137886713521e-05,4.1108858463641e-08,-4.47470823139305e-06,-0.000109032625743168,0.000718998782109418,-0.000972741005635821,-0.000508871453542697,0.00218842297133401,-0.00240580361045647,0.0018777216257229,-0.00106109220952065,0.000317527057737858,-5.2976686333917e-05,2.66466637693287e-05,4.19809340808416e-05,-6.6714869783156e-05,-0.000247465884084022,0.000503558475716524,-0.000268400402822011,7.5677689804379e-06,0.000108554238246926,-0.000113825754209475,6.60332291888298e-06,2.18945941064636e-05,-8.60237482801039e-06,0.000167733417964637,-0.000937243891428235,0.000756647113635468,0,0,0,0,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,465.606060606061,492.212121212121,505.515151515152,518.818181818182,532.121212121212,545.424242424242,572.030303030303,611.939393939394,625.242424242424,665.151515151515,678.454545454545,718.363636363636,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1
"18-49",3,-14.8787855456308,0.00252952481790386,-3.67456934054475e-05,1.36913352966742e-07,-8.11990869144709e-05,0.00040665226663719,-0.000222062118306196,-0.00125822040028395,0.00234347493575981,-0.00153780503144807,0.000202514066616437,0.000263413313156775,-0.000121103372119961,2.33825872270917e-06,1.44565238280415e-05,-1.33396162913648e-05,4.24012763283736e-06,3.71130854093371e-05,-9.09861161954194e-05,5.14887784559804e-05,-0.000309158196044039,0.000347672141890856,0,0,0,0,0,0,0,0,0,0,0,0,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,372.484848484848,385.787878787879,412.393939393939,598.636363636364,611.939393939394,625.242424242424,638.545454545455,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
