"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location"
"0-17",1,-14.6948166615993,-0.125436491536608,0.0408655772865846,-0.00128032406900167,0.00138497661067658,-1.80793685936207e-05,-2.03108967045621e-05,-0.000426110337233595,0.000513522037512868,-5.72712426709833e-05,-0.000157914599311019,2.29928992745109e-05,0.000164588485499664,-0.000131892316488209,8.88027434918549e-06,-3.9174273676992e-05,0.00011106048550954,0.000350645498309174,-0.00148181527795311,0.00178655021573733,-0.000832938886401691,9.60546162285611e-05,-2.55333767781897e-05,3.50056312142185e-05,-7.56050117668628e-06,-8.79476555905093e-05,0.000168455448075635,-7.57944821330236e-05,2.15745088665766e-05,-0.0001208917064086,0.000352577295048096,-0.000832511452963588,13.3030303030303,26.6060606060606,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,146.333333333333,159.636363636364,172.939393939394,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,532.121212121212,545.424242424242,558.727272727273,572.030303030303,811.484848484848,824.787878787879,838.090909090909,851.393939393939
"18-49",1,-8.09537761571961,0.218486987670207,-0.00614879641547316,4.32929674528058e-05,7.1746911073391e-06,-3.0198621372221e-06,-0.00011461262737315,1.95064029014426e-05,5.31238023310781e-05,-6.32365059292625e-07,-6.22254088371508e-06,4.55006194760158e-07,5.6550993676628e-06,-4.64342187785718e-06,-1.36466626175799e-05,1.42496444032159e-05,-4.54046887794787e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,66.5151515151515,79.8181818181818,93.1212121212121,186.242424242424,199.545454545455,385.787878787879,399.090909090909,439,625.242424242424,638.545454545455,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-10.0423586206534,1.21746056177191,-0.118098139443054,0.00345581981399326,-0.00415392849581444,0.000856265421343843,-6.2074435706012e-05,-0.000244787349694811,3.66903629648165e-05,0.000196077619677388,-7.62709572362233e-05,-2.34819864560646e-05,2.82077382095543e-05,-1.30702857620828e-05,3.84189537434485e-05,-0.000179603736461744,0.000202150017716777,0.000129046767635084,-0.00139270931314665,0.00353672565576373,-0.00414386616800306,0.00249853469078093,-0.000900544636713725,0.000270850973221956,-7.93812520909366e-05,2.50451760556605e-05,-4.10769638728382e-06,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,199.545454545455,239.454545454545,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,452.30303030303,-1,-1,-1,-1,-1
"65+",1,-8.27222822485171,0.0799120819005505,0.000306331769100127,-8.40878281682141e-06,3.53687093364878e-06,-3.21841905894057e-05,0.000131726602225859,8.07066266214231e-05,-0.00141291309079478,0.0034843992488993,-0.00386106355532522,0.00214420959688594,-0.000684136429046751,0.000188662637815398,-4.09384179226007e-05,6.40408395370618e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9090909090909,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,212.848484848485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.848549948135,0.166867035379441,-0.0193842825083975,0.00054757141431718,-0.000218864293641544,-0.00107677281942977,0.00101130969401984,-0.000100522938218311,-0.000178642381599365,6.08191090428448e-05,-1.24781778319582e-05,-3.60036699722018e-05,9.15806747028523e-06,-4.57926187678445e-05,0.000137541731652944,0.000308025069561796,-0.00173192932951441,0.0026579006027484,-0.00187403546940226,0.000626590992311945,-0.000111039777832547,3.92094543703531e-05,-8.29856354566388e-06,-7.30198943879443e-06,5.30331599888559e-07,3.57722540329953e-06,-0.000336517334259751,0.000383610088854443,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,172.939393939394,186.242424242424,199.545454545455,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,505.515151515152,572.030303030303,585.333333333333,851.393939393939,864.69696969697,-1,-1,-1,-1
"18-49",2,-14.6182907655968,-0.386383997576312,0.0531188391774504,-0.00106921190727898,0.000237100015319388,0.00137302159578904,-0.000523231902683013,4.00674577473434e-05,-7.29937757707677e-05,2.33905378777453e-06,2.69976971240998e-05,-2.8316346051946e-06,-1.5175027534761e-05,3.2754534178837e-06,2.04169953009291e-06,-2.52333701064312e-06,1.32561220092064e-05,0.000173292132623011,-0.000569639810937766,0.000578594818430781,-0.000202558619324361,9.08067661972825e-06,-0.000209416486967247,0.000237634466777518,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,93.1212121212121,146.333333333333,186.242424242424,199.545454545455,252.757575757576,385.787878787879,478.909090909091,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-14.9078051595346,-0.193929451840537,0.0347342050476988,-0.000657035996619697,0.000100040894820692,0.00072751652310853,-3.69851926932031e-05,-0.000172137473496163,6.26453912811874e-06,4.41945523724804e-05,-1.96674292110866e-06,-1.47178842435744e-05,3.8028690315602e-06,7.24724292670426e-06,-5.82806679634643e-06,-5.18289590431006e-05,5.85301855397879e-05,-3.92405883414054e-05,3.55586808390337e-05,0.000271103590480183,-0.000607975909855901,0.00037023264805732,-1.31724082709724e-05,-2.31694755581577e-05,-0.000121780852979952,0.000140867583611323,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,93.1212121212121,119.727272727273,186.242424242424,199.545454545455,252.757575757576,385.787878787879,452.30303030303,465.606060606061,478.909090909091,572.030303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,678.454545454545,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1
"65+",2,-14.680809312244,-0.08192993288967,-0.000517911985992979,0.000803828903566414,-0.00235843179477593,0.00241857462761154,-0.000955037202238333,8.6987548180647e-05,-1.82265797372392e-05,6.46486492834788e-05,-1.60240469873143e-05,-9.82698511320162e-05,8.33182777874307e-05,-1.42578923718388e-05,-7.77076063729821e-05,0.000146456661264211,0.000135074836189856,-0.000702374126293752,0.00114138140435422,-0.00209201159836823,0.0038298181828598,-0.00415199016011661,0.00244510197967755,-0.000868621271877368,0.000239339313292968,-4.94217121633893e-05,7.84924230497103e-06,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,106.424242424242,133.030303030303,146.333333333333,159.636363636364,212.848484848485,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,-1,-1,-1,-1,-1
"0-17",3,-14.5234055561629,-0.00294440168004189,2.61084744841312e-05,-5.96433448642947e-08,0.000225625954676755,-0.000135972317133638,-0.00099831746281705,0.00153481489085212,-0.00067378262950964,6.31751347593967e-05,-1.22007856159469e-05,-8.14397191447082e-05,0.000100292666055597,-6.89359859028934e-06,-1.63444384887391e-05,3.25789341311346e-06,-2.39914884110697e-05,0.00011711416006035,-0.000315259905190072,0.000660470619873148,-0.00135847143375802,0,0,0,0,0,0,0,0,0,0,0,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,518.818181818182,532.121212121212,558.727272727273,572.030303030303,731.666666666667,798.181818181818,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.7272395789918,-0.00355512327393593,4.72685588163266e-05,-1.61808256241117e-07,7.13049022804868e-06,-4.03195854834191e-05,0.000131050625393557,0.000374759438205117,-0.00186393116668261,0.0025606973995285,-0.00143576443013389,0.000189288955214311,6.45227278896209e-05,2.25131984243741e-05,-5.3156675905791e-06,-4.95005180423461e-06,6.86116263401125e-06,9.10238267403985e-05,-0.000245104932939158,0.000158775720957067,-2.20584655670033e-06,-9.27924129353705e-06,2.06070744333686e-05,-0.000104225013128561,0.000286029400033391,-0.000656441319858316,0,0,0,0,0,0,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,412.393939393939,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1
