"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location"
"0-17",1,-14.1326357612098,0.140259067941284,0.000275442720433176,-4.79245381003232e-05,1.16027906532757e-05,8.46869814129863e-05,-9.68261675470554e-06,-7.19042577084184e-05,0.000163942644019511,-8.19264555755861e-05,-0.000400861480398378,0.000686548726095761,-0.000373705416309839,1.74753690147928e-05,2.32204297236729e-05,9.12444995124052e-06,-3.46878692326031e-05,9.06671753996583e-05,0.000197309056302398,-0.00108605650751202,0.00156706763928992,-0.00101348509206552,0.000303542770970931,-4.0469630502304e-05,7.17188208270236e-06,-2.72453732091971e-06,-2.652100086186e-05,3.13374062705185e-05,-3.92012070756537e-06,1.6014052063482e-05,-8.81381572929625e-05,0.000254253623691009,-0.000597379399236992,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,199.545454545455,212.848484848485,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,532.121212121212,545.424242424242,558.727272727273,625.242424242424,811.484848484848,824.787878787879,838.090909090909,851.393939393939
"18-49",1,-8.59003328910662,0.641324182578702,-0.0635530010171162,0.00188579313548984,-0.00229433530668653,0.000506177916807191,-5.02806646478132e-05,-0.000157703411000675,0.000116446638302687,-2.88434839917349e-06,-1.82626910354806e-05,1.74228857622091e-05,-1.38555924856412e-05,5.3599436406934e-06,1.76471331212987e-05,-1.18445345497265e-05,2.14024384759689e-05,-4.79860260129291e-05,2.76490974117265e-05,-1.20922439500382e-05,7.26289446058701e-05,-0.00016085624306942,-0.00228792614226993,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,186.242424242424,199.545454545455,226.151515151515,345.878787878788,372.484848484848,385.787878787879,412.393939393939,611.939393939394,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-8.55947908397833,0.625782496229791,-0.0597116089068255,0.00175644147580028,-0.00212288027251157,0.000457622798151968,-4.79617501073609e-05,-0.000161597719697122,0.000129454981867097,-9.51858652511654e-06,-1.51305856962033e-05,1.71803103209422e-05,-1.21081296215852e-06,-6.08850269071726e-06,1.03635910989106e-05,-5.30038023723399e-06,-3.83264204930204e-05,4.15893494895046e-05,-7.37848988487712e-05,0.000113962288356149,-2.4546345430109e-05,-0.000100444879798834,8.44557300099636e-05,-4.65074935298828e-06,7.62897537694846e-06,-3.71755880242583e-05,0.000109126173212686,-0.000126891138964624,-0.002228683104371,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,146.333333333333,199.545454545455,226.151515151515,292.666666666667,305.969696969697,385.787878787879,452.30303030303,465.606060606061,478.909090909091,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,718.363636363636,811.484848484848,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1
"65+",1,-9.26017517177731,0.226434445419822,-0.00336526925926801,1.61807266121459e-05,-1.97909025423529e-06,-1.19553180571e-05,-1.03746864107883e-05,3.96387732890109e-06,2.82536244525462e-05,-5.05673661371016e-05,1.56822613279164e-05,0.000154350210713185,-0.000238142800718977,9.67016246992498e-05,-1.78710177707051e-05,7.79459034779659e-05,9.48693808637337e-05,-0.000758715545690316,0.00141079306411581,-0.00205534745835814,0.00273127389571969,-0.00220470233613229,0.000812503146267771,-0.000124632650159046,3.81647932838876e-05,-6.36741623314324e-06,0,0,0,0,0,0,0,26.6060606060606,66.5151515151515,199.545454545455,239.454545454545,252.757575757576,279.363636363636,319.272727272727,332.575757575758,345.878787878788,359.181818181818,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,518.818181818182,532.121212121212,545.424242424242,558.727272727273,572.030303030303,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-16.3554528961699,-0.00506572834978858,0.0103246843732957,-0.000205014809834921,7.44350094369642e-05,0.000154606515546539,-5.66445593343732e-05,2.74937191417315e-05,0.000257982124589503,-0.000630363271016116,0.000530196468520586,-6.61130760387135e-05,-0.000110274322662093,2.67110259034517e-05,-6.61148890560441e-06,0.000133304370336417,-0.000123827694470598,-0.000598182627959962,0.00135307150815185,-0.00110537554508412,0.000371112581360835,-2.17562845420983e-05,-6.2980935538698e-06,1.75677199643834e-06,1.74750616899548e-05,-0.000102290350617338,0.000306625864088032,-0.000733846755274327,0,0,0,0,0,13.3030303030303,26.6060606060606,93.1212121212121,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,239.454545454545,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,478.909090909091,585.333333333333,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1
"18-49",2,-13.3102750721284,0.473787581220042,-0.0542130608005491,0.00219517713286167,-0.00385514585575525,0.00288177111819333,-0.0018952452730745,0.00106152596567334,-0.000478415747269026,7.60374429173488e-05,-2.01500842183927e-05,3.9509651510004e-05,-2.31617520354127e-06,-1.79611597769227e-05,1.79762725445843e-05,-2.80211175842653e-06,-2.3288793337927e-05,2.76442904755884e-05,-4.58273795227696e-06,3.42554285138371e-06,3.12314927836768e-05,-8.9421150486085e-05,5.83945715596353e-05,-3.81419545693548e-06,1.89167563451805e-05,-9.32658418914191e-05,0.000252239484869944,-0.000575005522347342,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,212.848484848485,226.151515151515,252.757575757576,359.181818181818,372.484848484848,385.787878787879,439,598.636363636364,611.939393939394,625.242424242424,638.545454545455,718.363636363636,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1
"50-64",2,-12.9571273404875,0.372824102839791,-0.040732374340991,0.00171183438109902,-0.00309814570596495,0.00239498888695454,-0.001534271652422,0.000823489164482234,-0.000361211927625096,3.64768828427584e-05,3.40313161307837e-05,-1.45589222142768e-06,-1.20798890304169e-05,7.88283988676718e-06,-2.91827340601386e-06,7.64704568471371e-06,6.89244165991734e-05,-0.000178899839050543,0.000111320605941523,-5.59093976870807e-06,-8.15764093564803e-05,0.000129294174777794,-2.53603747449769e-05,-0.000111357652790554,9.11807294251832e-05,-4.14247756445368e-06,-2.72230696975864e-05,0.000144000025670277,-0.000443943088348539,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,106.424242424242,186.242424242424,199.545454545455,252.757575757576,345.878787878788,439,452.30303030303,465.606060606061,478.909090909091,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,718.363636363636,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1
"65+",2,-13.5727143773526,0.0723930933651563,0.0100855256499772,-0.000200257166042797,4.18873539777913e-05,0.000190365232787924,-6.42786953742045e-06,-2.30131268451189e-05,-1.09026392259616e-06,-1.0907016047962e-05,9.99977281469106e-06,-4.2493117098717e-06,2.57277672735358e-05,0.000127592259176535,-0.000519665304377459,0.000575440691266189,-0.000214570129314429,1.43715405816485e-05,-7.64855354664224e-06,-7.77395633646415e-05,0.000139363906269391,-2.20554004606373e-05,-0.000172815010825401,0.000147369096635733,-2.46125132073946e-06,-1.00783844824299e-05,6.98241439399076e-06,0.000227940623512283,-0.000948849183433363,0.000579756816569101,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,212.848484848485,226.151515151515,252.757575757576,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1
"0-17",3,-14.9181326786213,0.00163258540046815,-1.5041143385088e-05,3.56796724364387e-08,-0.000123369138177606,0.000729336195708619,-0.000980898863224043,-0.000458472998705395,0.00211044088268786,-0.00236643738943425,0.00189547273476255,-0.00113172812277134,0.000385494798546362,-6.77950991582015e-05,1.69381897164822e-05,-1.21237675238683e-05,-8.88845177712326e-05,0.000125049137251808,-6.45190532299224e-05,2.05489835149967e-05,8.41571557084665e-05,-8.39319951342102e-05,1.71947077059622e-05,-8.60732627656486e-06,1.25154295143741e-05,-5.43054008101658e-05,0.000149980810519339,-0.000149465997234153,-0.00296574419925004,0,0,0,0,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,452.30303030303,505.515151515152,518.818181818182,532.121212121212,572.030303030303,598.636363636364,611.939393939394,625.242424242424,691.757575757576,744.969696969697,811.484848484848,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1
"18-49",3,-14.8878594729722,0.00274478711350922,-3.98409243976729e-05,1.48319029654648e-07,-8.4494602870795e-05,0.000415452476395901,-0.000223707902338585,-0.00126793901853607,0.00233665513234518,-0.00151545563461717,0.000199872497723362,0.000254539124553591,-0.000119769049782101,2.33379640484158e-06,1.47882927009645e-05,-1.30825029264734e-05,4.35979351013476e-06,4.85599539679223e-05,-0.000122110768592699,7.28364395733614e-05,-3.06634634693003e-06,2.15726230257498e-05,-0.000106675665213317,0.000288904210115622,-0.000658568238120206,0,0,0,0,0,0,0,0,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,372.484848484848,385.787878787879,412.393939393939,598.636363636364,611.939393939394,625.242424242424,638.545454545455,718.363636363636,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1
