"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location"
"0-17",1,-13.7835283954544,0.863944751457968,-0.104601046282429,0.00333084752611415,-0.00427113569798632,0.00111852047626091,-7.40978229438506e-05,-0.000215122990527869,2.38371387666532e-05,0.00020287537880077,3.46002582628151e-05,-0.000104748277055559,-0.000561493382188053,0.000985700548156473,-0.000518516987760296,1.98655122350589e-05,3.00265442766537e-05,-6.59013147159789e-06,3.82806785750417e-05,0.000194224553559549,-0.000729720872746378,0.000774370812308182,-0.000289558055421919,1.92870558222601e-05,-1.03273530738533e-06,-4.65220922911301e-06,3.18720347161117e-06,1.47711283487238e-05,-1.38407064946326e-05,-2.06280024599129e-05,0.000115346670630644,-0.000368836562200968,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,93.1212121212121,106.424242424242,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,199.545454545455,212.848484848485,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,385.787878787879,545.424242424242,598.636363636364,611.939393939394,625.242424242424,824.787878787879,838.090909090909,851.393939393939
"18-49",1,-7.3596174625955,0.130390736132827,-0.00462544647190173,4.62147472369423e-05,-1.07634515215118e-05,-9.71024256213803e-05,2.21327175300348e-05,0.000148728531255259,-0.000112797527246496,1.27352186442794e-06,2.49265946949999e-06,-8.37260379806544e-06,8.86449001053566e-06,-3.51783406898999e-05,0.000194925389116892,-0.000618628944023198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,66.5151515151515,93.1212121212121,106.424242424242,119.727272727273,146.333333333333,226.151515151515,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-7.25955406399548,0.160065631154399,-0.00602219537463422,6.62306812509135e-05,-1.59960115144062e-05,1.8969146462403e-05,-5.85613237649628e-05,-0.000309228551642948,0.000512068018551046,-0.00021585893672047,1.82445279513212e-06,1.72705959003828e-06,-2.33920381568845e-06,7.02157245388061e-06,5.8133209944444e-05,-0.000142111714137346,7.98404456559077e-05,-3.01105722926622e-06,-4.79756491099451e-05,-1.86434070487047e-05,0.000124651031518744,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,119.727272727273,359.181818181818,465.606060606061,598.636363636364,611.939393939394,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-6.78480228756464,0.076752052916602,-0.000864261113672731,2.75202170423412e-06,-7.41913013326462e-07,-4.28042053530782e-06,5.79332878121173e-07,3.96143491345478e-06,-1.98717196917409e-06,-2.70479525316358e-05,2.93836198523207e-05,-2.76982830513527e-06,-2.53178606769678e-05,2.70666627847645e-05,-0.000211500322761389,0.0002257040099365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6060606060606,199.545454545455,305.969696969697,319.272727272727,452.30303030303,465.606060606061,478.909090909091,611.939393939394,625.242424242424,638.545454545455,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.8601931494049,-0.000677772161482203,0.00395613189692755,-4.67682374930638e-05,-1.46627771276186e-05,2.21334192011633e-05,0.000275144332747422,-0.00029253600653721,1.72088320279644e-05,-1.81382776181748e-05,6.84153511644007e-05,0.000427952023590886,-0.00101612301460832,0.000754891278958446,-7.92070945867834e-05,-0.000109728250736244,6.01426497170251e-05,-2.26756422012413e-05,4.06672317281056e-05,-8.67971662953989e-05,-0.000395927782493932,0.000926553153168265,-0.000707885702626446,0.000210754282333759,-1.1732641823793e-05,-2.36562675110666e-06,1.62618036285708e-06,2.22231276038164e-05,-2.86837733693988e-05,3.24703702304895e-06,0,0,13.3030303030303,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,492.212121212121,718.363636363636,731.666666666667,744.969696969697,851.393939393939,-1,-1
"18-49",2,-12.8690472607931,1.35077532743509,-0.123711793519904,0.00358737943671015,-0.0042293140557788,0.000726548415409007,-4.10913861255553e-05,-7.88900014284388e-05,1.41025112816537e-05,0.000104443352690579,-8.54704746752769e-05,1.56127156784864e-06,7.29717820025872e-06,-1.14914504370761e-05,5.80532539095423e-06,-1.3443164068472e-06,1.02459268615704e-05,-1.12040505097595e-05,-2.57442008609398e-05,0.000129133240413088,-0.000385911735239462,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,79.8181818181818,119.727272727273,133.030303030303,146.333333333333,292.666666666667,305.969696969697,345.878787878788,385.787878787879,505.515151515152,731.666666666667,744.969696969697,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-12.74461514639,1.15162626975748,-0.102604318760864,0.0029909663359074,-0.00357395317648298,0.000677412127161426,-5.23847556679486e-05,3.1380476004008e-05,-7.29336207714953e-05,-0.00031428017231924,0.000554771036725099,-0.00024446912079884,2.25475411139409e-06,1.23714935743661e-05,-1.14486406567666e-05,5.1225489285886e-06,7.14896171670436e-05,-0.000191372858088793,0.000124777131074145,-2.51033432509683e-06,-8.18091516664041e-06,1.06413091936112e-06,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,146.333333333333,332.575757575758,345.878787878788,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-11.4484497017727,0.222058696674032,-0.00224684496449997,7.17238509003476e-06,-9.25765660130227e-07,-5.94474141701394e-06,-2.13803365442218e-06,4.70287350024725e-06,-4.35421165553834e-06,-4.77440065776244e-05,5.8432867773699e-05,-7.04599380642202e-06,-0.000110853756049584,0.0001812555146474,-2.76796110631794e-05,-0.000203120951353817,0.000171502689004076,-2.79201066894985e-06,-1.13728653208228e-05,7.43460816049157e-06,0.00022834525496017,-0.000882274457444254,0.00049927561342073,0,0,0,0,0,0,0,0,0,26.6060606060606,119.727272727273,239.454545454545,332.575757575758,452.30303030303,465.606060606061,478.909090909091,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",3,-14.7313066420892,-0.00246790683681265,2.19285308817325e-05,-5.01964169167075e-08,0.000203406608618068,-0.000123022583255836,-0.000880061214553492,0.00133548041870103,-0.000567185665511785,3.7654389849802e-05,-3.04475096341398e-06,-2.42249094229001e-05,8.75177120355119e-05,-1.88859858875283e-05,-0.000125987056787149,4.28774305609615e-05,0.000373871396574546,-0.000573508818636276,0.000239598489486346,-3.09043794173246e-06,2.3517139527299e-05,-0.000122286745420307,0.000340641517782571,-0.000785559485293218,0,0,0,0,0,0,0,0,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,425.69696969697,505.515151515152,545.424242424242,558.727272727273,572.030303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.744228554394,-0.00163665403933587,2.26994046001857e-05,-8.10671419764625e-08,8.18117100273745e-06,-4.62327853135805e-05,0.000149902558101571,0.000405029361048656,-0.0021072049527833,0.00304150812056437,-0.00189096804716545,0.000275399742804758,0.000321573821938992,-0.00016254771042611,3.33979363482343e-05,-2.86555104593726e-05,6.62149950006096e-06,4.71118521611212e-05,-0.000125110949957412,7.46048430208456e-05,-2.88102442026495e-06,-3.41484336346458e-05,0.000173501828831992,-0.000522141891704562,0,0,0,0,0,0,0,0,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,385.787878787879,399.090909090909,598.636363636364,611.939393939394,625.242424242424,638.545454545455,744.969696969697,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1
