"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location"
"0-17",1,-15.2073325568706,0.231177843719178,-0.00599037037752694,5.67146414397767e-05,-1.88684755082759e-05,1.0195585022608e-05,-2.0390483747255e-05,-0.000112991944735893,8.68451487751602e-05,-1.83439387796357e-06,-2.43148859067734e-05,2.77906478022898e-05,-6.13334402474669e-07,-3.00179059960927e-06,2.98488712461199e-06,-7.7295161127048e-06,4.10220023109491e-06,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,79.8181818181818,305.969696969697,319.272727272727,332.575757575758,412.393939393939,425.69696969697,691.757575757576,771.575757575758,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-9.84581627587173,0.797334241869948,-0.0646088569589806,0.00165663525079606,-0.00166641828098946,3.71663008529148e-05,-1.21074884798192e-05,-1.73334533747258e-05,2.22872274300857e-06,-2.03156172605351e-06,1.27576880092229e-05,0.000188811745855775,-0.000605765251582175,0.000667198223298203,-0.000287789894148912,0.000130616863229938,-0.00048093645881791,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,106.424242424242,119.727272727273,133.030303030303,226.151515151515,625.242424242424,744.969696969697,758.272727272727,771.575757575758,784.878787878788,798.181818181818,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-9.45894078072418,0.706774855557368,-0.0578207022040276,0.00150233269820778,-0.00152036548824725,3.15550972766073e-05,-4.28178803973015e-06,-1.15584199006952e-05,2.55712282756572e-06,-2.36972891366349e-06,-5.25217203802706e-05,0.000108149189185105,-2.10809149247119e-05,-0.00015323653299332,0.000126994955451745,-1.18879028067209e-06,-2.12002511820399e-05,1.73012399152054e-05,0.000204497947036409,-0.000427002049502525,-1.44135792920469e-05,0.000252417880065647,0,0,0,0,0,0,0,13.3030303030303,79.8181818181818,119.727272727273,133.030303030303,226.151515151515,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,665.151515151515,771.575757575758,811.484848484848,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1
"65+",1,-9.36435089013516,0.544318961327735,-0.0738883361982536,0.00278088525408732,-0.0042745049509337,0.00209392576616714,-0.000652707185258211,6.56560357110495e-05,-1.18555027308494e-05,-2.95854978546653e-06,3.89173364364268e-06,-3.32291279816398e-06,-3.12534001274246e-05,3.59725462328444e-05,-4.13500369687003e-06,-3.94700461674047e-05,4.2994262744995e-05,-5.88057870418787e-06,2.1623752319295e-06,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,172.939393939394,319.272727272727,452.30303030303,465.606060606061,478.909090909091,611.939393939394,625.242424242424,638.545454545455,771.575757575758,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.7696677858412,0.00572757809121118,0.000747016706782422,-2.81344688789819e-06,2.85511708978884e-07,3.89824721901856e-06,-1.98171834104408e-06,-1.67485518708396e-05,1.8811859671569e-05,-2.19018800159536e-06,4.09518376786899e-06,4.690507096118e-05,-6.68773717527611e-05,-5.20771509022907e-06,8.50705960384491e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.030303030303,146.333333333333,332.575757575758,345.878787878788,359.181818181818,505.515151515152,744.969696969697,758.272727272727,771.575757575758,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-14.833723329196,0.105761978880737,0.0134331390095797,-0.000302850172334503,6.77894532496538e-05,0.000329205419931761,-2.03153283656616e-05,-0.000149461161932501,7.84843071324804e-05,-1.06329676253038e-06,-2.36832562072817e-06,8.55236077606844e-07,-1.80045402587438e-06,-1.88148117702039e-05,2.42234046154709e-05,-7.10024727847052e-06,-5.34402781321841e-05,-1.27668349829936e-05,0.000139883581430986,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,79.8181818181818,106.424242424242,199.545454545455,332.575757575758,638.545454545455,651.848484848485,665.151515151515,771.575757575758,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-13.2064519897407,-0.225478098634901,0.0366314834259297,-0.000777544427864649,0.000207880396276024,0.0010717821806916,-0.000555159405364025,3.16038096801704e-05,2.54297021004445e-05,-7.81090725568859e-06,1.23431987129202e-06,4.7028325082661e-06,-2.20555329379831e-06,-3.18397124815875e-06,-2.98946842189262e-05,5.55104930252565e-05,0.00014883140029207,-0.000357678444450077,0.000192261318618736,-1.88447283832553e-06,-1.15457974532023e-05,4.06681559710967e-06,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,79.8181818181818,199.545454545455,266.060606060606,279.363636363636,345.878787878788,558.727272727273,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,784.878787878788,851.393939393939,-1,-1,-1,-1,-1,-1,-1
"65+",2,-14.3579006640099,-0.236881200963384,0.0307487614255821,-0.000526491533780391,6.98114707456955e-05,0.000542924631491289,-2.74703010477725e-05,-5.71143677823551e-05,-3.35446106314196e-06,3.8729848140018e-07,4.3103852218797e-06,-3.37144420734912e-06,-4.10280148743232e-05,4.57504392946822e-05,-4.35424121889892e-06,-4.05385703943e-05,4.31988525255937e-05,-0.000203151517101776,0.000197227892937617,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,199.545454545455,319.272727272727,332.575757575758,452.30303030303,465.606060606061,478.909090909091,611.939393939394,625.242424242424,638.545454545455,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",3,-14.3695299649278,-0.00179146097861832,1.60419523454745e-05,-3.69997045325633e-08,0.000185240974285578,-0.000110864407892941,-0.000789276437589639,0.00118235247715471,-0.000493774948472285,3.19291577809844e-05,-2.3192439493111e-06,-9.88944356896563e-06,1.23429326852906e-05,0.00018245291285272,-0.000373016955143463,0.000187199203338933,-3.19526537603989e-06,1.68373033413689e-05,0.000248796348236242,-0.000634450964884168,0.000429127279214056,-3.46748357697908e-05,5.09590017061041e-05,-0.000231731287808502,-0.00204391857195063,0,0,0,0,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,425.69696969697,505.515151515152,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,744.969696969697,758.272727272727,771.575757575758,784.878787878788,798.181818181818,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1
"18-49",3,-14.6332010299121,-0.00461054725666,3.24675645997915e-05,2.79338857249346e-07,-5.3217914685938e-07,7.76724181812049e-06,-4.33132396394003e-05,0.000138988125777192,0.000359849282256622,-0.00186155593329356,0.00268317189474994,-0.00178602672484566,0.000580326024146722,-0.000105004226585859,3.56587444871494e-05,-6.99606488343011e-06,-2.62112546068821e-06,4.17378590859475e-06,-2.51298611845878e-05,-6.32959908084259e-05,0.000389805859897096,-0.000551128103590205,0.000253284095880133,-2.35963097799646e-06,-8.70793861863435e-06,2.9349132659099e-05,-0.000131705813517466,0.000339226041507399,-0.000757124150321307,26.6060606060606,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,412.393939393939,572.030303030303,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,758.272727272727,811.484848484848,824.787878787879,838.090909090909,851.393939393939
"50-64",3,-14.5999267473555,-0.00200855976216312,2.61785194154989e-05,-8.70709822347353e-08,-5.11274869961335e-06,2.79296597824892e-05,-8.23274419181763e-05,0.000198470151897555,0.000381112790205766,-0.00223257146923692,0.00344186704637436,-0.00250119728142091,0.000896303796405378,-0.000160063789155466,6.45005817365059e-05,-1.85158970427154e-05,-1.00702313913885e-05,-4.82388688734241e-06,-4.10593046483469e-05,7.36350318469574e-05,0.000194563546359102,-0.000468747003562372,0.00025560629486414,-2.85849372041149e-06,-1.20520446262593e-05,3.16159802102029e-06,0,0,0,172.939393939394,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,345.878787878788,558.727272727273,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,758.272727272727,851.393939393939,-1,-1,-1
"65+",3,-14.5286203515489,-0.00268870059295176,3.50221546137328e-05,-1.16607645004318e-07,-5.16416793327743e-06,2.82208209133893e-05,-8.3296750526903e-05,0.000201971438364446,0.000439493928455968,-0.00242467169880647,0.00362181694672792,-0.00238291533185735,0.000354980097743831,0.000492887292038723,-0.000243393373835566,1.55385366077249e-05,-1.1331542709415e-05,-6.18730119856087e-05,6.09778176757495e-05,-3.48463564073473e-06,-7.1852106831087e-05,-1.86769156524925e-05,0.000143459420052189,0,0,0,0,0,0,172.939393939394,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,585.333333333333,611.939393939394,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1
