"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location"
"0-17",1,-14.9462500069805,0.156174423174156,0.00439858430885342,-0.000156268721553756,4.00756578433899e-05,0.000217720853603643,-1.82690936247679e-05,-0.000167001321151431,9.95987220861357e-06,0.000169261484280362,-5.28156697090044e-05,-0.00043045917460236,0.000756718025509242,-0.000414731193809543,2.02317085885378e-05,2.89912450687623e-05,9.2506269620816e-06,-3.47026041149189e-05,8.97929627832013e-05,0.000178571197086912,-0.00106392283129375,0.0015809695343272,-0.00104674597460427,0.000319636544716173,-4.15477648500698e-05,7.32995386478101e-06,-3.12176323627364e-06,-4.12145474456682e-05,5.01049523858672e-05,-1.87307531836616e-06,-8.41264323464747e-06,3.31383049713199e-06,-0.000257202438153221,0.000289230414263817,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,93.1212121212121,106.424242424242,133.030303030303,146.333333333333,159.636363636364,172.939393939394,199.545454545455,212.848484848485,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,532.121212121212,545.424242424242,558.727272727273,611.939393939394,625.242424242424,691.757575757576,851.393939393939,864.69696969697
"18-49",1,-7.41765756026706,0.0910253200475187,-0.00293836770928707,3.17659298378158e-05,-1.16612338642279e-05,6.34257285679245e-06,-1.39274070685184e-05,-8.81568944289172e-05,8.18816041083551e-05,-3.01651014841321e-06,-2.15253341523968e-05,2.18250741074868e-05,-8.26141528936002e-06,2.35553221443215e-06,9.49066433069018e-06,-7.10838613340269e-06,-8.13451174736305e-06,8.81019503288993e-06,-3.40261265984251e-05,0.000188789964964396,-0.000599782771348437,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,79.8181818181818,186.242424242424,199.545454545455,226.151515151515,319.272727272727,372.484848484848,385.787878787879,412.393939393939,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-7.63114429950812,0.163472166470685,-0.00669769474583823,9.24122896390289e-05,-3.284757991351e-05,-7.92026363091974e-05,6.57279377187433e-05,-1.56615206446342e-05,-3.46134458259605e-05,6.95800529008239e-06,-2.15521456047128e-06,-9.04176457288212e-06,1.00788323250713e-05,-3.27199660351388e-06,6.74500487687359e-06,9.51631670391841e-05,-0.000223392183492304,0.000128759825116584,-2.32411955497465e-06,-3.89305471995538e-06,-2.91393599990278e-05,0.000144586435061368,-0.000429365725013924,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,39.9090909090909,106.424242424242,119.727272727273,133.030303030303,226.151515151515,292.666666666667,305.969696969697,332.575757575758,465.606060606061,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,744.969696969697,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-8.73998577342868,0.142533598364152,-0.00110165325071703,-1.80110605708963e-09,-6.49162339639769e-07,3.21195468876711e-06,2.76883205809355e-05,-2.9392291098206e-05,-1.61374937544304e-05,8.30401531898335e-05,-4.13202808672521e-05,-0.000138414256435585,0.000130889419421602,-3.09757470972643e-05,3.83477256521968e-06,2.54961276196364e-05,-1.02890020293751e-05,-0.000151212480887922,0.00018495877738468,4.19823414955566e-05,-0.000128046337128544,-0.000406375209813482,0.0015596886843588,-0.0019408939620633,0.00104786682103176,-0.000247444320836016,3.87212929751711e-05,-6.2772105354123e-06,0,0,0,0,0,0,26.6060606060606,66.5151515151515,79.8181818181818,93.1212121212121,212.848484848485,252.757575757576,266.060606060606,279.363636363636,292.666666666667,345.878787878788,385.787878787879,399.090909090909,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,518.818181818182,532.121212121212,545.424242424242,558.727272727273,572.030303030303,585.333333333333,598.636363636364,-1,-1,-1,-1,-1,-1
"0-17",2,-14.1685140965659,-0.250190770974755,0.015706701803644,-0.00019249490483657,2.31486073508571e-05,0.000238195269315507,-1.58066491462606e-05,-0.000116890878424322,4.3716445563262e-05,0.00048770026956833,-0.00105519397982635,0.000785445613685844,-9.66763983891838e-05,-0.000124088890243437,3.61264093364998e-05,-1.35902116652499e-05,-0.000164746318505102,0.000284847970225725,-0.000119961981169919,1.05978798619981e-06,-1.48593104050101e-06,3.12916469674897e-06,1.11462531019763e-05,-1.55114757131172e-05,-4.32250718337572e-05,0.000201776063671852,-0.000579695859874573,0,0,0,0,0,0,0,13.3030303030303,39.9090909090909,53.2121212121212,93.1212121212121,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,252.757575757576,332.575757575758,345.878787878788,359.181818181818,372.484848484848,399.090909090909,505.515151515152,718.363636363636,731.666666666667,744.969696969697,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-14.7394090555868,-0.0623533521946405,0.0155126690568214,0.000112243773597297,-0.00149560840159469,0.00272889540620388,-0.00213142069833641,0.00122195335410228,-0.000522158958840852,7.54140044555167e-05,-1.83073819176283e-05,4.40421232916367e-05,-4.431018974128e-06,-1.35150102543466e-05,3.13382781067065e-06,-1.03522477561187e-05,1.07982007019546e-05,-3.03263812083798e-05,0.000166750981074574,-0.000526785861440197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,119.727272727273,159.636363636364,172.939393939394,252.757575757576,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-14.6233288512894,-0.173379273745002,0.036438207106371,-0.000766815054581476,0.000186036587861807,0.00100995905395023,-0.000422441595262886,2.15422742027009e-05,-4.49820323340459e-05,3.12680106206974e-05,-4.25893424853181e-06,-1.38282960591058e-05,4.01216085930992e-06,-1.75722593616112e-06,1.64981489818856e-05,-7.90100875623275e-06,-4.96656583656535e-05,4.36719594918758e-05,-2.91461741261912e-05,0.000159978306669812,-0.000504455596669845,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,119.727272727273,159.636363636364,172.939393939394,252.757575757576,465.606060606061,585.333333333333,611.939393939394,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-14.6736600531258,-0.249614313086747,0.0371728326332896,-0.000739023202618201,0.000185763782595643,0.000927699709999475,-0.000400130451016334,1.64150732384509e-05,6.9013488413835e-06,5.9688874008014e-05,-5.90397407149687e-05,1.82471843640045e-06,7.08745691515658e-05,-4.26762791136556e-05,-0.000294362461638867,0.000430516857545735,-0.000162727394377421,4.40992752935037e-06,-9.73522705314445e-06,-9.48920450196109e-05,0.000170316131837343,-2.60412467277616e-05,-0.000201166231559254,0.000167601661652118,-2.67928265201043e-06,-1.02816244139651e-05,3.43615371457327e-06,6.17187648515443e-05,-0.000611905256525018,0.000471148233546931,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,93.1212121212121,106.424242424242,119.727272727273,252.757575757576,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,518.818181818182,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,811.484848484848,824.787878787879,851.393939393939,864.69696969697,-1,-1,-1,-1
"0-17",3,-14.8035962301398,0.00176422549416617,-1.62153984351008e-05,3.83772585320961e-08,3.3837210488759e-06,-2.23669483843299e-05,-6.42810331564827e-05,0.000666758798133322,-0.00109317282666764,0.00017240851970761,0.000693896050252159,-0.000363367866128236,1.11135921574542e-05,-5.8593620522408e-06,-0.000101615810280327,0.000165757789255419,-2.87604200302568e-05,-0.000225960421716456,0.000258572034913865,-1.82562019615965e-05,-8.98980340204112e-05,4.52223211653844e-05,-1.87004972411231e-06,-0.000369769608029704,0.000404418916501377,0,0,0,0,0,0,0,0,0,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,505.515151515152,518.818181818182,532.121212121212,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,651.848484848485,665.151515151515,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.8181596912296,0.00274634847908282,-3.98563956837777e-05,1.48351440816938e-07,-8.38632328582586e-05,0.000410301110502475,-0.000225079496036872,-0.00126694460724803,0.00239667348773689,-0.0016026909720923,0.000215532148699123,0.000269451782243827,-0.000115437298444317,1.1159373092907e-05,-9.52396327453933e-06,-3.22778482159362e-06,-2.95429850696923e-05,5.30389214008426e-05,0.000139465132471345,-0.000333637362608445,0.000181423038794677,-2.27561259868418e-06,-4.63148644622136e-06,-0.000288926175214413,0.000325669284829912,0,0,0,0,0,0,0,0,0,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,385.787878787879,412.393939393939,558.727272727273,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,718.363636363636,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1
