"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location"
"0-17",1,-14.5067906872155,0.166300994442217,-0.00291113696280613,1.73089126975534e-05,7.29128886554219e-06,-3.02560125713504e-06,-4.18515626886409e-05,2.51795006215784e-05,0.000232668985276633,-0.000712206441634015,0.00084510662138038,-0.000424239779170982,2.97979937139118e-05,2.57739435110262e-05,-1.16647588670264e-05,6.03896469055697e-05,0.000191537727967874,-0.00101280225293692,0.00150349048932126,-0.00101844558946965,0.000322144358246288,-3.52625303884079e-05,8.80826288767837e-06,8.07046961415654e-05,-0.000346065176930861,0.000407509301652273,-0.000153423086344462,1.10764330816485e-06,1.70772696857e-05,-9.70873929237712e-05,0.000285759836321378,-0.000678092447144484,13.3030303030303,26.6060606060606,66.5151515151515,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,212.848484848485,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,518.818181818182,532.121212121212,545.424242424242,558.727272727273,572.030303030303,598.636363636364,811.484848484848,824.787878787879,838.090909090909,851.393939393939
"18-49",1,-10.0502258362768,1.36800571257179,-0.148422318795251,0.00459850861995594,-0.00592444031640967,0.00191922311227644,-0.000704244023663727,9.00336592839141e-05,-2.22517568829997e-05,4.83676728681748e-05,-2.10261394982368e-06,-1.57755912717787e-05,1.45253170228301e-05,-1.15290971387308e-06,-6.90716720234205e-06,1.09115089126011e-05,-4.71346399878884e-06,-5.72078421086842e-06,6.19203013232767e-06,2.08402030727036e-05,-0.000116407674910055,0.000338638946985742,-0.000797950227747531,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,186.242424242424,199.545454545455,226.151515151515,332.575757575758,345.878787878788,385.787878787879,425.69696969697,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-9.79784507298798,1.2580220429759,-0.134108680058905,0.00411730015260834,-0.00521701695021359,0.00153408023362305,-0.000503678442121137,6.21308428053206e-05,-1.34724996202593e-05,4.47885976698451e-05,-7.01661350270221e-06,-2.09466639561509e-05,5.22048364140408e-06,-4.84785130669401e-06,1.63070702413046e-06,7.28061859114086e-06,-6.27648230804746e-06,5.29090748651804e-06,4.12309436266245e-05,-9.99016380334712e-05,5.51473804045662e-05,2.15152093794214e-05,-0.000118128505663564,0.000340015035509525,-0.000796702200582801,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,106.424242424242,133.030303030303,146.333333333333,226.151515151515,319.272727272727,372.484848484848,385.787878787879,425.69696969697,598.636363636364,611.939393939394,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1
"65+",1,-10.6847448956174,1.08017020540401,-0.110092751389134,0.00339225704130944,-0.0042017049985002,0.00090084240774203,-5.00318901955168e-05,-4.04080817939314e-05,-5.23530214795775e-06,1.40524166228621e-05,-8.98129074985713e-06,-7.88645348633184e-05,0.000103060346017562,-7.76298809790523e-06,-5.00616574227788e-05,5.10819168388318e-05,-1.48708652251633e-05,-0.000138396680439053,0.000222565572526263,-8.58877953041997e-05,-5.92106997178081e-06,-4.16508589760284e-05,7.52850318428471e-05,0.000217112540430309,-0.000644281210231048,0.000572669572118681,-0.000183539501042441,9.27558839280061e-06,-9.96893883880814e-06,0.000108156828361825,-0.000249010895122714,-0.00203036574454415,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,199.545454545455,252.757575757576,292.666666666667,305.969696969697,319.272727272727,359.181818181818,372.484848484848,399.090909090909,452.30303030303,465.606060606061,478.909090909091,492.212121212121,558.727272727273,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,824.787878787879,838.090909090909,851.393939393939,864.69696969697
"0-17",2,-14.5781112980996,-0.0735958036077353,0.00539394369778777,-5.59603763626608e-05,7.51768735719919e-06,0.000111847667004401,-1.75090645354785e-05,-6.81405204203745e-05,1.6592198488567e-05,0.000216309507127891,-0.000532268594764653,0.000455791882420506,-5.79473464660273e-05,-9.63764494310888e-05,2.2469928351763e-05,-6.60296404532287e-06,0.000129335364485239,-0.000124933145922053,-0.00059319808659359,0.00142759329816824,-0.00128285648598466,0.000507390612887355,-4.55022811479722e-05,-1.08406649583129e-05,-2.23362660553081e-06,-1.45112356443109e-05,1.48922590260763e-05,-2.26281639384112e-06,2.4217820799516e-05,-0.000116273453178056,0.000310080313881572,-0.000703140203368824,13.3030303030303,53.2121212121212,66.5151515151515,79.8181818181818,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,239.454545454545,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,425.69696969697,439,572.030303030303,585.333333333333,744.969696969697,811.484848484848,824.787878787879,838.090909090909,851.393939393939
"18-49",2,-13.651385010159,0.0607874461945523,-0.0357891624940708,0.00225607959518326,-0.00500061769850752,0.00485760006830914,-0.00333146062320688,0.00197560342889261,-0.00107749985837009,0.000378109960995694,-7.81647973061404e-05,2.07649963545934e-05,6.82353275956474e-06,-1.1407372474709e-05,4.37515254091142e-06,-8.14508130962219e-06,8.43872907401527e-06,-3.11171952315065e-05,0.000171925379004893,-0.000544962723204517,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,146.333333333333,199.545454545455,252.757575757576,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-13.3213610734467,-0.00940415881164215,-0.0236598096774746,0.00177011711431753,-0.00415728224001956,0.00415633218941031,-0.00260250888100337,0.00118674989498155,-0.000427547766168354,7.62382666510441e-05,-1.80542442510117e-05,3.77085821911345e-05,-7.00633572433147e-06,-1.81872606800208e-05,3.74755747560946e-06,-8.79140012158195e-07,3.46578952299043e-06,4.41227856609099e-05,-0.000102186175745765,5.61154502021658e-05,-3.17836559303317e-05,0.000173793386983697,-0.000547005595556646,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,133.030303030303,159.636363636364,172.939393939394,252.757575757576,465.606060606061,598.636363636364,611.939393939394,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-14.2975167320526,0.0562249040108946,-0.0239405783287379,0.0016058918961371,-0.00361662587518518,0.00353969435211929,-0.00225697468561437,0.000865649629657338,-0.00011918495688874,3.05746983029906e-05,-4.85636218553872e-05,-2.09852347620744e-06,2.28997612456932e-05,-2.56759789126883e-05,2.01715494507934e-05,0.000185313513598839,-0.000635299322907409,0.000686558239763043,-0.000267412337533061,1.26867353316721e-05,5.43090936555163e-06,9.71912695363397e-05,-0.000226075260680886,0.000133178252985146,-2.57961980854282e-06,-5.25646072132331e-06,-1.18622917861138e-05,0.000156575695407207,-0.00031114163457846,-0.00260333156249275,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,226.151515151515,359.181818181818,372.484848484848,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,718.363636363636,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1
"0-17",3,-14.8822557293678,0.00154620532373807,-1.42456913066383e-05,3.37932243132514e-08,-0.000116766502725034,0.00068904063634238,-0.000898122671988488,-0.000488842112213077,0.00195140586009117,-0.00196403020071475,0.00128650527920409,-0.000514722471055197,4.00881992708965e-05,3.5599995088801e-05,-9.21123093374031e-06,-0.000157700424161345,0.000197426155299417,-1.83486212169551e-05,-7.10143387105693e-05,0.000214169231980917,-0.000249159030524871,3.79967660330012e-05,3.65893674954647e-05,2.97498407998147e-05,-0.000158842640405438,0.000449652512289999,-0.00104554584284781,0,0,0,0,0,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,465.606060606061,505.515151515152,518.818181818182,532.121212121212,558.727272727273,572.030303030303,611.939393939394,625.242424242424,638.545454545455,651.848484848485,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1
"18-49",3,-14.8706885385499,0.00268504886483742,-3.89755951796673e-05,1.45105480683445e-07,-8.29332109584711e-05,0.0004088028693921,-0.000221393232368399,-0.00125629737422735,0.0023401696317897,-0.00154368444395182,0.000212006998364329,0.000260824981201396,-0.000121258873903186,1.10407970196683e-05,-8.06526339942255e-06,4.33266970207431e-06,2.2899670652815e-05,-6.00131756050962e-05,3.40029772124719e-05,2.21052608762754e-05,-0.000120697598771913,0.000346346832955399,-0.000810863238092709,0,0,0,0,0,0,0,0,0,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,385.787878787879,425.69696969697,598.636363636364,611.939393939394,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1
