"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location"
"0-17",1,-11.6949325686648,-0.541309913319696,0.0479135484218708,-0.000969169050668065,0.000250584047469648,0.00134986144290423,-0.000708065640878053,5.16006491315078e-05,-1.01262423656907e-05,8.70779439678087e-05,-3.64537133540674e-05,-0.000240757445970996,0.00045024692530042,-0.00024355904235076,4.34274322729664e-06,2.46452195068629e-05,-1.20425544563626e-05,5.09598413566031e-05,0.000133181462467188,-0.000809798509809819,0.00111784217937077,-0.000552462379308747,3.92520409085872e-05,2.42959122528503e-05,7.80185020027242e-06,4.90863083803643e-05,-0.000129167946394038,7.11734407982838e-05,-8.88181085835325e-06,-0.000266853725468187,0.0007870734227423,-0.000272166708910976,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,106.424242424242,133.030303030303,146.333333333333,159.636363636364,172.939393939394,199.545454545455,239.454545454545,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,385.787878787879,465.606060606061,478.909090909091,492.212121212121,505.515151515152,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1
"18-49",1,-8.6923164065438,0.24277706191701,-0.00694443064799636,5.98626266084995e-05,-1.01552291538447e-05,5.60810619696808e-06,-1.50442104431828e-05,-0.00016636354490907,0.00013522755809173,-2.54859475221085e-06,-9.4418663515802e-06,3.05910557279837e-06,-1.10356448602704e-06,-8.76407423408585e-06,1.09974283294316e-05,-6.69553102699106e-06,4.07618911682716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,79.8181818181818,106.424242424242,172.939393939394,239.454545454545,611.939393939394,625.242424242424,638.545454545455,771.575757575758,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-9.25306425992126,0.346880635381599,-0.0103870671519261,9.46593916039176e-05,-1.62597962520569e-05,9.05329914358444e-06,-2.68224958414528e-05,-0.000391967537212541,0.000455186137614578,-5.02006132871758e-05,-7.54939430720669e-05,2.01055345178597e-06,-9.21307311138479e-07,-8.11055315688888e-06,9.88493582163281e-06,-6.0882772152046e-06,3.59641857950007e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,226.151515151515,611.939393939394,625.242424242424,638.545454545455,784.878787878788,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-10.6614134916972,0.288970942845427,-0.00387516708111956,1.44618738818479e-05,9.10680888049188e-07,-1.81255617932458e-06,-1.4032042841175e-05,-5.12559338548531e-06,3.01214587886534e-05,-0.000101177776476645,-0.00036778802196117,0.00151925262010058,-0.00169289900016188,0.000677007571289611,-7.43280147785479e-05,1.61958038819174e-05,-7.8156455698203e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6060606060606,79.8181818181818,93.1212121212121,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,412.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-15.2141559798238,0.592193463938874,-0.0365299110031256,0.000667735858708861,-9.2396237088568e-05,-0.000931870209142754,0.000122797878697449,0.000607970235696831,-0.000424855615820928,2.10708984634492e-05,-1.43411546991765e-05,4.94818643066497e-05,0.000286267170650671,-0.000708836973661831,0.000574812216701533,-6.7050442100685e-05,-0.000117079501454114,3.23332211261998e-05,-1.49964374393021e-05,5.09528334950971e-05,-0.000108628676854939,0.000190471435014623,-0.000848953989683286,0.00154055376272791,-0.00115147869902344,0.000359503721819805,-2.35941351581396e-05,1.3416528525701e-05,6.67824561131994e-05,-0.00016515372041518,8.53031329656797e-05,-1.00212830523194e-05,-0.000307224265900101,0.000961977090033666,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,239.454545454545,279.363636363636,292.666666666667,305.969696969697,319.272727272727,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,465.606060606061,478.909090909091,492.212121212121,505.515151515152,824.787878787879,838.090909090909,851.393939393939
"18-49",2,-13.7955525350473,0.0358452581200401,0.0140374293695122,-0.00028882801907882,7.88842949571063e-05,0.00025638097903193,-1.22308966528215e-05,-0.000143062165552121,0.00011694931989875,-1.74884858551638e-06,-9.07883851653062e-06,9.41462327511118e-07,5.88039245445197e-06,-4.80334962651101e-06,1.09169291633762e-06,7.96460560778195e-06,-8.98919278168075e-06,1.80438161304113e-06,-1.02933932721957e-05,-0.000272813864420026,0.000791472629714171,-0.000271626774329536,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,79.8181818181818,93.1212121212121,106.424242424242,133.030303030303,199.545454545455,292.666666666667,305.969696969697,345.878787878788,465.606060606061,478.909090909091,492.212121212121,691.757575757576,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-13.0699174828678,-0.068495842570267,0.0189713331163684,-0.000364838818496679,9.91547209936716e-05,0.000318032227533096,-1.58060353629318e-05,-0.000262544908276925,0.000317975701380948,-3.66677429301785e-05,-5.67111056652784e-05,1.82725637468647e-06,-1.61225721425181e-06,5.53417109239647e-06,6.52689063970827e-05,-0.000156807556995456,9.06681513531143e-05,-1.1308844917629e-06,-1.3886161800635e-05,-1.03119240745081e-06,5.2621879391159e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,133.030303030303,279.363636363636,492.212121212121,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,798.181818181818,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-14.241484154755,0.0850349903307831,0.00849959638697,-0.000166181530720296,4.92546805310017e-05,0.000127011464848613,-1.25550176992833e-06,-9.82638191598249e-06,2.80523299096426e-06,-1.59058696276562e-06,-1.19338220114327e-05,2.38070486579115e-05,-8.86367053451137e-06,-0.00011737518585603,0.000187947651722519,-2.76835029426662e-05,-0.00020769298490866,0.000175572137899322,-3.07875559252427e-06,-1.17307980338626e-05,7.40663784687987e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,119.727272727273,133.030303030303,332.575757575758,452.30303030303,465.606060606061,505.515151515152,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",3,-14.7622369627345,0.00250504797420021,-2.30267780250286e-05,5.45067586615878e-08,3.74362090516205e-06,-2.51758048256691e-05,-9.5572875197795e-05,0.000842844956616398,-0.00142444737705047,0.000309020009452618,0.00126862323052586,-0.00166767929601131,0.00132741494362005,-0.000631136132267788,6.42499777303034e-05,-4.07022735668347e-05,9.32005203190828e-05,0.000359694842223805,-0.000812770880539643,0.000467751149419607,-1.17640747951454e-05,-4.82957813539562e-05,7.87016210638858e-06,0.000148305793939626,-0.000197416677804435,2.11439360931302e-05,4.30569599633893e-05,-1.38662584461955e-05,-0.000391735245843459,0.00110578172627936,-0.000360612451478665,0,0,0,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,532.121212121212,558.727272727273,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1
"18-49",3,-14.7561606075263,0.00214313006454044,-3.11695787901455e-05,1.16283168387881e-07,-7.29654653627845e-05,0.00037474003180845,-0.000206533092260144,-0.00117336004723578,0.00217518689468063,-0.00139394493197825,0.000171396097556377,0.000188164050441515,-6.11369922519556e-05,5.48512611861362e-06,-3.20687016150034e-05,-8.34732385710433e-05,0.000511256770319928,-0.000769567401353245,0.00040216485654073,-1.05564891659234e-05,-4.75532624053349e-05,1.72558449498464e-05,0.000193693928912129,-0.000373463834603553,0.000195352841870459,-3.68466176373688e-06,-6.52032523089055e-06,-8.74443239882537e-06,-0.000219194877432997,0.000582833969664852,-0.000135990232547715,0,0,0,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,532.121212121212,558.727272727273,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1
