"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location"
"0-17",1,-15.0080863556176,0.0470068673940172,0.00263890986074574,-4.44886496037029e-05,-2.76427015703534e-05,3.14397104110269e-05,0.000187335978842384,-0.000418592408174591,0.000140173696936361,0.00054611122492214,-0.000974535601599651,0.00122041965207447,-0.000996870166666735,0.000159397708981348,0.000454398965002564,-0.000316930264113049,1.66667783991134e-05,2.32909143248004e-05,1.13315071505069e-05,-4.95627306610799e-05,0.000136543842816784,0.000188667673147842,-0.00133188831092203,0.00233480439307821,-0.00237263882771723,0.00197430313872889,-0.00152536794167017,0.000896469933694637,-0.000301081641797973,4.75061643224134e-05,-8.89084888168279e-06,-3.83667763047328e-06,4.06893519648011e-06,3.04874223649538e-05,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,212.848484848485,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,518.818181818182,598.636363636364,611.939393939394
"18-49",1,-9.19077540256485,0.784146538146315,-0.084567664775577,0.00260976724963975,-0.00329442121831141,0.000850622262398283,-7.52729973772684e-05,-0.000409039176425625,0.000476646689226795,-0.000163972138933936,1.02814663655125e-05,-3.09132906963802e-06,-1.64827702564197e-05,1.81586663862193e-05,-9.49143744997198e-06,3.92096600985562e-06,2.64179671857763e-05,-2.46346948411138e-05,8.05058253343049e-06,0.000115846810136091,-0.000379801736865549,0.000386629144717019,-0.00013232289885031,2.75264787857389e-06,-3.60429641088336e-05,0.000190219470356917,-0.000585806582142658,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,186.242424242424,199.545454545455,226.151515151515,319.272727272727,372.484848484848,385.787878787879,399.090909090909,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,678.454545454545,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-9.23422739489858,0.822148753968495,-0.085117207123094,0.00259518970999466,-0.0032427667958904,0.000806206426805516,-7.48117350033122e-05,-0.0003973187015431,0.000480629118037607,-0.000170252014074833,6.88503697835046e-06,-1.82684810980793e-05,1.77302027858392e-05,-8.88422860792817e-06,1.22145552730082e-05,-4.83795154772943e-05,0.000125166554023295,8.96589323356335e-05,-0.0012394565741858,0.00266517346525604,-0.00240610763808922,0.000901015210208386,-0.000124846042368116,3.72905507889475e-05,-6.06860726531087e-06,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,199.545454545455,226.151515151515,305.969696969697,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-11.0106965840163,0.853271400454131,-0.0821319702179695,0.00268450414883993,-0.0037502014989161,0.001531360892254,-0.000505701651249646,5.01937703427547e-05,-8.89929984394687e-06,7.68873959651602e-06,-3.50517450402039e-05,3.6971078915901e-05,0.000145348302909245,-0.000284113808705273,-0.000913985568375488,0.00316894536819949,-0.0034244088684909,0.0015515084583998,-0.000321577204381848,9.11605831660834e-05,-2.83328955227779e-05,4.58854861132279e-06,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,212.848484848485,226.151515151515,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.4719596205655,-0.116357170823912,0.00580474605778492,-6.09813123276948e-05,1.87974704606304e-05,7.42128685709062e-05,-9.25969247230756e-05,3.66024427100393e-05,-5.44314061133149e-05,0.000102698533822919,0.000392622942396921,-0.00102823769830944,0.000925678546257623,-0.00033568245087936,1.74542075872592e-05,-7.87185921035147e-06,0.000208353422100295,-0.000186325225322951,-0.00084570585762746,0.00208729140840962,-0.00211287522189036,0.00116130764414083,-0.000342532204650719,5.19509950167729e-05,-9.42702299992723e-06,-8.53637087037345e-06,8.42469569726369e-06,-0.000205316029336112,0.000245547618075274,0,0,0,0,0,13.3030303030303,53.2121212121212,93.1212121212121,106.424242424242,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,572.030303030303,585.333333333333,851.393939393939,864.69696969697,-1,-1,-1,-1,-1
"18-49",2,-14.7057579716827,0.215156741510199,-0.041625264126081,0.00228185492543697,-0.00479513754840029,0.00436855159807713,-0.00282620144650383,0.00162625241057694,-0.000977943751800361,0.000376706531845657,-7.73803086323948e-05,2.93295996822197e-05,-1.14623518343092e-05,6.2286136535841e-06,-8.43778142960743e-07,3.99059826948982e-06,5.63687442844361e-05,-0.0001558033838985,0.00010277140094374,-2.50315518535798e-06,-5.04791264868323e-06,-2.50582681118127e-05,0.000129244528256331,-0.000392889772441169,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,199.545454545455,252.757575757576,372.484848484848,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,718.363636363636,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-14.5874105085836,0.269577366966314,-0.0512561797957463,0.00261550689943385,-0.0052521239116046,0.00457951160081082,-0.00304771017837069,0.00189583608992986,-0.00120157910310936,0.000485881623997346,-9.65183482348921e-05,3.50703241003494e-05,-7.65179588732728e-06,-1.33819083594446e-05,1.35279762582014e-06,7.52529464641398e-06,-2.92644112604194e-06,1.16313693892167e-05,0.00015842461844959,-0.000508431018626232,0.000503890726273862,-0.000171199676458558,1.32880416636197e-05,-8.38706946058179e-06,-9.07757986937106e-05,0.000158884844441221,-2.40195445729906e-05,-0.000184135878965156,0.000152983091353185,-2.31572447555489e-06,-1.48987383054449e-05,9.47131737152869e-06,-1.05906965546595e-05,4.97757266592357e-05,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,199.545454545455,239.454545454545,252.757575757576,345.878787878788,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,665.151515151515,718.363636363636,758.272727272727,824.787878787879,838.090909090909
"65+",2,-14.5012441611635,-0.429527064358598,0.0517118815718172,-0.00108683579045715,0.000391489521866274,0.00154192168215038,-0.0015756005538978,0.00112412149038479,-0.000433934618061248,4.90383903723658e-05,-9.00302827662419e-06,-9.01398000551049e-06,8.59834613057883e-06,-6.05814078434319e-06,3.56207268830323e-05,0.000158506347423493,-0.000698440536344722,0.000819878258115071,-0.000328593475098656,2.15265487112008e-05,-1.22906723287484e-05,-7.80806400724927e-05,0.000173520068296762,0.000354190725938667,-0.00143280156298977,0.0020992958941501,-0.00266318895962261,0.00310154016721341,-0.00193998558052442,0.000259257098403666,0.000115907674916563,2.55481206560893e-05,-5.28157495188943e-06,2.1434499160977e-07,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,226.151515151515,252.757575757576,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,558.727272727273,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,678.454545454545,691.757575757576,705.060606060606,718.363636363636,731.666666666667,851.393939393939
"0-17",3,-14.848554586853,0.00230186646389398,-2.11574749116077e-05,5.00772802936485e-08,3.65724242547823e-06,-2.44403276063676e-05,-8.55054334390476e-05,0.000778557808925825,-0.00130433741991248,0.000255871352647922,0.00108990904915021,-0.00118095738669245,0.000719261084582522,-0.000277180480290153,1.96293523317606e-05,0.000129381690504018,-0.000241384599659728,4.51929444807453e-05,0.000117006896141154,-9.83708848785415e-05,3.16138293357153e-05,0.000217174150103424,-0.000325604056695523,0.000132245843074174,-1.20637871054286e-06,-0.000205112189862543,0.00023609905833019,0,0,0,0,0,0,0,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,492.212121212121,505.515151515152,518.818181818182,532.121212121212,572.030303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.7868956336012,-0.000625414280810714,9.36616327715765e-06,-3.58494205547116e-08,7.17558622405587e-06,-4.05336840453142e-05,0.000131208587120134,0.000340947574512924,-0.00182829539247182,0.00272331417421591,-0.00177353661103198,0.000265876483189286,0.000354576671573528,-0.000191614365758656,1.97740881702852e-05,-9.2836561526015e-06,5.0622900171781e-06,6.53958487796218e-05,-0.000173521738712124,0.000110981106481157,-2.12291429652591e-06,-6.79112307342049e-06,0.000128127033172523,-0.000552515591048099,0.000407413131102164,0,0,0,0,0,0,0,0,0,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,359.181818181818,399.090909090909,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,718.363636363636,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1
