"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location"
"0-17",1,-14.6015813130206,0.17968549487024,-0.00238135201978884,1.22563450669911e-05,-3.13634978079079e-06,1.79572906086482e-05,0.000115646983169687,-0.000509967272138833,0.00051729751334758,-8.36787676572928e-05,-0.000537769265784361,0.000876172843448766,-0.000448407608688648,1.6774390281248e-05,3.15208037245655e-05,-1.39715479335637e-05,7.12263516486015e-05,0.000116075468708617,-0.000943785513921127,0.00177114669576471,-0.00192003302443653,0.00172135899911654,-0.0013140629743907,0.000633138949956626,-0.000116490771248478,-8.71229143698417e-06,-2.25414257554245e-05,2.52469417840615e-05,-3.54054166660378e-06,2.22273569042207e-05,-0.000122440652143986,0.000353377336968033,-0.000830417221676017,26.6060606060606,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,133.030303030303,146.333333333333,159.636363636364,172.939393939394,199.545454545455,212.848484848485,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,425.69696969697,545.424242424242,558.727272727273,625.242424242424,811.484848484848,824.787878787879,838.090909090909,851.393939393939
"18-49",1,-9.33032731778071,0.724187205537876,-0.0628080093661196,0.00174312135001075,-0.0019626457799008,0.000242659048161017,-2.38976318581705e-05,-0.000174029777452012,0.000315834362152339,-0.000141061959858364,-1.91196935080527e-05,2.1912577941774e-05,-9.66661773256295e-06,-8.63439084173257e-05,0.000320281028938162,-0.000434052228640895,0.000246524900258021,-4.39822868195093e-05,3.82925435738674e-06,6.4438950026454e-06,-2.85140660423352e-05,2.37969384872225e-05,-1.3988165925008e-05,3.12207485989495e-05,-8.38688347848856e-05,0.000194674114674204,-0.000163810451601111,-0.003535859187288,0,0,0,0,0,13.3030303030303,26.6060606060606,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,212.848484848485,226.151515151515,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,412.393939393939,425.69696969697,585.333333333333,625.242424242424,638.545454545455,798.181818181818,811.484848484848,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1
"50-64",1,-9.09512622599098,0.627849498240331,-0.0494709490627125,0.00130113467877744,-0.00135292435323599,3.4400463059851e-05,0.000223187341063749,-0.000370321503512053,6.58488892014719e-05,0.000220706819110672,-0.000121720446094077,-1.66721280353554e-05,1.86650904679607e-05,-6.66903681239748e-06,1.04010019560769e-05,-4.13081579598832e-06,-1.81254543127803e-05,2.15546378142313e-05,-8.50561226786866e-05,0.00013518909457618,-3.06967924291905e-05,-0.0001689821748359,0.000209943881565784,-6.50909268215302e-05,2.28862393128586e-05,-0.00012075326314498,0.000339402845847962,-0.000786527611217334,0,0,0,0,0,13.3030303030303,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,212.848484848485,226.151515151515,319.272727272727,385.787878787879,452.30303030303,465.606060606061,492.212121212121,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,651.848484848485,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1
"65+",1,-9.65257928582318,0.190442392800804,-0.000218867587466934,-4.35960399812613e-05,2.99045034281053e-05,2.92011919695723e-05,-1.48052116640806e-05,-2.02029193416098e-06,2.59378343337928e-05,-1.99860274120024e-05,-0.00019685292257342,0.000318581563327962,-0.00012640488775592,4.52628507493213e-06,-1.27874128781059e-05,-5.39698797694066e-05,9.91558590907951e-05,0.000326211755797476,-0.000961666741234485,0.000878796453193582,-0.000300529374674887,2.19363284117658e-05,-1.33166304549735e-06,5.12351997204898e-06,0.000163178159807643,-0.000752103910144203,0.00049033500178706,0,0,0,0,0,0,13.3030303030303,26.6060606060606,79.8181818181818,212.848484848485,412.393939393939,452.30303030303,465.606060606061,478.909090909091,492.212121212121,518.818181818182,558.727272727273,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,691.757575757576,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1
"0-17",2,-14.7222567047518,-0.0761037702477999,0.00650121954910042,-7.2831091538137e-05,1.02497880854815e-05,6.61970938867846e-05,0.000172079383976329,-0.000374954128207671,6.06584233583691e-05,0.000366163391414885,-7.02285019613427e-05,-0.000537045390067995,0.000514994724466324,-5.37897533450987e-05,-9.62898794339458e-05,2.18280571952748e-05,-1.64938863131741e-05,7.26112086623079e-05,0.000102914329726289,-0.000973962171816259,0.00186353512830856,-0.00173422623522604,0.000907596772829966,-0.000263733045308617,4.3299434478413e-05,-8.09508148283204e-06,-9.51290032382967e-06,9.40729981132715e-06,8.43585711065052e-06,-5.47574247833932e-05,0.000467143275637852,-0.00411330424389317,0,13.3030303030303,39.9090909090909,93.1212121212121,106.424242424242,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,252.757575757576,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,572.030303030303,585.333333333333,811.484848484848,824.787878787879,851.393939393939,864.69696969697,-1
"18-49",2,-12.4151088960436,0.36163620121693,-0.0314790110506435,0.00119507479998482,-0.00195380506415625,0.00112684504116189,-0.000398615403515122,4.83988346185779e-05,-1.41264742889446e-05,-4.66797190687279e-05,5.05761345554364e-05,-2.28485977707459e-06,-1.08397245130839e-05,6.66526562063614e-06,-8.01029110829158e-06,7.17488326757717e-06,-1.37258473851582e-06,-6.67140755181092e-06,8.20471248431837e-06,1.94431461854868e-05,-0.00010613380255423,0.000304490413479543,-0.000712656777402541,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,106.424242424242,119.727272727273,186.242424242424,199.545454545455,252.757575757576,372.484848484848,385.787878787879,611.939393939394,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-12.0160139239253,0.381555936489245,-0.037893635393406,0.00144521393871191,-0.00235091098597277,0.00136649078747677,-0.000507440879089683,4.75537258641177e-05,-8.90517121556474e-06,1.25532294039345e-05,-1.45464874920105e-06,-6.7701064264307e-06,4.01573381765602e-06,-1.09884419427515e-06,4.98279248739935e-06,7.68435679158985e-05,-0.000188668383411824,0.000114889032303294,-3.42132377568256e-06,-3.32486712208938e-06,-3.39443487993847e-05,0.000176330735586389,-0.000537745111461735,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,106.424242424242,186.242424242424,199.545454545455,252.757575757576,465.606060606061,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-12.5457113390654,0.124908100179269,0.00120967960319951,-8.36754105704928e-06,-2.67514593041311e-05,1.22611047883902e-05,4.05583714296683e-05,-1.61967808097407e-05,-1.70115209960744e-05,1.59602946390505e-05,-4.94511038541649e-06,2.80845905036339e-05,0.000112868832073359,-0.000486125483897262,0.000549781109676223,-0.000202997586980798,6.11707818107075e-06,-1.16320755182027e-05,-4.65451444464943e-05,8.93745901243317e-05,0.000310157271564023,-0.000916209645702342,0.000839370160655433,-0.000287256898808908,2.11260603835473e-05,-1.30312311231043e-06,6.50136434954055e-06,0.000210726083763986,-0.000953313428222509,0.000611148519059959,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,93.1212121212121,239.454545454545,252.757575757576,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,518.818181818182,558.727272727273,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,691.757575757576,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1
"0-17",3,-14.894322670082,0.00267198848677498,-2.46413088753169e-05,5.85470398917808e-08,-1.03299598178507e-05,-0.000119263115840854,0.000857666713767425,-0.00141478528649696,0.000294647428071171,0.00119368398600529,-0.0013584836055425,0.00082852398822743,-0.000287238043266082,1.47519858965042e-05,-4.89519308122386e-06,2.49556098114e-05,-9.99300910179311e-06,-2.531146045125e-05,1.67330085350041e-05,2.74319280434336e-05,-0.000148854916979266,0.000425493167410777,-0.000994116900988211,0,0,0,0,0,0,0,0,0,0,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,518.818181818182,585.333333333333,611.939393939394,625.242424242424,651.848484848485,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.890768915834,0.00260821513176838,-3.78870133464853e-05,1.41159273135086e-07,-8.36195012081904e-05,0.000419351945222564,-0.000229438689836402,-0.00130165027923653,0.00242655675216813,-0.00159631135687941,0.000212482887853191,0.000282905950293193,-0.000135005700605759,1.87215804063731e-06,1.04564618342221e-05,-8.56129290402116e-06,4.8613784605764e-06,3.51321417728819e-05,-8.60707654901086e-05,4.76996075791213e-05,2.13811919529962e-05,-0.000117193654087886,0.000337019598546768,-0.000789566907063062,0,0,0,0,0,0,0,0,0,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,372.484848484848,385.787878787879,425.69696969697,598.636363636364,611.939393939394,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1
