"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location"
"0-17",1,-14.6990146827268,0.0695359781761636,-0.0234828117687208,0.00142280147712679,-0.00300048010776438,0.00243546500582261,-0.00094904769444032,0.000108010691305299,-3.56526813419631e-05,7.15129532921013e-06,4.98799616981393e-06,7.3234183248567e-05,-7.1444539302826e-05,1.09898419960473e-05,-5.08626177450448e-05,0.000145582222343236,0.000293784174688391,-0.00158414237711394,0.00247818472140117,-0.0022909311391482,0.00177723204695563,-0.00108740559901006,0.000189097026238938,0.000250934761796068,-0.00012744088704205,-1.55014970588062e-05,1.6536380406478e-05,-1.3045852787477e-06,-0.000248220036811574,0.000287681217694925,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,146.333333333333,159.636363636364,172.939393939394,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,545.424242424242,558.727272727273,678.454545454545,851.393939393939,864.69696969697,-1,-1,-1,-1
"18-49",1,-11.3296891206087,1.55287531330479,-0.144535146083543,0.00413170016266888,-0.00481068142474087,0.000798455910657019,-5.87757017736735e-05,-9.90360572300527e-05,5.3029162159501e-06,4.20046375520916e-05,-1.85983460936444e-06,-1.62740703891914e-05,2.09335163133028e-05,-4.72563539967146e-06,-1.82306876124526e-05,1.51354428555608e-05,-4.01168938948614e-06,3.31662392581082e-06,1.29430337215974e-05,-4.52060293434894e-05,2.99081904929914e-05,2.40005604844775e-05,-0.000130879830842369,0.000375220081857121,-0.000877671375028934,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,93.1212121212121,106.424242424242,186.242424242424,199.545454545455,266.060606060606,305.969696969697,319.272727272727,359.181818181818,412.393939393939,598.636363636364,611.939393939394,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-12.3460460136467,1.74010174676118,-0.156357442221421,0.00439510027040161,-0.00502522148636686,0.000739142329383953,-5.71348616058933e-05,-8.65916537305626e-05,4.40411813490368e-06,4.08167010934499e-05,-3.60074941958862e-06,-2.89566261132951e-05,2.4963190762155e-05,-3.04871657583431e-06,-2.90027854227112e-05,3.44613691599812e-05,-2.792263273675e-06,-3.82851907707788e-05,3.95653396571102e-05,-6.62592929998053e-06,-3.54455850714901e-05,5.79392999445443e-05,0.000153288614574183,-0.0003927215645158,0.000243815190761393,-8.8337421887628e-06,-1.52323606567803e-05,0.000133966942520462,-0.000686879711040891,0.000530265951650819,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,93.1212121212121,106.424242424242,186.242424242424,199.545454545455,226.151515151515,332.575757575758,345.878787878788,359.181818181818,452.30303030303,465.606060606061,478.909090909091,558.727272727273,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,678.454545454545,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1
"65+",1,-12.9430302214414,1.58328738550671,-0.144245670140742,0.0041795983982733,-0.00495634675000414,0.000933064987291241,-7.98291319735221e-05,-0.000325588779748171,0.000365630007913408,-4.35634605105884e-05,-8.76059265078027e-05,3.44550677452147e-05,-5.12091019882936e-06,-3.26381904640954e-05,4.95601990050746e-06,4.97664335702034e-05,-6.4069587706841e-05,2.53528215450385e-05,0.000195757209774351,-0.000550502401828696,0.000689842639973208,-0.000447188606099517,5.28836206926094e-05,8.78385962139952e-05,-1.33854382882486e-05,-0.000204937321195702,0.000261588726770319,3.60400785808805e-05,-0.000129760061352507,-0.000544856688097962,0.00163776452753404,-0.00164153238100521,0.00061864530389386,-5.10937225561705e-05,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,159.636363636364,186.242424242424,199.545454545455,239.454545454545,252.757575757576,279.363636363636,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,518.818181818182,532.121212121212,545.424242424242,558.727272727273,572.030303030303
"0-17",2,-15.1394755035872,0.157695763715752,-0.0111763455822904,0.000171715926511107,0.000150930670096209,-0.000187497476958518,-0.00106952099241601,0.0016191410086302,-0.000752179290367843,6.82286164972502e-05,-1.36335745920091e-05,8.93544472498983e-06,9.30565911437009e-05,-0.000102724000241875,1.61964322414447e-05,-2.6430368343716e-05,0.000119982730354496,0.000227176793047866,-0.0016367310612235,0.00301031170338125,-0.00282335875844962,0.00153271753259393,-0.000480670153623555,0.000101619509984587,-3.37191401973993e-05,6.14710823669935e-06,4.52052117971727e-07,2.81650181790381e-05,-0.000156381798969457,0.00045336262472599,-0.00106714600015048,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,172.939393939394,186.242424242424,199.545454545455,252.757575757576,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,678.454545454545,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1
"18-49",2,-14.7516229158596,-0.0655399811389691,-0.00720921735920797,0.00122018655727541,-0.00341273267504109,0.00378213041270506,-0.00221851775684952,0.0007948888688969,-0.000127598854631602,3.69128226561198e-05,-0.000142140858070299,8.27817688640723e-05,-6.52301544365696e-06,-1.32811593466064e-05,1.91292937212831e-06,1.03338222501454e-05,-1.31918360413711e-05,5.2112243945547e-06,-5.64220400740182e-07,-3.4192728728097e-06,4.62532073653802e-06,-0.000273967016338832,0.000307819054578475,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,119.727272727273,133.030303030303,199.545454545455,292.666666666667,305.969696969697,345.878787878788,385.787878787879,611.939393939394,625.242424242424,665.151515151515,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-14.7830088299396,-0.0433907350358258,-0.0119532604098221,0.00137517399283357,-0.00357345971957787,0.00372560979370761,-0.0021095812751477,0.000736783304101711,-0.000123451903234324,3.78559694767066e-05,-0.000132740922859985,8.22072592621033e-05,-7.44768974643983e-06,-1.75340623521146e-05,1.5334597620515e-05,-1.21840288838015e-05,-0.000112249738701862,0.000314232535454001,-0.000281019238940272,3.02825803451642e-05,6.91780384331285e-05,-8.57130555165401e-06,-7.68833876024879e-05,7.60271884260432e-05,-2.2453192337365e-05,2.16983076574287e-05,0.000228869113876344,-0.000604571789705205,0.000484131944384338,-4.83901954790388e-05,-0.000279349281142501,0.000341131171092585,-0.000132492973191261,3.83083233210033e-06,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,119.727272727273,133.030303030303,199.545454545455,279.363636363636,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,452.30303030303,465.606060606061,478.909090909091,558.727272727273,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,678.454545454545,691.757575757576,705.060606060606,731.666666666667
"65+",2,-14.7521810815435,-0.0415470678026276,-0.0062330148326006,0.00084866543400899,-0.00203215293160102,0.00167545986935878,-0.000529199142231399,4.99470225949903e-05,-9.09407082923158e-06,-7.68430249479722e-06,4.38127686964989e-06,-6.48984738129892e-06,3.7549068028047e-05,0.000161437961276642,-0.000697118578947669,0.000819800608207725,-0.000335583771578545,1.74467212373691e-05,-7.32933598117909e-06,3.12573170287577e-05,0.000132923023300618,-0.000395381926157697,0.000271757535412645,-9.4928968321906e-06,-2.11752316449376e-05,7.76881457242848e-06,0.000283953252257921,-0.00122579743814181,0.000764612527054405,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,199.545454545455,252.757575757576,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,678.454545454545,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1
"0-17",3,-14.839738013335,0.00291671237920357,-2.6894865590788e-05,6.38922408669924e-08,-1.05528808573646e-05,-0.000135325435989638,0.000953953413289712,-0.00161392340710957,0.000402397223996528,0.00153678620920757,-0.00235678908076314,0.00220626017351901,-0.00139279672532232,0.000479752138883707,-7.38375322754649e-05,1.68180181846444e-05,-6.66340321534972e-05,2.15891963855623e-05,4.90534737588537e-05,-0.000194973071119803,0.000375422119150833,-9.77726375018597e-05,-0.00054510777632783,0.000860208495921985,-0.000221012527301338,-0.00107604331666227,0.00180306960916877,-0.00135606361695194,0.000283125036285745,0.000786938614041662,-0.00133496794385801,0.00106393581055534,-0.000412679022248149,3.19052767733626e-05,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,452.30303030303,505.515151515152,518.818181818182,532.121212121212,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,678.454545454545,691.757575757576,705.060606060606,718.363636363636,731.666666666667,744.969696969697,758.272727272727,771.575757575758,784.878787878788
"18-49",3,-14.8019290488959,-0.00067404961838934,1.01687521104614e-05,-3.91586602102667e-08,8.14706228497349e-06,-4.6016195443549e-05,0.000148889736520996,0.00038348618044592,-0.00206839174281422,0.00307986767130911,-0.00199786452303615,0.000291918021470715,0.000437643254205605,-0.000269440375254103,1.19315399390636e-05,0.000179518849014279,-0.000269034660481938,5.1824495782282e-05,0.000137078867016581,-8.06828440787203e-05,6.34617668896517e-06,9.26822310416639e-05,-0.000211638528372433,0.00029491096632966,-9.61303694708864e-05,-0.000364409955698134,0.000430173993290221,-0.000151903042641389,1.20714824258568e-07,3.04938067412281e-05,-0.000145442994909707,0.000386029483420183,-0.000872492323892799,0,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,598.636363636364,611.939393939394,625.242424242424,651.848484848485,665.151515151515,678.454545454545,691.757575757576,705.060606060606,731.666666666667,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1
