"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location"
"0-17",1,-14.8816186662806,0.371755898951821,-0.0442693914797475,0.00159338268002513,-0.00232276148951777,0.000887675066807605,-5.56494783289935e-05,-0.000172157569631097,2.5899385463955e-05,0.000410360882528153,-0.00063489012277647,0.000113975434392749,0.000418049695329827,-0.00029445433670258,8.18319107177736e-06,2.25111709321693e-05,-9.65300923462638e-06,4.96769425612105e-05,0.00020548770836871,-0.00086915079306257,0.00105047663765572,-0.00047466050085526,3.29434265831497e-05,1.61623906626833e-05,-1.13990251761722e-05,7.60664430877221e-06,7.41979056250979e-05,-8.58525398958106e-05,4.66622686868088e-06,2.63632174962031e-05,-1.87789958818452e-05,1.35871187576151e-06,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,106.424242424242,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,199.545454545455,212.848484848485,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,385.787878787879,545.424242424242,598.636363636364,611.939393939394,625.242424242424,678.454545454545,691.757575757576,718.363636363636,851.393939393939
"18-49",1,-7.98191323383406,0.546429724391697,-0.0649948716966417,0.00212743688245815,-0.00284396357486848,0.000876522616288186,-6.81020166070481e-05,-0.000254279505091217,0.000170020031063983,-1.7776808436117e-06,-2.2047511401777e-06,-2.46871874731947e-05,2.12421216881087e-05,-8.9173849966843e-06,9.35995730209522e-06,-3.22563446894686e-05,0.000178307290017469,-0.000565088941038722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,106.424242424242,186.242424242424,199.545454545455,212.848484848485,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-8.05076623087744,0.512742391514924,-0.0598657608500598,0.00197661402517792,-0.00266836848611888,0.00084354395843435,-5.18334977054849e-05,-0.000256925377157884,4.93823088488134e-05,0.000236021163125608,-0.000126260898319092,-2.31560867722676e-05,2.14142637804845e-05,-1.13061693655617e-06,5.92681206919913e-06,7.61413874731181e-05,-0.000193387201927091,0.000118471681152729,-1.82901556237873e-06,-4.57936332694481e-06,-0.000178971719098526,0.000204827026995311,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,199.545454545455,212.848484848485,465.606060606061,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,718.363636363636,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-9.17000373646997,0.123851387805771,-0.00013606032709701,-1.14848097037298e-06,-1.95878543836507e-05,8.99256991767865e-06,2.88782266860769e-05,-1.61750244020273e-05,-7.3079237909701e-06,6.19998032576751e-06,7.52605053665792e-06,-6.49311450134249e-06,-6.26007357043577e-05,7.20135013030082e-05,-7.93472083557421e-06,-0.000122939305890269,0.00019695402665052,-2.93644766351633e-05,-0.000212526377623464,0.000180481456755884,-2.93634932103497e-06,-1.38185779526116e-05,8.97524000859003e-06,0.000146815172629673,-0.00037265246584632,-1.7786310150588e-05,0.000262380386846902,0,0,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,93.1212121212121,199.545454545455,226.151515151515,399.090909090909,452.30303030303,465.606060606061,478.909090909091,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,811.484848484848,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1
"0-17",2,-14.3723780303175,-0.127892401344803,0.00660175558546858,-5.85637150936292e-05,5.89460276227278e-06,0.000176996063076926,-4.29353158937045e-05,-0.000146710728303276,-1.95506817133455e-05,7.53786808260577e-05,0.000499061162856286,-0.00112261451716224,0.000851794826391073,-0.000103786030442276,-0.000143612629657849,3.33836023834923e-05,-3.67064322677072e-06,-3.09319499306636e-05,3.19900618765157e-05,-5.58419277992988e-07,-3.48222468910117e-06,2.21427066618374e-06,-9.34685904990556e-06,5.30937562406358e-06,0,0,0,0,0,0,0,0,13.3030303030303,66.5151515151515,79.8181818181818,93.1212121212121,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,239.454545454545,332.575757575758,345.878787878788,359.181818181818,492.212121212121,505.515151515152,585.333333333333,811.484848484848,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-13.4908841972178,0.430687701933453,-0.0469925120203187,0.00198316012205035,-0.00366163644864066,0.00299230601860241,-0.00195671140131029,0.000802025118790716,-8.88792611148773e-05,-0.000204405579565635,0.00014263842115646,-1.86741636560089e-06,-9.84885130856712e-06,2.84909514047298e-06,4.64739261113915e-05,-6.01825810567886e-05,4.46792176880517e-06,1.09799224135044e-05,-1.81797323597056e-06,1.09801757139259e-06,-0.000232627978655845,0.000268528967842595,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,93.1212121212121,106.424242424242,133.030303030303,199.545454545455,319.272727272727,332.575757575758,345.878787878788,372.484848484848,385.787878787879,492.212121212121,691.757575757576,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-14.1405431608858,0.317574098603439,-0.00211750789462226,-2.33248517915085e-05,5.60854519751849e-05,-5.550516908422e-05,7.57701260622146e-06,2.39742986822048e-05,-1.75341574342158e-05,2.17264410719688e-06,7.87146989870068e-06,-1.61830552310123e-06,1.00281510105704e-05,-4.9040771345243e-06,-3.92909567593197e-05,3.59265451198161e-05,-2.88867333532963e-05,0.000158514009499685,-0.000499373562827282,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6060606060606,79.8181818181818,106.424242424242,119.727272727273,199.545454545455,239.454545454545,252.757575757576,372.484848484848,585.333333333333,611.939393939394,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-14.2719992257204,0.190831522965156,0.000119716727424888,-6.7093243126607e-07,-2.66333556474939e-05,1.13164699968945e-05,2.82774278610743e-05,-1.20212316117503e-05,-1.55130019751571e-06,3.14431854507601e-06,-5.79615114560606e-06,3.15515562053989e-05,0.000110561968653975,-0.000567493604680445,0.000728314706284184,-0.000320755686281309,1.65755322975806e-05,-1.12860769033298e-05,5.35754029621446e-05,0.000267346155454085,-0.000889287435466848,0.000872168558342347,-0.000307553607932875,2.23786920779383e-05,-1.38673571549572e-06,7.01538668135816e-06,0.000213166289254731,-0.000917559750791011,0.000550350175871925,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,119.727272727273,199.545454545455,332.575757575758,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,691.757575757576,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1
"0-17",3,-14.7784778924931,0.00212132386820766,-1.9570382855136e-05,4.65177924819756e-08,-9.10144659082791e-06,-9.40105914317378e-05,0.00070333496162245,-0.00111073857383827,0.000179247235078669,0.000679389089070868,-0.000355128922504016,1.08764796072015e-05,-4.97914614829384e-06,-4.0317490943937e-05,4.62862746797304e-05,-8.84734313779097e-06,5.31152620617175e-06,-3.74979593159839e-05,0.00019832549238293,-0.000611303468675529,0,0,0,0,0,0,0,0,0,0,0,0,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,505.515151515152,518.818181818182,532.121212121212,625.242424242424,691.757575757576,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.824109308763,0.00172703545726248,-2.09532069456483e-05,6.45429124103372e-08,6.70366863289698e-06,-3.7907754364129e-05,0.000123237486234445,0.000355500862971237,-0.00175090823430567,0.00234987768683696,-0.00126004725046505,0.000146594914659181,6.5953641179341e-05,4.16085717625933e-06,-3.60225887162091e-06,5.08593246197089e-06,4.64970566392401e-05,-0.000124329361356858,7.61593067700679e-05,-4.62505841050213e-06,2.30085169482375e-05,-0.00010660089514695,0.000278843881246917,-0.000626917748417257,0,0,0,0,0,0,0,0,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,412.393939393939,598.636363636364,611.939393939394,625.242424242424,638.545454545455,744.969696969697,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1
