"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location"
"0-17",1,-14.3521026443666,0.142624399177993,0.00215008887699003,-0.00010391221648964,1.74720187630953e-05,0.000196731347038502,-4.01280437908478e-05,-0.000340385251534651,0.000313849970951099,-4.51525212193333e-06,-1.29103305552408e-05,-0.000225958839932631,0.000281602772093078,-3.18784681026665e-05,-0.000176438336638017,0.000134022435471222,-1.30013711049677e-05,5.67990954164897e-05,0.000142673611627401,-0.000799839696277886,0.00106115801913388,-0.000499004715866951,1.93910346897578e-05,7.96078548928024e-05,-5.63220213604973e-05,1.29786963691859e-06,-2.84939272131485e-06,-4.34802403563847e-05,-2.12585661914574e-05,0.000138223163081656,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,79.8181818181818,106.424242424242,133.030303030303,146.333333333333,159.636363636364,186.242424242424,199.545454545455,212.848484848485,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,372.484848484848,399.090909090909,412.393939393939,585.333333333333,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1
"18-49",1,-7.70963001581337,0.132402324213083,-0.00470628751293968,5.08423587016622e-05,-1.23259607064213e-05,1.45077038244219e-05,-4.38056406601385e-05,-0.000204457565318764,0.000308389355676326,-0.000109674408027868,-1.66884330869056e-06,-1.82351416856963e-05,2.0280458660615e-05,-8.85480376298764e-06,2.18207498142897e-06,1.04311094235591e-05,-7.72415203322257e-06,-5.22944849460642e-06,5.87827165751005e-06,1.8894245999411e-05,-0.000105837709213151,0.000308391909154343,-0.000727106449719732,0,0,0,0,0,0,0,0,13.3030303030303,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,186.242424242424,199.545454545455,226.151515151515,319.272727272727,372.484848484848,385.787878787879,412.393939393939,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-8.00748702003385,0.535851197551551,-0.0553512577512405,0.00170486796428435,-0.00216323987217102,0.00056368533436504,-5.97235711795406e-05,-0.000338024562975891,0.000470081934698526,-0.000177783799620406,2.89245667443779e-06,-3.47410387755835e-06,-1.4417385612178e-05,1.97552502564957e-05,-9.8097695742635e-06,5.55246024989534e-06,4.36406004911514e-05,-5.01645037689753e-05,8.68175491737288e-06,-4.31698641743568e-06,-6.45469046952354e-05,0.000117700828611208,-2.26020821617035e-05,-0.00013093199393858,0.000108345161199086,-6.07414801975534e-06,1.9196623638441e-05,-9.56483380993225e-05,0.000260078432102715,-0.000593746381532731,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,119.727272727273,186.242424242424,199.545454545455,226.151515151515,305.969696969697,385.787878787879,399.090909090909,412.393939393939,478.909090909091,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,705.060606060606,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1
"65+",1,-9.0156003161429,0.539067425014376,-0.0426573191109872,0.00131192085021858,-0.00177233943105359,0.000590189246981506,-5.597891845832e-05,-0.0002930209610059,0.000319226473071122,-9.75468547891969e-05,-1.50818636917939e-05,5.81554404376088e-06,8.35503785428657e-05,-0.000109942950221977,1.9925732473376e-05,-4.69229475555096e-05,0.000261776591415534,-0.000264020606735677,-0.00079137949288862,0.0027433357917332,-0.003421967791926,0.00212635108789844,-0.000766729634121794,0.000207395156572704,-4.1090855179489e-05,6.54278406693689e-06,0,0,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,199.545454545455,239.454545454545,252.757575757576,266.060606060606,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,-1,-1,-1,-1,-1
"0-17",2,-14.9359399368534,0.0838409469454361,-0.0111177719556683,0.000345597231180542,-0.000144425356744961,-0.0006905586401891,0.000633158612466725,-4.52600615320311e-05,-0.000199434282748625,0.000134181118021942,-4.33646647338488e-05,6.43489837919835e-05,0.00020384492666633,-0.000722038900720691,0.000630672085032045,-7.06525097738589e-05,-0.000116677754500058,3.0455752081366e-05,-1.51093202487038e-05,6.36201153747318e-05,9.03966695640478e-05,-0.000859648142298327,0.00154321254445676,-0.00123065838682626,0.000438789467979725,-3.00614015575454e-05,-1.08734485927944e-05,1.53123566660348e-05,-1.71900773285986e-05,-0.00019904558768081,0.000236387603886228,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,79.8181818181818,106.424242424242,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,252.757575757576,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,439,731.666666666667,744.969696969697,851.393939393939,864.69696969697
"18-49",2,-13.5376723427918,0.360182846385129,-0.0558163335152528,0.00257919883178539,-0.00491262596724808,0.00404630072575166,-0.00270206071068252,0.00174874628866725,-0.0011733191949579,0.000485683607565901,-9.156993737027e-05,3.29416935472927e-05,-7.11145548497696e-06,-1.46899172983736e-05,2.13072137522642e-06,9.09122507737987e-06,-5.60415660865175e-06,3.24513718743099e-06,-1.46887817943195e-06,-7.89298934533882e-06,9.7034103487451e-06,1.97438328433815e-05,-0.000107847377728413,0.000309514012145651,-0.000724426255351156,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,199.545454545455,239.454545454545,252.757575757576,345.878787878788,385.787878787879,611.939393939394,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1
"50-64",2,-13.2486243077618,0.305300020797433,-0.047509143023762,0.00226561928594778,-0.00440406149932354,0.00371935628456484,-0.00246395476171904,0.00149740410186216,-0.000931664317036147,0.000365039643905426,-5.0415398725654e-05,9.00783145681211e-06,-1.58040664450237e-05,3.00626345227921e-06,9.83969863149965e-06,-1.05705328449909e-05,1.29499213686985e-05,-4.92230782502939e-06,-3.92510565485053e-05,4.46317692588088e-05,-5.15996345201357e-06,-9.39305700833127e-05,0.000153235948272765,-2.787036223185e-05,-0.000137161455139345,0.000109184508996638,-4.06302491353925e-06,-0.0001689182678337,0.000184271865530932,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,199.545454545455,239.454545454545,252.757575757576,345.878787878788,385.787878787879,452.30303030303,465.606060606061,478.909090909091,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,718.363636363636,851.393939393939,864.69696969697,-1,-1
"65+",2,-13.9855541020313,-0.190434706391992,0.032528891458324,-0.000635537688574013,0.000148353550962523,0.000753299000948417,-0.000264204829264406,1.01655679150781e-05,-1.07247988474768e-05,-9.82946292695083e-06,9.2825267121511e-06,-5.6000290547753e-06,3.18736764772104e-05,0.000127769219993821,-0.000580423161080657,0.000684505269518603,-0.000268380310059135,1.19826650611089e-05,-0.000103941001774417,0.000174289507934893,-3.9556131378439e-05,-0.000173183523320137,0.000149695945974276,-1.06316748660791e-05,8.9233842160512e-06,0.000106450978499255,-0.000316999749997494,-0.00235944051755344,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,93.1212121212121,226.151515151515,252.757575757576,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,705.060606060606,811.484848484848,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1
"0-17",3,-14.8648946411261,0.00229155507259952,-2.10665130349864e-05,4.98720733650589e-08,3.3919727612101e-06,-2.2900725848488e-05,-9.02376430437364e-05,0.000796269985743771,-0.00135390576640287,0.000310733565445151,0.00120189383864165,-0.00171622701639396,0.00164492590828264,-0.00111625843853978,0.00039838284939948,-6.30206726235625e-05,1.61757677279496e-05,-1.71675405087557e-05,-0.000132083376667736,0.000315555365130674,-0.000204544614825149,2.57063018819826e-05,0.000238656828895783,-0.000426645878878788,0.000194550458101833,-1.79050765692771e-06,-0.000370490266888532,0.000407364809205585,0,0,0,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,452.30303030303,505.515151515152,518.818181818182,532.121212121212,545.424242424242,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,851.393939393939,864.69696969697,-1,-1,-1
"18-49",3,-14.8094579715899,0.000201643079038809,-1.07449782896246e-06,-2.09567185713717e-09,8.31652375750589e-06,-4.69797708341945e-05,0.000152086079420269,0.000394767085287026,-0.00212663856446557,0.00317165105553292,-0.00209695108001064,0.000335203887095519,0.000592417649812899,-0.000567930217587139,0.000189760052378789,-2.28426549327217e-06,-3.31369400954852e-06,-3.47504939419868e-06,-2.60955138374104e-05,4.23728517657114e-05,0.000112342560984931,-0.000252312825931709,0.000131994877988285,-2.33448101948482e-06,-2.87258306891077e-06,-3.85038511813076e-05,0.000190487245657515,-0.000564566121442179,0,0,0,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,345.878787878788,412.393939393939,558.727272727273,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,744.969696969697,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1
