"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location"
"0-17",1,-14.6673914493425,-0.0597267488529944,0.0192806611103757,-0.000439221557573941,0.000128512830036412,0.000627915435115083,-0.000342617153380078,1.57548517248683e-05,-1.09281146839964e-05,4.24009617275689e-05,0.000122420070755507,-0.000496013505535743,0.00062109045206828,-0.000284586895641429,4.35331387067876e-06,2.3140942940866e-05,-1.73450885692821e-05,6.63844725307573e-05,0.000164684438873083,-0.000953597411385506,0.00133854724373544,-0.000795079536912678,0.000197527946321608,-1.20533257628562e-05,-1.38796576220122e-06,-2.00503654834322e-05,2.16885044584992e-05,-2.17605292487967e-06,6.575907125818e-06,-3.49691734721838e-05,0.000108237151144378,-8.78819222735333e-05,-0.00232131755773637,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,106.424242424242,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,199.545454545455,252.757575757576,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,532.121212121212,545.424242424242,558.727272727273,678.454545454545,811.484848484848,824.787878787879,838.090909090909,851.393939393939,864.69696969697
"18-49",1,-9.59458642276776,0.895903102503821,-0.0925295659917412,0.00289161413072465,-0.00384819418091932,0.00146513070819606,-0.000588042019067803,4.41213691144387e-05,3.99115915415033e-05,-1.35357938842976e-06,-1.46386724077606e-05,1.37008003401844e-05,-2.82042591366269e-06,-2.4855565934013e-05,2.84277441512025e-05,-3.32113143221491e-06,9.67750892473839e-06,-5.24724443756783e-05,3.57788012650704e-05,0.000321667711202486,-0.00145998395343709,0.00287553843008407,-0.00283118113625588,0.00139173834925233,-0.000356366663471238,9.0507356420582e-05,-3.04343100701215e-05,5.64158531946974e-06,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,79.8181818181818,186.242424242424,199.545454545455,226.151515151515,332.575757575758,345.878787878788,359.181818181818,452.30303030303,572.030303030303,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,678.454545454545,691.757575757576,705.060606060606,718.363636363636,-1,-1,-1,-1,-1
"50-64",1,-9.48533923460126,0.876802102309933,-0.0867167867597351,0.00266067328858294,-0.00346709881494155,0.00122592003813331,-0.000488291894404053,3.95840680260942e-05,3.43400625067576e-05,-2.28718818115106e-05,2.40184416931366e-05,-9.88849059746805e-06,3.32456759979683e-05,-7.84894732227907e-05,-8.01325264922414e-05,0.000686879999300045,-0.00181046594952584,0.00221035057439111,-0.000400085742659092,-0.00159728449783655,0.00151068634080062,-0.000589142813126074,0.000126145694198359,-8.08490955149541e-06,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,79.8181818181818,199.545454545455,226.151515151515,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-10.7265480104958,0.860149760463846,-0.0773288980742713,0.00236486818549239,-0.00308299998961289,0.00103940988635042,-0.000343176826489168,2.23926793455536e-05,3.10931997168552e-06,-1.33309590403496e-05,7.28652624679466e-05,-5.75421566970601e-05,-0.000257656496446051,0.000746294859922675,-0.000997896638156815,0.000771171429317868,-0.000320214159917714,-0.000661798042958446,0.00251808108164015,-0.00338386791547268,0.00223144400641793,-0.000839871041323032,0.000224558961612541,-4.25924571194807e-05,6.75954470764262e-06,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,93.1212121212121,199.545454545455,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.7137790801687,-0.083604209799022,0.00565760468645933,-5.76405037297152e-05,1.48454654973303e-05,5.78232272771733e-05,-2.71035914335678e-05,-0.000250725901512137,0.000850651416368171,-0.00115997651344956,0.000756550799579057,-9.1015123595302e-05,-0.000110709638032317,2.19919368976839e-05,-8.46177821815043e-06,0.000149753371777884,-0.000145855029846767,-0.000674441436629663,0.00164547195488734,-0.00159559844834924,0.000832248066155742,-0.000240211726355231,4.21564023857521e-05,-8.63589893833868e-06,-4.23950988214351e-06,3.63317440482435e-06,-1.10321673351812e-06,-3.27419837718918e-05,0.000170840947651382,-0.000522903951561899,0,0,0,13.3030303030303,53.2121212121212,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,252.757575757576,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,532.121212121212,585.333333333333,744.969696969697,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1
"18-49",2,-13.3338448223422,-0.0217981426599295,-0.00761211689457883,0.000969943661567254,-0.0026374916896738,0.00299068896196118,-0.0020506680224763,0.00111379497678012,-0.000457148630249804,5.4120597698922e-05,9.11026515163595e-06,8.36076699270958e-06,7.68176982159024e-06,-1.42404775702757e-05,7.39497462038109e-06,-1.46926163014098e-06,-6.90680078850891e-06,8.56178928218034e-06,-3.17487530662615e-06,6.77546492154542e-06,4.41105417508714e-05,-0.000118368578003195,7.22255184318662e-05,-3.33321091891818e-06,-2.78675234933762e-05,0.000147047609265162,-0.000452840863837083,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,106.424242424242,119.727272727273,146.333333333333,199.545454545455,252.757575757576,359.181818181818,372.484848484848,399.090909090909,505.515151515152,598.636363636364,611.939393939394,625.242424242424,638.545454545455,718.363636363636,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1
"50-64",2,-13.3033319387064,-0.0247371768209437,-0.00024610121367938,0.000614951942330823,-0.00196219425355319,0.00241390359443735,-0.00162188951549673,0.000857173825997049,-0.000360554329038813,3.84838722967975e-05,2.52371911574968e-05,-8.39384166226592e-06,3.31655777600307e-06,3.57286877023484e-06,4.88820836143201e-05,-0.000135065402304692,8.98812748152242e-05,-5.11623935035476e-06,-7.56758133717851e-05,0.000119231252034831,-2.34140697591848e-05,-0.000103491256702907,8.48234184306858e-05,-3.31358655765384e-06,-2.52697415787463e-05,0.000133455136367205,-0.00041100360096726,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,106.424242424242,199.545454545455,252.757575757576,439,452.30303030303,465.606060606061,478.909090909091,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,718.363636363636,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1
"65+",2,-14.2914300990148,-0.240137795694226,0.0349656960035508,-0.000685298142516526,0.000174765339012513,0.000814407264105778,-0.000310907825195502,9.86810956572184e-06,-1.17790093446867e-06,-9.94361626357347e-06,8.61971620949671e-06,-4.23778696944549e-06,2.61710074188016e-05,0.000137715031612617,-0.000540804405371735,0.000580500905049817,-0.000206182073114143,1.44962727293465e-05,-9.43446924198865e-06,-0.00011670711901527,0.000209314834527351,-4.44019276946265e-05,-0.000340617619298468,0.000454968224336853,-0.000162435212381729,1.63767183954042e-06,1.73485239596678e-05,-2.7283433540058e-05,8.08329257440989e-05,-0.000237247404847972,-0.00166017295401663,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,212.848484848485,226.151515151515,252.757575757576,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,651.848484848485,678.454545454545,811.484848484848,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1
"0-17",3,-14.9290241620361,0.00161576424587543,-1.4883414287134e-05,3.53016064679416e-08,-0.000121772621491679,0.000718345966359955,-0.000911786956788416,-0.000669313016551333,0.00242901678926994,-0.00260430786200049,0.00194955732798003,-0.00108610332251937,0.000335282849783139,-3.18921748782789e-05,-5.13106544579915e-05,4.69759219528708e-05,-6.47451638054698e-06,4.88875813721858e-06,-4.18380950439297e-05,0.000221595087482973,-0.000683680818462484,0,0,0,0,0,0,0,0,0,0,0,0,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,505.515151515152,518.818181818182,638.545454545455,691.757575757576,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.8428954417128,0.000246788763891715,-1.72594968189128e-06,3.12884634656397e-10,8.05507570049734e-06,-4.54604204693722e-05,0.000146645177294432,0.000359338743444962,-0.00195827872756274,0.0029032509721131,-0.00196461437067663,0.000635209551835014,-0.000112534627336374,3.705734163857e-05,-6.8825954837636e-06,-2.21429250554933e-06,3.22392618016125e-06,1.89347193130223e-05,-5.12737768888567e-05,3.02199474185434e-05,1.85478409782162e-05,-0.000101360433737121,0.000290964700976784,-0.000681044602725711,0,0,0,0,0,0,0,0,0,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,452.30303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",3,-14.885136877793,0.00294217790019792,-4.27304081216791e-05,1.59177629502616e-07,-9.35289523282808e-05,0.000466022734576483,-0.000258159598408558,-0.0014047529390263,0.00261544166541457,-0.00182778883612152,0.000577870032366119,-0.000100363408652488,3.33726938172589e-05,-6.32301782369188e-06,-2.90720179282614e-06,5.29588232934815e-06,8.32244511587378e-05,-0.000204827756523758,0.000125406992039952,-3.54924524524186e-06,-4.26685438855651e-06,-3.10384959626839e-05,0.000161327314069713,-0.000492370029406959,0,0,0,0,0,0,0,0,0,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,452.30303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1
