"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location"
"0-17",1,-14.6609623912402,-0.151732095831712,0.0203357327771947,-0.000403263784175674,8.52570868588238e-05,0.00044218744996923,-2.74820034755058e-05,-0.000165134098546558,0.000270130749559101,-0.000111227639323554,-0.000499896873794019,0.000724803545852473,-0.000333757708907981,5.52301583351579e-06,3.3309822499875e-05,-1.39263772299574e-05,-0.000173999651500987,0.000273163991633083,-0.000105851587382965,1.19093274583133e-06,-1.74147957783768e-06,-1.36712979597208e-05,1.51864249096892e-05,-3.60096255259082e-06,3.05855396340637e-06,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,199.545454545455,252.757575757576,305.969696969697,319.272727272727,332.575757575758,345.878787878788,372.484848484848,532.121212121212,545.424242424242,558.727272727273,744.969696969697,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-9.68532150228455,0.877135336226937,-0.0858524362085656,0.00256525131882108,-0.00316966924673525,0.000745935162311168,-5.1802308787299e-05,-0.000216527986089846,3.14358826590303e-05,0.000169385935179121,-6.89838346471923e-05,-1.7741910785059e-05,1.44333045328714e-05,-1.01249673607291e-05,5.54552932852062e-06,2.90406868530977e-05,-2.66676331737087e-05,2.87337136102555e-06,2.33991968001577e-05,-6.20200133527603e-05,3.7314694899181e-05,-0.000354363631464533,0.000399035653205445,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,199.545454545455,226.151515151515,345.878787878788,385.787878787879,399.090909090909,412.393939393939,598.636363636364,611.939393939394,625.242424242424,638.545454545455,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-9.56296156043515,0.813940200876608,-0.076358691881835,0.00225632654357393,-0.00277070695104538,0.00064248793464966,-4.59550159010394e-05,-0.000187008895556984,3.82475405246323e-05,0.000354162491312288,-0.000448127677183031,0.000175073533413317,-4.9983259084639e-06,-3.67133046138501e-05,4.05851918265621e-05,-4.54528378557121e-06,-1.16704546598201e-05,4.30366066277939e-06,9.45893231190784e-06,-4.61394637766967e-05,0.00013092813611221,-4.03768718191391e-05,-0.00107981733961544,0.00302865026250006,-0.00357405066699661,0.0021915387730468,-0.000806562082569289,0.000222334292889456,-4.47216153569021e-05,7.3203038493253e-06,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,93.1212121212121,106.424242424242,119.727272727273,133.030303030303,159.636363636364,199.545454545455,226.151515151515,252.757575757576,266.060606060606,359.181818181818,412.393939393939,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,518.818181818182,532.121212121212,545.424242424242,558.727272727273,-1,-1,-1,-1
"65+",1,-10.3342391647603,0.212490867227149,-2.85255311543072e-06,-3.73555754152889e-05,5.57157521220845e-05,0.000388724702295794,-0.00104256520189431,0.00103674269160608,-0.000447883665884596,5.83382719564516e-05,-8.77387472413946e-06,-6.4845861350843e-05,9.54690573638134e-05,-2.47958311201976e-05,6.39127011197776e-05,-0.000149760497340639,-0.000678140271114105,0.00199825907375638,-0.00161760317589563,0.000183423554670646,0.000244270898362319,-5.31366279027847e-05,0,0,0,0,0,0,0,0,0,0,0,0,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,119.727272727273,133.030303030303,212.848484848485,226.151515151515,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.9304120013242,0.0962822777519201,-0.00694879198084792,0.000113191851582794,6.46482434686425e-05,-8.36473928471521e-05,-0.00062928442549745,0.000817629426057017,-9.83317566672138e-05,-0.000242674653528308,-1.12918467525449e-05,5.48779935979258e-05,0.000414924141728072,-0.000915222711609623,0.000705922216820858,-8.77698474882902e-05,-0.000126622608897565,3.74971762908498e-05,-2.13087481315326e-05,-0.000280318899753398,0.00068038530502412,-0.000557054715226953,0.000175076429375354,-9.40912803562767e-06,-2.18166324056382e-06,2.16525500378291e-06,2.71665348406848e-05,-3.53866795694474e-05,4.09432398892086e-06,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,252.757575757576,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,532.121212121212,718.363636363636,731.666666666667,744.969696969697,851.393939393939,-1,-1,-1,-1,-1
"18-49",2,-14.7684400642557,-0.141967795745271,0.033598600839254,-0.000707578200373172,0.000167196634836219,0.000933648202828918,-0.000398875920682212,2.87795569790891e-05,-1.4019747287046e-05,-4.54943684773776e-05,4.51613362473458e-05,-2.26605457886394e-06,-1.1035580933222e-05,4.71513067326815e-06,-1.03132134519477e-06,-9.79139937301023e-06,1.18329760472954e-05,-5.33320963095486e-06,3.37776545911884e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,79.8181818181818,93.1212121212121,119.727272727273,186.242424242424,199.545454545455,252.757575757576,611.939393939394,625.242424242424,638.545454545455,771.575757575758,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-14.3957330776521,0.912415660909119,-0.107805120367204,0.00381312121276584,-0.00556333393800006,0.00242054833990481,-0.000729802813835397,0.000101514450706878,-3.09101234108952e-05,-5.32564872708726e-05,1.0793730458754e-05,0.000127118555570798,-9.89056274459365e-05,1.21311952163456e-06,1.78304323288836e-06,6.47231567552298e-06,6.774455878239e-05,-0.000187789417521891,0.000122555757686094,-5.23312461508029e-05,4.52131842628607e-05,0.000361109656358052,-0.00084936903460046,0.0006638479962771,-0.000184551117459411,9.42297659465049e-06,-1.30048892856573e-05,6.34741788595529e-06,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,93.1212121212121,119.727272727273,133.030303030303,146.333333333333,172.939393939394,252.757575757576,439,452.30303030303,465.606060606061,478.909090909091,572.030303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,798.181818181818,851.393939393939,-1,-1,-1,-1,-1,-1
"65+",2,-14.86211929716,0.470731692965173,-0.0542707704830937,0.00210681632208756,-0.00327318870009899,0.00150710461264868,-0.000133216121687855,-0.000424445396828418,0.000100308590470091,0.000600691308641561,-0.000963568693394922,0.00070411475414643,-0.000243523959125071,1.96852769457326e-05,-1.29938904960688e-06,-2.19305520110188e-06,4.23430138903052e-06,-5.16707034859746e-06,2.85659212642349e-05,0.000124037306254354,-0.00052983612266748,0.000581732536760931,-0.000203388430606408,1.05351489900136e-05,-0.000139984282990202,0.000237257392565015,-9.16853683757583e-05,0.000138306146525182,-0.00027069427694118,-0.000932443236941755,0.00305261748609769,-0.00323778777132309,0.00152139641740541,-0.000354707309423294,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,133.030303030303,159.636363636364,266.060606060606,319.272727272727,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,572.030303030303,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,678.454545454545,691.757575757576
"0-17",3,-14.6631879589787,-0.00432168561398477,3.79694609048891e-05,-8.59527168631309e-08,0.000229898116989076,-0.000164695849321095,-0.00107353851666007,0.0021187145408886,-0.00178831403889218,0.00100472240927216,-0.000366386031791384,4.57263767876062e-05,-7.41491732952595e-06,1.41294354667225e-06,7.34896155789846e-05,-0.000205971835389808,8.98569763595599e-05,0.00171709731698955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,558.727272727273,811.484848484848,824.787878787879,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.8088697967144,-0.00144490175125617,2.00661000228224e-05,-7.17712531784847e-08,7.72211274775409e-06,-4.35702296206856e-05,0.000140406669764714,0.000336493752210252,-0.00185632317670946,0.0027940394601687,-0.0019406332032252,0.000645694591564051,-0.000111378460908839,3.67513763824962e-05,-6.88634035946888e-06,-1.9639879649921e-06,6.32607558095035e-06,-3.88169144841188e-05,-0.000123857069265905,0.000708047342402714,-0.00112711862286251,0.000781479696261753,-0.000218428510911604,1.30907717544407e-05,-7.87741701554503e-06,4.06254663727126e-05,-0.000129693029440542,-0.000453320045346854,0.00389755065495904,0,0,0,0,0,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,425.69696969697,572.030303030303,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,811.484848484848,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1
"50-64",3,-14.8860418741181,0.00302948824127251,-4.39694798619041e-05,1.63687407534754e-07,-9.36018940643784e-05,0.000461531870744673,-0.000265320287783082,-0.00140548082943393,0.00274129229496174,-0.00204132819597448,0.000689020622925645,-0.000114590535681608,3.91648572955838e-05,-7.79151329404999e-06,-2.78627335091139e-05,2.77752856014473e-05,-2.57132581817031e-05,2.723933498329e-05,0.000195278732373386,-0.000413490299864119,0.000223896789355796,-3.00476121430967e-06,-7.88740412062228e-06,9.78346627040619e-06,-6.03804254481112e-05,-0.000348966804508866,0.00272339134585512,0,0,0,0,0,0,0,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,465.606060606061,478.909090909091,572.030303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,718.363636363636,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1
"65+",3,-14.8026919919538,-0.00026273459783942,5.3586602705489e-06,-2.50867595191323e-08,1.14156087858856e-05,-6.43419729756221e-05,0.000206473610295877,0.0004472960396458,-0.0026258023043628,0.00416678903477338,-0.0032265664668592,0.00130435988601268,-0.000206041438583331,-1.19812507857882e-05,9.04774536382337e-06,5.24100203310705e-05,-0.000188616461759677,0.000137488599600737,-6.96315526615552e-05,6.06080916769492e-05,0.000474959674503161,-0.00115627308468761,0.000960568936670759,-0.000295049253397437,1.41118135202649e-05,-0.000287443045155421,0.000324251188770932,0,0,0,0,0,0,0,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,319.272727272727,439,452.30303030303,465.606060606061,478.909090909091,572.030303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1
