"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location"
"0-17",1,-14.822823334985,0.0405618947634908,-0.0110010408628055,0.000621990716712419,-0.00116888451946231,0.0006733132081301,-4.04714159144437e-05,-0.000142420797887615,2.06043008364275e-05,0.000303410234175501,-0.000448536941498063,7.22610798713012e-05,0.000284601999023488,-0.00019812612743927,8.12319951040165e-06,1.92364907368009e-05,-9.18088604700952e-06,4.1546951530179e-05,0.000126588941542989,-0.000679458513671987,0.00093529396389464,-0.000493057611157085,4.02485655916316e-05,5.17398118174932e-05,-1.84638215796277e-05,-6.40374608410225e-05,0.000100761391730055,-1.98960802306931e-05,-5.41432990903938e-05,3.72114919404922e-05,2.08127631558814e-05,-0.000113331660649086,0.000324703813851014,-0.000759786190228481,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,106.424242424242,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,226.151515151515,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,385.787878787879,412.393939393939,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939
"18-49",1,-7.83740079305943,0.452347176897309,-0.0575896116656197,0.00191236943853004,-0.00255305785962633,0.000767068044214009,-5.64747665420561e-05,-0.000201733206536327,0.000140784599138,-2.43358118360272e-06,-1.14257523406283e-05,6.12840849698757e-06,-4.22953442838815e-06,-2.76823283703492e-05,4.6500177147304e-05,-1.61786055639057e-05,2.42849126608587e-05,-5.18651613829928e-05,2.85463736752144e-05,2.48701556575011e-05,-0.000137618492748128,0.000397991429880864,-0.000934920334670776,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,106.424242424242,172.939393939394,226.151515151515,359.181818181818,372.484848484848,385.787878787879,412.393939393939,611.939393939394,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-7.64389838511491,0.358220075688696,-0.0474364819031887,0.00161398000620098,-0.00219030558156094,0.000681614769688742,-4.14108456981488e-05,-0.000152117385768327,2.1025833198139e-05,0.000104723951024446,-9.24790958597229e-05,3.31832009927458e-05,0.000102376921916331,-9.7493901832106e-05,2.98542348785518e-05,-4.14560571662493e-06,-1.11086515606353e-05,7.20131576386279e-06,-3.33253233183788e-06,-2.61813126019522e-05,2.70579055449953e-05,-1.99035722587819e-05,1.91344729794034e-05,0.000145019150880195,-0.000298294272654857,0.000158877159577823,-1.61881224529788e-06,-5.7799812560923e-06,2.52378532749768e-05,-0.000128231549460291,0.000352694259485959,-0.000809641803647338,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,93.1212121212121,133.030303030303,146.333333333333,159.636363636364,172.939393939394,226.151515151515,252.757575757576,266.060606060606,385.787878787879,452.30303030303,465.606060606061,478.909090909091,572.030303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1
"65+",1,-9.39766644604281,0.557888677453774,-0.0620227971665934,0.00209922802568855,-0.0028694972960996,0.00091414635568175,-6.79388281380388e-05,-7.46942460557289e-05,-2.06668049824576e-06,5.94163990162147e-06,-3.06885390845125e-06,-1.67492631413767e-05,1.91633852434369e-05,-1.18786686100192e-05,-0.000303585284077418,0.000681421458075041,-0.000143762090071321,-0.000624820567580061,0.000504097374854253,-0.000107331014934142,1.29274315506725e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,172.939393939394,385.787878787879,439,452.30303030303,478.909090909091,572.030303030303,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,678.454545454545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-15.0333977898285,0.0846538749729265,-0.0059454198860691,9.09723525682743e-05,7.21673578472529e-05,-8.62371148373503e-05,-0.000441175091161117,0.000466176439220789,-2.2864462270108e-05,-0.000142380142842635,3.33613608582446e-05,0.000420215159102673,-0.00084019706684716,0.000592066443167474,-6.8445441970074e-05,-8.7898973257287e-05,2.05228167765053e-05,-1.33404649471925e-05,5.92384148442326e-05,0.00011194477011852,-0.000833942193976833,0.00142549855342088,-0.00111134158570784,0.00038653307213678,-2.41487275756059e-05,-7.93688133204066e-06,1.38728386024434e-06,1.76280830263367e-05,-0.000103028408693943,0.000308556716438291,-0.000738141564351312,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,79.8181818181818,93.1212121212121,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,252.757575757576,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,465.606060606061,585.333333333333,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1
"18-49",2,-14.6807690154092,-0.047879662783591,-0.00997416555792242,0.00127647066459346,-0.00348399067756339,0.00398270967367258,-0.00273634504330612,0.00143385935508447,-0.000572496908180929,0.000119010026734337,-5.40732132341404e-05,2.24489273534627e-05,1.80242807323018e-05,-1.28660679487499e-06,-7.54912974236407e-06,3.40997176580814e-06,-2.53238072292707e-06,6.14462026388306e-06,-5.73273646068221e-06,2.46212472794953e-05,-0.000110627500707965,0.000284527466141888,-0.000635000930398886,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,186.242424242424,199.545454545455,252.757575757576,625.242424242424,691.757575757576,744.969696969697,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-14.6615918604033,-0.324899378407395,0.0475171261601883,-0.000989605894416245,0.000269723056753857,0.00128010284420505,-0.000588562468930041,2.18566438198606e-05,1.19437470053713e-05,-1.33383602986431e-06,-7.91536575543094e-06,4.13047834693801e-06,-9.79048210617333e-07,5.62561648912246e-06,4.06361833651296e-05,-0.000102475653760746,5.80007301255312e-05,1.92730517811586e-05,-0.000105969413386715,0.000305231270081508,-0.000715156547701063,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,119.727272727273,186.242424242424,199.545454545455,252.757575757576,465.606060606061,598.636363636364,611.939393939394,625.242424242424,638.545454545455,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-14.6912160034801,0.0984198068537895,-0.0347303978463236,0.00202861515186351,-0.00422683357150402,0.00379633739875735,-0.00250771352114323,0.0012886600348266,-0.000430472645021052,6.66413060168074e-05,-1.29108953165783e-05,-5.597060581353e-06,3.48129199763409e-06,1.18171055237992e-05,0.000146468689209863,-0.000521393422715484,0.000554850158562542,-0.000189610418689452,-8.41668199201013e-05,0.000145123608897913,-3.27100138400528e-05,-0.000169663278009251,0.000152079513946784,-2.4383884085415e-05,1.3949055916193e-05,-1.70534047970389e-05,0.000140011430303899,-0.000341988528494449,-0.00267394249983731,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,199.545454545455,252.757575757576,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,705.060606060606,731.666666666667,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1
"0-17",3,-14.8708109689164,0.00047925796466496,-4.45450704372284e-06,1.06708579344702e-08,-6.11530195518261e-05,0.000395088910485671,-0.0002640009455603,-0.00124547067701796,0.00260302664653615,-0.00259225767740891,0.00203098336631683,-0.00122868484648359,0.000427853134505201,-7.12174072564347e-05,1.60383542632945e-05,-5.65515616849109e-05,1.59275647152865e-05,6.11514215559045e-05,-1.11008059918987e-05,-0.000123920412348937,0.0001425110346348,-1.04765235202808e-05,-4.11059013662124e-05,2.82199094116709e-05,-1.47469350723162e-05,3.28583324370853e-05,-0.00015761410379188,0.000419609219132357,-0.000948432342993666,0,0,0,0,0,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,452.30303030303,505.515151515152,518.818181818182,532.121212121212,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,691.757575757576,718.363636363636,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1
"18-49",3,-14.9084590594951,0.00266616695930665,-3.86886850502732e-05,1.43992455471542e-07,-8.12050223684129e-05,0.000397539356297034,-0.0002222503919818,-0.00123272157136451,0.00239846576529928,-0.0017006039903926,0.000235314090958542,0.000525462374272675,-0.000491793622504014,0.000114922001267276,0.000371307859162722,-0.000821112521784042,0.00102235938956513,-0.000833706154162648,0.000391814755907041,-4.46699970306532e-05,-2.99984131174608e-05,3.85166831256683e-06,-2.41335367588137e-05,-4.70890536210347e-05,0.000418103604604382,-0.000773239215568887,0.000588155494171409,-0.000171714065690975,7.15925602224565e-06,2.01612957766143e-05,-0.00010833931361332,0.000307809211154165,-0.000717207962743361,0,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,572.030303030303,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1
