"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location"
"0-17",1,-13.132268905637,0.0690667871107825,-0.00022835908121863,3.24407653071807e-07,-1.64821484654385e-07,5.03493697951296e-06,8.23323243727277e-05,-0.000217583444455937,0.000139395739946836,-2.63156374997733e-06,-7.2402857550571e-06,1.20985889124623e-06,1.52013429343359e-05,-1.901317898459e-05,2.13623386469908e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6060606060606,292.666666666667,305.969696969697,319.272727272727,332.575757575758,359.181818181818,412.393939393939,705.060606060606,718.363636363636,731.666666666667,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-6.93905036620111,0.053036396821631,-0.00209402601611439,2.79267564149243e-05,-1.30639793059639e-05,-4.70639489924279e-05,8.10362252267777e-05,-1.81825759239178e-05,-3.3826123510743e-05,3.15021897277265e-06,3.78640078268712e-07,-1.39449121586995e-05,1.47465192746367e-05,-0.000185920124479128,0.000579714506042213,-0.000464795845354502,-0.00359250276816551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,66.5151515151515,106.424242424242,119.727272727273,133.030303030303,212.848484848485,385.787878787879,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-6.9314050993039,0.0856566260536903,-0.0030262288432309,3.67970742299633e-05,-1.24327091367877e-05,-0.000160106951668228,0.000170563184128666,-1.49371552867229e-05,-2.27815136169086e-05,4.39070009583981e-06,-7.43520670915896e-06,1.66264906953848e-06,9.356362398846e-06,-3.52999275295712e-06,-4.13970678466736e-05,4.52451739061556e-05,-4.7647895990211e-05,4.3921685443991e-05,0.000431770368505512,-0.00100967366131015,0.000724804287545932,-9.59947657126444e-05,5.9452673009174e-05,-0.000475842527114154,0.00024311112078896,0.00127621137466763,-0.00219588232827279,0.00134414853581656,-0.000349333084287944,5.52810567578999e-05,-1.11540454285655e-05,1.61319605034878e-06,13.3030303030303,66.5151515151515,79.8181818181818,93.1212121212121,133.030303030303,226.151515151515,305.969696969697,345.878787878788,359.181818181818,452.30303030303,465.606060606061,478.909090909091,572.030303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,678.454545454545,691.757575757576,705.060606060606,718.363636363636,731.666666666667,744.969696969697,758.272727272727,771.575757575758,851.393939393939
"65+",1,-10.0397974917072,1.04051650266118,-0.0886710133950653,0.00246828193672653,-0.00277895709270092,0.000337797953586948,-1.77416600520985e-05,-7.99793005694678e-06,-1.98910346145445e-06,-2.32223786614714e-05,5.13670037728285e-05,-0.000102174635980545,0.000206527096885845,5.1123249837795e-05,-0.00170521082309087,0.00404298573039327,-0.00407751430801128,0.00192413550715692,-0.000453857765226176,0.000116701799069015,-3.60908007516761e-05,5.82971614146659e-06,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,93.1212121212121,186.242424242424,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-15.6262095052067,0.115278938983833,-0.000451756683635974,4.73765394764588e-07,1.25615780622696e-07,-1.16913161227572e-06,-9.92391356807823e-06,1.16426186945708e-05,-1.39963630754797e-06,9.66357282845616e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6060606060606,332.575757575758,345.878787878788,359.181818181818,478.909090909091,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-14.5227672286355,-0.0156127055100435,-0.016676686316201,0.00146538312391734,-0.00344050531513854,0.00300854589564782,-0.00114275090370453,0.000140796899484569,-5.44439417674132e-05,1.48376907816497e-05,2.73232244463661e-05,-2.07240564675286e-05,3.25358509086547e-07,1.44270314371498e-06,-3.05143601233155e-06,3.63777811215719e-06,3.24003659375719e-05,-3.86581597551986e-05,3.20183292436717e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,133.030303030303,159.636363636364,266.060606060606,279.363636363636,625.242424242424,705.060606060606,718.363636363636,731.666666666667,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-15.1307079766189,0.0544850749085337,0.0175933334855135,-0.000368866055699769,7.84964279302324e-05,0.000383749488597263,-1.87961469892139e-05,-9.36454617250474e-05,6.33390232561783e-05,-1.31069120428928e-05,-3.51988551067258e-05,5.62016327232119e-07,3.989570282636e-06,-2.00454405587798e-06,2.29723849594639e-05,-1.5183601167843e-05,-7.04417633218129e-05,6.82998888138858e-05,-7.87568653195316e-06,3.66597574606549e-06,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,133.030303030303,146.333333333333,159.636363636364,239.454545454545,252.757575757576,465.606060606061,585.333333333333,611.939393939394,625.242424242424,638.545454545455,744.969696969697,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-14.5163199778579,0.130441057029889,-0.0384622580827538,0.00209870800340316,-0.00400596320928903,0.00275994055380493,-0.000968676362803893,0.000144001601059029,-7.73357827162607e-05,5.41947173783954e-05,5.84989379237544e-05,-6.43353741467198e-05,5.57827841205421e-06,-7.40854874304484e-06,-6.37781387031972e-05,7.77674373299041e-05,-0.000101586094098315,6.51056944651469e-05,0.000565281561285614,-0.00092370343824198,0.000391724883135356,-1.11751973948334e-05,3.5557493866649e-06,-6.46538325223916e-07,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,359.181818181818,452.30303030303,465.606060606061,478.909090909091,572.030303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,678.454545454545,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",3,-14.3973124832173,-0.00225591433612317,2.00558269901339e-05,-4.59343164654654e-08,0.000189657814121859,-0.000115390154534859,-0.000830092313628664,0.00128142838908924,-0.000562201893686632,4.2649294084433e-05,-6.17291707178223e-06,7.54279009739748e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.6456352607495,-0.00427194302012964,5.62828957611132e-05,-1.90814593781401e-07,5.85645504710784e-06,-3.31318963872622e-05,0.000107917311484949,0.000327691112229875,-0.00152383573947569,0.00196460123983392,-0.00101184637393453,0.000104819448159675,6.06447176885739e-05,-2.71688931386754e-06,-2.06662838311165e-05,0.000126531195286462,-0.000430313375478571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,425.69696969697,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
