"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location"
"0-17",1,-13.5982027904391,0.133920963715494,-0.00129847758877833,4.4607476936009e-06,8.83286802463095e-07,-1.21140847205049e-05,-0.00018034228678389,0.000435975842621071,-0.000282730111680018,1.52936789245266e-05,1.95257411159464e-05,1.30769277231288e-05,-5.17844549257248e-05,0.000136043846512028,0.000180874669618293,-0.00127371423950191,0.00218661622948622,-0.00229984403826522,0.00218666987557613,-0.00179301244888604,0.000879519189632671,-0.000132376622716394,-2.63262737333946e-05,-6.37284942821913e-06,-7.28048989913012e-06,4.00160632711198e-06,4.34135651172253e-05,-4.52295188399608e-05,5.91545845706116e-06,-3.62946591445962e-05,0.000192019825967586,-0.000591941361077875,26.6060606060606,133.030303030303,146.333333333333,159.636363636364,172.939393939394,199.545454545455,212.848484848485,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,545.424242424242,598.636363636364,611.939393939394,625.242424242424,691.757575757576,824.787878787879,838.090909090909,851.393939393939
"18-49",1,-6.33922963747283,-0.00359469964398702,0.000384127735719191,-2.3454444917639e-06,7.09528082333973e-06,-1.62438900324155e-05,8.10130726064779e-06,3.45774024315945e-05,-3.32543040226679e-05,1.44401135717497e-05,-1.23354136135816e-05,-7.65820258446267e-06,8.11969295611994e-06,-2.35971721209598e-05,0.00013101200895514,-0.000416684910983733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.727272727273,199.545454545455,239.454545454545,252.757575757576,266.060606060606,399.090909090909,412.393939393939,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-6.92367763035385,0.0991549783205022,-0.00211098155112235,1.46344827092959e-05,2.96321813111967e-06,-9.51374780515349e-06,-4.96215351850554e-05,4.60486848626316e-05,-1.87575166042019e-05,7.0626873597553e-06,9.04257224646782e-05,-0.000121954409228503,4.02035049174633e-05,-6.69113667856026e-05,0.00013144285154735,0.000121967772084751,-0.0012909759067237,0.00259146291761247,-0.00191870082219867,0.000220625912846889,0.000260593944112566,-5.10000307634509e-05,0,0,0,0,0,0,0,0,0,0,26.6060606060606,53.2121212121212,66.5151515151515,79.8181818181818,199.545454545455,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-8.09510624251743,0.0931032461192686,0.00374638355104251,-0.000105587858837069,1.68469537876146e-05,0.000143391528539163,-2.11760547529494e-05,-0.000113701786948786,9.40915664617897e-05,-1.28877700169002e-05,-1.04937512531261e-05,-0.000234478264235968,0.000833875549448196,-0.00101125053103263,0.000353908522112526,0.000542583142870145,-0.00200689452572899,0.00403604380133519,-0.00430243281049485,0.0024473523112449,-0.000840380675837583,0.000232379814493248,-4.89715712878383e-05,7.7877769729701e-06,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,79.8181818181818,119.727272727273,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.6258903512473,-0.0771764450653169,0.00652918582197977,-7.12215476353975e-05,6.83911275591036e-06,7.41389242086945e-05,-3.91376197588988e-06,-1.19972411330832e-05,7.34233610609735e-06,-1.16269892169615e-05,6.64920578166645e-05,0.000201280743090928,-0.00118860347560581,0.00192609853162183,-0.00142374800600615,0.000487850810505457,-7.29901557386978e-05,1.86769568477961e-05,-1.55647538259552e-06,-6.40339353656076e-06,5.34518286444502e-07,3.19239466378679e-06,-0.00023440570518647,0.000267338549579908,0,0,0,0,0,0,0,0,13.3030303030303,39.9090909090909,53.2121212121212,133.030303030303,172.939393939394,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,439,518.818181818182,572.030303030303,585.333333333333,851.393939393939,864.69696969697,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-11.0479913857819,-0.408824656935865,0.0459123220401477,-0.000935300378376365,0.000241371387857797,0.00124703594227453,-0.000603974250118342,3.30064899953318e-05,1.9715778378061e-05,-2.8083439202035e-06,9.97982863857912e-07,2.1460510862201e-07,-1.00081480341187e-05,1.03654151376304e-05,-2.37619801294452e-05,0.000130625396402257,-0.000412707770689822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,79.8181818181818,199.545454545455,279.363636363636,385.787878787879,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-11.0341228342445,-0.345059981365822,0.0396760707037789,-0.000794523750298964,0.000202657084827415,0.00101682302901069,-0.000450038347048483,1.95872336061863e-05,8.71653813182481e-06,-4.9271859959894e-06,1.79493266045703e-06,-4.17097071871376e-06,2.31052685370598e-05,8.73964796083189e-05,-0.000361486485624373,0.000399662591305039,-0.000148274800277515,1.71451282141145e-06,8.15046028050157e-06,0.000120732795536998,-0.000294153212573257,0.000178512091890462,-3.65964145217096e-06,-7.94794626712461e-06,-7.65739342799328e-06,0.000105005462793573,-0.000205787933652552,-0.00172096171514995,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,106.424242424242,199.545454545455,279.363636363636,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,518.818181818182,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1
"65+",2,-11.3870343644265,-0.212136796575976,0.0223924555390052,-0.000378922830300722,7.90784326944616e-05,0.000337117850497109,-8.76689908469537e-06,-2.6311610710789e-05,-1.595024244315e-06,-1.79367046436471e-05,1.77623915601e-05,6.9025486236468e-05,-4.78754885362492e-05,-0.000303334212586952,0.000488003355727067,-0.000212160066560306,3.57107825532931e-06,-9.0364134644001e-06,4.02538530669631e-05,0.000181448152003921,-0.000593171948972147,0.000472312072623802,5.1257365740818e-05,-0.000196428175994555,-0.000716378172675463,0.00249623669574952,-0.00297667385973039,0.0015952788876778,-0.00041445611057191,9.8708076228857e-05,-3.48948808816966e-05,7.14237395550247e-06,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,226.151515151515,239.454545454545,252.757575757576,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,518.818181818182,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,678.454545454545,691.757575757576,705.060606060606,718.363636363636,731.666666666667,744.969696969697,758.272727272727,771.575757575758
"0-17",3,-14.8861046798496,0.0024594469562659,-2.26819529317073e-05,5.38926086115483e-08,-9.09315500789278e-06,-0.000117406387849955,0.00084475673776773,-0.00143670236006807,0.000370651586849513,0.00138028662578111,-0.00224897180538062,0.00221685300307791,-0.00140676523509362,0.000476668370541955,-7.65755094837193e-05,1.86955075796784e-05,-1.29357651054711e-05,-0.00013800566703422,0.000198668584248389,-2.16105419765744e-05,-0.000156169744981313,0.000147400588461423,-8.88975249074111e-06,-2.81017846184301e-05,9.40027804751019e-06,-1.16418195204126e-05,6.52986131789125e-05,-0.000247794657943312,-0.00183102151242825,0,0,0,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,452.30303030303,505.515151515152,518.818181818182,532.121212121212,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,691.757575757576,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1
"18-49",3,-14.7601845445681,-0.000956330165355673,1.25273552241334e-05,-4.16126363053644e-08,-4.77434006895602e-06,2.60819647952266e-05,-7.6891280968444e-05,0.000185472716320375,0.000361051435441052,-0.0021020855069513,0.00321317206391742,-0.00228831936594446,0.000795958800434906,-0.000145368530913937,5.78782932963062e-05,-1.55228944916199e-05,-2.41537352172986e-05,4.82873766137049e-05,-3.09299904169128e-05,-7.11459164664434e-06,-7.95470850031261e-05,0.000339340129908673,-0.000438747482155921,0.000192474997999197,-3.31851681552657e-06,-3.40320756205956e-06,-3.29775605928104e-05,0.000162673984748159,-0.00048158180317586,0,0,0,172.939393939394,186.242424242424,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,372.484848484848,399.090909090909,412.393939393939,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,744.969696969697,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1
