"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location"
"0-17",1,-15.5217955923811,0.270839005705454,-0.00629036596710895,5.06984953829153e-05,-8.9651601640114e-06,4.73775512913694e-06,-8.96551655707364e-06,-7.60178632327807e-05,0.000191012191159746,-9.22979831548035e-05,-0.000448818671738167,0.00075162140105885,-0.00040977675519643,1.97481559944515e-05,3.11320316106277e-05,9.66307423856922e-06,-3.68448807008353e-05,9.56073002191255e-05,0.000171948471909289,-0.00103031879063366,0.00139086790658879,-0.000661123831432892,2.41172454005054e-05,9.97737592290665e-05,-6.92240768811411e-05,1.65914687518825e-06,-2.53000466663695e-05,0.000147127813872851,-0.000482178593885658,0,0,0,0,0,13.3030303030303,26.6060606060606,53.2121212121212,66.5151515151515,119.727272727273,133.030303030303,146.333333333333,159.636363636364,172.939393939394,199.545454545455,212.848484848485,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,372.484848484848,399.090909090909,412.393939393939,558.727272727273,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1
"18-49",1,-8.05450449140531,0.466155482161175,-0.0528491224668796,0.00168520814647442,-0.00220116360837367,0.000639694689205183,-5.42194687946521e-05,-0.000228488939939836,0.00017156170035145,-2.07502464013148e-06,-2.04353579544217e-06,-2.09513212443032e-05,1.53216190497991e-05,-8.39148346866067e-06,-0.000127096432112218,0.00039214334197401,-0.000396321314041755,6.8421905355968e-05,0.000147152194876148,-7.95499203077635e-05,4.91925814151497e-06,4.6275880661342e-05,-0.000118785346615654,7.12515488637928e-05,-4.31218496541199e-06,8.97116106622417e-06,-4.07076609546844e-05,0.000115442666594131,-0.000100147875453029,-0.00235432766081302,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,106.424242424242,159.636363636364,172.939393939394,212.848484848485,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,598.636363636364,611.939393939394,625.242424242424,638.545454545455,744.969696969697,811.484848484848,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1
"50-64",1,-8.14750066511475,0.547420045243245,-0.0615449840934141,0.00194521454787392,-0.00248422234967526,0.000644976302655857,-5.51500411642112e-05,-0.000168422213601022,0.000128595327703467,-3.94713972225249e-06,-2.21724815419583e-05,2.0450199492436e-05,6.83323929737484e-06,-4.05132656276295e-05,-8.09543973410537e-05,0.000477083988595586,-0.0010507947293541,0.00150578646492303,-0.00137826874091863,0.000682634984331298,-7.74053638153295e-05,-5.25873210629544e-05,4.39767461892036e-05,-2.24146056468229e-05,-0.000155851621364081,0.000203424119605313,-2.16759192810541e-05,-0.000164902350541663,0.000127835285458692,-2.69050117906835e-06,-4.76438693014866e-06,-3.17929209022103e-05,0.00016369006324436,-0.000496485292371159,13.3030303030303,26.6060606060606,39.9090909090909,66.5151515151515,79.8181818181818,159.636363636364,172.939393939394,212.848484848485,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,545.424242424242,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,665.151515151515,718.363636363636,824.787878787879,838.090909090909,851.393939393939
"65+",1,-9.13492244462332,0.163872606674415,-0.00170352333671956,4.56553540066664e-06,1.35261859692605e-07,-7.51128638224079e-07,-1.06791996596149e-05,5.7599334849768e-05,-2.65241059228157e-05,-9.67121899064683e-05,7.53970625010581e-05,-3.39907154846775e-06,-3.80807978531652e-05,4.4446728477942e-05,-4.71259618989919e-05,3.8478854112544e-05,0.000312866139563637,-0.000613721121738993,0.000319856453827644,-6.42118904595517e-06,-9.96860160800072e-06,-2.35559008199453e-05,0.000122100654184043,-0.00037165878418821,0,0,0,0,0,0,0,0,0,0,26.6060606060606,159.636363636364,172.939393939394,252.757575757576,266.060606060606,279.363636363636,292.666666666667,452.30303030303,465.606060606061,478.909090909091,572.030303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,705.060606060606,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.5569921298541,-0.0990494718062549,0.00536134747323844,-3.78861861255821e-05,-1.42683618976426e-05,2.08288374060395e-05,0.000217408164538926,-0.000228949760803289,3.33842339601426e-05,0.000379349629166484,-0.000917857489180241,0.000799837533808837,-0.000118898603237041,-0.000272462501645726,0.000142728734203554,-1.81324967633401e-05,7.24747070680387e-05,-0.000165819879964034,0.000297699990595269,-0.00127171748201089,0.00240510163946421,-0.00198492057034947,0.000743542385564151,-7.86652799110888e-05,1.47228059063805e-05,-1.82399941614177e-05,1.12076174164198e-06,-3.27431077118485e-05,0.000185795645045343,-0.000599122965949124,0,0,0,0,13.3030303030303,53.2121212121212,66.5151515151515,79.8181818181818,133.030303030303,146.333333333333,159.636363636364,172.939393939394,186.242424242424,199.545454545455,212.848484848485,279.363636363636,292.666666666667,305.969696969697,319.272727272727,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,439,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1
"18-49",2,-14.3870415959168,0.222336960003358,-0.030265718294519,0.0017312649272343,-0.00383084660008716,0.00374314595366627,-0.00243876754301048,0.00117189500953426,-0.000457049445538206,7.49938388114062e-05,-1.69332305736578e-05,3.17765399490133e-05,-3.21794225385148e-06,-1.70640140559015e-05,1.26362326647876e-05,-1.41776478053436e-06,-9.60532801904601e-06,9.62887959583093e-06,-1.30889187365791e-05,1.35530384740567e-05,-3.27307070573263e-05,0.000180102114075305,-0.000568931274380307,0,0,0,0,0,0,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,119.727272727273,186.242424242424,199.545454545455,239.454545454545,359.181818181818,372.484848484848,385.787878787879,625.242424242424,638.545454545455,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-13.5869983692636,0.326929751528042,-0.0466840031575649,0.00222684868576465,-0.00439565362422475,0.00382013054037537,-0.00244765937160708,0.00113168127462605,-0.000420188869208637,0.000103869472402297,-5.26136768296466e-05,2.63667793509225e-05,1.62652293539587e-05,-2.22992507402517e-05,2.80363085690297e-05,-1.47122635962218e-05,3.65260282621388e-05,-7.59642291537587e-05,-8.63305282981937e-05,0.000535282831929376,-0.0011057013301215,0.0014430147628779,-0.00116224201282108,0.000469360420332898,-4.44429556030566e-05,8.36117421970306e-06,-1.34118949283428e-05,-6.04004016830845e-05,6.22438565624513e-05,-5.8357639460913e-06,-8.88970959286738e-05,0.000148152986761076,-2.00103196832506e-05,-0.000162263082316241,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,66.5151515151515,79.8181818181818,93.1212121212121,106.424242424242,119.727272727273,199.545454545455,252.757575757576,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,425.69696969697,452.30303030303,465.606060606061,478.909090909091,558.727272727273,572.030303030303,585.333333333333,611.939393939394,625.242424242424
"65+",2,-14.8883853830214,-0.0896476364661348,0.0259421799323563,-0.000526409794965184,0.000134668298582889,0.000636685845454922,-0.000249394692771658,8.35151420875205e-06,-1.05965697440805e-06,-7.87143044534722e-06,5.70623211804986e-06,-4.51052187117723e-06,2.69867658559929e-05,0.000120923156088786,-0.000518312095341292,0.0005896811798953,-0.000222781099392008,1.02980486990621e-05,-8.77210599823013e-05,0.000146927886007601,-3.41080813945175e-05,-0.00014525532600984,0.000123198099133314,-1.44915079860281e-05,1.83046599825867e-05,-1.8771765066774e-05,6.99365816568207e-05,-0.000215520312791816,-0.0015220982392683,0,0,0,0,0,13.3030303030303,26.6060606060606,39.9090909090909,53.2121212121212,186.242424242424,199.545454545455,252.757575757576,425.69696969697,439,452.30303030303,465.606060606061,478.909090909091,492.212121212121,505.515151515152,572.030303030303,585.333333333333,611.939393939394,625.242424242424,638.545454545455,744.969696969697,784.878787878788,824.787878787879,838.090909090909,851.393939393939,864.69696969697,-1,-1,-1,-1,-1
"0-17",3,-14.8918860757401,0.00222608267038851,-2.053220173875e-05,4.8790756793496e-08,-8.35732757906506e-06,-0.000108650390213083,0.000792219608071127,-0.00135130369262244,0.000356393576600939,0.00127117200865717,-0.00215456329520882,0.00230777566870911,-0.00159702427583461,0.000569345782375317,-8.09485232875274e-05,1.80828005053187e-05,-7.58941015099548e-05,2.41112007203063e-05,7.06000089480073e-05,-8.67863698084351e-05,3.42399219797082e-05,0.000266089798861786,-0.000427155873251305,0.000184178331976608,-2.46619866154882e-06,2.27325775853018e-05,-0.000118796794697011,0.000331937311396624,-0.000766695249497425,0,0,0,0,0,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,439,452.30303030303,505.515151515152,518.818181818182,532.121212121212,572.030303030303,598.636363636364,611.939393939394,625.242424242424,638.545454545455,665.151515151515,811.484848484848,824.787878787879,838.090909090909,851.393939393939,-1,-1,-1,-1,-1
"18-49",3,-14.8681172499314,0.00298401977636258,-4.328473100806e-05,1.61035251148492e-07,-8.91542049137506e-05,0.000432581191430164,-0.000243422436924875,-0.00134222968453085,0.00264083243411076,-0.00190562558958248,0.000265713971901516,0.000641363480096528,-0.00062196437498402,0.000151632302646136,0.000489643265856614,-0.00117112230146439,0.00156832908642572,-0.0012088477524748,0.000220009769025466,0.000503111540748923,-0.000454522804787176,0.000123556544294461,-1.40156251424172e-05,-0.000103292380214811,0.00058079806669383,-0.000997675801157307,0.000742457602318274,-0.000222634728308366,1.530509389748e-05,-3.73585983106737e-05,0.000197885050073418,-0.000610321302112487,0,0,199.545454545455,212.848484848485,226.151515151515,239.454545454545,252.757575757576,266.060606060606,279.363636363636,292.666666666667,305.969696969697,319.272727272727,332.575757575758,345.878787878788,359.181818181818,372.484848484848,385.787878787879,399.090909090909,412.393939393939,425.69696969697,585.333333333333,598.636363636364,611.939393939394,625.242424242424,638.545454545455,651.848484848485,665.151515151515,824.787878787879,838.090909090909,851.393939393939,-1,-1
